,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,0,0,0,0.0,0.0,15.0,15.0,13.5,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:01:00,2.0,0,0,0,0.0,0.0,15.0,14.997890043681394,13.501393726871207,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:02:00,2.0,0,0,0,0.0,0.0,15.0,14.995784703328242,13.502782235415124,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:03:00,2.0,0,0,0,0.0,0.0,15.0,14.993683966067591,13.504165540802365,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:04:00,2.0,0,0,0,0.0,0.0,15.0,14.991587819063177,13.505543658160173,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:05:00,2.0,0,0,0,0.0,0.0,15.0,14.989496249515325,13.506916602572531,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:06:00,2.0,0,0,0,0.0,0.0,15.0,14.987409244660839,13.508284389080297,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:07:00,2.0,0,0,0,0.0,0.0,15.0,14.985326791772899,13.509647032681322,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:08:00,2.0,0,0,0,0.0,0.0,15.0,14.983248878160959,13.511004548330572,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:09:00,2.0,0,0,0,0.0,0.0,15.0,14.98117549117064,13.512356950940253,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:10:00,2.0,0,0,0,0.0,0.0,15.0,14.979106618183636,13.513704255379933,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:11:00,2.0,0,0,0,0.0,0.0,15.0,14.977042246617595,13.515046476476659,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:12:00,2.0,0,0,0,0.0,0.0,15.0,14.974982363926031,13.516383629015086,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:13:00,2.0,0,0,0,0.0,0.0,15.0,14.972926957598215,13.517715727737594,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:14:00,2.0,0,0,0,0.0,0.0,15.0,14.970876015159075,13.519042787344407,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:15:00,2.0,0,0,0,0.0,0.0,15.0,14.96882952416909,13.520364822493717,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:16:00,2.0,0,0,0,0.0,0.0,15.0,14.966787472224194,13.521681847801801,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:17:00,2.0,0,0,0,0.0,0.0,15.0,14.964749846955673,13.522993877843145,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:18:00,2.0,0,0,0,0.0,0.0,15.0,14.962716636030063,13.524300927150557,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:19:00,2.0,0,0,0,0.0,0.0,15.0,14.96068782714905,13.525603010215292,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:20:00,2.0,0,0,0,0.0,0.0,15.0,14.958663408049368,13.526900141487165,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:21:00,2.0,0,0,0,0.0,0.0,15.0,14.956643366502703,13.528192335374676,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:22:00,2.0,0,0,0,0.0,0.0,15.0,14.95462769031559,13.529479606245124,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:23:00,2.0,0,0,0,0.0,0.0,15.0,14.952616367329313,13.530761968424722,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:24:00,2.0,0,0,0,0.0,0.0,15.0,14.950609385419806,13.532039436198719,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:25:00,2.0,0,0,0,0.0,0.0,15.0,14.94860673249756,13.533312023811519,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:26:00,2.0,0,0,0,0.0,0.0,15.0,14.946608396507514,13.534579745466788,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:27:00,2.0,0,0,0,0.0,0.0,15.0,14.944614365428965,13.535842615327581,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:28:00,2.0,0,0,0,0.0,0.0,15.0,14.942624627275466,13.537100647516453,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:29:00,2.0,0,0,0,0.0,0.0,15.0,14.94063917009473,13.538353856115572,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:30:00,2.0,0,0,0,0.0,0.0,15.0,14.938657981968532,13.539602255166841,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:31:00,2.0,0,0,0,0.0,0.0,15.0,14.93668105101261,13.540845858672006,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:32:00,2.0,0,0,0,0.0,0.0,15.0,14.934708365376569,13.542084680592774,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:33:00,2.0,0,0,0,0.0,0.0,15.0,14.932739913243786,13.543318734850933,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:34:00,2.0,0,0,0,0.0,0.0,15.0,14.930775682831314,13.544548035328454,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:35:00,2.0,0,0,0,0.0,0.0,15.0,14.92881566238978,13.545772595867613,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:36:00,2.0,0,0,0,0.0,0.0,15.0,14.9268598402033,13.546992430271104,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:37:00,2.0,0,0,0,0.0,0.0,15.0,14.924908204589366,13.548207552302149,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:38:00,2.0,0,0,0,0.0,0.0,15.0,14.922960743898773,13.54941797568461,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:39:00,2.0,0,0,0,0.0,0.0,15.0,14.921017446515506,13.55062371410311,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:40:00,2.0,0,0,0,0.0,0.0,15.0,14.919078300856654,13.551824781203134,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:41:00,2.0,0,0,0,0.0,0.0,15.0,14.91714329537231,13.553021190591144,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:42:00,2.0,0,0,0,0.0,0.0,15.0,14.915212418545485,13.554212955834695,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:43:00,2.0,0,0,0,0.0,0.0,15.0,14.913285658892002,13.555400090462541,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:44:00,2.0,0,0,0,0.0,0.0,15.0,14.911363004960416,13.55658260796475,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:45:00,2.0,0,0,0,0.0,0.0,15.0,14.909444445331909,13.55776052179281,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:46:00,2.0,0,0,0,0.0,0.0,15.0,14.907529968620205,13.558933845359743,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:47:00,2.0,0,0,0,0.0,0.0,15.0,14.905619563471472,13.560102592040211,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:48:00,2.0,0,0,0,0.0,0.0,15.0,14.903713218564231,13.56126677517063,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:49:00,2.0,0,0,0,0.0,0.0,15.0,14.901810922609265,13.562426408049276,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:50:00,2.0,0,0,0,0.0,0.0,15.0,14.899912664349523,13.563581503936398,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:51:00,2.0,0,0,0,0.0,0.0,15.0,14.898018432560036,13.564732076054316,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:52:00,2.0,0,0,0,0.0,0.0,15.0,14.896128216047813,13.565878137587545,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:53:00,2.0,0,0,0,0.0,0.0,15.0,14.894242003651764,13.56701970168289,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:54:00,2.0,0,0,0,0.0,0.0,15.0,14.892359784242597,13.568156781449561,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:55:00,2.0,0,0,0,0.0,0.0,15.0,14.890481546722734,13.569289389959277,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:56:00,2.0,0,0,0,0.0,0.0,15.0,14.888607280026218,13.570417540246371,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:57:00,2.0,0,0,0,0.0,0.0,15.0,14.886736973118623,13.571541245307905,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:58:00,2.0,0,0,0,0.0,0.0,15.0,14.884870614996965,13.572660518103769,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 00:59:00,2.0,0,0,0,0.0,0.0,15.0,14.88300819468961,13.573775371556785,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 01:00:00,2.0,0,0,0,0.0,0.0,15.0,14.88114970125619,13.574885818552824,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 01:01:00,2.0,0,0,0,0.0,0.0,15.0,14.879295123787506,13.5759918719409,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
2024-01-01 01:02:00,2.0,0,0,0,0.0,0.0,15.0,14.877444451405442,13.577093544533282,12.0,0.7294751745038301,0.0,0.0,60.0,60.0,0.0
