,WasherDryer,TumbleDryer,BaseLoad,P_EV
2024-01-01 09:00:00,0.001,0.001,0.06408,0.0
2024-01-01 09:15:00,0.001,0.001,0.11950666666666666,0.0
2024-01-01 09:30:00,0.001,0.001,0.2024,0.0
2024-01-01 09:45:00,0.001,0.001,0.428,0.0
2024-01-01 10:00:00,0.001,0.001,1.931,0.0
2024-01-01 10:15:00,0.001,0.001,1.807,0.0
2024-01-01 10:30:00,0.001,0.001,0.7090666666666666,0.0
2024-01-01 10:45:00,0.001,0.001,0.11953333333333332,0.0
2024-01-01 11:00:00,0.001,0.2961258633825041,0.9890158282484489,0.0
2024-01-01 11:15:00,0.001,1.8140885884329891,1.4668237423726735,0.0
2024-01-01 11:30:00,0.001,1.8922650708095505,1.1370237423726735,0.0
2024-01-01 11:45:00,0.001,1.1641807619465079,1.0680904090393402,3.7333333333333334
2024-01-01 12:00:00,0.001,0.7629091473840078,1.3384970757060066,0.0
2024-01-01 12:15:00,0.001,0.9269486213469028,0.38952757875693744,0.0
2024-01-01 12:30:00,0.001,0.9884624320778702,0.46902000000000005,0.0
2024-01-01 12:45:00,0.001,1.6868762456271413,0.7044999999999999,0.0
2024-01-01 13:00:00,0.001,0.08093333333333333,0.2937208789411657,0.0
2024-01-01 13:15:00,0.001,0.001,0.49751886401958095,0.0
2024-01-01 13:30:00,0.001,0.001,0.47996202966927076,0.0
2024-01-01 13:45:00,0.001,0.001,0.2974092730589212,0.0
2024-01-01 14:00:00,0.001,0.001,1.3836759397255878,0.0
2024-01-01 14:15:00,0.001,0.001,3.2421426063922545,0.0
2024-01-01 14:30:00,0.001,0.001,1.912209273058921,5.133333333333334
2024-01-01 14:45:00,0.001,0.001,1.0301426063922545,0.0
2024-01-01 15:00:00,0.001,0.001,0.8038759397255878,0.0
2024-01-01 15:15:00,0.001,0.001,0.4486614344707001,0.0
2024-01-01 15:30:00,0.001,0.001,0.5970531094431851,0.0
2024-01-01 15:45:00,0.001,0.001,0.4254121973529143,0.0
2024-01-01 16:00:00,0.001,0.001,0.3882004468444259,0.0
2024-01-01 16:15:00,0.001,0.001,0.3984092730589212,0.0
2024-01-01 16:30:00,0.001,0.001,0.4056092730589212,0.0
2024-01-01 16:45:00,0.001,0.001,0.4831426063922544,2.8
2024-01-01 17:00:00,0.001,0.001,0.5387655002550049,0.9333333333333333
2024-01-01 17:15:00,0.001,0.001,0.3235237423726735,0.0
2024-01-01 17:30:00,0.001,0.001,0.4118437423726735,0.0
2024-01-01 17:45:00,0.001,0.001,0.3489237423726735,0.0
2024-01-01 18:00:00,0.001,0.001,0.34452374237267347,0.0
2024-01-01 18:15:00,0.001,0.001,0.3978570757060068,0.0
2024-01-01 18:30:00,0.001,0.001,0.34152374237267347,0.0
2024-01-01 18:45:00,0.001,0.001,0.27449999999999997,0.0
2024-01-01 19:00:00,0.001,0.001,0.29869999999999997,0.0
2024-01-01 19:15:00,0.001,0.001,0.38702,0.0
2024-01-01 19:30:00,0.001,0.001,0.47903333333333337,0.0
2024-01-01 19:45:00,0.001,0.001,0.4880666666666667,0.0
2024-01-01 20:00:00,0.001,0.001,0.1770347982352762,0.0
2024-01-01 20:15:00,0.001,0.001,0.0782816943019837,0.0
2024-01-01 20:30:00,0.001,0.001,0.5174426063922545,0.0
2024-01-01 20:45:00,0.001,0.001,0.20637593972558782,0.0
2024-01-01 21:00:00,0.001,0.001,0.3606057932353935,0.0
2024-01-01 21:15:00,0.001,0.001,0.5471689800785325,0.0
2024-01-01 21:30:00,0.001,0.001,0.28237593972558783,0.0
2024-01-01 21:45:00,0.001,0.001,0.19455219735291432,0.0
2024-01-01 22:00:00,0.001,0.001,0.09775219735291431,0.0
2024-01-01 22:15:00,0.001,0.001,0.06724175788233144,0.0
2024-01-01 22:30:00,0.001,0.001,0.21395219735291432,0.0
2024-01-01 22:45:00,0.001,0.001,0.5395521973529143,0.0
2024-01-01 23:00:00,0.001,0.001,0.29770519531896056,0.0
2024-01-01 23:15:00,0.001,0.001,0.20637593972558782,0.0
2024-01-01 23:30:00,0.001,0.001,0.17903070201972873,0.0
2024-01-01 23:45:00,0.001,0.001,0.16675707570600684,0.0
2024-01-02 00:00:00,0.001,0.001,0.23349040903934018,0.0
2024-01-02 00:15:00,0.001,0.001,0.47936474847453475,0.0
2024-01-02 00:30:00,0.001,0.001,0.8200666666666667,0.0
2024-01-02 00:45:00,0.001,0.001,0.163,0.0
2024-01-02 01:00:00,0.001,0.001,0.6638,0.0
2024-01-02 01:15:00,0.001,0.001,0.042,0.0
2024-01-02 01:30:00,0.001,0.001,0.21933333333333332,0.0
2024-01-02 01:45:00,0.001,0.001,0.256,0.0
2024-01-02 02:00:00,0.001,0.001,0.197,0.0
2024-01-02 02:15:00,0.001,0.001,0.073,0.0
2024-01-02 02:30:00,0.001,0.001,0.042,0.0
2024-01-02 02:45:00,0.001,0.001,0.06733333333333333,0.0
2024-01-02 03:00:00,0.001,0.001,0.232,0.0
2024-01-02 03:15:00,0.001,0.001,0.15600000000000003,0.0
2024-01-02 03:30:00,0.001,0.001,0.20962087894116574,0.0
2024-01-02 03:45:00,0.001,0.001,0.1665521973529143,0.0
2024-01-02 04:00:00,0.001,0.001,0.07355219735291431,0.0
2024-01-02 04:15:00,0.001,0.001,0.13688553068624765,0.0
2024-01-02 04:30:00,0.001,0.001,0.2635521973529143,0.0
2024-01-02 04:45:00,0.001,0.001,0.13272435876469332,0.0
2024-01-02 05:00:00,0.001,0.001,0.13499999999999998,0.0
2024-01-02 05:15:00,0.001,0.001,0.197,3.7333333333333334
2024-01-02 05:30:00,0.001,0.001,0.042,3.7333333333333334
2024-01-02 05:45:00,0.001,0.001,0.14333333333333334,0.0
2024-01-02 06:00:00,0.001,0.001,0.232,0.0
2024-01-02 06:15:00,0.001,0.001,0.08000000000000002,0.0
2024-01-02 06:30:00,0.001,0.001,0.073,0.0
2024-01-02 06:45:00,0.001,0.001,0.197,0.0
2024-01-02 07:00:00,0.001,0.001,0.10400000000000001,2.3333333333333335
2024-01-02 07:15:00,0.001,0.001,0.18133333333333335,0.0
2024-01-02 07:30:00,0.001,0.001,0.232,0.0
2024-01-02 07:45:00,0.001,0.001,0.042,0.0
2024-01-02 08:00:00,0.001,0.001,0.042,0.0
2024-01-02 08:15:00,0.001,0.001,0.17406666666666668,0.0
2024-01-02 08:30:00,0.001,0.001,0.287,0.0
2024-01-02 08:45:00,0.001,0.001,0.3403333333333333,0.0
2024-01-02 09:00:00,0.001,0.001,0.4749333333333333,0.0
2024-01-02 09:15:00,0.001,0.001,2.5809313184117486,0.0
2024-01-02 09:30:00,0.001,0.001,0.7858855306862477,0.0
