,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,15.0,0.879129289737982,14.990888568732412,13.50481410344952,12.0,59.94112,60.0,0.2567413333333333,0.0
2024-01-01 00:15:00,2.0,15.0,0.879129289737982,14.971598717187394,13.514862698827148,12.0,59.77920000000001,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,15.0,0.879129289737982,14.952666068132535,13.524504947349243,12.0,59.77920000000001,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,15.0,0.879129289737982,14.934081411226884,13.53375218199177,12.0,59.77920000000001,60.0,0.0,0.0
2024-01-01 01:00:00,2.0,15.0,0.879129289737982,14.9158357836962,13.542615428723245,12.0,59.77920000000001,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,15.0,0.879129289737982,14.897920463650422,13.551105414798078,12.0,58.97560279025321,60.0,3.0808960000000005,0.0
2024-01-01 01:30:00,2.0,15.0,0.879129289737982,14.880326963581602,13.559232576825996,12.0,61.02830998566647,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,15.0,0.879129289737982,14.863047024037439,13.567007068623521,12.0,61.025217926421355,60.0,0.2567413333333333,0.0
2024-01-01 02:00:00,2.0,15.0,0.879129289737982,14.845799901007926,13.571990683838306,11.0,60.76025792642136,60.0,0.5134826666666666,0.0
2024-01-01 02:15:00,2.0,15.0,0.879129289737982,14.828503540009553,13.573897338814554,11.0,60.48057792642137,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,15.0,0.879129289737982,14.81144375532249,13.57556245678872,11.0,60.48057792642137,60.0,0.0,0.0
2024-01-01 02:45:00,2.0,15.0,0.879129289737982,14.79461477201959,13.576993066644011,11.0,60.33337792642137,60.0,0.2567413333333333,0.0
2024-01-01 03:00:00,2.0,15.0,0.879129289737982,14.778010969492412,13.578196006098874,11.0,60.25977792642137,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,15.0,0.879129289737982,14.76162687728816,13.579177926873045,11.0,59.965377926421375,60.0,1.0269653333333333,0.0
2024-01-01 03:30:00,2.0,15.0,0.879129289737982,14.745457171059021,13.579945299714078,11.0,59.24409792642139,60.0,0.2567413333333333,0.0
2024-01-01 03:45:00,2.0,15.0,0.879129289737982,14.729496668620902,13.580504419288127,11.0,59.155777926421386,60.0,0.0,0.0
2024-01-01 04:00:00,1.0,15.233333333333333,0.879129289737982,14.713740326118563,13.580861408938619,11.0,60.26398792164354,60.0,0.2567413333333333,0.0
2024-01-01 04:15:00,1.0,18.5,0.879129289737982,15.679187686972504,13.58474468157174,11.0,60.2568167415193,60.0,1.5404480000000003,0.0
2024-01-01 04:30:00,2.0,17.566666666666666,0.879129289737982,17.438336575377665,13.606900415880299,11.0,59.59441674151931,60.0,0.5134826666666666,0.0
2024-01-01 04:45:00,2.0,15.0,0.879129289737982,17.926228320874547,13.644127829882033,11.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 05:00:00,2.0,15.0,0.879129289737982,17.871377528177256,13.67948514993055,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 05:15:00,2.0,15.0,0.879129289737982,17.817300924731832,13.710786908847076,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 05:30:00,2.0,15.0,0.879129289737982,17.76426259943338,13.74089537895671,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 05:45:00,2.0,15.0,0.879129289737982,17.71223563730763,13.769843712041133,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 06:00:00,2.0,15.0,0.879129289737982,17.661193847233353,13.797664162141102,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 06:15:00,1.0,17.566666666666666,0.879129289737982,18.06136110722422,13.82548764624045,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 06:30:00,1.0,18.5,0.879129289737982,19.01695190587349,13.863721451174122,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 06:45:00,1.0,18.5,0.879129289737982,18.958977618268552,13.905744437200507,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 07:00:00,1.0,18.5,0.879129289737982,18.89411688757084,13.94624935366851,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 07:15:00,2.0,17.333333333333332,0.879129289737982,18.830550753847998,13.985271928888771,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 07:30:00,2.0,17.1,0.879129289737982,18.76823135323069,14.022853293998004,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 07:45:00,3.0,17.333333333333332,0.879129289737982,18.707126268688217,14.059033400936114,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 08:00:00,3.0,18.5,0.879129289737982,18.648096255690785,14.09385426470057,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 08:15:00,3.0,18.5,0.879129289737982,18.59122285446107,14.127368975905812,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 08:30:00,3.0,18.5,0.879129289737982,18.535448430910982,14.159618411475682,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 08:45:00,3.0,18.5,0.879129289737982,18.480744470348483,14.190637699773438,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 09:00:00,3.0,18.5,0.879129289737982,18.428068803474705,14.22046449141291,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 09:15:00,1.0,18.5,0.879129289737982,18.3775183982217,14.249148907382336,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 09:30:00,1.0,18.5,0.879129289737982,18.327931776952788,14.276727808751764,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 09:45:00,1.0,18.5,0.879129289737982,18.27928398121912,14.303231931418395,10.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 10:00:00,1.0,18.5,0.879129289737982,18.234712199791105,14.331149444755063,11.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 10:15:00,1.0,18.5,0.879129289737982,18.194630390598864,14.36085458169797,11.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 10:30:00,1.0,18.5,0.879129289737982,18.155394806093074,14.389562793873159,11.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 10:45:00,3.0,18.5,0.879129289737982,18.11698322274573,14.41730152208971,11.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 11:00:00,3.0,18.5,0.879129289737982,18.082204301218834,14.44655456337454,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 11:15:00,3.0,18.5,0.879129289737982,18.051432932696013,14.477687364329844,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 11:30:00,3.0,18.5,0.879129289737982,18.02140936171854,14.507910828612436,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 11:45:00,3.0,18.5,0.879129289737982,18.507649601716693,14.538708321691049,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 12:00:00,3.0,18.5,0.879129289737982,19.057388845333683,14.5781831032348,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 12:15:00,3.0,18.5,0.879129289737982,19.013386325421436,14.618784134162132,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 12:30:00,3.0,18.5,0.879129289737982,18.970406967097745,14.65815257591914,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 12:45:00,1.0,18.5,0.879129289737982,18.928423579374392,14.696322077489215,12.0,59.4619367415193,60.0,0.0,0.0
2024-01-01 13:00:00,1.0,18.5,0.879129289737982,18.88750320510648,14.733325707712904,12.0,59.093936741519315,60.0,0.5134826666666666,0.0
2024-01-01 13:15:00,1.0,18.5,0.879129289737982,18.84763186060856,14.769196921185928,12.0,59.47282438604869,60.0,0.770224,0.0
2024-01-01 13:30:00,3.0,18.5,0.879129289737982,18.808676800073773,14.803967138788483,12.0,61.20552393693257,60.0,1.5404480000000003,0.0
2024-01-01 13:45:00,3.0,18.5,0.879129289737982,18.770613706295066,14.837666445502055,12.0,60.21137246058281,60.0,1.5404480000000003,0.0
2024-01-01 14:00:00,1.0,18.5,0.879129289737982,18.730213438333315,14.870312815903782,12.0,61.15506392737687,60.0,0.0,0.0
2024-01-01 14:15:00,1.0,18.5,0.879129289737982,18.68704977623505,14.901879864586801,12.0,61.05202392737688,60.0,0.5134826666666666,0.0
2024-01-01 14:30:00,3.0,18.5,0.879129289737982,18.644792430117707,14.932380633631235,12.0,60.52210392737688,60.0,0.5134826666666666,0.0
2024-01-01 14:45:00,3.0,18.5,0.879129289737982,18.603417615281227,14.961844487587655,12.0,60.05106392737689,60.0,0.5134826666666666,0.0
2024-01-01 15:00:00,3.0,18.5,0.879129289737982,18.559999905595237,14.990289768032662,12.0,59.83026392737689,60.0,0.0,0.0
2024-01-01 15:15:00,3.0,18.5,0.879129289737982,18.514151721063538,15.017694595957115,12.0,60.14180112756798,60.0,1.5404480000000003,0.0
2024-01-01 15:30:00,3.0,18.5,0.879129289737982,18.469194033540116,15.044072735540178,12.0,60.21392053511694,60.0,3.594378666666667,0.0
2024-01-01 15:45:00,3.0,18.5,0.879129289737982,18.425103720710336,15.069452676058193,12.0,60.389951113234446,60.0,0.770224,0.0
2024-01-01 16:00:00,1.0,18.5,0.879129289737982,18.38153081525053,15.091413857387431,11.0,61.05860066889617,60.0,0.0,0.0
2024-01-01 16:15:00,1.0,18.5,0.879129289737982,18.3383723011684,15.109686614965472,11.0,60.86724066889617,60.0,0.5134826666666666,0.0
2024-01-01 16:30:00,1.0,18.5,0.879129289737982,18.295963371827497,15.12712300803928,11.0,60.617000668896175,60.0,0.0,0.0
2024-01-01 16:45:00,1.0,18.5,0.879129289737982,18.254284892114615,15.14374653604179,11.0,60.24900066889618,60.0,0.5134826666666666,0.0
2024-01-01 17:00:00,1.0,18.5,0.879129289737982,18.213318240715886,15.159580061365327,11.0,60.087080668896185,60.0,0.2567413333333333,0.0
2024-01-01 17:15:00,1.0,18.5,0.879129289737982,18.173045296249395,15.174645826571574,11.0,59.954600668896184,60.0,0.0,0.0
2024-01-01 17:30:00,1.0,18.5,0.879129289737982,18.13344842377218,15.188965471136695,11.0,59.82212066889619,60.0,0.2567413333333333,0.0
2024-01-01 17:45:00,1.0,18.5,0.879129289737982,18.094510461651637,15.202560047744303,11.0,59.45412066889619,60.0,1.0269653333333333,0.0
2024-01-01 18:00:00,1.0,18.5,0.879129289737982,18.056214708791433,15.215450038138355,11.0,60.44123183946474,60.0,0.2567413333333333,0.0
2024-01-01 18:15:00,1.0,18.5,0.879129289737982,18.018544912202362,15.227655368547964,11.0,60.92315948399412,60.0,0.0,0.0
2024-01-01 18:30:00,1.0,18.5,0.879129289737982,18.717135693005996,15.242087819399643,11.0,60.92315948399412,60.0,0.2567413333333333,0.0
2024-01-01 18:45:00,3.0,18.5,0.879129289737982,19.03744291874761,15.265178106701306,11.0,60.70235948399412,60.0,0.0,0.0
2024-01-01 19:00:00,1.0,18.5,0.879129289737982,18.988212774645902,15.288355998431395,11.0,60.658199483994125,60.0,0.5134826666666666,0.0
2024-01-01 19:15:00,1.0,18.5,0.879129289737982,18.939865179330983,15.31053950183405,11.0,58.84980991877672,60.0,5.134826666666667,0.0
2024-01-01 19:30:00,3.0,18.5,0.879129289737982,18.892377489519014,15.331756451885843,11.0,60.81370358337296,60.0,0.0,0.0
2024-01-01 19:45:00,3.0,18.5,0.879129289737982,18.845727670244788,15.352033929258932,11.0,60.024579608217664,60.0,3.0808960000000005,0.0
2024-01-01 20:00:00,3.0,18.5,0.879129289737982,18.799894278442355,15.371398280698198,11.0,61.22191533683684,60.0,0.0,0.0
2024-01-01 20:15:00,1.0,18.5,0.879129289737982,18.754856446969036,15.389875138848119,11.0,60.79503533683685,60.0,0.770224,0.0
2024-01-01 20:30:00,1.0,18.5,0.879129289737982,18.710593869060855,15.407489441544156,11.0,60.55951533683685,60.0,0.0,0.0
2024-01-01 20:45:00,1.0,18.5,0.879129289737982,18.667086783207715,15.42426545058317,11.0,60.544795336836856,60.0,0.5134826666666666,0.0
2024-01-01 21:00:00,1.0,18.5,0.879129289737982,18.624043251979334,15.437778684971846,10.0,59.5864493072143,60.0,3.337637333333334,0.0
2024-01-01 21:15:00,2.0,15.233333333333333,0.879129289737982,18.581370327779847,15.447756414129215,10.0,59.99954591495437,60.0,0.0,0.0
