,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.19633333333333336,0.0,0.0,2.4
2024-01-01 00:15:00,0.001,0.0,0.001,0.167,0.0,0.0,3.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.167,0.0,0.0,1.8
2024-01-01 00:45:00,0.001,0.0,0.001,0.07826666666666666,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.09733333333333333,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.12666666666666665,0.0,0.0,0.4
2024-01-01 01:30:00,0.001,0.0,0.001,0.31253333333333333,0.0,0.0,3.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.17926666666666666,0.0,0.0,3.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.046,0.0,0.0,0.6
2024-01-01 02:15:00,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.156,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.068,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.5790666666666666,0.0,0.0,0.8
2024-01-01 03:15:00,0.001,0.0,0.001,0.046,0.0,0.0,3.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.046,0.0,0.0,1.2
2024-01-01 03:45:00,0.001,0.0,0.001,0.10466666666666667,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.5191333333333333,0.0,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.046,0.0,2.4,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.046,0.0,1.8,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.046,0.0,0.0,1.8
2024-01-01 05:00:00,0.001,0.0,0.001,0.05333333333333334,0.0,0.0,1.4
2024-01-01 05:15:00,0.001,0.0,0.001,0.156,0.0,0.2,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.06066666666666667,0.0,0.4,0.4
2024-01-01 05:45:00,0.001,0.0,0.001,0.5790666666666666,0.0,2.4,2.6
2024-01-01 06:00:00,0.001,0.0,0.001,0.046,0.0,1.4,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.046,0.0,3.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.112,0.0,1.8,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.125,0.0,2.0,0.0
