,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,15.0,1.772073323089483,14.984323867942761,13.507839087331437,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,15.0,1.772073323089483,14.951429267664535,13.523825563427714,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,15.0,1.772073323089483,14.919579828684286,13.538599185708657,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,15.0,1.772073323089483,14.888727586458868,13.552220901205338,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:00:00,2.0,15.0,1.772073323089483,14.858826888305957,13.564748691889044,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,15.0,1.772073323089483,14.829834281399163,13.576237718458033,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:30:00,2.0,15.0,1.772073323089483,14.801708406192365,13.586740457153812,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,15.0,1.772073323089483,14.774409895010148,13.596306829944814,12.0,60.0,60.0,0.0,0.0
2024-01-01 02:00:00,2.0,15.0,1.772073323089483,14.747608001458447,13.600117082185582,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,15.0,1.772073323089483,14.721092550729301,13.597726940412965,11.0,59.02194209268991,60.0,2.5674133333333335,0.0
2024-01-01 02:30:00,2.0,15.0,1.772073323089483,14.695099782021275,13.594844824579878,11.0,60.543105207835616,60.0,0.5134826666666666,0.0
2024-01-01 02:45:00,2.0,15.0,1.772073323089483,14.669608106813994,13.591497571635083,11.0,60.558043000477745,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,15.0,1.772073323089483,14.644596964686581,13.587710702887174,11.0,60.558043000477745,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,15.0,1.772073323089483,14.620046773569921,13.583508487853964,11.0,60.558043000477745,60.0,0.0,0.0
2024-01-01 03:30:00,2.0,15.0,1.772073323089483,14.595938882410053,13.578914005016347,11.0,60.558043000477745,60.0,0.0,0.0
2024-01-01 03:45:00,2.0,15.0,1.772073323089483,14.572255526125836,13.57394919962673,11.0,60.558043000477745,60.0,0.0,0.0
2024-01-01 04:00:00,2.0,15.0,1.772073323089483,14.548979782749637,13.568634938714721,11.0,60.558043000477745,60.0,0.0,0.0
2024-01-01 04:15:00,1.0,18.333333333333332,1.772073323089483,14.893394106843084,13.56442221728972,11.0,60.24524300047774,60.0,0.5134826666666666,0.0
2024-01-01 04:30:00,1.0,20.0,1.772073323089483,16.56727268678055,13.582666317330736,11.0,60.00604300047774,60.0,0.0,0.0
2024-01-01 04:45:00,3.0,19.866666666666667,1.772073323089483,18.326041508943565,13.638417133022413,11.0,60.00604300047774,60.0,0.0,0.0
2024-01-01 05:00:00,2.0,19.2,1.772073323089483,19.818931869533007,13.724532096572675,10.0,60.00604300047774,60.0,0.0,0.0
2024-01-01 05:15:00,2.0,15.0,1.772073323089483,19.910273558449557,13.820393422106177,10.0,60.00604300047774,60.0,0.2567413333333333,0.0
2024-01-01 05:30:00,2.0,15.0,1.772073323089483,19.776193540523977,13.911212356473637,10.0,59.730043000477735,60.0,0.0,0.0
2024-01-01 05:45:00,3.0,19.1,1.772073323089483,19.646910757585182,13.996271930923822,10.0,59.28264538939315,60.0,1.0269653333333333,0.0
2024-01-01 06:00:00,3.0,19.5,1.772073323089483,19.52220102671833,14.075858006770694,10.0,60.430936263736186,60.0,1.7971893333333335,0.0
2024-01-01 06:15:00,3.0,19.5,1.772073323089483,19.401850991400448,14.150242555080714,10.0,59.48907405637832,60.0,0.0,0.0
2024-01-01 06:30:00,3.0,19.5,1.772073323089483,19.285657596880586,14.21968433018002,10.0,59.37867405637832,60.0,0.2567413333333333,0.0
2024-01-01 06:45:00,3.0,19.5,1.772073323089483,19.173427590990617,14.28442951051176,10.0,59.21307405637832,60.0,0.0,0.0
2024-01-01 07:00:00,3.0,19.5,1.772073323089483,19.06498964730945,14.344712388026528,10.0,59.856752986144194,60.0,0.5134826666666666,0.0
2024-01-01 07:15:00,3.0,19.5,1.772073323089483,19.54677735135757,14.404109861801604,10.0,61.026100334448046,60.0,0.0,0.0
