,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,59.75415132345915,60.0,3.0808960000000005,0.0
2024-01-01 00:15:00,2.0,59.415228666985165,60.0,2.053930666666667,0.0
2024-01-01 00:30:00,2.0,60.973393215480115,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,60.04065483038694,60.0,3.0808960000000005,0.0
2024-01-01 01:00:00,1.0,61.228714381270805,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,61.247825704729955,60.0,0.0,0.0
2024-01-01 01:30:00,2.0,61.247825704729955,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,60.24847717152401,60.0,3.0808960000000005,0.0
2024-01-01 02:00:00,2.0,61.10465437171511,60.0,0.2567413333333333,0.0
2024-01-01 02:15:00,2.0,60.95745437171511,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,60.648334371715116,60.0,0.5134826666666666,0.0
2024-01-01 02:45:00,2.0,60.515854371715115,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,60.41281437171512,60.0,0.2567413333333333,0.0
2024-01-01 03:15:00,2.0,60.07425437171512,60.0,0.770224,0.0
2024-01-01 03:30:00,2.0,59.26465437171513,60.0,0.5134826666666666,0.0
2024-01-01 03:45:00,2.0,58.44423216435727,60.0,3.0808960000000005,0.0
2024-01-01 04:00:00,2.0,60.17984244624925,60.0,1.5404480000000003,0.0
2024-01-01 04:15:00,1.0,59.78865200191096,60.0,0.5134826666666666,0.0
2024-01-01 04:30:00,1.0,59.36177200191097,60.0,0.0,0.0
2024-01-01 04:45:00,1.0,60.263901997133125,60.0,0.5134826666666666,0.0
2024-01-01 05:00:00,1.0,61.1840908170089,60.0,0.2567413333333333,0.0
2024-01-01 05:15:00,1.0,59.26177360726211,60.0,5.134826666666667,0.0
2024-01-01 05:30:00,2.0,60.8767785953175,60.0,0.0,0.0
2024-01-01 05:45:00,2.0,60.168738002866455,60.0,3.337637333333334,0.0
2024-01-01 06:00:00,1.0,59.949614906832025,60.0,3.0808960000000005,0.0
2024-01-01 06:15:00,1.0,60.97550769230738,60.0,0.0,0.0
2024-01-01 06:30:00,1.0,61.09017563306228,60.0,0.0,0.0
2024-01-01 06:45:00,1.0,61.09017563306228,60.0,0.0,0.0
2024-01-01 07:00:00,1.0,60.67801563306229,60.0,1.0269653333333333,0.0
2024-01-01 07:15:00,2.0,60.20697563306229,60.0,0.0,0.0
2024-01-01 07:30:00,1.0,60.04944695652144,60.0,1.5404480000000003,0.0
2024-01-01 07:45:00,1.0,59.13644430004745,60.0,6.418533333333333,0.0
2024-01-01 08:00:00,1.0,57.15105207835607,60.0,21.566272,0.0
2024-01-01 08:15:00,1.0,33.63029985666473,60.0,17.971893333333334,0.0
2024-01-01 08:30:00,1.0,34.559467634973345,60.0,0.5134826666666666,0.0
2024-01-01 08:45:00,1.0,38.697595413281945,60.0,0.0,0.0
2024-01-01 09:00:00,1.0,42.99764319159054,60.0,0.0,0.0
2024-01-01 09:15:00,1.0,45.35465096989914,60.0,3.0808960000000005,0.0
2024-01-01 09:30:00,1.0,48.94813874820774,60.0,1.5404480000000003,0.0
2024-01-01 09:45:00,1.0,50.686906526516346,60.0,1.5404480000000003,0.0
2024-01-01 10:00:00,1.0,54.89863430482494,60.0,0.0,0.0
