,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.092,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.24400000000000002,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.092,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.18066666666666667,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.19333333333333333,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.24400000000000002,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.10466666666666667,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.168,0.0,0.26666666666666666
2024-01-01 04:30:00,0.001,0.0,0.001,0.21206666666666668,0.0,2.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.067,0.0,2.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.067,0.0,2.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.067,0.0,1.0666666666666667
2024-01-01 05:30:00,0.001,0.0,0.001,0.0762,0.0,0.26666666666666666
2024-01-01 05:45:00,0.001,0.0,0.001,1.2036,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,1.8765999999999998,0.0,0.8
2024-01-01 06:15:00,0.001,0.0,0.001,0.054,0.0,1.4666666666666666
2024-01-01 06:30:00,0.001,0.0,0.001,0.054,0.0,2.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.054,0.0,2.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.15533333333333335,0.0,1.2
2024-01-01 07:15:00,0.001,0.0,0.001,0.21866666666666665,0.0,2.0
