,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,1.1222299687602715,14.983632565378493,13.509171376436848,12.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,1.1222299687602715,14.949341920665745,13.527918828484575,12.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,1.1222299687602715,14.916223135320864,13.545313591263866,12.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,1.1222299687602715,14.884220818629778,13.561424326586716,12.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,1.1222299687602715,14.853282299844984,13.57631630196169,12.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,1.1222299687602715,14.823357494133075,13.590051557985497,12.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,1.1222299687602715,14.794398775131192,13.602689067481384,12.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,1.1222299687602715,14.76636085378666,13.61428488679137,12.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,1.1222299687602715,14.738822423243459,13.620534758183002,11.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,1.1222299687602715,14.711569926259473,13.62104557442983,11.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,1.1222299687602715,14.684938698834241,13.620934713387465,11.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,1.1222299687602715,14.658901432288257,13.620235568747372,11.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,1.1222299687602715,14.633432149070241,13.618979875172306,11.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,1.1222299687602715,14.608506137198544,13.617197790149707,11.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,1.1222299687602715,14.584099887934501,13.614917971809152,11.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,1.1222299687602715,14.560191036528344,13.61216765290292,11.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.0,1.1222299687602715,14.536758305886222,13.6089727111388,11.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,16.666666666666668,1.1222299687602715,14.600978363971302,13.605490226199594,11.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,20.0,1.1222299687602715,16.048326380687563,13.616111626388188,11.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,17.333333333333332,1.1222299687602715,17.692098144198706,13.665696845994985,11.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,15.0,1.1222299687602715,17.83943338890249,13.73042113089249,10.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,15.0,1.1222299687602715,17.74427360170542,13.787080980515098,10.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,15.0,1.1222299687602715,17.652465692102012,13.8398409804094,10.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,15.0,1.1222299687602715,17.56385056315311,13.888898493120202,10.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,15.0,1.1222299687602715,17.47827693356849,13.934441127199014,10.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,2.0,15.0,1.1222299687602715,17.39560095250095,13.976647218214323,10.0,0.7999999999999998,1,0,1,0.7458333333333333
2024-01-01 06:30:00,1.0,19.666666666666668,1.1222299687602715,18.105581333352255,14.020469330463522,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 06:45:00,1.0,20.0,1.1222299687602715,19.920200186897137,14.094285720904283,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 07:00:00,1.0,20.0,1.1222299687602715,20.45690888456106,14.196218689137885,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 07:15:00,2.0,17.333333333333332,1.1222299687602715,20.313210708784446,14.296365499702281,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 07:30:00,1.0,17.666666666666668,1.1222299687602715,20.174888435285137,14.390163655391351,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 07:45:00,1.0,19.0,1.1222299687602715,20.04168487352443,14.477932654058673,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 08:00:00,1.0,20.0,1.1222299687602715,19.914627982445783,14.559984555527176,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 08:15:00,1.0,20.0,1.1222299687602715,19.79362776510266,14.63664813982569,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 08:30:00,1.0,20.0,1.1222299687602715,19.676989132010657,14.708207374604907,10.0,0.0,0,1,0,0.0
2024-01-01 08:45:00,3.0,19.733333333333334,1.1222299687602715,19.56450441995137,14.774920011714418,10.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,3.0,19.5,1.1222299687602715,19.457338189025005,14.837039998032957,10.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,3.0,19.5,1.1222299687602715,19.355455236665247,14.89484312816284,10.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,1.0,19.566666666666666,1.1222299687602715,19.265832333038627,14.948560988548556,10.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,20.0,1.1222299687602715,20.20136895424392,15.007046839424671,10.0,0.7791666666666666,1,0,1,0.7458333333333333
2024-01-01 10:00:00,1.0,20.0,1.1222299687602715,20.47754562211789,15.087049843080877,11.0,0.7999999999999998,0,0,1,0.0
2024-01-01 10:15:00,1.0,20.0,1.1222299687602715,20.36838712674284,15.169032198220986,11.0,0.7999999999999998,0,0,1,0.0
2024-01-01 10:30:00,1.0,20.0,1.1222299687602715,20.263439660778275,15.246005752037888,11.0,0.7999999999999998,0,0,1,0.0
2024-01-01 10:45:00,1.0,20.0,1.1222299687602715,20.16250099135193,15.318221900260511,11.0,0.7999999999999998,0,0,1,0.0
2024-01-01 11:00:00,1.0,20.0,1.1222299687602715,20.069736470781624,15.39030325868779,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 11:15:00,1.0,20.0,1.1222299687602715,19.985581588188587,15.463046061836192,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 11:30:00,1.0,19.9,1.1222299687602715,19.904878726923492,15.531626800931898,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 11:45:00,1.0,20.0,1.1222299687602715,19.827460897024473,15.596253325912267,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 12:00:00,1.0,20.0,1.1222299687602715,19.751412167013278,15.65711170484466,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 12:15:00,1.0,20.0,1.1222299687602715,19.676384765780156,15.714334445177533,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 12:30:00,3.0,19.533333333333335,1.1222299687602715,19.604270549921186,15.768086964644374,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 12:45:00,3.0,19.5,1.1222299687602715,19.534929504249178,15.818543340411544,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 13:00:00,3.0,19.5,1.1222299687602715,19.468663649488594,15.86587190672585,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 13:15:00,1.0,19.766666666666666,1.1222299687602715,19.649175979710684,15.910983579865917,12.0,0.7999999999999998,0,0,1,0.0
2024-01-01 13:30:00,1.0,20.0,1.1222299687602715,20.49704076102806,15.969369512376677,12.0,0.7999999999999998,0,0,1,0.0
