,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 01:00:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 01:30:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 02:00:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 02:45:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 03:30:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 03:45:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 04:00:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 04:15:00,1.0,60.0,60.0,0.0,0.0
2024-01-01 04:30:00,1.0,60.0,60.0,0.0,0.0
2024-01-01 04:45:00,1.0,60.0,60.0,0.0,0.0
2024-01-01 05:00:00,1.0,60.0,60.0,0.0,0.0
2024-01-01 05:15:00,1.0,60.0,60.0,0.0,0.0
2024-01-01 05:30:00,1.0,59.57273349259436,60.0,1.0269653333333333,0.0
2024-01-01 05:45:00,1.0,60.474818155757255,60.0,0.2567413333333333,0.0
2024-01-01 06:00:00,2.0,60.53082388915428,60.0,0.5134826666666666,0.0
2024-01-01 06:15:00,2.0,60.218023889154274,60.0,0.0,0.0
2024-01-01 06:30:00,1.0,60.070823889154276,60.0,0.2567413333333333,0.0
2024-01-01 06:45:00,1.0,59.55155738174863,60.0,3.337637333333334,0.0
2024-01-01 07:00:00,1.0,58.21544538939314,60.0,1.7971893333333335,0.0
2024-01-01 07:15:00,1.0,57.48448122312459,60.0,3.0808960000000005,0.0
2024-01-01 07:30:00,1.0,59.43991705685604,60.0,0.5134826666666666,0.0
2024-01-01 07:45:00,1.0,60.97654046822726,60.0,0.2567413333333333,0.0
2024-01-01 08:00:00,1.0,58.219278738652484,60.0,4.878085333333334,0.0
2024-01-01 08:15:00,1.0,58.798176779741794,60.0,0.2567413333333333,0.0
2024-01-01 08:30:00,1.0,60.64607052078333,60.0,0.5134826666666666,0.0
2024-01-01 08:45:00,1.0,60.55020544672695,60.0,0.0,0.0
2024-01-01 09:00:00,1.0,60.42140544672694,60.0,0.2567413333333333,0.0
2024-01-01 09:15:00,1.0,59.5709389393213,60.0,1.2837066666666668,0.0
2024-01-01 09:30:00,1.0,60.528223602484196,60.0,0.0,0.0
2024-01-01 09:45:00,1.0,60.657829335881225,60.0,0.5134826666666666,0.0
2024-01-01 10:00:00,1.0,60.49222933588122,60.0,0.0,0.0
2024-01-01 10:15:00,1.0,60.253029335881216,60.0,0.5134826666666666,0.0
2024-01-01 10:30:00,1.0,59.94022933588121,60.0,0.0,0.0
2024-01-01 10:45:00,1.0,59.62742933588121,60.0,0.5134826666666666,0.0
2024-01-01 11:00:00,1.0,59.388229335881206,60.0,0.0,0.0
2024-01-01 11:15:00,1.0,59.388229335881206,60.0,0.0,0.0
2024-01-01 11:30:00,1.0,59.1306293358812,60.0,0.2567413333333333,0.0
2024-01-01 11:45:00,1.0,59.1122293358812,60.0,0.0,0.0
2024-01-01 12:00:00,3.0,59.1122293358812,60.0,0.0,0.0
2024-01-01 12:15:00,1.0,59.93584175824143,60.0,0.770224,0.0
2024-01-01 12:30:00,1.0,60.9136603917818,60.0,0.5134826666666666,0.0
2024-01-01 12:45:00,1.0,60.36166039178179,60.0,0.2567413333333333,0.0
2024-01-01 13:00:00,1.0,59.95686039178178,60.0,0.5134826666666666,0.0
2024-01-01 13:15:00,1.0,59.57046039178178,60.0,0.5134826666666666,0.0
2024-01-01 13:30:00,1.0,59.13506086956486,60.0,0.5134826666666666,0.0
2024-01-01 13:45:00,1.0,60.53028189202064,60.0,0.0,0.0
2024-01-01 14:00:00,1.0,60.844089058766926,60.0,3.0808960000000005,0.0
2024-01-01 14:15:00,1.0,59.36250817009037,60.0,0.2567413333333333,0.0
2024-01-01 14:30:00,1.0,61.02732728141381,60.0,0.0,0.0
2024-01-01 14:45:00,1.0,58.66773970377404,60.0,3.5943786666666666,0.0
2024-01-01 15:00:00,1.0,60.859637267080274,60.0,0.2567413333333333,0.0
2024-01-01 15:15:00,1.0,59.436517152412314,60.0,3.0808960000000005,0.0
2024-01-01 15:30:00,1.0,60.014810893453856,60.0,2.053930666666667,0.0
2024-01-01 15:45:00,1.0,58.49163956043901,60.0,3.0808960000000005,0.0
2024-01-01 16:00:00,1.0,60.67967204968886,60.0,0.770224,0.0
2024-01-01 16:15:00,1.0,60.27567778308589,60.0,0.5134826666666666,0.0
2024-01-01 16:30:00,1.0,60.22047778308588,60.0,0.0,0.0
2024-01-01 16:45:00,1.0,60.22047778308588,60.0,0.0,0.0
2024-01-01 17:00:00,1.0,60.22047778308588,60.0,0.0,0.0
2024-01-01 17:15:00,1.0,59.03708017200131,60.0,3.337637333333334,0.0
2024-01-01 17:30:00,1.0,57.77150883898647,60.0,3.0808960000000005,0.0
2024-01-01 17:45:00,1.0,59.34054467271792,60.0,0.0,0.0
2024-01-01 18:00:00,1.0,61.060563784041356,60.0,0.0,0.0
2024-01-01 18:15:00,1.0,61.060563784041356,60.0,0.0,0.0
2024-01-01 18:30:00,1.0,61.060563784041356,60.0,0.2567413333333333,0.0
2024-01-01 18:45:00,1.0,60.52696378404135,60.0,0.2567413333333333,0.0
2024-01-01 19:00:00,1.0,60.434963784041344,60.0,0.2567413333333333,0.0
2024-01-01 19:15:00,1.0,60.232563784041346,60.0,0.0,0.0
2024-01-01 19:30:00,1.0,60.01176378404134,60.0,0.2567413333333333,0.0
2024-01-01 19:45:00,1.0,59.95656378404134,60.0,0.0,0.0
2024-01-01 20:00:00,1.0,59.71736378404134,60.0,0.2567413333333333,0.0
2024-01-01 20:15:00,1.0,56.826511610128286,60.0,6.675274666666668,0.0
2024-01-01 20:30:00,1.0,56.76201395126538,60.0,0.2567413333333333,0.0
2024-01-01 20:45:00,1.0,58.515049784996826,60.0,3.337637333333334,0.0
2024-01-01 21:00:00,1.0,59.60568561872828,60.0,0.0,0.0
2024-01-01 21:15:00,2.0,61.00030234113628,60.0,0.5134826666666666,0.0
2024-01-01 21:30:00,1.0,60.46670234113628,60.0,0.2567413333333333,0.0
2024-01-01 21:45:00,1.0,60.28270234113628,60.0,0.0,0.0
2024-01-01 22:00:00,2.0,60.28270234113628,60.0,0.0,0.0
2024-01-01 22:15:00,2.0,60.17230234113628,60.0,0.2567413333333333,0.0
2024-01-01 22:30:00,1.0,60.006702341136275,60.0,0.0,0.0
2024-01-01 22:45:00,2.0,60.006702341136275,60.0,0.0,0.0
2024-01-01 23:00:00,2.0,60.006702341136275,60.0,0.0,0.0
2024-01-01 23:15:00,2.0,59.84110234113628,60.0,0.2567413333333333,0.0
2024-01-01 23:30:00,2.0,59.73070234113627,60.0,0.0,0.0
2024-01-01 23:45:00,2.0,59.73070234113627,60.0,0.0,0.0
2024-01-02 00:00:00,2.0,59.73070234113627,60.0,0.0,0.0
2024-01-02 00:15:00,2.0,59.583502341136274,60.0,0.5134826666666666,0.0
2024-01-02 00:30:00,2.0,60.12104921165703,60.0,0.770224,0.0
2024-01-02 00:45:00,2.0,60.50072623029055,60.0,0.2567413333333333,0.0
2024-01-02 01:00:00,2.0,60.22472623029055,60.0,0.2567413333333333,0.0
2024-01-02 01:15:00,2.0,59.59912623029054,60.0,0.5134826666666666,0.0
2024-01-02 01:30:00,2.0,58.95307405637748,60.0,2.310672,0.0
2024-01-02 01:45:00,2.0,60.76883860487245,60.0,0.2567413333333333,0.0
2024-01-02 02:00:00,2.0,61.15177639751458,60.0,0.0,0.0
2024-01-02 02:15:00,2.0,61.15177639751458,60.0,0.0,0.0
2024-01-02 02:30:00,2.0,61.15177639751458,60.0,0.0,0.0
2024-01-02 02:45:00,2.0,61.15177639751458,60.0,0.0,0.0
2024-01-02 03:00:00,2.0,61.15177639751458,60.0,0.0,0.0
2024-01-02 03:15:00,2.0,61.15177639751458,60.0,0.0,0.0
2024-01-02 03:30:00,2.0,61.15177639751458,60.0,0.0,0.0
2024-01-02 03:45:00,2.0,60.83897639751458,60.0,0.5134826666666666,0.0
2024-01-02 04:00:00,1.0,60.599776397514574,60.0,0.0,0.0
2024-01-02 04:15:00,1.0,59.147183564260864,60.0,3.0808960000000005,0.0
2024-01-02 04:30:00,1.0,60.525414620161456,60.0,2.0539306666666666,0.0
2024-01-02 04:45:00,2.0,58.62916961299469,60.0,2.310672,0.0
2024-01-02 05:00:00,1.0,60.79453416148964,60.0,0.0,0.0
2024-01-02 05:15:00,1.0,61.19587195413178,60.0,0.0,0.0
2024-01-02 05:30:00,1.0,60.99347195413178,60.0,0.5134826666666666,0.0
2024-01-02 05:45:00,1.0,60.643871954131775,60.0,0.0,0.0
2024-01-02 06:00:00,1.0,60.625471954131775,60.0,0.5134826666666666,0.0
2024-01-02 06:15:00,1.0,60.01827195413177,60.0,0.2567413333333333,0.0
2024-01-02 06:30:00,1.0,59.65027195413176,60.0,0.2567413333333333,0.0
2024-01-02 06:45:00,1.0,59.319071954131765,60.0,0.2567413333333333,0.0
2024-01-02 07:00:00,1.0,59.97474897276528,60.0,0.2567413333333333,0.0
2024-01-02 07:15:00,1.0,60.75149584328605,60.0,0.5134826666666666,0.0
2024-01-02 07:30:00,1.0,60.585895843286046,60.0,0.0,0.0
2024-01-02 07:45:00,1.0,60.30989584328604,60.0,0.770224,0.0
2024-01-02 08:00:00,1.0,59.757895843286036,60.0,0.0,0.0
2024-01-02 08:15:00,1.0,59.757895843286036,60.0,0.0,0.0
2024-01-02 08:30:00,3.0,59.64749584328604,60.0,3.0808960000000005,0.0
2024-01-02 08:45:00,3.0,58.16591495460948,60.0,0.0,0.0
2024-01-02 09:00:00,3.0,60.874945054943886,60.0,0.0,0.0
2024-01-02 09:15:00,1.0,60.99194839942549,60.0,1.0269653333333333,0.0
2024-01-02 09:30:00,1.0,59.57514839942548,60.0,0.770224,0.0
2024-01-02 09:45:00,1.0,59.4471541328225,60.0,0.5134826666666666,0.0
2024-01-02 10:00:00,1.0,61.013974199712116,60.0,0.0,0.0
2024-01-02 10:15:00,1.0,61.0569746774952,60.0,0.0,0.0
2024-01-02 10:30:00,1.0,60.670574677495196,60.0,0.5134826666666666,0.0
2024-01-02 10:45:00,1.0,60.284174677495194,60.0,0.2567413333333333,0.0
2024-01-02 11:00:00,1.0,60.11857467749519,60.0,3.0808960000000005,0.0
2024-01-02 11:15:00,1.0,58.63699378881863,60.0,0.0,0.0
2024-01-02 11:30:00,1.0,60.916019111322186,60.0,0.0,0.0
2024-01-02 11:45:00,1.0,60.05782245580378,60.0,2.310672,0.0
2024-01-02 12:00:00,1.0,60.79704538939191,60.0,0.0,0.0
2024-01-02 12:15:00,1.0,61.09804873387351,60.0,0.0,0.0
2024-01-02 12:30:00,1.0,61.09804873387351,60.0,0.0,0.0
2024-01-02 12:45:00,1.0,60.877248733873515,60.0,0.2567413333333333,0.0
2024-01-02 13:00:00,1.0,60.61964873387351,60.0,0.5134826666666666,0.0
2024-01-02 13:15:00,1.0,59.583249689439675,60.0,3.0808960000000005,0.0
2024-01-02 13:30:00,3.0,59.32307501194323,60.0,0.0,0.0
2024-01-02 13:45:00,3.0,60.803894123266666,60.0,0.5134826666666666,0.0
2024-01-02 14:00:00,1.0,60.21509412326666,60.0,0.5134826666666666,0.0
2024-01-02 14:15:00,3.0,59.939094123266656,60.0,0.0,0.0
2024-01-02 14:30:00,1.0,59.939094123266656,60.0,0.0,0.0
2024-01-02 14:45:00,1.0,59.92069412326666,60.0,0.2567413333333333,0.0
2024-01-02 15:00:00,1.0,58.30229985666369,60.0,3.0808960000000005,0.0
2024-01-02 15:15:00,1.0,59.77679885331917,60.0,0.0,0.0
2024-01-02 15:30:00,1.0,60.48828017200047,60.0,3.3376373333333333,0.0
