,TumbleDryer,BaseLoad,P_EV
2024-01-02 01:30:00,0.001,0.09166666666666666,0.0
2024-01-02 01:45:00,0.001,0.033,0.0
2024-01-02 02:00:00,0.001,0.033,0.0
2024-01-02 02:15:00,0.001,0.033,0.0
2024-01-02 02:30:00,0.001,0.04766666666666666,0.0
2024-01-02 02:45:00,0.001,0.5428,0.0
2024-01-02 03:00:00,0.001,0.4474666666666666,0.0
2024-01-02 03:15:00,0.001,0.033,0.0
2024-01-02 03:30:00,0.001,0.033,0.0
2024-01-02 03:45:00,0.001,0.033,0.0
2024-01-02 04:00:00,0.001,0.49146666666666666,0.0
2024-01-02 04:15:00,0.001,0.11366666666666665,0.0
2024-01-02 04:30:00,0.001,0.033,0.0
2024-01-02 04:45:00,0.001,0.033,0.0
2024-01-02 05:00:00,0.001,0.5660666666666666,0.0
2024-01-02 05:15:00,0.001,0.033,0.0
2024-01-02 05:30:00,0.001,0.13566666666666666,0.0
2024-01-02 05:45:00,0.001,0.06966666666666667,0.0
2024-01-02 06:00:00,0.001,0.033,0.0
2024-01-02 06:15:00,0.001,0.033,0.0
2024-01-02 06:30:00,0.001,0.5660666666666666,0.0
2024-01-02 06:45:00,0.001,0.07053333333333334,0.0
2024-01-02 07:00:00,0.001,0.14866666666666667,0.0
2024-01-02 07:15:00,0.001,0.046,0.0
2024-01-02 07:30:00,0.001,0.046,3.2666666666666666
2024-01-02 07:45:00,0.001,0.03646666666666667,7.0
2024-01-02 08:00:00,0.001,0.033,1.4
2024-01-02 08:15:00,0.001,0.28959999999999997,0.0
2024-01-02 08:30:00,0.001,1.3526666666666667,0.0
2024-01-02 08:45:00,0.001,0.9612,0.0
2024-01-02 09:00:00,0.001,0.041666666666666664,0.0
2024-01-02 09:15:00,0.001,0.055200000000000006,0.0
2024-01-02 09:30:00,0.001,0.18166666666666667,0.0
2024-01-02 09:45:00,0.001,0.8100666666666666,0.0
2024-01-02 10:00:00,0.001,0.18166666666666667,0.0
2024-01-02 10:15:00,0.001,0.167,0.0
2024-01-02 10:30:00,0.001,0.13473333333333332,0.0
2024-01-02 10:45:00,0.001,0.18866666666666668,0.0
2024-01-02 11:00:00,0.001,0.7902855306862476,0.0
2024-01-02 11:15:00,0.001,0.2792188640195809,0.0
2024-01-02 11:30:00,0.001,0.1985521973529143,0.0
2024-01-02 11:45:00,0.001,1.884018864019581,1.8666666666666667
2024-01-02 12:00:00,0.001,2.2146119043725254,7.0
2024-01-02 12:15:00,0.001,0.9412855306862477,0.4666666666666667
2024-01-02 12:30:00,0.001,0.809018864019581,0.0
2024-01-02 12:45:00,0.001,0.43768553068624766,0.0
2024-01-02 13:00:00,0.001,1.700818864019581,0.0
2024-01-02 13:15:00,0.001,1.6345521973529142,0.0
2024-01-02 13:30:00,0.001,1.078818864019581,0.0
2024-01-02 13:45:00,0.001,1.2806055306862476,0.0
2024-01-02 14:00:00,0.001,0.8264855306862475,0.0
2024-01-02 14:15:00,0.001,0.5853521973529143,0.0
2024-01-02 14:30:00,0.001,0.21781886401958098,0.0
2024-01-02 14:45:00,0.001,0.3065521973529143,0.0
2024-01-02 15:00:00,0.001,0.19361886401958098,0.0
2024-01-02 15:15:00,0.001,0.3906855306862476,0.0
2024-01-02 15:30:00,0.001,0.37821886401958094,0.0
2024-01-02 15:45:00,0.001,0.31148553068624757,0.0
2024-01-02 16:00:00,0.001,0.1985521973529143,0.0
2024-01-02 16:15:00,0.001,0.5983521973529143,0.0
2024-01-02 16:30:00,0.001,0.41023681315686095,3.7333333333333334
2024-01-02 16:45:00,0.001,0.2930945052548876,0.0
2024-01-02 17:00:00,0.001,0.1679521973529143,0.0
2024-01-02 17:15:00,0.001,0.20168553068624764,0.0
2024-01-02 17:30:00,0.001,0.3169521973529143,0.0
2024-01-02 17:45:00,0.001,0.3195521973529143,0.0
2024-01-02 18:00:00,0.001,0.3466666666666667,0.0
2024-01-02 18:15:00,0.001,1.7833333333333334,0.0
2024-01-02 18:30:00,0.001,2.4121034798235277,0.0
2024-01-02 18:45:00,0.001,0.461018864019581,0.0
2024-01-02 19:00:00,0.001,0.208618864019581,0.0
2024-01-02 19:15:00,0.001,0.2500855306862476,0.0
2024-01-02 19:30:00,0.001,0.809018864019581,0.0
2024-01-02 19:45:00,0.001,0.3432188640195809,0.0
2024-01-02 20:00:00,0.001,0.29427857103919236,0.0
2024-01-02 20:15:00,0.001,0.3065521973529143,0.0
2024-01-02 20:30:00,0.001,0.3065521973529143,0.0
2024-01-02 20:45:00,0.001,0.22221886401958096,0.0
2024-01-02 21:00:00,0.001,0.34258205086272003,0.0
2024-01-02 21:15:00,0.001,0.2960347982352762,0.0
2024-01-02 21:30:00,0.001,0.3065521973529143,0.0
2024-01-02 21:45:00,0.001,0.3065521973529143,0.0
2024-01-02 22:00:00,0.001,0.3065521973529143,0.0
2024-01-02 22:15:00,0.001,0.38721886401958094,0.0
2024-01-02 22:30:00,0.001,0.32488553068624765,0.0
2024-01-02 22:45:00,0.001,0.17293131841174858,0.0
2024-01-02 23:00:00,0.001,0.20168553068624764,0.0
2024-01-02 23:15:00,0.001,0.2742855306862476,0.0
2024-01-02 23:30:00,0.001,0.20021886401958094,0.0
2024-01-02 23:45:00,0.001,0.29555219735291427,0.0
2024-01-03 00:00:00,0.001,0.20021886401958097,0.0
2024-01-03 00:15:00,0.001,0.1855521973529143,0.0
2024-01-03 00:30:00,0.001,0.5622139192941105,0.0
2024-01-03 00:45:00,0.001,0.049133333333333334,0.0
2024-01-03 01:00:00,0.001,0.09166666666666666,0.0
2024-01-03 01:15:00,0.001,0.5134666666666666,0.0
2024-01-03 01:30:00,0.001,0.033,0.0
2024-01-03 01:45:00,0.001,0.4328,0.0
2024-01-03 02:00:00,0.001,0.033,0.0
2024-01-03 02:15:00,0.001,0.033,0.0
2024-01-03 02:30:00,0.001,0.13566666666666666,0.0
2024-01-03 02:45:00,0.001,0.06966666666666667,0.0
2024-01-03 03:00:00,0.001,0.5660666666666666,0.0
2024-01-03 03:15:00,0.001,0.033,0.0
2024-01-03 03:30:00,0.001,0.5660666666666666,0.0
2024-01-03 03:45:00,0.001,0.06966666666666667,0.0
2024-01-03 04:00:00,0.001,0.13566666666666666,0.0
2024-01-03 04:15:00,0.001,0.033,0.0
2024-01-03 04:30:00,0.001,0.033,0.0
2024-01-03 04:45:00,0.001,0.033,0.0
2024-01-03 05:00:00,0.001,0.033,0.0
2024-01-03 05:15:00,0.001,0.11366666666666665,0.0
2024-01-03 05:30:00,0.001,0.09166666666666666,0.0
2024-01-03 05:45:00,0.001,0.033,0.0
2024-01-03 06:00:00,0.001,0.033,0.0
2024-01-03 06:15:00,0.001,0.033,0.0
2024-01-03 06:30:00,0.001,0.18093333333333333,0.0
2024-01-03 06:45:00,0.001,0.4095333333333333,0.0
2024-01-03 07:00:00,0.001,0.04766666666666666,0.0
2024-01-03 07:15:00,0.001,0.033,0.0
2024-01-03 07:30:00,0.001,0.1782,0.0
2024-01-03 07:45:00,0.001,0.2828,0.0
2024-01-03 08:00:00,0.001,0.3466666666666667,0.0
2024-01-03 08:15:00,0.001,0.3686666666666667,0.0
2024-01-03 08:30:00,0.001,0.288,0.0
2024-01-03 08:45:00,0.001,0.12406666666666667,0.0
2024-01-03 09:00:00,0.001,0.04253333333333333,0.0
2024-01-03 09:15:00,0.001,0.046,0.0
2024-01-03 09:30:00,0.001,0.14866666666666667,0.0
2024-01-03 09:45:00,0.001,0.08266666666666667,0.0
2024-01-03 10:00:00,0.001,0.15660000000000002,0.0
2024-01-03 10:15:00,0.001,0.154,0.0
2024-01-03 10:30:00,0.001,0.154,0.0
2024-01-03 10:45:00,0.001,0.19673333333333334,0.0
2024-01-03 11:00:00,0.001,0.2212666666666667,7.0
2024-01-03 11:15:00,0.001,0.4458,7.0
2024-01-03 11:30:00,0.001,0.4458,7.0
2024-01-03 11:45:00,0.001,0.12738666666666665,0.4666666666666667
2024-01-03 12:00:00,0.001,0.4328,0.0
2024-01-03 12:15:00,0.001,0.6467333333333334,0.0
2024-01-03 12:30:00,0.001,0.2957840657843048,0.0
2024-01-03 12:45:00,0.001,0.3074188640195809,0.0
2024-01-03 13:00:00,0.001,0.3195521973529143,0.0
2024-01-03 13:15:00,0.001,0.3195521973529143,0.0
2024-01-03 13:30:00,0.001,0.6856188640195809,0.0
2024-01-03 13:45:00,0.001,0.42064175788233144,0.0
2024-01-03 14:00:00,0.001,0.2896666666666667,0.0
2024-01-03 14:15:00,0.001,0.3065521973529143,0.9333333333333333
2024-01-03 14:30:00,0.001,0.3065521973529143,0.0
2024-01-03 14:45:00,0.001,0.26621886401958095,0.0
2024-01-03 15:00:00,0.001,0.6562855306862476,0.0
2024-01-03 15:15:00,0.001,0.2581521973529143,0.0
2024-01-03 15:30:00,0.001,0.570627838588221,0.0
2024-01-03 15:45:00,0.001,0.3083014649019429,0.0
2024-01-03 16:00:00,0.001,0.2097521973529143,0.0
2024-01-03 16:15:00,0.001,0.3065521973529143,1.4
2024-01-03 16:30:00,0.001,1.0029521973529143,0.0
2024-01-03 16:45:00,0.001,0.8885521973529144,0.0
2024-01-03 17:00:00,0.001,0.610818864019581,0.0
2024-01-03 17:15:00,0.001,2.215685530686248,0.0
2024-01-03 17:30:00,0.001,0.8413521973529143,0.0
2024-01-03 17:45:00,0.001,0.21208058596077714,0.0
2024-01-03 18:00:00,0.001,0.3511243587646933,0.0
2024-01-03 18:15:00,0.001,0.28955219735291426,0.0
2024-01-03 18:30:00,0.001,0.4559521973529143,0.0
2024-01-03 18:45:00,0.001,1.5205521973529144,0.0
2024-01-03 19:00:00,0.001,1.1680716113921372,0.0
2024-01-03 19:15:00,0.001,0.24232,0.0
2024-01-03 19:30:00,0.001,0.7359173991176381,0.0
2024-01-03 19:45:00,0.001,0.3065521973529143,0.0
2024-01-03 20:00:00,0.001,0.3065521973529143,0.0
2024-01-03 20:15:00,0.001,0.4169521973529143,0.0
2024-01-03 20:30:00,0.001,0.7210188640195809,0.0
2024-01-03 20:45:00,0.001,0.4165521973529143,0.0
2024-01-03 21:00:00,0.001,0.32121886401958094,0.0
2024-01-03 21:15:00,0.001,0.29041886401958095,0.0
2024-01-03 21:30:00,0.001,0.21712435876469333,0.0
2024-01-03 21:45:00,0.001,0.839618864019581,0.0
2024-01-03 22:00:00,0.001,0.3652188640195809,0.0
2024-01-03 22:15:00,0.001,0.38721886401958094,0.0
2024-01-03 22:30:00,0.001,0.3065521973529143,0.0
2024-01-03 22:45:00,0.001,0.20309450525488765,0.0
2024-01-03 23:00:00,0.001,0.35635421227449904,0.0
2024-01-03 23:15:00,0.001,1.3804855306862476,0.0
2024-01-03 23:30:00,0.001,0.523218864019581,0.0
2024-01-03 23:45:00,0.001,0.5017521973529143,0.0
2024-01-04 00:00:00,0.001,0.4247521973529143,0.0
2024-01-04 00:15:00,0.001,0.04661391929411048,0.0
2024-01-04 00:30:00,0.001,0.033,0.0
2024-01-04 00:45:00,0.001,0.06966666666666667,0.0
2024-01-04 01:00:00,0.001,0.13566666666666666,0.0
2024-01-04 01:15:00,0.001,0.033,0.0
2024-01-04 01:30:00,0.001,0.033,0.0
2024-01-04 01:45:00,0.001,0.033,0.0
2024-01-04 02:00:00,0.001,0.033,0.0
2024-01-04 02:15:00,0.001,0.11366666666666665,0.0
2024-01-04 02:30:00,0.001,0.09166666666666666,0.0
2024-01-04 02:45:00,0.001,0.033,0.0
2024-01-04 03:00:00,0.001,0.033,0.0
2024-01-04 03:15:00,0.001,0.2995333333333334,0.0
2024-01-04 03:30:00,0.001,0.3142,0.0
2024-01-04 03:45:00,0.001,0.143,0.0
2024-01-04 04:00:00,0.001,0.04766666666666666,0.0
2024-01-04 04:15:00,0.001,0.033,0.0
2024-01-04 04:30:00,0.001,0.5660666666666666,0.0
2024-01-04 04:45:00,0.001,0.033,0.0
2024-01-04 05:00:00,0.001,0.09166666666666666,0.0
2024-01-04 05:15:00,0.001,0.11366666666666665,0.0
2024-01-04 05:30:00,0.001,0.033,0.0
2024-01-04 05:45:00,0.001,0.033,0.0
2024-01-04 06:00:00,0.001,0.033,0.0
2024-01-04 06:15:00,0.001,0.033,0.0
2024-01-04 06:30:00,0.001,0.13566666666666666,0.0
2024-01-04 06:45:00,0.001,0.06966666666666667,0.0
2024-01-04 07:00:00,0.001,0.033,0.0
2024-01-04 07:15:00,0.001,0.4328,0.0
2024-01-04 07:30:00,0.001,0.033,0.0
2024-01-04 07:45:00,0.001,0.06966666666666667,0.0
2024-01-04 08:00:00,0.001,0.13566666666666666,0.0
2024-01-04 08:15:00,0.001,0.033,0.0
2024-01-04 08:30:00,0.001,0.033,0.0
2024-01-04 08:45:00,0.001,0.4328,0.0
2024-01-04 09:00:00,0.001,0.033,0.0
2024-01-04 09:15:00,0.001,0.154,0.0
2024-01-04 09:30:00,0.001,0.21266666666666667,0.0
2024-01-04 09:45:00,0.001,0.47513333333333335,0.0
2024-01-04 10:00:00,0.001,0.5115333333333333,0.0
2024-01-04 10:15:00,0.001,0.22886666666666666,0.0
2024-01-04 10:30:00,0.001,0.13866666666666666,0.0
2024-01-04 10:45:00,0.001,0.17333333333333334,0.0
2024-01-04 11:00:00,0.001,0.6135333333333333,0.0
2024-01-04 11:15:00,0.001,2.155,0.0
2024-01-04 11:30:00,0.001,1.8392666666666666,6.533333333333333
2024-01-04 11:45:00,0.001,0.4345333333333333,7.0
2024-01-04 12:00:00,0.001,2.0852,2.3333333333333335
2024-01-04 12:15:00,0.001,2.0540533333333335,0.0
2024-01-04 12:30:00,0.001,0.09440000000000001,0.0
2024-01-04 12:45:00,0.001,0.16440000000000002,0.0
2024-01-04 13:00:00,0.001,0.7354666666666667,0.0
2024-01-04 13:15:00,0.001,0.275,0.0
2024-01-04 13:30:00,0.001,0.7774666666666666,0.0
2024-01-04 13:45:00,0.001,0.4220666666666667,0.0
2024-01-04 14:00:00,0.001,0.275,0.0
2024-01-04 14:15:00,0.001,0.275,0.0
2024-01-04 14:30:00,0.001,0.3450666666666667,0.0
2024-01-04 14:45:00,0.001,0.19066666666666665,0.0
2024-01-04 15:00:00,0.001,0.24860000000000002,0.0
2024-01-04 15:15:00,0.001,0.033,0.0
2024-01-04 15:30:00,0.001,0.033,0.0
2024-01-04 15:45:00,0.001,0.033,0.0
2024-01-04 16:00:00,0.001,0.033,0.9333333333333333
2024-01-04 16:15:00,0.001,0.1782,7.0
2024-01-04 16:30:00,0.001,0.21266666666666667,5.133333333333334
2024-01-04 16:45:00,0.001,0.154,0.0
2024-01-04 17:00:00,0.001,0.154,0.0
2024-01-04 17:15:00,0.001,0.154,0.0
2024-01-04 17:30:00,0.001,0.18080000000000002,0.0
2024-01-04 17:45:00,0.001,0.29313333333333336,0.0
2024-01-04 18:00:00,0.001,0.3026666666666667,0.0
2024-01-04 18:15:00,0.001,0.288,0.0
2024-01-04 18:30:00,0.001,0.8362785710391925,0.0
2024-01-04 18:45:00,0.001,0.3065521973529143,0.0
2024-01-04 19:00:00,0.001,0.3168188640195809,0.0
2024-01-04 19:15:00,0.001,2.2545521973529143,0.0
2024-01-04 19:30:00,0.001,2.622405530686247,0.0
2024-01-04 19:45:00,0.001,0.3416321973529143,0.0
2024-01-04 20:00:00,0.001,0.8378945052548876,0.0
2024-01-04 20:15:00,0.001,0.3799840657843047,0.0
2024-01-04 20:30:00,0.001,0.5002188640195809,0.0
2024-01-04 20:45:00,0.001,0.4342188640195809,0.0
2024-01-04 21:00:00,0.001,0.4776188640195809,0.0
2024-01-04 21:15:00,0.001,0.7063521973529142,0.0
2024-01-04 21:30:00,0.001,0.3065521973529143,0.0
2024-01-04 21:45:00,0.001,0.3432188640195809,0.0
2024-01-04 22:00:00,0.001,0.29628553068624763,0.0
2024-01-04 22:15:00,0.001,0.1855521973529143,0.0
2024-01-04 22:30:00,0.001,0.5853521973529143,0.0
2024-01-04 22:45:00,0.001,0.27661886401958097,0.0
2024-01-04 23:00:00,0.001,0.3195521973529143,0.0
2024-01-04 23:15:00,0.001,0.40021886401958096,0.0
2024-01-04 23:30:00,0.001,0.37475219735291426,0.0
2024-01-04 23:45:00,0.001,0.7063521973529144,0.0
2024-01-05 00:00:00,0.001,0.18310146490194287,0.0
2024-01-05 00:15:00,0.001,0.5853521973529143,0.0
2024-01-05 00:30:00,0.001,0.20021886401958094,0.0
2024-01-05 00:45:00,0.001,0.457218864019581,0.0
2024-01-05 01:00:00,0.001,0.21248553068624762,0.0
2024-01-05 01:15:00,0.001,0.46435219735291433,0.0
2024-01-05 01:30:00,0.001,0.041413919294110486,0.0
2024-01-05 01:45:00,0.001,0.0645521973529143,0.0
2024-01-05 02:00:00,0.001,0.6036855306862476,0.0
2024-01-05 02:15:00,0.001,0.26621886401958095,0.0
2024-01-05 02:30:00,0.001,0.718618864019581,0.0
2024-01-05 02:45:00,0.001,0.1855521973529143,0.0
2024-01-05 03:00:00,0.001,0.154,0.0
2024-01-05 03:15:00,0.001,0.5902666666666666,0.0
2024-01-05 03:30:00,0.001,0.13566666666666666,0.0
2024-01-05 03:45:00,0.001,0.46946666666666664,0.0
2024-01-05 04:00:00,0.001,0.033,0.0
2024-01-05 04:15:00,0.001,0.4328,5.133333333333334
2024-01-05 04:30:00,0.001,0.033,1.8666666666666667
2024-01-05 04:45:00,0.001,0.06966666666666667,0.0
2024-01-05 05:00:00,0.001,0.13566666666666666,0.0
2024-01-05 05:15:00,0.001,0.033,0.0
2024-01-05 05:30:00,0.001,0.033,0.0
2024-01-05 05:45:00,0.001,0.033,0.0
2024-01-05 06:00:00,0.001,0.033,0.0
2024-01-05 06:15:00,0.001,0.11366666666666665,0.0
2024-01-05 06:30:00,0.001,0.09166666666666666,0.0
2024-01-05 06:45:00,0.001,0.033,0.0
2024-01-05 07:00:00,0.001,0.033,0.0
2024-01-05 07:15:00,0.001,0.033,0.0
2024-01-05 07:30:00,0.001,0.05806666666666667,0.0
2024-01-05 07:45:00,0.001,0.156,0.0
2024-01-05 08:00:00,0.001,0.3272,0.0
2024-01-05 08:15:00,0.001,1.2454,0.0
2024-01-05 08:30:00,0.001,0.05205769209802667,0.0
2024-01-05 08:45:00,0.001,0.602818864019581,0.0
2024-01-05 09:00:00,0.001,0.536018864019581,0.0
2024-01-05 09:15:00,0.001,0.6709521973529143,0.0
2024-01-05 09:30:00,0.001,0.7084805859607771,0.0
2024-01-05 09:45:00,0.001,0.167,0.0
2024-01-05 10:00:00,0.001,0.5659333333333334,0.0
2024-01-05 10:15:00,0.001,0.1958,0.0
2024-01-05 10:30:00,0.001,0.35033333333333333,0.0
2024-01-05 10:45:00,0.001,0.6034666666666666,0.0
2024-01-05 11:00:00,0.001,0.7000666666666666,0.0
2024-01-05 11:15:00,0.001,0.167,0.0
2024-01-05 11:30:00,0.001,0.167,0.9333333333333333
2024-01-05 11:45:00,0.001,0.074,7.0
2024-01-05 12:00:00,0.001,0.14173333333333332,7.0
2024-01-05 12:15:00,0.001,0.6001014649019429,2.3333333333333335
2024-01-05 12:30:00,0.001,0.07755219735291431,0.0
2024-01-05 12:45:00,0.001,0.6055521973529143,3.2666666666666666
2024-01-05 13:00:00,0.001,1.450418864019581,0.0
2024-01-05 13:15:00,0.001,2.522218864019581,0.0
2024-01-05 13:30:00,0.001,0.8026188640195809,0.0
2024-01-05 13:45:00,0.001,0.7141521973529144,0.0
2024-01-05 14:00:00,0.001,0.3065521973529143,0.0
2024-01-05 14:15:00,0.001,0.6621521973529144,0.0
2024-01-05 14:30:00,0.001,0.22229886401958096,0.0
2024-01-05 14:45:00,0.001,0.3838721973529143,0.0
2024-01-05 15:00:00,0.001,0.20021886401958097,0.0
2024-01-05 15:15:00,0.001,0.839618864019581,1.4
2024-01-05 15:30:00,0.001,0.20168553068624764,0.0
2024-01-05 15:45:00,0.001,0.1855521973529143,0.0
2024-01-05 16:00:00,0.001,0.2982347982352762,0.0
2024-01-05 16:15:00,0.001,0.3556666666666667,0.0
2024-01-05 16:30:00,0.001,0.20871043947058288,0.0
2024-01-05 16:45:00,0.001,0.1855521973529143,0.0
2024-01-05 17:00:00,0.001,0.1855521973529143,0.0
2024-01-05 17:15:00,0.001,0.1855521973529143,0.0
2024-01-05 17:30:00,0.001,1.334018864019581,0.0
2024-01-05 17:45:00,0.001,0.3432188640195809,0.0
2024-01-05 18:00:00,0.001,0.3065521973529143,0.0
2024-01-05 18:15:00,0.001,0.3065521973529143,0.0
2024-01-05 18:30:00,0.001,0.9486855306862477,0.0
2024-01-05 18:45:00,0.001,0.4887521973529143,0.0
2024-01-05 19:00:00,0.001,0.7686855306862477,0.0
2024-01-05 19:15:00,0.001,0.7063521973529144,0.0
2024-01-05 19:30:00,0.001,0.3065521973529143,0.0
2024-01-05 19:45:00,0.001,0.275,0.0
2024-01-05 20:00:00,0.001,0.3664817578823314,0.0
2024-01-05 20:15:00,0.001,0.4920455306862476,0.0
2024-01-05 20:30:00,0.001,0.765018864019581,0.0
2024-01-05 20:45:00,0.001,0.3065521973529143,0.0
2024-01-05 21:00:00,0.001,0.3065521973529143,0.0
2024-01-05 21:15:00,0.001,0.3065521973529143,0.0
2024-01-05 21:30:00,0.001,0.8542855306862477,0.0
2024-01-05 21:45:00,0.001,0.43863219735291425,0.0
2024-01-05 22:00:00,0.001,0.4095388640195809,0.0
2024-01-05 22:15:00,0.001,0.3065521973529143,0.0
2024-01-05 22:30:00,0.001,0.3065521973529143,0.0
2024-01-05 22:45:00,0.001,0.3065521973529143,0.0
2024-01-05 23:00:00,0.001,0.765018864019581,0.0
2024-01-05 23:15:00,0.001,0.38721886401958094,0.0
2024-01-05 23:30:00,0.001,0.3065521973529143,0.0
2024-01-05 23:45:00,0.001,0.3065521973529143,0.0
2024-01-06 00:00:00,0.001,0.38995421227449906,0.0
2024-01-06 00:15:00,0.001,0.5538000000000001,0.0
2024-01-06 00:30:00,0.001,0.26718406578430476,0.0
2024-01-06 00:45:00,0.001,0.22221886401958096,0.0
2024-01-06 01:00:00,0.001,0.14521886401958098,0.0
2024-01-06 01:15:00,0.001,0.0645521973529143,0.0
