,WasherDryer,TumbleDryer,BaseLoad,P_HP,P_WB
2024-01-01 14:45:00,0.001,0.001,0.8785092730589211,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.22644260639225447,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.2183759397255878,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.1899112879805059,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.20742757875693746,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.365,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.22566666666666665,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.175,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.24586666666666665,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.289,0.0,1.6666666666666667
2024-01-01 17:30:00,0.001,0.001,0.327,1.4,2.0
2024-01-01 17:45:00,0.001,0.001,0.20234523770585908,1.2,0.0
2024-01-01 18:00:00,0.001,0.001,0.11261886401958096,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.07255219735291431,0.0,1.3333333333333333
2024-01-01 18:30:00,0.001,0.001,0.5172855306862477,0.0,1.3333333333333333
2024-01-01 18:45:00,0.001,0.001,0.37066560622225114,0.0,3.3333333333333335
2024-01-01 19:00:00,0.001,0.001,0.23715707570600683,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.1738237423726735,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.1404237423726735,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.19207245990206018,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.3197092730589211,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.8540502791607824,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.3311013589346966,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.32637593972558776,0.0,2.6666666666666665
2024-01-01 21:00:00,0.001,0.001,0.21344260639225449,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.26149535376481065,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.5163759397255877,0.0,1.6666666666666667
2024-01-01 21:45:00,0.001,0.001,0.9354426063922545,0.0,2.3333333333333335
2024-01-01 22:00:00,0.001,0.001,0.32637593972558776,0.0,2.6666666666666665
2024-01-01 22:15:00,0.001,0.001,0.22150927305892112,1.6,5.0
2024-01-01 22:30:00,0.001,0.001,0.32637593972558776,1.0,5.0
2024-01-01 22:45:00,0.001,0.001,0.4150426063922544,0.0,3.0
2024-01-01 23:00:00,0.001,0.001,0.5037092730589211,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.8578661074092314,0.0,0.0
2024-01-01 23:30:00,0.1592069572115326,0.001,0.3145521973529143,0.0,3.0
2024-01-01 23:45:00,0.7920347860576631,0.001,0.20222294175954153,0.0,0.0
2024-01-02 00:00:00,0.7920347860576631,0.001,0.3021759397255878,0.0,0.0
2024-01-02 00:15:00,0.7920347860576631,0.001,0.45496202043147727,0.0,0.0
2024-01-02 00:30:00,0.7920347860576631,0.001,0.2940426063922545,0.0,0.0
2024-01-02 00:45:00,0.7920347860576631,0.001,0.7384426063922546,0.0,0.0
2024-01-02 01:00:00,0.7920347860576631,0.001,0.8646150276353172,0.0,2.6666666666666665
2024-01-02 01:15:00,0.7920347860576631,0.001,0.08868553068624765,0.0,0.0
2024-01-02 01:30:00,0.7920347860576631,0.001,0.1485521973529143,0.0,3.3333333333333335
2024-01-02 01:45:00,0.7920347860576631,0.001,0.2625521973529143,0.0,0.0
2024-01-02 02:00:00,0.7920347860576631,0.001,0.0515173991176381,0.0,2.3333333333333335
2024-01-02 02:15:00,0.7920347860576631,0.001,0.04731043947058287,0.0,1.0
2024-01-02 02:30:00,0.7920347860576631,0.001,0.07255219735291431,0.0,0.0
2024-01-02 02:45:00,0.7920347860576631,0.001,0.07255219735291431,0.0,0.0
2024-01-02 03:00:00,0.1592069572115326,0.001,0.23721886401958098,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.17388553068624762,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.06834523770585907,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.041,0.0,0.6666666666666666
2024-01-02 04:00:00,0.001,0.001,0.041,0.0,4.0
2024-01-02 04:15:00,0.001,0.001,0.10433333333333333,1.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.231,2.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.05366666666666667,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.041,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.4408,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.20106666666666667,0.0,3.6666666666666665
2024-01-02 06:00:00,0.001,0.001,0.27599999999999997,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.162,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.162,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.162,0.0,1.0
2024-01-02 07:00:00,0.001,0.001,0.18013333333333334,0.0,2.3333333333333335
2024-01-02 07:15:00,0.001,0.001,0.24400000000000002,0.0,3.0
2024-01-02 07:30:00,0.001,0.001,0.07933333333333333,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.054,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.04273333333333333,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.4892,0.0,3.3333333333333335
2024-01-02 08:30:00,0.001,0.001,0.30826666666666663,0.0,5.0
2024-01-02 08:45:00,0.001,0.001,0.8347333333333332,0.0,5.0
2024-01-02 09:00:00,0.001,0.001,0.175,0.0,5.0
2024-01-02 09:15:00,0.001,0.001,0.175,0.0,5.0
2024-01-02 09:30:00,0.001,0.001,0.5024,0.0,5.0
2024-01-02 09:45:00,0.001,0.001,2.095152997966046,0.0,5.0
2024-01-02 10:00:00,0.001,0.001,0.5266973686863954,0.2,5.0
2024-01-02 10:15:00,0.001,0.001,0.5874426063922545,2.4,5.0
2024-01-02 10:30:00,0.001,0.001,0.4726426063922544,0.0,4.666666666666667
2024-01-02 10:45:00,0.001,0.001,0.33937593972558777,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.329916945827449,0.0,3.0
2024-01-02 11:15:00,0.7920347860576631,0.001,1.0935979850784152,0.0,0.3333333333333333
2024-01-02 11:30:00,0.7920347860576631,1.2288399048342362,1.4413333333333334,0.0,2.6666666666666665
2024-01-02 11:45:00,0.7920347860576631,1.949257526753119,0.5701333333333333,0.0,1.0
2024-01-02 12:00:00,0.7920347860576631,1.7245844062633329,0.4512,0.0,0.0
2024-01-02 12:15:00,0.7920347860576631,0.34645293866492205,0.3075333333333334,0.0,0.0
2024-01-02 12:30:00,0.7920347860576631,1.1098798792441467,0.5993999999999999,0.0,3.0
2024-01-02 12:45:00,0.7920347860576631,0.8866874087714837,0.24226666666666666,0.0,0.0
2024-01-02 13:00:00,0.7920347860576631,1.1058366019133432,2.0242875456078324,0.0,0.0
2024-01-02 13:15:00,0.7920347860576631,0.5119567653389149,1.0065521973529143,0.0,0.0
2024-01-02 13:30:00,0.7920347860576631,0.001,0.2065521973529143,0.0,4.0
2024-01-02 13:45:00,0.7920347860576631,0.001,0.1987521973529143,0.0,0.3333333333333333
2024-01-02 14:00:00,0.5810921764422863,0.001,0.3035521973529143,0.0,4.0
2024-01-02 14:15:00,0.001,0.001,0.6247313184117486,0.0,2.6666666666666665
2024-01-02 14:30:00,0.001,0.001,0.5870666666666666,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.08626666666666667,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.16806666666666667,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.6581021595478287,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.4848237423726735,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.3650904090393402,0.0,4.666666666666667
2024-01-02 16:00:00,0.001,0.001,0.3078237423726735,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.20295707570600685,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.1797294969490694,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.2810628302824027,1.6,0.0
2024-01-02 17:00:00,0.001,0.001,0.9876675151765897,1.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.8724426063922546,0.0,0.0
2024-01-02 17:30:00,0.001,1.214255689298831,0.32984260639225443,0.0,1.6666666666666667
2024-01-02 17:45:00,0.001,1.8990402474384707,0.32724260639225444,0.0,1.6666666666666667
2024-01-02 18:00:00,0.001,1.9725531957406226,0.25064260639225444,0.0,0.0
2024-01-02 18:15:00,0.001,1.7964477539625179,0.28106994379349526,0.0,1.6666666666666667
2024-01-02 18:30:00,0.001,0.1577286933581698,0.2341521973529143,0.0,2.0
2024-01-02 18:45:00,0.001,0.001,0.20234523770585908,0.0,3.0
2024-01-02 19:00:00,0.001,0.001,0.8412071135110926,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.32637593972558776,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.4150426063922544,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.5071759397255877,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.33937593972558777,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.3377994407425646,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.7391759397255878,0.0,4.666666666666667
2024-01-02 20:45:00,0.001,0.001,0.3313092730589211,0.0,1.0
2024-01-02 21:00:00,0.001,0.001,0.5158426063922544,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.4280426063922544,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.33937593972558777,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.7152494121752724,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.299313910056317,0.0,3.6666666666666665
2024-01-02 22:15:00,0.001,0.001,0.7706237423726736,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.4848237423726735,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.3221689800785325,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.26990927305892115,0.0,5.0
2024-01-02 23:15:00,0.001,0.001,0.19985819328500687,0.0,5.0
2024-01-02 23:30:00,0.001,0.001,0.19355219735291432,0.0,0.6666666666666666
2024-01-02 23:45:00,0.001,0.001,0.34980494472547047,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.2633333333333333,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.1545374110732939,0.0,1.0
2024-01-03 00:30:00,0.001,0.001,0.1738237423726735,0.0,1.6666666666666667
2024-01-03 00:45:00,0.001,0.001,0.5736237423726736,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.23715707570600683,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.47955506078442206,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.2794229417595415,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.19355219735291432,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.19355219735291432,0.0,3.3333333333333335
2024-01-03 02:15:00,0.001,0.001,0.1714512336379516,0.0,1.3333333333333333
2024-01-03 02:30:00,0.001,0.001,0.2048237423726735,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.9664237423726736,0.0,3.6666666666666665
2024-01-03 03:00:00,0.001,0.001,0.08509040903934016,0.0,1.6666666666666667
2024-01-03 03:15:00,0.001,0.001,0.1738237423726735,0.0,3.6666666666666665
2024-01-03 03:30:00,0.001,0.001,0.162,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.21266666666666667,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.352,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.5871333333333334,3.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.057133333333333335,1.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.041,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.18033333333333335,0.0,3.6666666666666665
2024-01-03 05:30:00,0.001,0.001,0.16766666666666669,0.0,2.0
2024-01-03 05:45:00,0.001,0.001,0.0515173991176381,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.07255219735291431,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.47235219735291434,0.0,1.3333333333333333
2024-01-03 06:30:00,0.001,0.001,0.1209521973529143,0.0,3.6666666666666665
2024-01-03 06:45:00,0.001,0.001,0.2755521973529143,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.37746465174508187,0.0,4.666666666666667
2024-01-03 07:15:00,0.001,0.001,0.7385333333333333,0.0,0.6666666666666666
2024-01-03 07:30:00,0.001,0.001,0.145,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.145,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.27166666666666667,0.0,1.6666666666666667
2024-01-03 08:15:00,0.001,0.001,0.24793333333333337,0.0,1.6666666666666667
2024-01-03 08:30:00,0.001,0.001,0.054,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.45852949694906936,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.06582374237267351,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.4909570757060069,0.0,3.6666666666666665
2024-01-03 09:30:00,0.001,0.001,0.2558237423726735,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.11649040903934017,0.0,0.0
2024-01-03 10:00:00,0.001,0.11525299393937072,0.061882494915115674,0.0,0.0
2024-01-03 10:15:00,0.001,1.6984739823927635,0.054,1.4,0.0
2024-01-03 10:30:00,0.001,1.9571921555028464,0.08130135893469663,1.2,0.0
2024-01-03 10:45:00,0.001,1.9777871676156922,1.3983759397255882,0.0,0.0
2024-01-03 11:00:00,0.001,1.2913192803479392,1.7030426063922548,0.0,4.666666666666667
2024-01-03 11:15:00,0.001,0.001,0.10484260639225447,0.0,0.6666666666666666
2024-01-03 11:30:00,0.001,0.001,0.29904260639225444,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,1.3370111912510532,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,1.1921611719215544,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.4842666666666666,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.32386666666666664,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.05951774644058097,0.0,2.0
2024-01-03 13:00:00,0.001,0.001,0.06582374237267351,0.0,1.3333333333333333
2024-01-03 13:15:00,0.001,0.001,0.20365158096089447,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.3197092730589211,0.0,2.6666666666666665
2024-01-03 13:45:00,0.001,0.001,0.37350927305892107,0.0,0.6666666666666666
2024-01-03 14:00:00,0.001,0.001,0.20537593972558782,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.156628687098144,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.058337411073293904,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.054,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.3085333333333333,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.251,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.17066666666666666,0.0,1.3333333333333333
2024-01-03 15:45:00,0.001,0.001,0.1643647484745347,0.0,5.0
2024-01-03 16:00:00,0.001,0.001,0.15769040903934017,0.0,4.333333333333333
2024-01-03 16:15:00,0.001,0.001,0.4080237423726735,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.4966904090393402,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.0528237423726735,2.0,4.0
2024-01-03 17:00:00,0.001,0.001,0.04888249491511567,0.6,0.0
2024-01-03 17:15:00,0.001,0.001,0.041,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.21833333333333335,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.12966666666666668,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.041,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.1136,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.162,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.238,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.7517999999999999,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.162,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.056949161581782336,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.0528237423726735,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.0528237423726735,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.2174904090393402,0.0,1.3333333333333333
2024-01-03 20:45:00,0.001,0.001,0.26709040903934017,0.0,3.0
2024-01-03 21:00:00,0.001,0.001,0.19512425279744713,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.19355219735291432,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.19512869633593743,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.26870927305892117,0.0,2.3333333333333335
2024-01-03 22:00:00,0.001,0.001,0.31401476780403353,0.0,5.0
2024-01-03 22:15:00,0.001,0.001,0.21875707570600683,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.2948237423726735,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.28772949694906935,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.283,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.39466666666666667,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.6677333333333333,1.2,0.0
2024-01-03 23:45:00,0.001,0.001,0.162,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.162,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.162,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.21266666666666667,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.31166666666666665,0.0,2.6666666666666665
2024-01-04 01:00:00,0.001,0.001,0.06633333333333333,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.041,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.5740666666666667,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.4408,0.0,3.6666666666666665
2024-01-04 02:00:00,0.001,0.001,0.18033333333333335,0.0,2.6666666666666665
2024-01-04 02:15:00,0.001,0.001,0.16766666666666669,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.041,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.4408,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.079,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.231,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.079,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.041,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.041,2.0,0.0
2024-01-04 04:30:00,0.001,0.001,0.041,1.6,1.6666666666666667
2024-01-04 04:45:00,0.001,0.001,0.16766666666666669,0.0,2.3333333333333335
2024-01-04 05:00:00,0.001,0.001,0.18033333333333335,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.041,0.0,1.6666666666666667
2024-01-04 05:30:00,0.001,0.001,0.8406,0.0,2.6666666666666665
2024-01-04 05:45:00,0.001,0.001,0.3075333333333334,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.06633333333333334,0.0,3.6666666666666665
2024-01-04 06:15:00,0.001,0.001,0.231,0.0,2.3333333333333335
2024-01-04 06:30:00,0.001,0.001,0.09166666666666666,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.041,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.5740666666666667,0.0,3.6666666666666665
2024-01-04 07:15:00,0.001,0.001,0.041,0.0,1.0
2024-01-04 07:30:00,0.001,0.001,0.2437333333333333,0.0,0.0
2024-01-04 07:45:00,0.3701495668269094,0.001,0.314,0.0,0.0
2024-01-04 08:00:00,0.7920347860576631,0.001,0.162,0.0,0.0
2024-01-04 08:15:00,0.7920347860576631,0.001,0.162,0.0,0.0
2024-01-04 08:30:00,0.7920347860576631,0.001,0.162,0.0,0.0
2024-01-04 08:45:00,0.7920347860576631,0.001,0.10206666666666668,0.0,0.0
2024-01-04 09:00:00,0.7920347860576631,0.001,0.23966666666666667,0.0,0.0
2024-01-04 09:15:00,0.7920347860576631,0.001,1.0502,0.0,4.0
2024-01-04 09:30:00,0.7920347860576631,0.001,0.054,0.0,0.6666666666666666
2024-01-04 09:45:00,0.7920347860576631,0.001,0.054,0.6,0.0
2024-01-04 10:00:00,0.7920347860576631,0.001,0.049666666666666665,2.0,0.0
2024-01-04 10:15:00,0.7920347860576631,0.001,0.14233333333333334,0.0,0.0
2024-01-04 10:30:00,0.7920347860576631,0.001,0.20566666666666666,0.0,0.0
2024-01-04 10:45:00,0.264678262019221,0.001,0.5740666666666667,0.0,1.6666666666666667
2024-01-04 11:00:00,0.001,0.001,0.041,0.0,1.0
2024-01-04 11:15:00,0.001,0.001,0.041,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.162,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.352,0.0,0.0
2024-01-04 12:00:00,0.001,0.001,0.24666666666666665,0.0,3.6666666666666665
2024-01-04 12:15:00,0.001,0.8689622377404913,1.93778205086272,0.0,0.0
2024-01-04 12:30:00,0.001,1.9127276990289628,1.6745953630026043,0.0,0.0
2024-01-04 12:45:00,0.001,1.8124454728166914,0.21030927305892114,0.0,0.0
2024-01-04 13:00:00,0.001,0.59268820004304,0.3125092730589211,0.0,1.6666666666666667
2024-01-04 13:15:00,0.001,0.001,0.5103988335883382,0.0,5.0
2024-01-04 13:30:00,0.001,0.001,0.3078237423726735,0.0,4.0
2024-01-04 13:45:00,0.001,0.001,0.3099272221962011,0.0,0.6666666666666666
2024-01-04 14:00:00,0.001,0.001,0.3307092730589211,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.8594426063922546,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.5037092730589211,0.0,0.0
2024-01-04 14:45:00,0.001,0.001,0.4150426063922544,0.0,0.0
2024-01-04 15:00:00,0.001,0.001,0.3158585406079497,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.2948237423726735,0.2,0.0
2024-01-04 15:30:00,0.001,0.001,0.28930599593209255,2.4,0.0
2024-01-04 15:45:00,0.001,0.001,0.28353333333333336,0.0,0.0
2024-01-04 16:00:00,0.001,0.001,0.27626666666666666,0.0,0.0
2024-01-04 16:15:00,0.001,0.001,0.054,0.0,3.6666666666666665
2024-01-04 16:30:00,0.001,0.001,0.5870666666666666,0.0,1.0
2024-01-04 16:45:00,0.001,0.001,0.5870666666666666,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.3286,0.0,0.0
2024-01-04 17:15:00,0.001,0.001,0.6062,0.0,2.6666666666666665
2024-01-04 17:30:00,0.001,0.001,0.8059333333333333,0.0,0.0
2024-01-04 17:45:00,0.001,0.001,0.162,0.0,0.0
