,DishWasher,BaseLoad,P_EV
2024-01-01 00:00:00,0.0,0.3679412474575578,0.0
2024-01-01 00:15:00,0.0,0.28800000000000003,0.0
2024-01-01 00:30:00,0.0,0.061066666666666665,0.0
2024-01-01 00:45:00,0.0,0.053,0.0
2024-01-01 01:00:00,0.0,0.07833333333333334,0.0
2024-01-01 01:15:00,0.0,0.33166666666666667,0.0
2024-01-01 01:30:00,0.0,0.19233333333333333,0.0
2024-01-01 01:45:00,0.0,0.053,0.0
2024-01-01 02:00:00,0.0,0.053,0.0
2024-01-01 02:15:00,0.0,0.053,0.0
2024-01-01 02:30:00,0.0,0.25566666666666665,0.0
2024-01-01 02:45:00,0.0,0.2936666666666667,0.0
2024-01-01 03:00:00,0.0,0.053,0.0
2024-01-01 03:15:00,0.0,0.053,0.0
2024-01-01 03:30:00,0.0,0.053,0.0
2024-01-01 03:45:00,0.0,0.129,0.0
2024-01-01 04:00:00,0.0,0.42033333333333334,0.0
2024-01-01 04:15:00,0.0,0.053,0.0
2024-01-01 04:30:00,0.0,0.053,0.0
2024-01-01 04:45:00,0.0,0.4528,0.0
2024-01-01 05:00:00,0.0,0.10366666666666666,0.0
2024-01-01 05:15:00,0.0,0.3063333333333333,0.0
2024-01-01 05:30:00,0.0,0.19233333333333333,0.0
2024-01-01 05:45:00,0.0,0.053,0.0
2024-01-01 06:00:00,0.0,0.4528,0.0
2024-01-01 06:15:00,0.0,0.07833333333333334,0.0
2024-01-01 06:30:00,0.0,0.243,0.0
2024-01-01 06:45:00,0.0,0.243,0.0
2024-01-01 07:00:00,0.0,0.4908,0.0
2024-01-01 07:15:00,0.0,0.053,0.0
2024-01-01 07:30:00,0.0,0.4528,0.0
2024-01-01 07:45:00,0.0,0.25166666666666665,0.0
2024-01-01 08:00:00,0.0,0.16733333333333336,0.0
2024-01-01 08:15:00,0.0,0.218,0.0
2024-01-01 08:30:00,0.0,0.066,0.0
2024-01-01 08:45:00,0.0,0.0582,0.0
2024-01-01 09:00:00,0.0,0.3121333333333333,0.0
2024-01-01 09:15:00,0.0,0.25833333333333336,0.0
2024-01-01 09:30:00,0.0,0.7914,0.0
2024-01-01 09:45:00,0.0,0.23299999999999998,0.0
2024-01-01 10:00:00,0.0,0.24766666666666667,0.0
2024-01-01 10:15:00,0.0,0.7261333333333333,0.0
2024-01-01 10:30:00,0.0,0.5801999999999999,0.0
2024-01-01 10:45:00,0.0,0.3116,0.0
2024-01-01 11:00:00,0.0,0.42988666666666664,0.0
2024-01-01 11:15:00,0.0,0.20170000000000002,0.0
2024-01-01 11:30:00,0.0,0.38830000000000003,0.0
2024-01-01 11:45:00,0.0,0.47470000000000007,0.0
2024-01-01 12:00:00,0.0,0.31056666666666666,0.0
2024-01-01 12:15:00,0.0,0.38083333333333336,0.0
2024-01-01 12:30:00,0.0,0.8638452377058591,0.0
2024-01-01 12:45:00,0.0,0.553318864019581,2.0
2024-01-01 13:00:00,0.0,2.0377188640195807,15.0
2024-01-01 13:15:00,0.0,2.0379699437934953,15.0
2024-01-01 13:30:00,0.0,0.3876092730589212,0.0
2024-01-01 13:45:00,0.0,0.4350640353530621,0.0
2024-01-01 14:00:00,0.0,0.3132021595478286,0.0
2024-01-01 14:15:00,0.0,0.3948333333333333,0.0
