,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.5,0.720049729646656,15.488504220529162,13.756771201567766,12.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.5,0.720049729646656,15.464198298052265,13.770912075788221,12.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.5,0.720049729646656,15.440390972929153,13.78449277077745,12.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.5,0.720049729646656,15.417068646238086,13.797529504348056,12.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.5,0.720049729646656,15.39421810168186,13.810038035545299,12.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.5,0.720049729646656,15.371826494791454,13.822033677598135,12.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.5,0.720049729646656,15.349881342434431,13.833531310504723,12.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.5,0.720049729646656,15.328370512619415,13.844545393262706,12.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.5,0.720049729646656,15.306925961468789,13.852921763116852,11.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.5,0.720049729646656,15.285454398589668,13.858410503341455,11.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.5,0.720049729646656,15.264335888365332,13.863526938874488,11.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.5,0.720049729646656,15.243561105455562,13.868282127240825,11.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.5,0.720049729646656,15.223120986106549,13.872686812484334,11.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.5,0.720049729646656,15.203006720771874,13.876751434019221,11.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.5,0.720049729646656,15.183209746941705,13.880486135231543,11.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.5,0.720049729646656,15.1637217421744,13.883900771837899,11.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,1.0,15.9,0.720049729646656,15.144534617324787,13.887004920008232,11.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,21.5,0.720049729646656,16.16008795289763,13.893998262995348,11.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,2.0,19.9,0.720049729646656,18.011486069816456,13.92147392606981,11.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,16.7,0.720049729646656,18.67640238512797,13.966152594990279,11.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,15.5,0.720049729646656,18.842989537445547,14.012849880065747,10.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,15.5,0.720049729646656,18.77588045992888,14.056401892858805,10.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,19.1,0.720049729646656,19.33128573107957,14.100441633382301,10.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,16.7,0.720049729646656,20.031939834160003,14.154502495208321,10.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,15.5,0.720049729646656,20.105075951773276,14.212407510701043,10.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,1.0,17.1,0.720049729646656,20.075638654111835,14.268735600920587,10.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,21.5,0.720049729646656,21.35638580475378,14.330181182789643,10.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,21.5,0.720049729646656,22.040669810844925,14.407302328632442,10.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,21.5,0.720049729646656,21.936121104445995,14.48509331224056,10.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,21.5,0.720049729646656,21.83394530236678,14.56017799956557,10.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,1.0,21.5,0.720049729646656,21.734060670041504,14.632634145356436,10.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,2.0,17.1,0.720049729646656,21.636404038493296,14.702537225974075,10.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,2.0,15.5,0.720049729646656,21.541919148506967,14.769964365877485,10.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,2.0,15.5,0.720049729646656,21.45067155759555,14.835005191384965,10.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,19.9,0.720049729646656,21.361444959024713,14.89773384048883,10.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,21.5,0.720049729646656,21.27418371270741,14.95821677721524,10.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,21.5,0.720049729646656,21.190009938293827,15.0165230118583,10.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,1.0,21.5,0.720049729646656,21.109017614477946,15.072736784496954,10.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,3.0,21.5,0.720049729646656,21.038456525049344,15.126924794243108,10.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,21.5,0.720049729646656,21.873735370208827,15.183810234626362,10.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,1.0,21.5,0.720049729646656,22.029006533549026,15.25057510870621,11.0,0.0,0,0,0,0.0
2024-01-01 10:15:00,1.0,21.5,0.720049729646656,21.9471715011887,15.31816104589438,11.0,0.0,0,0,0,0.0
2024-01-01 10:30:00,1.0,21.5,0.720049729646656,21.867264485879755,15.383511371399047,11.0,0.0,0,0,0,0.0
2024-01-01 10:45:00,1.0,21.5,0.720049729646656,21.789232035247093,15.44669001317964,11.0,0.0,0,0,0,0.0
2024-01-01 11:00:00,1.0,21.5,0.720049729646656,21.715994995085868,15.509937149678452,12.0,0.0,0,0,0,0.0
2024-01-01 11:15:00,1.0,21.5,0.720049729646656,21.647910680724614,15.57362450212431,12.0,0.0,0,0,0,0.0
2024-01-01 11:30:00,1.0,21.5,0.720049729646656,21.58152349668938,15.635321383749698,12.0,0.0,0,0,0,0.0
2024-01-01 11:45:00,1.0,21.5,0.720049729646656,21.516786109886468,15.695084462080755,12.0,0.7050000000000001,1,0,1,0.685
2024-01-01 12:00:00,1.0,21.5,0.720049729646656,21.452370768271194,15.752963981628758,12.0,0.7800000000000001,0,0,1,0.0
2024-01-01 12:15:00,1.0,21.5,0.720049729646656,21.388073090195128,15.80899004503742,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 12:30:00,1.0,21.5,0.720049729646656,21.325326743939236,15.863208425008109,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 12:45:00,1.0,21.5,0.720049729646656,21.264088609864913,15.915670714536098,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:00:00,1.0,21.5,0.720049729646656,21.20430169933773,15.966426992235553,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:15:00,1.0,21.5,0.720049729646656,21.14592340991337,16.015525701501648,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:30:00,1.0,21.5,0.720049729646656,21.08893154945412,16.06301411143031,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:45:00,1.0,21.5,0.720049729646656,21.033287647129384,16.108938239253543,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 14:00:00,1.0,21.5,0.720049729646656,21.630767622168506,16.155906078920175,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 14:15:00,1.0,21.5,0.720049729646656,21.938871187963624,16.210826913093744,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 14:30:00,1.0,21.5,0.720049729646656,21.866503236399883,16.26505541243396,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 14:45:00,1.0,21.5,0.720049729646656,21.795771133114126,16.31740385190363,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 15:00:00,1.0,21.5,0.720049729646656,21.723522221690676,16.367914486962732,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 15:15:00,1.0,21.5,0.720049729646656,21.649325498903224,16.416582986892482,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 15:30:00,1.0,21.5,0.720049729646656,21.57671946880558,16.463445194673636,12.0,0.8000000000000002,0,0,1,0.0
2024-01-01 15:45:00,1.0,21.5,0.720049729646656,21.50566050749527,16.5085531853748,12.0,0.0,0,1,0,0.0
2024-01-01 16:00:00,1.0,21.5,0.720049729646656,21.43567970577353,16.54978908453249,11.0,0.0,0,0,0,0.0
2024-01-01 16:15:00,1.0,21.5,0.720049729646656,21.36664527696465,16.586937211467713,11.0,0.795,1,0,1,0.745
2024-01-01 16:30:00,1.0,21.5,0.720049729646656,21.298989348416914,16.62254706474135,11.0,0.8,0,0,1,0.0
2024-01-01 16:45:00,1.0,21.5,0.720049729646656,21.232674453287082,16.656663299165572,11.0,0.8,0,0,1,0.0
2024-01-01 17:00:00,1.0,21.5,0.720049729646656,21.167664178571254,16.689329306067236,11.0,0.8,0,0,1,0.0
2024-01-01 17:15:00,1.0,21.5,0.720049729646656,21.103923135370042,16.720587248956935,11.0,0.8,0,0,1,0.0
2024-01-01 17:30:00,1.0,21.5,0.720049729646656,21.04141692999301,16.7504780981913,11.0,0.8,0,0,1,0.0
2024-01-01 17:45:00,1.0,21.5,0.720049729646656,21.523771467492335,16.780683763790893,11.0,0.8,0,0,1,0.0
