,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,15.0,0.6316216574031827,14.990999234172714,13.504927823658129,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,15.0,0.6316216574031827,14.971938065558508,13.51523294925865,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,15.0,0.6316216574031827,14.953221526544798,13.525150837650456,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,15.0,0.6316216574031827,14.934841132613734,13.534691737487684,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:00:00,2.0,15.0,0.6316216574031827,14.91678861615133,13.543865633551547,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,15.0,0.6316216574031827,14.899055920881404,13.552682253526372,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:30:00,2.0,15.0,0.6316216574031827,14.88163519644244,13.561151074601693,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,15.0,0.6316216574031827,14.864518793103645,13.569281329904829,12.0,60.0,60.0,0.0,0.0
2024-01-01 02:00:00,2.0,15.0,0.6316216574031827,14.847329404357344,13.574936957427036,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,15.0,0.6316216574031827,14.829979770979312,13.577862336899688,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,15.0,0.6316216574031827,14.81287142794441,13.580539569112144,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:45:00,2.0,15.0,0.6316216574031827,14.795998692556191,13.582975458273669,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,15.0,0.6316216574031827,14.779356026720823,13.585176632829388,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,15.0,0.6316216574031827,14.76293803323809,13.58714954997519,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:30:00,2.0,15.0,0.6316216574031827,14.7467394521876,13.588900500056747,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:45:00,2.0,15.0,0.6316216574031827,14.730755157407772,13.590435610855558,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:00:00,2.0,15.0,0.6316216574031827,14.71498015306517,13.591760851765002,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:15:00,2.0,15.7,0.6316216574031827,14.92194088864021,13.593403485798554,11.0,59.53400095556617,60.0,1.7971893333333335,0.0
2024-01-01 04:30:00,1.0,18.033333333333335,0.6316216574031827,15.771193477675148,13.601441997579737,11.0,60.255025322503556,60.0,0.2567413333333333,0.0
2024-01-01 04:45:00,2.0,15.466666666666667,0.6316216574031827,16.33504647019324,13.618687555862076,11.0,60.63063583373144,60.0,0.5134826666666666,0.0
2024-01-01 05:00:00,2.0,15.0,0.6316216574031827,16.311975019820405,13.636113371606319,10.0,60.46503583373144,60.0,0.0,0.0
2024-01-01 05:15:00,1.0,17.566666666666666,0.6316216574031827,16.499443148877376,13.65094354401332,10.0,60.005035833731434,60.0,0.5134826666666666,0.0
2024-01-01 05:30:00,1.0,18.5,0.6316216574031827,17.329585275086213,13.671730775193748,10.0,59.46563822264686,60.0,1.5404480000000003,0.0
2024-01-01 05:45:00,1.0,18.5,0.6316216574031827,18.190120767407624,13.702200737010852,10.0,60.55913196368841,60.0,0.5134826666666666,0.0
2024-01-01 06:00:00,1.0,18.5,0.6316216574031827,18.927277418147053,13.741963884325113,10.0,61.14507405637832,60.0,0.0,0.0
2024-01-01 06:15:00,1.0,18.5,0.6316216574031827,18.974444880127933,13.78589514757198,10.0,60.924274056378316,60.0,0.5134826666666666,0.0
2024-01-01 06:30:00,2.0,18.266666666666666,0.6316216574031827,18.90906860696492,13.828607881118026,10.0,59.338411849020446,60.0,3.0808960000000005,0.0
