,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-06 04:00:00,0.001,0.046,0.0,0.0
2024-01-06 04:15:00,0.001,0.046,0.0,2.3333333333333335
2024-01-06 04:30:00,0.001,0.19799999999999998,0.0,3.3333333333333335
2024-01-06 04:45:00,0.001,0.13466666666666666,0.0,2.0
2024-01-06 05:00:00,0.001,0.046,0.0,0.0
2024-01-06 05:15:00,0.001,0.046,0.0,1.6666666666666667
2024-01-06 05:30:00,0.001,0.046,0.0,3.6666666666666665
2024-01-06 05:45:00,0.001,0.09666666666666666,0.0,0.0
2024-01-06 06:00:00,0.001,0.6357999999999999,0.0,2.0
2024-01-06 06:15:00,0.001,0.17926666666666666,0.0,1.0
2024-01-06 06:30:00,0.001,0.4458,0.0,1.6666666666666667
2024-01-06 06:45:00,0.001,0.046,0.0,1.0
2024-01-06 07:00:00,0.001,0.046,0.0,0.0
2024-01-06 07:15:00,0.001,0.18533333333333332,0.0,0.0
2024-01-06 07:30:00,0.001,0.14733333333333334,0.0,0.0
2024-01-06 07:45:00,0.001,0.4458,0.0,0.0
2024-01-06 08:00:00,0.001,0.17926666666666666,0.0,0.0
2024-01-06 08:15:00,0.001,0.046,0.0,0.0
2024-01-06 08:30:00,0.001,0.14906666666666665,0.0,0.0
2024-01-06 08:45:00,0.001,0.358,0.0,0.0
2024-01-06 09:00:00,0.001,0.18066666666666667,0.0,0.0
2024-01-06 09:15:00,0.001,0.7045333333333333,0.0,3.3333333333333335
2024-01-06 09:30:00,0.001,2.0200666666666667,0.0,0.6666666666666666
2024-01-06 09:45:00,0.001,1.9062,0.0,0.0
2024-01-06 10:00:00,0.001,0.18566666666666667,0.0,2.0
2024-01-06 10:15:00,0.001,0.173,0.0,0.0
2024-01-06 10:30:00,0.001,0.059000000000000004,0.0,1.6666666666666667
2024-01-06 10:45:00,0.001,0.059000000000000004,0.0,1.6666666666666667
2024-01-06 11:00:00,0.09392164779051025,0.050333333333333334,0.0,0.0
2024-01-06 11:15:00,0.2165984273480836,0.07133333333333332,0.0,0.0
2024-01-06 11:30:00,1.1430523432723534,0.32432,0.0,0.0
2024-01-06 11:45:00,0.1447400146355617,0.07133333333333333,0.0,2.3333333333333335
2024-01-06 12:00:00,0.1411019904780345,0.046,0.0,0.0
2024-01-06 12:15:00,0.2720530160899676,0.052066666666666664,0.0,0.0
2024-01-06 12:30:00,0.6309848638715755,0.059000000000000004,0.0,0.0
2024-01-06 12:45:00,0.12937987831482983,0.173,0.0,0.0
2024-01-06 13:00:00,0.1100825467731459,0.18566666666666667,0.0,3.3333333333333335
2024-01-06 13:15:00,0.001,0.0564,0.0,5.0
2024-01-06 13:30:00,0.001,0.046,0.0,1.6666666666666667
2024-01-06 13:45:00,0.001,0.5877333333333332,0.0,3.6666666666666665
2024-01-06 14:00:00,0.001,0.07166666666666667,0.0,2.0
2024-01-06 14:15:00,0.001,0.249,0.0,4.0
2024-01-06 14:30:00,0.001,0.097,0.0,0.0
2024-01-06 14:45:00,0.001,0.15813333333333332,0.0,0.6666666666666666
2024-01-06 15:00:00,0.001,0.046,9.533333333333333,1.6666666666666667
2024-01-06 15:15:00,0.001,0.046,11.0,0.0
2024-01-06 15:30:00,0.001,0.14733333333333334,8.066666666666666,0.0
2024-01-06 15:45:00,0.001,0.18533333333333332,0.0,0.0
2024-01-06 16:00:00,0.001,0.046,0.0,0.0
2024-01-06 16:15:00,0.001,0.4458,0.0,0.0
2024-01-06 16:30:00,0.001,0.046,1.4666666666666666,0.0
2024-01-06 16:45:00,0.001,0.09480000000000001,0.0,0.0
2024-01-06 17:00:00,0.001,2.8910666666666667,0.0,0.0
2024-01-06 17:15:00,0.001,0.48533333333333334,0.0,0.0
2024-01-06 17:30:00,0.001,0.168,0.0,2.3333333333333335
