,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-01 00:00:00,0.001,0.0,0.001,0.318,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.1708,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.11533333333333333,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.197,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.10400000000000001,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.13733333333333334,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.10966666666666666,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.197,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.09366666666666666,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.064,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.19333333333333333,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.197,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.15233333333333335,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.2703333333333333,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.073,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.5750666666666666,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.10400000000000001,0.0
2024-01-01 07:30:00,0.001,0.0,0.023245747194113448,0.2966666666666667,0.0
2024-01-01 07:45:00,0.001,0.0,0.10312271613385555,0.5121333333333333,0.0
2024-01-01 08:00:00,0.001,0.0,0.2010950398913879,0.4548,0.0
2024-01-01 08:15:00,0.001,0.0,1.1929415846478972,0.055,0.0
2024-01-01 08:30:00,0.001,0.0,0.10714553533121343,0.048933333333333336,0.0
2024-01-01 08:45:00,0.001,0.0,0.22679193220298569,0.11433333333333334,0.0
2024-01-01 09:00:00,0.001,0.0,0.46523556676035854,0.219,0.0
2024-01-01 09:15:00,0.001,0.0,0.3648347632789099,0.6953999999999999,0.0
2024-01-01 09:30:00,0.001,0.0,0.11089546792914368,0.042,0.0
2024-01-01 09:45:00,0.001,0.0,0.3183593209385203,0.045152997966046264,6.066666666666666
2024-01-01 10:00:00,0.001,0.0,1.2364750868404173,0.054690409039340165,1.4
2024-01-01 10:15:00,0.001,0.0,0.001,0.6828237423726736,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,2.2218237423726737,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.12549040903934017,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.160415828248449,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.1751333333333333,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.176,1.4
2024-01-01 11:45:00,0.001,0.0,0.001,0.269,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.3206666666666667,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.1900785710391924,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.2898855306862476,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.23121886401958097,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.20558769023407625,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.30970927305892115,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.2859988335883383,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.0538237423726735,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.0758237423726735,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.15751774644058095,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.15566666666666668,1.4
2024-01-01 15:00:00,0.001,0.0,0.001,0.166,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.11533333333333333,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.166,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.5554666666666667,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.13733333333333334,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.23824175788233143,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.17688553068624766,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.07355219735291431,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.07355219735291431,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.06934523770585906,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.064,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.2966666666666667,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.13499999999999998,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.25566666666666665,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.19799999999999998,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.052333333333333336,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.197,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.20966666666666667,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.07866666666666666,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.5968,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.126,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.152,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.073,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.197,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.09366666666666666,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.11533333333333333,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.44179999999999997,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.197,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.13733333333333334,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.07866666666666666,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.09366666666666666,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.197,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.4728,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.064,0.9333333333333333
2024-01-02 05:15:00,0.001,0.0,0.001,0.152,7.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.10400000000000001,4.2
2024-01-02 05:45:00,0.001,0.0,0.001,0.197,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.18766666666666668,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.197,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.8147333333333333,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,1.8108,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.6622,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.163,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.2764666666666667,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.23366666666666666,0.0
2024-01-02 09:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 09:15:00,0.001,0.0,0.001,0.44179999999999997,0.0
2024-01-02 09:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.05119772524713172,0.0
2024-01-02 10:00:00,0.001,1.2004666666666668,0.001,0.2003759397255878,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.3400426063922544,0.0
2024-01-02 10:30:00,0.001,0.001,0.001,0.0853759397255878,0.0
2024-01-02 10:45:00,0.001,0.001,0.001,0.18059944074256468,0.0
2024-01-02 11:00:00,0.001,0.001,0.001,0.7804188640195809,0.0
2024-01-02 11:15:00,0.630807192736493,0.001,0.001,1.4282069596470552,0.0
2024-01-02 11:30:00,1.8806181382605769,0.001,0.001,1.0781999999999998,0.0
2024-01-02 11:45:00,1.8468793226196831,0.7506666666666667,0.001,0.8859333333333335,0.0
2024-01-02 12:00:00,0.8416371624534832,1.6502666666666668,0.001,0.38360000000000005,0.0
2024-01-02 12:15:00,0.9524899120479379,0.001,0.001,0.042,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,0.5750666666666666,0.0
2024-01-02 12:45:00,0.001,0.0,0.001,1.0016,0.0
2024-01-02 13:00:00,0.001,0.0,0.001,2.0756549161581783,0.0
2024-01-02 13:15:00,0.001,0.0,0.001,0.1778237423726735,0.0
2024-01-02 13:30:00,0.001,0.0009333333333333333,0.001,0.14915707570600684,0.0
2024-01-02 13:45:00,0.001,1.2004666666666668,0.001,0.09049040903934016,0.0
2024-01-02 14:00:00,0.001,0.001,0.001,0.0538237423726735,0.0
2024-01-02 14:15:00,0.001,0.001,0.001,0.05067074440662723,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.166,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.15566666666666668,0.0
2024-01-02 15:00:00,0.001,0.001,0.001,0.064,0.0
2024-01-02 15:15:00,0.001,0.001,0.001,0.5518,0.0
2024-01-02 15:30:00,0.001,0.6007333333333332,0.001,0.042,0.0
2024-01-02 15:45:00,0.001,1.8002,0.001,0.042,0.0
2024-01-02 16:00:00,0.001,0.0004,0.001,0.17633333333333334,0.0
2024-01-02 16:15:00,0.001,0.0,0.001,0.14533333333333334,0.0
2024-01-02 16:30:00,0.001,0.0,0.001,1.7753333333333332,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,1.0339999999999998,0.0
2024-01-02 17:00:00,0.001,0.0,0.001,0.11533333333333333,0.0
2024-01-02 17:15:00,0.001,0.0,0.001,0.15493333333333334,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.3100314151412014,2.8
2024-01-02 17:45:00,0.001,0.0,0.001,2.0270904090393405,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,2.95709040903934,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,2.563357075706007,0.0
2024-01-02 18:30:00,0.001,0.0,0.001,1.4018904090393403,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,2.3334904090393405,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,1.2453570757060068,0.0
2024-01-02 19:15:00,0.001,0.0,0.001,0.3526973686863954,0.0
2024-01-02 19:30:00,0.001,0.0,0.001,0.2950111912510531,0.0
2024-01-02 19:45:00,0.001,0.0,0.001,0.572418864019581,0.0
2024-01-02 20:00:00,0.001,0.0,0.001,0.16835219735291432,0.0
2024-01-02 20:15:00,0.001,0.0,0.001,0.7269521973529144,0.0
2024-01-02 20:30:00,0.001,0.0003333333333333333,0.001,0.2301242527974471,0.0
2024-01-02 20:45:00,0.001,0.6007333333333332,0.001,0.19069040903934018,0.0
2024-01-02 21:00:00,0.001,0.6007333333333332,0.001,0.1748237423726735,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,0.1748237423726735,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.2042724599020602,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.28570927305892113,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.7012426063922544,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.40164260639225446,0.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.18217593972558782,0.0
2024-01-02 22:45:00,0.001,1.5003333333333333,0.001,0.0853759397255878,0.0
2024-01-02 23:00:00,0.001,0.9006000000000001,0.001,0.07485854060794969,0.0
2024-01-02 23:15:00,0.001,0.0002666666666666667,0.001,0.22019388886286778,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.7355092730589212,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.17292102356740954,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.07355219735291431,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.07355219735291431,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.058827838588220965,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.08333333333333333,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.219,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.19333333333333333,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.09366666666666666,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.197,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.13166666666666668,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.11533333333333333,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.10400000000000001,0.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.197,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-03 04:30:00,0.001,0.0,0.001,0.13733333333333334,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.07866666666666666,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.11433333333333334,0.0
2024-01-03 05:30:00,0.001,0.0,0.001,0.7300666666666668,0.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.052333333333333336,0.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.064,2.8
2024-01-03 06:15:00,0.001,0.0,0.001,0.152,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.12466666666666668,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.20306666666666665,0.0
2024-01-03 07:15:00,0.001,0.0,0.001,0.055,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.055,0.0
2024-01-03 07:45:00,0.001,0.0,0.036593312409691596,0.11366666666666667,0.0
2024-01-03 08:00:00,0.001,0.0008,0.19006134212123083,0.12833333333333333,0.0
2024-01-03 08:15:00,0.001,1.2004666666666668,0.7803025484349668,0.5478,0.0
2024-01-03 08:30:00,0.001,0.001,0.5492199581826239,0.7327333333333333,0.0
2024-01-03 08:45:00,0.001,0.001,0.1434513441698239,0.048933333333333336,0.0
2024-01-03 09:00:00,0.001,0.001,0.2686814603495452,2.041733333333333,0.0
2024-01-03 09:15:00,0.001,0.001,0.10510630079405671,2.0417333333333336,0.0
2024-01-03 09:30:00,0.001,0.001,0.19214710767787047,0.13733333333333334,0.0
2024-01-03 09:45:00,0.001,0.001,1.2027958555259315,0.182,0.0
2024-01-03 10:00:00,0.001,0.30086666666666667,0.10547570046788418,0.17633333333333334,0.0
2024-01-03 10:15:00,0.001,2.1000666666666667,0.19810219016477396,0.042,0.0
2024-01-03 10:30:00,0.001,0.001,0.4055025913590631,0.042,0.0
2024-01-03 10:45:00,0.001,0.001,0.45188089508402235,0.042,0.0
2024-01-03 11:00:00,0.001,0.0002,0.11496419182045223,1.5306666666666666,0.0
2024-01-03 11:15:00,0.001,0.0,0.30229283432497456,0.9323333333333335,0.0
2024-01-03 11:30:00,0.001,0.0,1.9337103493254595,0.6457999999999999,4.2
2024-01-03 11:45:00,0.001,0.0,0.1364252346954003,2.281066666666667,0.0
2024-01-03 12:00:00,0.001,0.0,0.16296581508691743,0.042,0.0
2024-01-03 12:15:00,0.001,0.0,0.24201605146578084,0.042,0.0
2024-01-03 12:30:00,0.001,0.0,0.6914044548965439,0.042,0.0
2024-01-03 12:45:00,0.001,0.0,0.029633101921478076,0.22466666666666668,0.0
2024-01-03 13:00:00,0.001,0.0,0.001,0.229,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 13:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 14:15:00,0.001,0.0,0.001,0.17633333333333334,0.0
2024-01-03 14:30:00,0.001,0.0,0.001,0.5072,0.0
2024-01-03 14:45:00,0.001,0.0,0.001,0.21193333333333333,1.4
2024-01-03 15:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 15:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 15:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 15:45:00,0.001,0.0,0.001,0.18666666666666668,0.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.157,0.0
2024-01-03 16:15:00,0.001,0.0,0.001,0.152,0.0
2024-01-03 16:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 16:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 17:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 17:15:00,0.001,0.0,0.001,0.7816666666666667,0.0
2024-01-03 17:30:00,0.001,0.0,0.001,1.845,0.0
2024-01-03 17:45:00,0.001,0.0,0.001,0.22166666666666668,0.0
2024-01-03 18:00:00,0.001,0.0,0.001,0.23633333333333337,0.0
2024-01-03 18:15:00,0.001,0.0,0.001,0.163,0.0
2024-01-03 18:30:00,0.001,0.0,0.001,0.10073333333333334,0.0
2024-01-03 18:45:00,0.001,0.0,0.001,0.197,0.0
2024-01-03 19:00:00,0.001,0.0,0.001,0.11433333333333334,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.13733333333333334,0.0
2024-01-03 19:45:00,0.001,0.0,0.001,0.07866666666666666,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.197,0.0
