,BaseLoad,P_HP,P_WB
2024-01-03 10:45:00,0.27536666666666665,1.6,0.0
2024-01-03 11:00:00,0.18669999999999998,0.5333333333333333,0.0
2024-01-03 11:15:00,0.18669999999999998,0.0,0.0
2024-01-03 11:30:00,0.18669999999999998,0.0,0.0
2024-01-03 11:45:00,0.25003333333333333,0.0,0.0
2024-01-03 12:00:00,0.3640333333333333,0.0,0.4
2024-01-03 12:15:00,0.18669999999999998,0.0,1.8
2024-01-03 12:30:00,0.18669999999999998,0.0,0.6
2024-01-03 12:45:00,0.7197666666666666,0.0,3.0
2024-01-03 13:00:00,0.2924333333333333,0.0,3.0
2024-01-03 13:15:00,0.4733666666666666,0.0,3.0
2024-01-03 13:30:00,0.38469999999999993,0.0,2.6
2024-01-03 13:45:00,0.1910933333333333,1.8666666666666667,0.0
2024-01-03 14:00:00,0.173,0.26666666666666666,2.4
2024-01-03 14:15:00,0.14046666666666666,0.0,0.8
2024-01-03 14:30:00,0.12699999999999997,0.0,0.0
2024-01-03 14:45:00,0.21566666666666665,0.0,0.0
2024-01-03 15:00:00,0.051,0.0,0.0
2024-01-03 15:15:00,0.051,0.0,0.6
2024-01-03 15:30:00,0.051,0.0,3.0
2024-01-03 15:45:00,0.051,0.0,0.6
2024-01-03 16:00:00,0.22833333333333333,0.0,0.0
2024-01-03 16:15:00,0.11433333333333333,0.0,0.0
2024-01-03 16:30:00,0.051,0.0,0.0
2024-01-03 16:45:00,0.051,2.4,0.0
2024-01-03 17:00:00,0.05336474847453469,0.0,0.0
2024-01-03 17:15:00,0.1535938888628678,0.0,0.0
2024-01-03 17:30:00,0.24637593972558777,0.0,0.0
2024-01-03 17:45:00,0.0943759397255878,0.0,0.0
2024-01-03 18:00:00,0.0943759397255878,0.0,2.2
2024-01-03 18:15:00,0.1258543569007429,0.0,3.0
2024-01-03 18:30:00,0.17620695964705524,0.0,0.8
2024-01-03 18:45:00,0.362,0.0,0.0
2024-01-03 19:00:00,0.22266666666666665,0.0,0.0
2024-01-03 19:15:00,0.172,0.0,0.0
2024-01-03 19:30:00,0.2488,0.0,0.0
2024-01-03 19:45:00,0.31832158282484485,0.26666666666666666,0.0
2024-01-03 20:00:00,0.6988057932353936,2.1333333333333333,0.0
2024-01-03 20:15:00,0.47910927305892115,0.0,0.0
2024-01-03 20:30:00,0.27777593972558784,0.0,1.0
2024-01-03 20:45:00,0.7501759397255879,0.0,3.0
2024-01-03 21:00:00,0.3325899649869445,0.0,3.0
2024-01-03 21:15:00,0.3080502791607823,0.0,3.0
2024-01-03 21:30:00,0.38924260639225444,0.0,0.6
2024-01-03 21:45:00,0.22997593972558777,0.0,2.2
2024-01-03 22:00:00,0.2163759397255878,0.0,0.0
2024-01-03 22:15:00,0.2163759397255878,0.0,0.0
2024-01-03 22:30:00,0.21322294175954154,0.0,3.0
2024-01-03 22:45:00,0.42825219735291425,0.0,3.0
2024-01-03 23:00:00,0.45119450525488763,0.0,3.0
2024-01-03 23:15:00,0.3077,0.0,0.2
2024-01-03 23:30:00,0.3077,0.0,2.4
2024-01-03 23:45:00,0.3077,0.0,2.0
2024-01-04 00:00:00,0.34328057672298373,0.0,0.0
2024-01-04 00:15:00,0.5095237423726735,0.0,2.4
2024-01-04 00:30:00,0.33679040903934016,0.0,1.8
2024-01-04 00:45:00,0.1985237423726735,0.0,0.0
2024-01-04 01:00:00,0.19537074440662722,0.0,1.8
2024-01-04 01:15:00,0.22736666666666666,0.0,0.2
2024-01-04 01:30:00,0.4353666666666667,0.0,0.0
2024-01-04 01:45:00,0.42269999999999996,0.0,0.0
2024-01-04 02:00:00,0.3087,0.0,0.0
2024-01-04 02:15:00,0.3087,0.0,2.2
2024-01-04 02:30:00,0.25176666666666664,0.0,3.0
2024-01-04 02:45:00,0.22469999999999998,0.0,3.0
2024-01-04 03:00:00,0.3767,0.0,0.8
2024-01-04 03:15:00,0.19936666666666664,0.0,0.0
2024-01-04 03:30:00,0.18669999999999998,0.0,0.0
2024-01-04 03:45:00,0.13241999999999998,0.0,0.0
2024-01-04 04:00:00,0.051,1.8666666666666667,0.0
2024-01-04 04:15:00,0.19033333333333333,2.1333333333333333,0.0
2024-01-04 04:30:00,0.15233333333333332,0.8,0.0
2024-01-04 04:45:00,0.051,0.0,0.0
2024-01-04 05:00:00,0.051,0.0,1.6
2024-01-04 05:15:00,0.051,0.0,2.0
2024-01-04 05:30:00,0.10166666666666666,0.0,1.8
2024-01-04 05:45:00,0.241,0.0,0.0
2024-01-04 06:00:00,0.051,0.26666666666666666,0.0
2024-01-04 06:15:00,0.051,2.1333333333333333,0.0
2024-01-04 06:30:00,0.059666666666666666,0.0,0.0
2024-01-04 06:45:00,0.064,0.0,0.0
2024-01-04 07:00:00,0.21600000000000003,0.0,1.0
2024-01-04 07:15:00,0.15266666666666667,0.0,3.0
2024-01-04 07:30:00,0.053599999999999995,0.0,0.0
2024-01-04 07:45:00,0.059666666666666666,0.0,0.0
2024-01-04 08:00:00,0.064,0.0,0.0
2024-01-04 08:15:00,0.12733333333333335,0.0,0.0
2024-01-04 08:30:00,0.24133333333333334,0.0,0.0
2024-01-04 08:45:00,0.05533333333333333,1.8666666666666667,0.0
2024-01-04 09:00:00,0.051,0.5333333333333333,0.0
2024-01-04 09:15:00,0.051,0.0,0.0
2024-01-04 09:30:00,0.051,0.0,0.0
2024-01-04 09:45:00,0.21566666666666665,0.0,0.0
2024-01-04 10:00:00,0.127,0.0,0.0
2024-01-04 10:15:00,0.051,0.0,0.0
2024-01-04 10:30:00,0.051,0.0,0.0
2024-01-04 10:45:00,0.051,0.0,0.0
2024-01-04 11:00:00,0.12699999999999997,0.0,0.0
2024-01-04 11:15:00,0.21566666666666665,0.0,0.0
2024-01-04 11:30:00,0.051,2.1333333333333333,0.0
2024-01-04 11:45:00,0.051,0.26666666666666666,0.0
2024-01-04 12:00:00,0.051,0.0,0.0
2024-01-04 12:15:00,0.051,0.0,0.0
2024-01-04 12:30:00,0.22833333333333333,0.0,0.0
2024-01-04 12:45:00,0.11433333333333333,0.0,0.0
2024-01-04 13:00:00,0.051,0.0,0.0
2024-01-04 13:15:00,0.051,0.0,0.0
2024-01-04 13:30:00,0.051,0.0,0.0
2024-01-04 13:45:00,0.13966666666666666,0.0,0.0
2024-01-04 14:00:00,0.20299999999999999,0.0,0.0
2024-01-04 14:15:00,0.051,2.4,2.6
2024-01-04 14:30:00,0.051,0.0,1.8
2024-01-04 14:45:00,0.051,0.0,0.0
2024-01-04 15:00:00,0.051,0.0,0.4
2024-01-04 15:15:00,0.241,0.0,1.8
2024-01-04 15:30:00,0.10166666666666666,0.0,0.0
2024-01-04 15:45:00,0.051,0.0,0.0
2024-01-04 16:00:00,0.051,0.0,2.4
2024-01-04 16:15:00,0.051,0.0,0.4
2024-01-04 16:30:00,0.15233333333333335,0.0,0.0
2024-01-04 16:45:00,0.19033333333333333,0.0,0.8
2024-01-04 17:00:00,0.051,2.4,1.2
2024-01-04 17:15:00,0.051,0.0,0.0
2024-01-04 17:30:00,0.09166666666666666,0.0,0.0
2024-01-04 17:45:00,0.18566666666666665,0.0,0.0
2024-01-04 18:00:00,0.36300000000000004,0.0,1.0
2024-01-04 18:15:00,0.21446666666666664,0.0,1.2
2024-01-04 18:30:00,0.25053333333333333,0.0,0.0
2024-01-04 18:45:00,0.307,0.0,0.0
2024-01-04 19:00:00,0.24010599593209253,0.0,1.4
2024-01-04 19:15:00,0.42935707570600684,0.0,3.0
2024-01-04 19:30:00,1.8348770757060069,1.6,1.4
2024-01-04 19:45:00,1.568722313411866,0.8,0.0
2024-01-04 20:00:00,0.7869559397255877,0.0,0.0
2024-01-04 20:15:00,0.28635819328500683,0.0,0.0
2024-01-04 20:30:00,0.337918864019581,0.0,0.0
2024-01-04 20:45:00,0.657318864019581,0.0,2.0
2024-01-04 21:00:00,0.46765421227449905,0.0,3.0
2024-01-04 21:15:00,0.46440075178047024,0.0,0.0
2024-01-04 21:30:00,0.4730759397255878,0.0,1.0
2024-01-04 21:45:00,0.4080759397255878,0.0,2.6
2024-01-04 22:00:00,0.4462092730589211,0.0,0.0
2024-01-04 22:15:00,0.4639724599020602,0.0,1.0
2024-01-04 22:30:00,0.8158051953189606,0.0,3.0
2024-01-04 22:45:00,0.6063426063922546,0.0,3.0
2024-01-04 23:00:00,0.6063426063922545,0.0,0.6
2024-01-04 23:15:00,0.703848101137367,0.0,0.0
2024-01-04 23:30:00,0.5095237423726735,0.0,2.0
2024-01-04 23:45:00,0.4216570757060068,0.0,3.0
2024-01-05 00:00:00,0.41397141514120134,0.0,3.0
2024-01-05 00:15:00,0.3268585406079497,0.0,1.0
2024-01-05 00:30:00,0.33737593972558777,0.0,1.8
2024-01-05 00:45:00,0.4767092730589211,0.0,3.0
2024-01-05 01:00:00,0.4145092730589211,0.0,0.2
2024-01-05 01:15:00,0.14317593972558781,0.0,0.0
2024-01-05 01:30:00,0.07334558502880192,0.0,0.0
2024-01-05 01:45:00,0.051,0.0,0.0
2024-01-05 02:00:00,0.10166666666666666,0.0,1.4
2024-01-05 02:15:00,0.241,0.0,1.0
2024-01-05 02:30:00,0.051,0.0,0.0
2024-01-05 02:45:00,0.051,0.0,0.0
2024-01-05 03:00:00,0.5840666666666666,0.0,0.4
2024-01-05 03:15:00,0.4508,0.0,1.8
2024-01-05 03:30:00,0.20299999999999999,0.0,0.0
2024-01-05 03:45:00,0.13966666666666666,0.0,0.0
2024-01-05 04:00:00,0.051,0.0,0.0
2024-01-05 04:15:00,0.051,0.8,0.8
2024-01-05 04:30:00,0.051,0.8,3.0
2024-01-05 04:45:00,0.11433333333333333,4.0,0.4
2024-01-05 05:00:00,0.22833333333333333,1.8666666666666667,0.0
2024-01-05 05:15:00,0.051,0.0,0.2
2024-01-05 05:30:00,0.051,0.0,3.0
2024-01-05 05:45:00,0.051,0.0,3.0
2024-01-05 06:00:00,0.051,0.0,2.8
2024-01-05 06:15:00,0.21566666666666665,0.0,0.0
2024-01-05 06:30:00,0.127,0.0,0.0
2024-01-05 06:45:00,0.051,0.5333333333333333,2.4
2024-01-05 07:00:00,0.051,0.0,0.6
2024-01-05 07:15:00,0.064,2.4,0.0
2024-01-05 07:30:00,0.14,0.0,0.0
2024-01-05 07:45:00,0.22866666666666668,0.0,0.6
2024-01-05 08:00:00,0.064,0.0,3.0
2024-01-05 08:15:00,0.051,0.0,3.0
2024-01-05 08:30:00,0.051,0.0,3.0
2024-01-05 08:45:00,0.051,0.0,3.0
2024-01-05 09:00:00,0.22833333333333333,0.0,1.8
2024-01-05 09:15:00,0.11433333333333333,2.4,1.6
2024-01-05 09:30:00,0.051,0.0,1.4
2024-01-05 09:45:00,0.051,0.0,0.0
2024-01-05 10:00:00,0.059133333333333336,0.0,0.0
2024-01-05 10:15:00,0.8028,0.0,0.0
2024-01-05 10:30:00,0.44599999999999995,0.0,1.6
2024-01-05 10:45:00,0.294,0.0,1.4
2024-01-05 11:00:00,1.2842666666666667,0.0,2.4
2024-01-05 11:15:00,2.3102666666666667,2.4,0.0
2024-01-05 11:30:00,0.8390000000000001,0.0,0.0
2024-01-05 11:45:00,0.37426666666666664,0.0,0.0
2024-01-05 12:00:00,0.3682,0.0,2.2
2024-01-05 12:15:00,0.18846666666666667,0.0,0.0
2024-01-05 12:30:00,0.2983333333333333,0.0,0.0
2024-01-05 12:45:00,0.307,0.0,0.0
2024-01-05 13:00:00,0.8228576920980266,0.0,0.0
2024-01-05 13:15:00,0.5016721973529142,2.1333333333333333,0.8
2024-01-05 13:30:00,0.18269886401958096,0.26666666666666666,1.4
2024-01-05 13:45:00,0.08688553068624764,0.0,0.0
2024-01-05 14:00:00,0.08255219735291432,0.0,0.0
2024-01-05 14:15:00,0.6282855306862476,0.0,0.0
2024-01-05 14:30:00,0.520154212274499,0.0,0.0
2024-01-05 14:45:00,0.35553333333333337,0.0,1.8
2024-01-05 15:00:00,0.051,0.0,0.8
2024-01-05 15:15:00,0.5840666666666666,0.26666666666666666,0.0
2024-01-05 15:30:00,0.051,2.1333333333333333,2.8
2024-01-05 15:45:00,0.165,0.0,0.4
2024-01-05 16:00:00,0.2866,0.0,0.0
2024-01-05 16:15:00,0.2060347982352762,0.0,0.0
2024-01-05 16:30:00,0.7928997761098517,0.0,0.0
2024-01-05 16:45:00,0.3640759397255878,0.0,0.0
2024-01-05 17:00:00,0.37640927305892113,0.0,0.2
2024-01-05 17:15:00,0.5136481011373669,0.0,3.0
2024-01-05 17:30:00,0.22007266259875918,2.4,0.2
2024-01-05 17:45:00,0.1997,0.0,0.0
2024-01-05 18:00:00,0.20601043947058287,0.0,0.0
2024-01-05 18:15:00,0.7643188640195809,0.0,0.0
2024-01-05 18:30:00,0.35791886401958095,0.0,0.0
2024-01-05 18:45:00,0.3452521973529143,0.0,0.0
2024-01-05 19:00:00,0.3125855306862476,0.0,2.8
2024-01-05 19:15:00,0.4242563598666719,0.0,3.0
2024-01-05 19:30:00,0.4152037423726735,0.0,2.8
2024-01-05 19:45:00,0.47952374237267353,2.4,0.0
2024-01-05 20:00:00,0.6315237423726735,0.0,0.0
2024-01-05 20:15:00,0.3752411414903116,0.0,0.4
2024-01-05 20:30:00,0.4245267781438055,0.0,1.6
2024-01-05 20:45:00,0.46125219735291434,0.0,3.0
2024-01-05 21:00:00,0.44984836096865044,0.0,0.2
2024-01-05 21:15:00,0.5962759397255878,0.0,0.0
2024-01-05 21:30:00,0.684809273058921,0.0,2.2
2024-01-05 21:45:00,0.36451593972558777,0.0,3.0
2024-01-05 22:00:00,0.33737593972558777,2.4,0.0
2024-01-05 22:15:00,0.44993766166678395,0.0,0.0
2024-01-05 22:30:00,0.5133515809608944,0.0,0.0
2024-01-05 22:45:00,0.9182092730589211,0.0,0.0
2024-01-05 23:00:00,0.6550759397255879,0.0,0.0
2024-01-05 23:15:00,1.0191426063922544,0.0,2.6
2024-01-05 23:30:00,0.48174260639225447,0.0,3.0
2024-01-05 23:45:00,0.4583515809608945,0.0,0.4
2024-01-06 00:00:00,1.1194961636157361,0.0,1.6
2024-01-06 00:15:00,0.3077,0.0,3.0
2024-01-06 00:30:00,0.3199666666666666,0.0,1.8
2024-01-06 00:45:00,0.45323333333333327,0.0,0.0
2024-01-06 01:00:00,0.18669999999999998,0.0,0.0
2024-01-06 01:15:00,0.25003333333333333,0.0,0.0
2024-01-06 01:30:00,0.7638333333333333,0.0,0.0
2024-01-06 01:45:00,0.18669999999999998,0.0,1.6
2024-01-06 02:00:00,0.18669999999999998,0.0,1.8
2024-01-06 02:15:00,0.18669999999999998,0.0,0.0
2024-01-06 02:30:00,0.051,0.0,1.8
2024-01-06 02:45:00,0.21566666666666665,0.0,1.2
2024-01-06 03:00:00,0.127,0.0,0.0
