,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 10:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.22033333333333335,0.0,0.8,0.0
2024-01-01 11:30:00,0.001,0.001,0.16966666666666666,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.043,0.0,0.0,0.5
2024-01-01 12:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-01 12:15:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-01 12:30:00,0.001,0.001,0.043,0.0,0.0,0.1
2024-01-01 12:45:00,0.001,0.001,0.18233333333333335,0.0,1.8666666666666667,0.0
2024-01-01 13:00:00,0.001,0.001,0.2076666666666667,0.0,2.1333333333333333,0.0
2024-01-01 13:15:00,0.001,0.001,0.043,0.0,2.6666666666666665,0.0
2024-01-01 13:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.14433333333333334,0.0,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.05566666666666666,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.043,0.0,0.0,0.7
2024-01-01 15:15:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-01 15:30:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-01 15:45:00,0.001,0.001,0.10633333333333334,0.0,0.0,1.5
2024-01-01 16:00:00,0.001,0.001,0.233,0.0,0.0,1.5
2024-01-01 16:15:00,0.001,0.001,0.09366666666666666,0.0,1.8666666666666667,1.5
2024-01-01 16:30:00,0.001,0.001,0.043,0.0,2.1333333333333333,1.5
2024-01-01 16:45:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-01 17:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-01 17:15:00,0.001,0.001,0.06833333333333333,0.0,0.0,0.9
2024-01-01 17:30:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.13166666666666668,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.22033333333333335,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.16966666666666666,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.043,0.0,2.4,0.0
2024-01-01 20:00:00,0.001,0.001,0.043,0.0,1.8666666666666667,0.0
2024-01-01 20:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.18233333333333335,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.2076666666666667,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.14433333333333334,0.0,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.05566666666666666,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.10633333333333334,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.09366666666666666,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.44279999999999997,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.043,0.0,0.0,1.2
2024-01-02 00:45:00,0.001,0.001,0.5760666666666666,0.0,0.0,1.5
2024-01-02 01:00:00,0.001,0.001,0.06833333333333333,0.0,0.0,0.9
2024-01-02 01:15:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.13166666666666668,0.0,0.0,1.3
2024-01-02 01:45:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-02 02:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-02 02:15:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-02 02:30:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-02 02:45:00,0.001,0.001,0.22033333333333335,0.0,0.0,1.5
2024-01-02 03:00:00,0.001,0.001,0.16966666666666666,0.0,0.0,1.5
2024-01-02 03:15:00,0.001,0.001,0.043,0.0,0.0,0.3
2024-01-02 03:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.043,0.0,0.0,0.4
2024-01-02 04:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-02 04:15:00,0.001,0.001,0.18233333333333335,0.0,2.6666666666666665,1.5
2024-01-02 04:30:00,0.001,0.001,0.2076666666666667,0.0,0.5333333333333333,1.4
2024-01-02 04:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.043,0.0,1.0666666666666667,0.0
2024-01-02 05:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.14433333333333334,0.0,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.233,0.0,0.26666666666666666,0.0
2024-01-02 06:15:00,0.001,0.001,0.05566666666666666,0.0,2.933333333333333,0.0
2024-01-02 06:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.10633333333333334,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.09366666666666666,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.043,0.0,1.6,0.0
2024-01-02 08:15:00,0.001,0.001,0.043,0.0,2.933333333333333,0.0
2024-01-02 08:30:00,0.001,0.001,0.043,0.0,0.0,1.2
2024-01-02 08:45:00,0.001,0.001,0.06833333333333333,0.0,0.0,1.5
2024-01-02 09:00:00,0.001,0.001,0.233,0.0,0.0,0.4
2024-01-02 09:15:00,0.001,0.001,0.13166666666666668,0.0,0.0,0.5
2024-01-02 09:30:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-02 09:45:00,0.001,0.001,0.043,0.0,0.0,0.1
2024-01-02 10:00:00,0.001,0.001,0.043,0.0,0.0,1.4
2024-01-02 10:15:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-02 10:30:00,0.001,0.001,0.22033333333333335,0.0,0.0,1.5
2024-01-02 10:45:00,0.001,0.001,0.16966666666666666,0.0,0.0,1.0
2024-01-02 11:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.5760666666666666,0.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.18233333333333335,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.7512507324509715,0.0,0.0,0.7
2024-01-02 12:30:00,0.001,0.001,1.0074188640195811,0.0,0.0,1.5
2024-01-02 12:45:00,0.001,0.001,0.07455219735291431,0.0,0.26666666666666666,1.4
2024-01-02 13:00:00,0.001,0.001,1.833818864019581,0.0,4.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.8742188640195809,0.0,0.8,0.0
2024-01-02 13:30:00,0.001,0.001,0.17898205086271998,0.0,0.0,0.9
2024-01-02 13:45:00,0.001,0.001,0.246,0.0,0.0,1.1
2024-01-02 14:00:00,0.001,0.001,0.06866666666666667,0.0,0.0,1.2
2024-01-02 14:15:00,0.001,0.001,0.056,0.0,0.0,1.1
2024-01-02 14:30:00,0.001,0.001,0.05513333333333333,0.0,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.44279999999999997,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.10633333333333334,0.0,0.0,0.2
2024-01-02 15:15:00,0.001,0.001,0.233,0.0,0.0,1.5
2024-01-02 15:30:00,0.001,0.001,0.09366666666666666,0.0,0.0,1.5
2024-01-02 15:45:00,0.001,0.001,0.44279999999999997,0.0,0.0,1.5
2024-01-02 16:00:00,0.001,0.001,0.043,0.0,0.0,1.0
2024-01-02 16:15:00,0.001,0.001,0.043,12.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.06833333333333333,0.0,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.24482374237267351,0.0,0.0,0.1
2024-01-02 17:00:00,0.001,0.001,0.14349040903934016,0.0,4.0,1.5
2024-01-02 17:15:00,0.001,0.001,0.0548237423726735,0.0,0.0,1.5
2024-01-02 17:30:00,0.001,0.001,0.0548237423726735,0.0,0.0,1.0
2024-01-02 17:45:00,0.001,0.001,0.04536474847453469,0.0,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.22033333333333335,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.16966666666666666,0.0,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.18233333333333335,0.0,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.2076666666666667,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.043,0.0,1.0666666666666667,0.0
2024-01-02 21:00:00,0.001,0.001,0.043,0.0,2.4,0.0
2024-01-02 21:15:00,0.001,0.001,0.14433333333333334,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.05566666666666666,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.10633333333333334,0.0,0.0,0.5
2024-01-02 23:00:00,0.001,0.001,0.2572,0.0,0.0,1.5
2024-01-02 23:15:00,0.001,0.001,0.21466666666666667,0.0,0.0,1.5
2024-01-02 23:30:00,0.001,0.001,0.164,0.0,0.0,1.1
2024-01-02 23:45:00,0.001,0.001,0.164,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.09946666666666666,0.0,0.0,1.5
2024-01-03 00:15:00,0.001,0.001,0.06833333333333333,0.0,0.0,1.5
2024-01-03 00:30:00,0.001,0.001,0.2733333333333333,0.0,0.0,1.1
2024-01-03 00:45:00,0.001,0.001,0.25266666666666665,0.0,0.0,1.5
2024-01-03 01:00:00,0.001,0.001,0.164,0.0,0.0,0.8
2024-01-03 01:15:00,0.001,0.001,0.164,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.164,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.164,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.26066666666666666,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.16966666666666666,0.0,0.0,1.2
2024-01-03 02:30:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 02:45:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 03:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 03:15:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 03:30:00,0.001,0.001,0.18233333333333335,0.0,0.0,1.5
2024-01-03 03:45:00,0.001,0.001,0.2076666666666667,0.0,0.0,1.5
2024-01-03 04:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 04:15:00,0.001,0.001,0.043,0.0,2.4,1.5
2024-01-03 04:30:00,0.001,0.001,0.5760666666666665,0.0,0.0,0.7
2024-01-03 04:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.14433333333333334,0.0,2.933333333333333,1.5
2024-01-03 05:15:00,0.001,0.001,0.233,0.0,2.933333333333333,1.5
2024-01-03 05:30:00,0.001,0.001,0.05566666666666666,0.0,0.0,1.5
2024-01-03 05:45:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 06:00:00,0.001,0.001,0.17626666666666665,0.0,0.0,1.5
2024-01-03 06:15:00,0.001,0.001,0.44279999999999997,0.0,0.0,1.0
2024-01-03 06:30:00,0.001,0.001,0.10633333333333334,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.09366666666666666,0.0,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.0508,0.0,0.0,0.6
2024-01-03 07:30:00,0.001,0.001,0.7216,0.0,0.0,1.5
2024-01-03 07:45:00,0.001,0.001,1.304,0.0,0.0,1.5
2024-01-03 08:00:00,0.001,0.001,0.7469333333333333,0.0,0.0,1.5
2024-01-03 08:15:00,0.001,0.001,0.2356,0.0,0.0,1.5
2024-01-03 08:30:00,0.001,0.001,0.13166666666666668,0.0,3.466666666666667,1.5
2024-01-03 08:45:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 09:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 09:15:00,0.001,0.001,0.14119232723147215,0.0,0.0,1.5
2024-01-03 09:30:00,0.001,0.001,0.7088904090393402,0.0,0.0,1.5
2024-01-03 09:45:00,0.001,0.001,0.35315707570600685,0.0,0.0,1.5
2024-01-03 10:00:00,0.001,0.001,0.30249040903934016,0.0,0.0,1.5
2024-01-03 10:15:00,0.001,0.001,0.0766589938981388,0.0,0.0,1.5
2024-01-03 10:30:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 10:45:00,0.001,0.001,0.17626666666666665,0.0,0.0,1.5
2024-01-03 11:00:00,0.001,0.001,0.44279999999999997,0.0,0.0,1.5
2024-01-03 11:15:00,0.001,0.001,0.19533333333333333,0.0,0.0,1.5
2024-01-03 11:30:00,0.001,0.001,0.22066666666666668,0.0,2.4,1.5
2024-01-03 11:45:00,0.001,0.001,0.056,0.0,0.0,1.5
2024-01-03 12:00:00,0.001,0.001,0.13666666666666666,9.0,0.0,1.5
2024-01-03 12:15:00,0.001,0.297276234069305,0.164,5.0,0.0,1.5
2024-01-03 12:30:00,0.001,0.7682342728211028,0.164,0.0,0.0,1.5
2024-01-03 12:45:00,0.001,0.23075527013400157,0.5318666666666666,0.0,0.0,1.5
2024-01-03 13:00:00,0.001,0.1654467459191263,0.47919999999999996,0.0,0.0,1.5
2024-01-03 13:15:00,0.001,0.862219893075306,0.5887333333333333,0.0,0.0,1.5
2024-01-03 13:30:00,0.001,0.927589509504157,0.05562087894116572,0.0,0.0,1.5
2024-01-03 13:45:00,0.001,0.10276240932223042,0.07455219735291431,0.0,0.0,1.5
2024-01-03 14:00:00,0.001,0.2128863143598306,0.07455219735291431,0.0,2.4,1.5
2024-01-03 14:15:00,0.001,0.5650498999573015,0.13788553068624765,0.0,0.0,1.5
2024-01-03 14:30:00,0.001,0.4858834679740317,0.26888553068624765,0.0,0.0,1.5
2024-01-03 14:45:00,0.001,0.001,0.13821886401958097,0.0,0.0,1.5
2024-01-03 15:00:00,0.001,0.001,0.3477750912156648,0.0,0.0,1.5
2024-01-03 15:15:00,0.001,0.001,0.18926666666666667,0.0,0.0,1.5
2024-01-03 15:30:00,0.001,0.001,0.05426666666666667,0.0,0.0,1.5
2024-01-03 15:45:00,0.001,0.001,0.4681333333333333,0.0,0.0,1.5
2024-01-03 16:00:00,0.001,0.001,0.233,0.0,0.8,0.5
2024-01-03 16:15:00,0.001,0.001,0.13166666666666668,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.043,0.0,4.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.043,1.0,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.22033333333333335,0.0,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.16966666666666666,0.0,0.0,0.3
2024-01-03 18:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-03 18:15:00,0.001,0.001,0.17626666666666665,0.0,0.0,1.5
2024-01-03 18:30:00,0.001,0.001,1.4517840657843049,0.0,0.0,0.5
2024-01-03 18:45:00,0.001,0.001,3.5314188640195807,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,1.1734855306862475,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.336018864019581,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,2.3175521973529145,0.0,0.5333333333333333,0.0
2024-01-03 19:45:00,0.001,0.001,1.6102188640195811,0.0,3.466666666666667,0.0
2024-01-03 20:00:00,0.001,0.001,0.184237661666784,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.1758237423726735,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.2126237423726735,0.0,0.0,0.8
2024-01-03 20:45:00,0.001,0.001,0.24482374237267351,0.0,0.0,1.5
2024-01-03 21:00:00,0.001,0.001,0.15481476780403353,0.0,0.0,1.5
2024-01-03 21:15:00,0.001,0.001,0.31734044684442586,0.0,0.0,1.5
2024-01-03 21:30:00,0.001,0.001,0.3165521973529143,0.0,0.0,1.5
2024-01-03 21:45:00,0.001,0.001,0.3165521973529143,0.0,0.0,1.5
2024-01-03 22:00:00,0.001,0.001,0.3637521973529143,0.0,0.0,1.5
2024-01-03 22:15:00,0.001,0.001,0.3881782144784561,0.0,0.0,1.5
2024-01-03 22:30:00,0.001,0.001,0.2015759397255878,0.0,0.0,1.5
2024-01-03 22:45:00,0.001,0.001,0.32837593972558776,0.0,0.0,1.5
2024-01-03 23:00:00,0.001,0.001,0.8614426063922545,0.0,0.0,1.5
2024-01-03 23:15:00,0.001,0.001,0.32837593972558776,0.0,0.0,0.2
2024-01-03 23:30:00,0.001,0.001,0.3389893578327181,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.4669333333333333,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.17200000000000001,0.0,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.22033333333333335,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.16966666666666666,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.18233333333333335,0.0,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.2076666666666667,0.0,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.14433333333333334,0.0,1.3333333333333333,0.0
2024-01-04 04:30:00,0.001,0.001,0.233,0.0,0.26666666666666666,0.0
2024-01-04 04:45:00,0.001,0.001,0.05566666666666666,0.0,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.043,0.0,2.1333333333333333,0.0
2024-01-04 05:15:00,0.001,0.001,0.043,0.0,0.26666666666666666,0.0
2024-01-04 05:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.10633333333333334,0.0,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.233,0.0,3.7333333333333334,0.0
2024-01-04 06:15:00,0.001,0.001,0.09366666666666666,0.0,2.933333333333333,0.0
2024-01-04 06:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.06833333333333333,0.0,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-04 07:45:00,0.001,0.001,0.13166666666666668,0.0,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.22033333333333335,0.0,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.16966666666666666,0.0,0.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.043,0.0,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.043,12.0,0.0,0.0
2024-01-04 10:15:00,0.001,0.001,0.043,3.0,0.26666666666666666,0.0
2024-01-04 10:30:00,0.001,0.001,0.18233333333333335,0.0,4.0,0.8
2024-01-04 10:45:00,0.001,0.001,0.2076666666666667,0.0,2.933333333333333,1.5
2024-01-04 11:00:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-04 11:15:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-04 11:30:00,0.001,0.001,0.5760666666666666,0.0,0.0,1.5
2024-01-04 11:45:00,0.001,0.001,0.043,0.0,0.0,0.9
2024-01-04 12:00:00,0.001,0.001,0.14433333333333334,0.0,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.233,0.0,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.05566666666666666,0.0,0.0,1.2
2024-01-04 12:45:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-04 13:00:00,0.001,0.001,0.043,0.0,0.0,0.1
2024-01-04 13:15:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-04 13:30:00,0.001,0.001,0.10633333333333334,0.0,3.2,1.5
2024-01-04 13:45:00,0.001,0.001,0.233,0.0,0.0,0.8
2024-01-04 14:00:00,0.001,0.001,0.09366666666666666,0.0,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.043,0.0,0.0,1.2
2024-01-04 14:30:00,0.001,0.001,0.043,0.0,0.0,1.5
2024-01-04 14:45:00,0.001,0.001,0.5760666666666666,0.0,0.0,1.5
