,BaseLoad,P_HP,P_WB
2024-01-01 10:45:00,0.16299999999999998,0.0,0.0
2024-01-01 11:00:00,0.049,0.3333333333333333,0.0
2024-01-01 11:15:00,0.049,2.0,0.0
2024-01-01 11:30:00,0.049,0.0,0.0
2024-01-01 11:45:00,0.125,0.0,0.0
2024-01-01 12:00:00,0.239,0.0,0.0
2024-01-01 12:15:00,0.06166666666666667,0.0,0.7
2024-01-01 12:30:00,0.049,0.0,1.5
2024-01-01 12:45:00,0.049,0.0,0.7
2024-01-01 13:00:00,0.049,0.0,0.0
2024-01-01 13:15:00,0.22633333333333333,0.0,0.2
2024-01-01 13:30:00,0.15033333333333332,0.0,1.5
2024-01-01 13:45:00,0.049,0.0,1.5
2024-01-01 14:00:00,0.049,0.0,0.9
2024-01-01 14:15:00,0.049,0.0,0.2
2024-01-01 14:30:00,0.6707333333333333,0.0,1.5
2024-01-01 14:45:00,0.32846666666666663,0.0,1.5
2024-01-01 15:00:00,0.171,2.3333333333333335,0.1
2024-01-01 15:15:00,0.17730599593209254,0.0,0.3
2024-01-01 15:30:00,0.18282374237267351,0.0,1.5
2024-01-01 15:45:00,0.2070237423726735,0.0,1.5
2024-01-01 16:00:00,0.3967570757060069,0.0,1.5
2024-01-01 16:15:00,0.39499232723147215,0.0,1.5
2024-01-01 16:30:00,1.0169,0.0,1.5
2024-01-01 16:45:00,2.8404999999999996,0.0,1.5
2024-01-01 17:00:00,0.6867666666666666,0.0,1.5
2024-01-01 17:15:00,0.5091666666666667,0.0,1.5
2024-01-01 17:30:00,0.4970333333333334,0.0,1.5
2024-01-01 17:45:00,0.3197,0.0,1.5
2024-01-01 18:00:00,0.4084333333333333,0.0,1.5
2024-01-01 18:15:00,0.3512333333333333,0.0,1.5
2024-01-01 18:30:00,0.33136666666666664,2.3333333333333335,1.5
2024-01-01 18:45:00,1.634543772803916,0.0,1.5
2024-01-01 19:00:00,2.0181816943019837,0.0,1.5
2024-01-01 19:15:00,0.4304092730589211,0.0,1.5
2024-01-01 19:30:00,0.4065426063922545,0.0,1.5
2024-01-01 19:45:00,0.47627593972558785,0.0,1.5
2024-01-01 20:00:00,0.5854550607844221,0.0,1.5
2024-01-01 20:15:00,0.6171904090393402,0.0,1.5
2024-01-01 20:30:00,0.38745707570600685,0.0,1.5
2024-01-01 20:45:00,0.31680983231635645,0.0,1.5
2024-01-01 21:00:00,0.30569999999999997,0.0,1.5
2024-01-01 21:15:00,0.732936813156861,0.0,1.5
2024-01-01 21:30:00,0.536711191251053,0.0,1.5
2024-01-01 21:45:00,0.43680927305892114,0.0,1.5
2024-01-01 22:00:00,0.4710759397255878,0.0,1.5
2024-01-01 22:15:00,1.0041426063922545,0.0,1.5
2024-01-01 22:30:00,0.8786759397255878,0.0,1.5
2024-01-01 22:45:00,0.7247153630026041,0.0,1.5
2024-01-01 23:00:00,0.43523852865229384,0.0,1.5
2024-01-01 23:15:00,0.2273759397255878,0.0,1.5
2024-01-01 23:30:00,0.2919092730589211,0.3333333333333333,1.5
2024-01-01 23:45:00,0.8454307020197287,2.6666666666666665,1.5
2024-01-02 00:00:00,0.27767040903934015,0.0,1.5
2024-01-02 00:15:00,1.037437411073294,0.0,1.5
2024-01-02 00:30:00,0.3563666666666666,0.0,1.5
2024-01-02 00:45:00,0.30569999999999997,0.0,1.5
2024-01-02 01:00:00,0.30569999999999997,0.0,1.5
2024-01-02 01:15:00,0.2573,0.0,1.5
2024-01-02 01:30:00,0.32403333333333334,0.0,1.5
2024-01-02 01:45:00,0.32403333333333334,0.0,1.5
2024-01-02 02:00:00,0.18469999999999998,0.0,1.5
2024-01-02 02:15:00,0.21204523770585906,0.0,1.5
2024-01-02 02:30:00,0.2162521973529143,0.0,1.5
2024-01-02 02:45:00,0.266918864019581,0.0,1.5
2024-01-02 03:00:00,0.40625219735291435,0.0,1.5
2024-01-02 03:15:00,0.25214871752938667,0.0,1.5
2024-01-02 03:30:00,0.18469999999999998,0.0,1.5
2024-01-02 03:45:00,0.18469999999999998,0.0,1.5
2024-01-02 04:00:00,0.18469999999999998,0.0,1.5
2024-01-02 04:15:00,0.33669999999999994,2.6666666666666665,1.5
2024-01-02 04:30:00,0.2842266666666667,0.0,1.5
2024-01-02 04:45:00,0.049,0.0,1.5
2024-01-02 05:00:00,0.049,0.0,1.5
2024-01-02 05:15:00,0.049,0.0,1.5
2024-01-02 05:30:00,0.11233333333333334,0.0,1.5
2024-01-02 05:45:00,0.239,0.0,1.2
2024-01-02 06:00:00,0.0902,0.0,0.8
2024-01-02 06:15:00,0.083,0.0,1.5
2024-01-02 06:30:00,0.05806666666666667,0.0,1.5
2024-01-02 06:45:00,0.049,0.0,0.3
2024-01-02 07:00:00,0.21366666666666667,0.0,0.0
2024-01-02 07:15:00,0.16299999999999998,0.0,0.0
2024-01-02 07:30:00,0.049,0.0,0.0
2024-01-02 07:45:00,0.049,0.0,0.0
2024-01-02 08:00:00,0.5820666666666666,1.6666666666666667,0.0
2024-01-02 08:15:00,0.125,0.0,0.9
2024-01-02 08:30:00,0.239,0.0,1.5
2024-01-02 08:45:00,0.17553333333333335,0.0,1.2
2024-01-02 09:00:00,0.171,0.0,0.0
2024-01-02 09:15:00,0.171,0.0,0.0
2024-01-02 09:30:00,0.7040666666666666,0.0,0.9
2024-01-02 09:45:00,0.8814,0.0,0.2
2024-01-02 10:00:00,0.1666,0.0,0.0
2024-01-02 10:15:00,0.05593333333333333,0.0,0.0
2024-01-02 10:30:00,0.06199999999999999,0.0,1.2
2024-01-02 10:45:00,0.12722783858822095,0.0,0.0
2024-01-02 11:00:00,0.3122655306862476,0.0,0.0
2024-01-02 11:15:00,0.5298521973529142,2.3333333333333335,1.4
2024-01-02 11:30:00,0.3372521973529144,0.0,1.5
2024-01-02 11:45:00,0.9196521973529143,0.0,0.2
2024-01-02 12:00:00,1.4596979850784153,0.0,0.0
2024-01-02 12:15:00,1.1161666666666668,0.0,0.0
2024-01-02 12:30:00,0.4967,0.0,0.9
2024-01-02 12:45:00,0.42271190437252576,0.0,0.7
2024-01-02 13:00:00,0.6047855306862477,0.0,1.5
2024-01-02 13:15:00,0.6047855306862477,0.0,0.3
2024-01-02 13:30:00,0.43505219735291434,0.0,0.5
2024-01-02 13:45:00,0.5605855306862477,0.0,1.5
2024-01-02 14:00:00,0.6197576920980267,0.0,1.5
2024-01-02 14:15:00,2.0270333333333332,0.0,1.5
2024-01-02 14:30:00,3.2539666666666665,0.0,1.4
2024-01-02 14:45:00,1.5467666666666664,0.0,0.5
2024-01-02 15:00:00,1.1302333333333332,0.0,1.5
2024-01-02 15:15:00,0.38101043947058283,0.0,1.5
2024-01-02 15:30:00,0.2922521973529143,0.0,0.6
2024-01-02 15:45:00,0.2162521973529143,2.3333333333333335,0.9
2024-01-02 16:00:00,0.2178286963359374,0.0,0.4
2024-01-02 16:15:00,0.26056927305892114,0.0,0.0
2024-01-02 16:30:00,0.3063411414903116,0.0,0.0
2024-01-02 16:45:00,0.3464904090393402,0.0,0.3
2024-01-02 17:00:00,0.1818237423726735,0.0,1.5
2024-01-02 17:15:00,0.16569040903934018,0.0,1.5
2024-01-02 17:30:00,0.05215299796604626,0.0,0.5
2024-01-02 17:45:00,0.07433333333333333,0.0,0.0
2024-01-02 18:00:00,0.24531043947058287,0.0,0.0
2024-01-02 18:15:00,0.14861502763531703,0.0,0.0
2024-01-02 18:30:00,0.09237593972558782,0.0,0.0
2024-01-02 18:45:00,0.09237593972558782,0.0,1.1
2024-01-02 19:00:00,0.09237593972558782,0.0,0.0
2024-01-02 19:15:00,0.19800780815697827,0.0,0.1
2024-01-02 19:30:00,0.20967074440662722,0.0,0.9
2024-01-02 19:45:00,0.057670744406627235,0.0,1.1
2024-01-02 20:00:00,0.0608237423726735,0.6666666666666666,1.5
2024-01-02 20:15:00,0.06889040903934017,1.6666666666666667,1.5
2024-01-02 20:30:00,0.21982374237267352,0.0,1.5
2024-01-02 20:45:00,0.3718237423726735,0.0,1.1
2024-01-02 21:00:00,0.22066666666666668,0.0,0.0
2024-01-02 21:15:00,0.17,0.0,0.0
2024-01-02 21:30:00,0.12973333333333334,0.0,0.3
2024-01-02 21:45:00,0.19834523770585907,0.0,0.9
2024-01-02 22:00:00,0.3418855306862476,0.0,0.1
2024-01-02 22:15:00,0.3418855306862476,0.0,1.5
2024-01-02 22:30:00,0.19810927305892115,0.0,0.0
2024-01-02 22:45:00,0.1655759397255878,0.0,0.0
2024-01-02 23:00:00,0.21016898007853255,0.0,1.5
2024-01-02 23:15:00,0.23349040903934018,0.0,1.5
2024-01-02 23:30:00,0.49043040903934015,0.0,1.1
2024-01-02 23:45:00,0.3517942454236041,0.0,0.7
2024-01-03 00:00:00,0.2660333333333333,0.0,1.5
2024-01-03 00:15:00,0.1965237423726735,0.0,0.1
2024-01-03 00:30:00,0.1965237423726735,0.0,0.4
2024-01-03 00:45:00,0.34852374237267353,0.0,1.5
2024-01-03 01:00:00,0.8562570757060068,0.0,1.5
2024-01-03 01:15:00,0.1965237423726735,0.0,1.5
2024-01-03 01:30:00,0.18548824949151152,0.0,1.5
2024-01-03 01:45:00,0.18469999999999998,0.0,0.5
2024-01-03 02:00:00,0.2480333333333333,0.0,0.5
2024-01-03 02:15:00,0.3747,0.0,0.9
2024-01-03 02:30:00,0.21003333333333332,0.0,1.5
2024-01-03 02:45:00,0.18469999999999998,0.0,1.5
2024-01-03 03:00:00,0.18469999999999998,0.0,0.5
2024-01-03 03:15:00,0.18469999999999998,0.0,0.0
2024-01-03 03:30:00,0.35961391005631704,0.0,0.0
2024-01-03 03:45:00,0.3105237423726735,0.0,0.0
2024-01-03 04:00:00,0.1965237423726735,0.3333333333333333,0.0
2024-01-03 04:15:00,0.1965237423726735,1.6666666666666667,0.0
2024-01-03 04:30:00,0.19573549288116196,0.0,0.0
2024-01-03 04:45:00,0.2607,0.0,0.0
2024-01-03 05:00:00,0.24804666666666667,0.0,0.5
2024-01-03 05:15:00,0.06166666666666667,0.0,0.5
2024-01-03 05:30:00,0.049,1.0,0.9
2024-01-03 05:45:00,0.049,0.0,1.5
2024-01-03 06:00:00,0.049,0.0,1.5
2024-01-03 06:15:00,0.23342757875693743,0.0,1.0
2024-01-03 06:30:00,0.16215707570600685,2.3333333333333335,0.1
2024-01-03 06:45:00,0.0608237423726735,0.0,1.5
2024-01-03 07:00:00,2.139957075706007,0.0,0.5
2024-01-03 07:15:00,0.8604904090393402,0.0,0.0
2024-01-03 07:30:00,0.1416079141242245,0.0,0.0
2024-01-03 07:45:00,0.2715333333333333,0.0,0.2
2024-01-03 08:00:00,0.1892,0.0,1.5
2024-01-03 08:15:00,0.262,0.0,0.6
2024-01-03 08:30:00,0.7968,0.0,0.0
2024-01-03 08:45:00,0.275,0.0,0.6
2024-01-03 09:00:00,0.3796666666666667,0.0,1.5
2024-01-03 09:15:00,0.6837333333333333,0.0,1.5
2024-01-03 09:30:00,0.06199999999999999,0.0,1.5
2024-01-03 09:45:00,1.3953333333333333,0.0,1.5
2024-01-03 10:00:00,1.662,2.3333333333333335,1.5
2024-01-03 10:15:00,0.16333333333333336,0.0,1.5
2024-01-03 10:30:00,0.23933333333333331,0.0,1.5
2024-01-03 10:45:00,0.06199999999999999,0.0,1.5
2024-01-03 11:00:00,0.06199999999999999,0.0,1.5
2024-01-03 11:15:00,0.05073333333333333,0.0,1.5
2024-01-03 11:30:00,0.06166666666666667,0.0,1.5
2024-01-03 11:45:00,0.24506666666666668,0.0,1.5
2024-01-03 12:00:00,0.1926,0.0,1.5
2024-01-03 12:15:00,0.21806666666666666,0.0,1.5
2024-01-03 12:30:00,0.275,0.0,1.5
2024-01-03 12:45:00,0.26893333333333336,0.0,1.3
2024-01-03 13:00:00,2.4184237423726738,0.0,0.0
2024-01-03 13:15:00,0.9953938888628678,0.0,0.2
2024-01-03 13:30:00,1.6127092730589212,0.0,1.3
2024-01-03 13:45:00,1.7053759397255879,2.3333333333333335,0.7
2024-01-03 14:00:00,0.6384426063922546,0.0,1.1
2024-01-03 14:15:00,0.24832102356740957,0.0,0.0
2024-01-03 14:30:00,0.3915521973529143,0.0,0.0
2024-01-03 14:45:00,0.2501611719215543,0.0,0.0
2024-01-03 15:00:00,2.4090666666666665,0.0,0.0
2024-01-03 15:15:00,1.0672666666666666,0.0,0.1
2024-01-03 15:30:00,0.18713333333333332,0.0,0.9
2024-01-03 15:45:00,0.29766666666666663,0.0,0.0
2024-01-03 16:00:00,0.323,0.0,0.0
2024-01-03 16:15:00,0.17706666666666668,0.0,0.3
2024-01-03 16:30:00,0.07826666666666666,0.0,1.5
2024-01-03 16:45:00,0.11893333333333334,0.0,1.5
2024-01-03 17:00:00,0.222,0.0,1.5
2024-01-03 17:15:00,1.9620666666666664,2.3333333333333335,1.5
2024-01-03 17:30:00,3.0204666666666666,0.0,0.9
2024-01-03 17:45:00,1.4007034798235276,0.0,1.5
2024-01-03 18:00:00,0.32895627509287484,0.0,0.7
2024-01-03 18:15:00,0.2263759397255878,0.0,1.5
2024-01-03 18:30:00,0.36570927305892115,0.0,1.5
2024-01-03 18:45:00,0.24870927305892113,0.0,0.0
2024-01-03 19:00:00,0.24212722219620111,0.0,0.0
2024-01-03 19:15:00,0.3283647484745347,0.0,0.0
2024-01-03 19:30:00,0.3341113939477521,0.0,0.0
2024-01-03 19:45:00,0.3990426063922544,0.0,0.0
2024-01-03 20:00:00,0.5383759397255877,0.0,1.3
2024-01-03 20:15:00,0.2893759397255878,0.0,1.5
2024-01-03 20:30:00,0.2273759397255878,0.0,1.3
2024-01-03 20:45:00,0.19786176983798726,2.3333333333333335,0.0
2024-01-03 21:00:00,0.19855232723147215,0.0,0.0
2024-01-03 21:15:00,0.5957904090393402,0.0,0.0
2024-01-03 21:30:00,0.6275356467451992,0.0,1.0
2024-01-03 21:45:00,0.6338092730589212,0.0,1.0
2024-01-03 22:00:00,0.8456876902340763,0.0,0.0
2024-01-03 22:15:00,0.2870915266183402,0.0,0.5
2024-01-03 22:30:00,0.48560927305892115,0.0,0.8
2024-01-03 22:45:00,0.6400411414903115,0.0,0.0
2024-01-03 23:00:00,0.4648570757060069,0.0,0.2
2024-01-03 23:15:00,0.4395237423726735,0.0,1.3
2024-01-03 23:30:00,0.9275320222954276,0.0,0.0
2024-01-03 23:45:00,0.24878553068624765,0.0,0.0
2024-01-04 00:00:00,0.48611886401958093,0.0,0.0
2024-01-04 00:15:00,0.5787699437934953,0.0,0.0
2024-01-04 00:30:00,0.4710759397255878,0.0,0.0
2024-01-04 00:45:00,0.46476550025500496,0.0,0.0
2024-01-04 01:00:00,0.4395237423726735,0.0,0.7
2024-01-04 01:15:00,0.32105707570600683,0.0,1.5
2024-01-04 01:30:00,0.380217746440581,0.0,1.5
2024-01-04 01:45:00,0.1069,0.0,0.5
2024-01-04 02:00:00,0.049,0.0,0.0
2024-01-04 02:15:00,0.049,0.0,1.4
2024-01-04 02:30:00,0.049,0.0,1.5
2024-01-04 02:45:00,0.3158,0.0,1.5
2024-01-04 03:00:00,0.2723333333333333,0.0,0.7
2024-01-04 03:15:00,0.171,0.0,0.0
2024-01-04 03:30:00,0.171,0.0,0.0
2024-01-04 03:45:00,0.5626666666666666,0.0,0.0
2024-01-04 04:00:00,0.13766666666666666,1.0,0.0
2024-01-04 04:15:00,0.239,0.0,1.4
2024-01-04 04:30:00,0.049,0.0,1.5
2024-01-04 04:45:00,0.049,0.0,1.5
2024-01-04 05:00:00,0.049,0.0,0.0
2024-01-04 05:15:00,0.0672,0.0,0.4
2024-01-04 05:30:00,0.7298000000000001,3.0,1.5
2024-01-04 05:45:00,0.6284666666666666,0.0,1.2
2024-01-04 06:00:00,0.14,0.0,0.7
2024-01-04 06:15:00,0.11573333333333334,0.0,1.1
2024-01-04 06:30:00,0.049,0.0,1.5
2024-01-04 06:45:00,0.15033333333333332,2.0,1.0
2024-01-04 07:00:00,0.22633333333333333,0.3333333333333333,0.7
2024-01-04 07:15:00,0.049,0.0,1.5
2024-01-04 07:30:00,0.0513647484745347,0.0,1.5
2024-01-04 07:45:00,0.0608237423726735,0.0,1.5
2024-01-04 08:00:00,0.20675707570600685,0.0,0.4
2024-01-04 08:15:00,0.5173570757060069,0.0,0.5
2024-01-04 08:30:00,0.13682374237267353,0.0,1.5
2024-01-04 08:45:00,0.05688249491511567,0.0,0.4
2024-01-04 09:00:00,0.049,0.0,0.0
2024-01-04 09:15:00,0.049,0.0,0.0
2024-01-04 09:30:00,0.16299999999999998,0.0,0.0
2024-01-04 09:45:00,0.21366666666666667,2.3333333333333335,0.0
2024-01-04 10:00:00,0.049,0.0,1.5
2024-01-04 10:15:00,0.049,0.0,1.5
2024-01-04 10:30:00,0.049,0.0,1.1
2024-01-04 10:45:00,0.07433333333333333,0.0,0.0
2024-01-04 11:00:00,0.239,0.0,0.0
2024-01-04 11:15:00,0.11233333333333334,0.0,0.0
2024-01-04 11:30:00,0.049,0.0,1.0
2024-01-04 11:45:00,2.448,0.0,0.0
2024-01-04 12:00:00,0.20893333333333333,0.0,0.0
2024-01-04 12:15:00,0.26613333333333333,0.0,1.3
2024-01-04 12:30:00,0.33669999999999994,1.0,1.5
2024-01-04 12:45:00,1.5048333333333332,1.3333333333333333,1.5
2024-01-04 13:00:00,1.767134798235276,0.0,1.5
2024-01-04 13:15:00,0.45118553068624767,0.0,1.5
2024-01-04 13:30:00,1.2968521973529143,0.0,1.5
2024-01-04 13:45:00,0.7825188640195809,0.0,0.2
2024-01-04 14:00:00,0.45088205086272004,0.0,0.0
2024-01-04 14:15:00,0.30569999999999997,0.0,0.0
2024-01-04 14:30:00,0.5691,0.0,0.0
2024-01-04 14:45:00,2.4237666666666664,0.0,0.9
2024-01-04 15:00:00,0.32403333333333334,0.0,0.1
2024-01-04 15:15:00,0.45212757875693743,0.0,0.0
2024-01-04 15:30:00,0.3175237423726735,2.3333333333333335,0.0
2024-01-04 15:45:00,0.7173237423726736,0.0,0.0
2024-01-04 16:00:00,0.38219040903934015,0.0,0.0
2024-01-04 16:15:00,0.5241904090393402,0.0,0.0
2024-01-04 16:30:00,0.6092562750928748,0.0,0.0
2024-01-04 16:45:00,0.39238553068624765,0.0,0.0
2024-01-04 17:00:00,0.9923188640195809,0.0,0.6
2024-01-04 17:15:00,0.4104521973529144,0.0,1.5
2024-01-04 17:30:00,1.2968521973529143,0.0,1.5
2024-01-04 17:45:00,2.383766778143806,0.0,1.5
2024-01-04 18:00:00,0.7124973686863955,0.0,1.1
2024-01-04 18:15:00,0.1818237423726735,1.3333333333333333,0.6
2024-01-04 18:30:00,0.18355707570600685,1.0,0.6
2024-01-04 18:45:00,0.22216898007853256,0.0,0.1
2024-01-04 19:00:00,0.28244260639225444,0.0,1.0
2024-01-04 19:15:00,0.41264644277651835,0.0,0.0
2024-01-04 19:30:00,0.8226426063922545,0.0,0.0
2024-01-04 19:45:00,0.33537593972558777,0.0,0.0
2024-01-04 20:00:00,0.2631570757060068,0.0,0.0
2024-01-04 20:15:00,0.30382374237267357,0.0,0.0
2024-01-04 20:30:00,0.4621844131072476,0.0,1.5
2024-01-04 20:45:00,0.38986666666666664,0.0,1.5
2024-01-04 21:00:00,0.171,0.0,1.5
2024-01-04 21:15:00,0.1416494121752724,0.0,1.5
2024-01-04 21:30:00,0.25270927305892116,0.0,1.5
2024-01-04 21:45:00,0.41704260639225443,0.0,1.5
2024-01-04 22:00:00,1.0714426063922544,0.0,1.5
2024-01-04 22:15:00,0.39722927305892114,0.0,0.5
2024-01-04 22:30:00,0.4018759397255878,0.0,0.0
2024-01-04 22:45:00,0.3490759397255878,0.0,1.4
2024-01-04 23:00:00,0.44667593972558783,0.0,1.5
2024-01-04 23:15:00,0.6315814344707001,0.0,1.5
2024-01-04 23:30:00,0.5408570757060068,0.0,1.5
2024-01-04 23:45:00,0.4363707444066272,0.0,0.0
2024-01-05 00:00:00,0.42769999999999997,0.0,0.2
2024-01-05 00:15:00,0.4114333333333333,0.0,1.3
2024-01-05 00:30:00,0.27336666666666665,0.0,1.5
2024-01-05 00:45:00,0.4484374110732939,0.0,1.5
2024-01-05 01:00:00,0.3185237423726735,0.0,0.4
2024-01-05 01:15:00,0.3185237423726735,0.0,0.0
2024-01-05 01:30:00,0.3500759397255878,0.0,0.0
2024-01-05 01:45:00,0.3500759397255878,0.0,0.0
2024-01-05 02:00:00,0.5059661074092313,0.0,1.4
2024-01-05 02:15:00,0.30491886401958096,0.0,1.5
2024-01-05 02:30:00,0.2141487175293867,0.0,1.5
2024-01-05 02:45:00,0.13946666666666666,0.0,1.5
2024-01-05 03:00:00,0.049,0.0,0.8
2024-01-05 03:15:00,0.15033333333333332,1.0,0.0
2024-01-05 03:30:00,0.22633333333333333,5.0,0.0
2024-01-05 03:45:00,0.049,0.6666666666666666,0.0
2024-01-05 04:00:00,0.049,0.0,0.0
2024-01-05 04:15:00,0.049,0.0,0.8
2024-01-05 04:30:00,0.06166666666666667,0.0,1.5
2024-01-05 04:45:00,0.239,0.0,1.5
2024-01-05 05:00:00,0.125,0.0,0.8
2024-01-05 05:15:00,0.049,0.0,0.9
2024-01-05 05:30:00,0.049,0.0,0.6
2024-01-05 05:45:00,0.049,2.3333333333333335,0.0
2024-01-05 06:00:00,0.16299999999999998,0.0,0.0
2024-01-05 06:15:00,0.21366666666666667,0.0,0.0
2024-01-05 06:30:00,0.04986666666666666,0.0,0.3
2024-01-05 06:45:00,0.06199999999999999,0.0,1.5
2024-01-05 07:00:00,0.06199999999999999,0.0,0.5
2024-01-05 07:15:00,0.08733333333333333,0.0,0.8
2024-01-05 07:30:00,0.2502666666666667,0.0,1.5
2024-01-05 07:45:00,0.12533333333333332,2.3333333333333335,1.5
2024-01-05 08:00:00,0.8616666666666666,0.0,1.5
2024-01-05 08:15:00,2.077961171921554,0.0,1.5
2024-01-05 08:30:00,0.08748553068624763,0.0,1.5
2024-01-05 08:45:00,0.20721886401958098,0.0,1.5
2024-01-05 09:00:00,0.23806994379349528,0.0,1.5
2024-01-05 09:15:00,0.12410927305892114,0.0,1.5
2024-01-05 09:30:00,0.16656432833345067,0.0,1.5
2024-01-05 09:45:00,0.2439904090393402,2.0,1.5
2024-01-05 10:00:00,0.3557354928811619,0.3333333333333333,1.5
2024-01-05 10:15:00,0.8965,0.0,1.5
2024-01-05 10:30:00,0.35736666666666667,0.0,1.5
2024-01-05 10:45:00,0.8449666666666665,0.0,1.5
2024-01-05 11:00:00,0.2546333333333333,0.0,1.5
2024-01-05 11:15:00,0.19769999999999996,0.0,1.5
2024-01-05 11:30:00,0.3370333333333333,0.0,1.5
2024-01-05 11:45:00,0.3335666666666667,0.0,1.5
2024-01-05 12:00:00,0.18469999999999998,2.3333333333333335,1.5
2024-01-05 12:15:00,0.18469999999999998,0.0,1.5
2024-01-05 12:30:00,0.18469999999999998,0.0,1.5
2024-01-05 12:45:00,0.23536666666666664,0.0,1.5
2024-01-05 13:00:00,0.44489999999999996,0.0,1.5
2024-01-05 13:15:00,0.24078666666666668,0.0,1.5
2024-01-05 13:30:00,0.2720237423726735,0.0,1.5
2024-01-05 13:45:00,0.30495707570600683,0.0,1.5
2024-01-05 14:00:00,0.2322237423726735,0.0,1.5
2024-01-05 14:15:00,0.4327570757060068,1.3333333333333333,1.5
2024-01-05 14:30:00,0.37742757875693744,0.0,1.5
2024-01-05 14:45:00,0.15051739911763812,0.0,1.5
2024-01-05 15:00:00,0.1715521973529143,0.0,1.5
2024-01-05 15:15:00,0.1169521973529143,0.0,1.5
2024-01-05 15:30:00,0.42168553068624764,2.3333333333333335,1.5
2024-01-05 15:45:00,0.4241743780941922,0.0,1.5
2024-01-05 16:00:00,0.10336403535306207,0.0,1.5
2024-01-05 16:15:00,0.10190927305892114,0.0,1.5
2024-01-05 16:30:00,0.09237593972558782,0.0,1.5
2024-01-05 16:45:00,0.09237593972558782,0.0,1.5
2024-01-05 17:00:00,0.28114836096865037,0.0,1.5
2024-01-05 17:15:00,0.43819509121566474,0.0,1.5
2024-01-05 17:30:00,0.4097,0.0,1.5
2024-01-05 17:45:00,2.488833333333333,2.3333333333333335,1.5
2024-01-05 18:00:00,0.8400999999999998,0.0,1.5
2024-01-05 18:15:00,0.3817,0.0,1.5
2024-01-05 18:30:00,0.40696666666666664,0.0,1.5
2024-01-05 18:45:00,0.19736666666666663,0.0,1.5
2024-01-05 19:00:00,0.18469999999999998,0.0,1.5
2024-01-05 19:15:00,0.18469999999999998,0.0,1.5
2024-01-05 19:30:00,0.18469999999999998,0.0,1.5
2024-01-05 19:45:00,0.3722805767229837,0.0,1.5
2024-01-05 20:00:00,0.2978570757060069,2.3333333333333335,1.3
2024-01-05 20:15:00,0.1965237423726735,0.0,0.1
2024-01-05 20:30:00,0.1965237423726735,0.0,1.5
2024-01-05 20:45:00,0.19494724338965036,0.0,1.4
2024-01-05 21:00:00,0.2859875456078324,0.0,0.0
2024-01-05 21:15:00,0.40625219735291435,0.0,0.0
2024-01-05 21:30:00,0.6262994407425647,0.0,1.1
2024-01-05 21:45:00,0.26874260639225445,0.0,0.0
2024-01-05 22:00:00,0.3500759397255878,0.0,0.0
2024-01-05 22:15:00,0.3500759397255878,0.0,0.0
2024-01-05 22:30:00,0.5045824949151156,0.0,0.0
2024-01-05 22:45:00,0.39536666666666664,0.0,0.0
2024-01-05 23:00:00,0.26238,0.0,0.0
2024-01-05 23:15:00,0.049,0.0,0.0
2024-01-05 23:30:00,0.049,0.0,0.5
2024-01-05 23:45:00,0.23979999999999999,0.0,1.5
2024-01-06 00:00:00,0.3651611719215543,0.0,0.0
2024-01-06 00:15:00,0.2025521973529143,0.0,0.0
2024-01-06 00:30:00,0.2025521973529143,0.0,0.0
2024-01-06 00:45:00,0.29108553068624765,0.0,1.4
2024-01-06 01:00:00,0.21421886401958096,0.0,0.2
2024-01-06 01:15:00,0.37682783858822094,0.0,0.0
2024-01-06 01:30:00,0.246,0.0,0.7
2024-01-06 01:45:00,0.11353333333333333,0.0,1.5
2024-01-06 02:00:00,0.049,0.0,1.5
2024-01-06 02:15:00,0.049,0.0,0.9
2024-01-06 02:30:00,0.16299999999999998,0.0,1.5
2024-01-06 02:45:00,0.21366666666666667,0.0,0.3
2024-01-06 03:00:00,0.049,0.0,0.0
2024-01-06 03:15:00,0.049,0.0,0.0
2024-01-06 03:30:00,0.16286666666666666,0.0,0.0
2024-01-06 03:45:00,0.19633333333333336,0.0,1.5
2024-01-06 04:00:00,0.9024805859607772,0.0,1.5
2024-01-06 04:15:00,0.26588553068624765,0.0,1.5
2024-01-06 04:30:00,0.2025521973529143,0.0,1.5
2024-01-06 04:45:00,0.08868553068624764,0.0,0.9
2024-01-06 05:00:00,0.08055219735291429,0.0,1.0
2024-01-06 05:15:00,0.1910139192941105,0.0,1.5
2024-01-06 05:30:00,0.214,2.0,1.5
2024-01-06 05:45:00,0.06199999999999999,5.0,1.5
2024-01-06 06:00:00,0.06199999999999999,1.0,1.2
2024-01-06 06:15:00,0.056799999999999996,0.0,0.0
2024-01-06 06:30:00,0.6200666666666667,0.0,0.0
2024-01-06 06:45:00,0.239,0.0,0.3
2024-01-06 07:00:00,0.11006666666666667,0.0,1.5
2024-01-06 07:15:00,0.5950666666666666,0.0,0.4
2024-01-06 07:30:00,0.06199999999999999,0.0,1.5
2024-01-06 07:45:00,0.06199999999999999,0.0,1.5
2024-01-06 08:00:00,0.19353333333333333,2.3333333333333335,1.5
2024-01-06 08:15:00,0.18833333333333332,0.0,1.5
2024-01-06 08:30:00,0.049,0.0,1.5
2024-01-06 08:45:00,0.049,0.0,1.5
2024-01-06 09:00:00,0.205,0.0,1.5
2024-01-06 09:15:00,0.2534,0.0,1.5
2024-01-06 09:30:00,0.46013333333333334,0.0,1.5
