,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.48069999999999996,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.4393666666666666,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.8277666666666667,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.29469999999999996,0.0,0.9
2024-01-01 01:00:00,0.001,0.0,0.001,0.21403333333333333,0.0,1.5
2024-01-01 01:15:00,0.001,0.0,0.001,0.3083666666666666,0.0,1.5
2024-01-01 01:30:00,0.001,0.0,0.001,0.5060333333333333,0.0,1.5
2024-01-01 01:45:00,0.001,0.0,0.001,0.2357,0.0,1.5
2024-01-01 02:00:00,0.001,0.0,0.001,0.1737,0.0,1.5
2024-01-01 02:15:00,0.001,0.0,0.001,0.1737,0.3333333333333333,1.5
2024-01-01 02:30:00,0.001,0.0,0.001,0.1737,1.6666666666666667,1.5
2024-01-01 02:45:00,0.001,0.0,0.001,0.24829190437252574,0.0,1.5
2024-01-01 03:00:00,0.001,0.0,0.001,0.3938855306862476,0.0,1.5
2024-01-01 03:15:00,0.001,0.0,0.001,0.1455521973529143,0.0,1.5
2024-01-01 03:30:00,0.001,0.0,0.001,0.46935219735291434,0.0,1.5
2024-01-01 03:45:00,0.001,0.0,0.001,0.1179521973529143,0.0,1.5
2024-01-01 04:00:00,0.001,0.0,0.001,0.2005173991176381,3.3333333333333335,1.5
2024-01-01 04:15:00,0.001,0.0,0.001,0.314,0.3333333333333333,1.4
2024-01-01 04:30:00,0.001,0.0,0.001,0.3373333333333333,2.6666666666666665,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.32366666666666666,0.0,0.2
2024-01-01 05:00:00,0.001,0.0,0.001,0.12673333333333334,0.0,1.5
2024-01-01 05:15:00,0.001,0.0,0.001,0.038,2.0,1.5
2024-01-01 05:30:00,0.001,0.0,0.001,0.15166666666666667,0.0,1.5
2024-01-01 05:45:00,0.001,0.0,0.001,0.162,0.0,1.5
2024-01-01 06:00:00,0.001,0.0,0.001,0.07600000000000001,0.0,1.5
2024-01-01 06:15:00,0.001,0.0,0.001,0.228,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.1022,0.0,0.7
