,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,20.5,0.962940958718362,20.474812005598057,16.26299850507703,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:15:00,2.0,20.5,0.962940958718362,20.421464750546463,16.290137752358767,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:30:00,2.0,20.5,0.962940958718362,20.36907249149507,16.31619020353711,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:45:00,2.0,20.5,0.962940958718362,20.3176112383778,16.341185512474173,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00,2.0,20.5,0.962940958718362,20.267057630765535,16.36515254817979,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:15:00,2.0,20.5,0.962940958718362,20.21738892126554,16.388119415522,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:30:00,2.0,20.5,0.962940958718362,20.168582959358783,16.410113475391118,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:45:00,2.0,20.5,0.962940958718362,20.12061817566349,16.43116136433191,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00,2.0,20.5,0.962940958718362,20.07320106117521,16.44884072314153,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:15:00,2.0,20.5,0.962940958718362,20.02623789598275,16.462880116925703,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:30:00,2.0,20.5,0.962940958718362,20.42664422940767,16.47754436120694,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:45:00,2.0,20.5,0.962940958718362,21.025893831829926,16.499878306849034,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00,2.0,20.5,0.962940958718362,20.972890144772684,16.524289034853815,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:15:00,2.0,20.5,0.962940958718362,20.915937400384845,16.54760930172544,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:30:00,2.0,20.5,0.962940958718362,20.859939342626237,16.569865258037424,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:45:00,2.0,20.5,0.962940958718362,20.804872243116034,16.591086172431538,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,1.0,20.666666666666668,0.962940958718362,20.750712995533824,16.611300538306548,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:15:00,2.0,20.733333333333334,0.962940958718362,20.697439099220674,16.630536094276568,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:30:00,2.0,20.5,0.962940958718362,20.64502864321276,16.64881984408985,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:45:00,2.0,20.5,0.962940958718362,20.593460290696086,16.666178076022014,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00,2.0,20.5,0.962940958718362,20.54244075843263,16.6801880912414,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:15:00,2.0,20.5,0.962940958718362,20.491876545657455,16.690578123638804,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:30:00,1.0,20.8,0.962940958718362,20.618973643085734,16.70052546784068,10.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:45:00,2.0,20.5,0.962940958718362,21.051782300818743,16.714802212697943,10.0,0.0,0.0,0.0,0.0,0.0
