,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-01 17:15:00,0.001,0.001,0.6007333333333332,0.001,0.48567795464717256,0.0
2024-01-01 17:30:00,0.001,0.001,0.001,0.001,0.2380759397255878,0.0
2024-01-01 17:45:00,0.001,0.001,0.0005333333333333334,0.001,0.7252680256013633,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,1.2033426063922545,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,1.027209273058921,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.45007593972558785,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.45007593972558785,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.9094759397255879,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.3444994407425647,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.5107426063922544,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.4474092730589211,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.3460759397255878,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.2976759397255878,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.24279797584062182,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.384918864019581,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.6180899437934951,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.37140927305892113,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.3460759397255878,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.6126092730589211,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.4793426063922545,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.4688013589346966,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.40474260639225446,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.7581426063922546,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.22507593972558781,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.22507593972558781,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.4979699437934953,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.40997129721829934,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.001,0.12115707570600684,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.001,0.0578237423726735,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.001,0.0578237423726735,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.0578237423726735,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.2674904090393401,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.3561570757060068,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.16857649898302315,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.167,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.15893333333333334,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.6104666666666667,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.18766666666666668,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.167,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.167,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.7000666666666666,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.21766666666666667,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.31666666666666665,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.07133333333333333,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.17266666666666666,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.18533333333333332,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.058666666666666666,3.6666666666666665
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.10933333333333332,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.13466666666666666,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.2233333333333333,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.023245747194113448,0.046,3.6666666666666665
2024-01-02 09:00:00,0.001,0.001,0.0,0.10312271613385555,0.17826666666666666,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.2010950398913879,0.18,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,1.1929415846478972,0.3446666666666667,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.10714553533121343,0.2813333333333333,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.22679193220298569,0.17566666666666667,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.46523556676035854,0.054066666666666666,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.3648347632789099,2.030866666666667,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.0889808186808075,2.231666666666667,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.20731554370726968,1.15332,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.8902552693618025,0.0996,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.42325419234686357,0.18,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.1434758900354722,0.18,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.24618820814434933,0.18,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.67508669111518,1.014,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.10709226375653774,2.4318000000000004,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.21072525923273164,0.6209034798235276,0.0
2024-01-02 13:00:00,0.001,0.001,6.666666666666667e-05,0.9959464484620395,0.09055219735291432,0.0
2024-01-02 13:15:00,0.001,0.001,1.6502666666666668,1.1512204811753755,0.1484111912510531,0.0
2024-01-02 13:30:00,0.001,0.001,1.3504,0.15392557377093488,0.23604260639225447,0.0
2024-01-02 13:45:00,0.001,0.001,1.6502666666666668,0.17367506367595334,0.5466426063922545,0.0
2024-01-02 14:00:00,0.001,0.001,0.0009333333333333333,0.3801110704258784,0.6759918739412831,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.5023107880546561,0.18142374237267353,1.4666666666666666
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.1693647484745347,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.17331043947058286,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.29510135893469663,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.32464260639225445,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.10237593972558781,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.6354426063922546,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.07923766166678399,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.05695299796604627,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.0836337114293139,0.21066666666666664,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.35241852509254945,0.14733333333333334,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.759159940451665,0.07124175788233145,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.1313832674071484,0.35215219735291436,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.16556550051723923,0.344818864019581,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,1.1133278462578373,0.35053886401958095,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.6646948238997311,0.40155219735291425,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.22407445921998342,0.1711611719215543,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.5291632413106246,0.07826666666666666,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.5540378648781691,0.2971805767229837,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.16032994249522786,0.1918237423726735,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.4326330753153764,0.3311112879805059,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,1.298188058297114,0.3627092730589211,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.1750075079033244,0.6983226063922545,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.11103646193573567,0.3902359397255878,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.3413704176104398,0.6290092730589212,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.17201196588323206,2.5911426063922542,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,1.8975959397255877,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.4146092730589211,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.3590759397255878,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.3590759397255878,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.3590759397255878,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.9634849142942278,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.523409273058921,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.8791426063922546,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.3460759397255878,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,1.0245426063922545,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.7588759397255879,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.5237426063922545,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,1.260009273058921,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.33234462131383924,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,1.1141237423726735,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.3145237423726735,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.8864333333333333,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.49269999999999997,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.3280333333333333,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.8357666666666665,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.30269999999999997,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.18976666666666667,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.2179,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.18533333333333332,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.4458,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.058666666666666666,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.10933333333333332,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.13466666666666666,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.2233333333333333,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.21153333333333332,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.16033333333333333,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.5808,2.933333333333333
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.09666666666666666,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.24639999999999998,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.08433333333333333,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.4588,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.18566666666666667,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.19833333333333333,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.052933333333333325,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.058666666666666666,0.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.001,0.23600000000000002,5.133333333333334
2024-01-03 11:00:00,0.001,0.001,0.0,0.001,0.12742666666666666,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-03 12:00:00,0.001,0.8689622377404913,0.0,0.001,0.2719431656496898,0.0
2024-01-03 12:15:00,0.001,1.9127276990289628,0.0,0.001,0.38385707570600686,1.4666666666666666
2024-01-03 12:30:00,0.001,1.8124454728166914,0.0,0.001,0.20652374237267349,0.0
2024-01-03 12:45:00,0.001,0.6293646436977995,0.0,0.001,0.3397904090393401,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.5985237423726735,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.18564124745755783,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.34636666666666666,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.2830333333333333,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.4482333333333333,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.3149666666666667,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.7147666666666666,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.24043333333333333,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.49269999999999997,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.3280333333333333,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.30269999999999997,2.2
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.32583827805880383,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.1782721973529143,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.20421886401958095,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.21688553068624764,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.6106188640195811,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.06654725262744382,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.07166666666666667,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.249,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.13383479823527622,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.3125981932850068,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.5188321669216716,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.33383418184325636,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.3590759397255878,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.3590759397255878,0.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.34694260639225444,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.46234260639225444,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.3828759397255878,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.3460759397255878,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.3460759397255878,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.3460759397255878,0.0
2024-01-03 21:45:00,0.001,0.001,1.0503333333333333,0.001,0.39674260639225445,0.0
2024-01-03 22:00:00,0.001,0.001,1.9501333333333333,0.001,0.42314260639225443,0.0
2024-01-03 22:15:00,0.001,0.001,1.2004666666666666,0.001,0.28115593972558783,0.0
2024-01-03 22:30:00,0.001,0.001,0.4508,0.001,0.3123826063922544,0.0
2024-01-03 22:45:00,0.001,0.001,0.0002,0.001,0.3569724599020602,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.3275237423726735,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.45419040903934016,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.45645707570600685,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.3324055426419035,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.28585219735291434,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.269718864019581,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.346918864019581,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,1.0446979850784153,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.33889333333333327,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.25532,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.5668000000000001,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.10246666666666668,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.13466666666666666,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.2233333333333333,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.06072435876469335,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.24221886401958098,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.5786855306862476,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.6001014649019429,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.09666666666666666,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.07133333333333333,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.44580000000000003,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.17266666666666666,1.4666666666666666
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.18533333333333332,0.7333333333333333
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.4458,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.3358666666666667,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,2.181,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,2.452,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.249,0.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.12233333333333334,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.5920666666666665,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.09392164779051025,0.7690533333333334,2.933333333333333
2024-01-04 09:15:00,0.001,0.001,0.0,0.2165984273480836,0.23633333333333334,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,1.1430523432723534,0.45446666666666663,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.1447400146355617,0.059000000000000004,0.0
