,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.1686666666666667,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.042,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.10400000000000001,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.18666666666666668,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.042,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.14333333333333334,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.232,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.05466666666666667,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.15566666666666668,0.0,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.13499999999999998,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.042,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.06733333333333333,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.232,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.14100000000000001,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.197,0.0,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.08333333333333333,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.042,0.0,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.042,0.0,2.6666666666666665,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.18133333333333335,0.0,3.7333333333333334,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.26866666666666666,0.0,4.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.18666666666666668,0.0,4.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.042,0.0,2.933333333333333,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.042,0.0,2.1333333333333333,1.2
2024-01-01 05:45:00,0.001,0.0,0.001,0.042,0.0,1.0666666666666667,1.5
2024-01-01 06:00:00,0.001,0.0,0.001,0.10533333333333333,0.0,2.4,1.5
2024-01-01 06:15:00,0.001,0.0,0.001,0.7454666666666667,0.0,4.0,1.5
2024-01-01 06:30:00,0.001,0.0,0.001,0.18566666666666667,0.0,0.5333333333333333,1.5
2024-01-01 06:45:00,0.001,0.0,0.001,0.042,0.0,0.0,1.5
2024-01-01 07:00:00,0.001,0.0,0.001,0.042,0.0,0.0,1.5
2024-01-01 07:15:00,0.001,0.0,0.001,0.042,0.0,0.0,1.5
2024-01-01 07:30:00,0.001,0.0,0.001,0.18560000000000001,0.0,0.0,1.5
2024-01-01 07:45:00,0.001,0.0,0.001,0.7741333333333333,0.0,0.0,1.5
2024-01-01 08:00:00,0.001,0.0,0.001,0.21,0.0,0.0,1.5
2024-01-01 08:15:00,0.001,0.0,0.001,0.042,0.0,0.0,1.5
2024-01-01 08:30:00,0.001,0.0,0.001,0.042,0.0,0.0,1.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.042,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.10400000000000001,0.0,2.6666666666666665,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.28800000000000003,0.0,0.0,0.0
