,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.001,0.22433333333333333,0.0
2024-01-01 00:15:00,0.001,0.001,0.045,0.0
2024-01-01 00:30:00,0.001,0.001,0.045,0.0
2024-01-01 00:45:00,0.001,0.001,0.045,0.0
2024-01-01 01:00:00,0.001,0.001,0.11833333333333333,0.0
2024-01-01 01:15:00,0.001,0.001,0.23033333333333333,0.0
2024-01-01 01:30:00,0.001,0.001,0.17166666666666666,0.0
2024-01-01 01:45:00,0.001,0.001,0.045,0.0
2024-01-01 02:00:00,0.001,0.001,0.045,0.0
2024-01-01 02:15:00,0.001,0.001,0.07433333333333333,0.0
2024-01-01 02:30:00,0.001,0.001,0.14766666666666667,0.0
2024-01-01 02:45:00,0.001,0.001,0.20966666666666667,0.0
2024-01-01 03:00:00,0.001,0.001,0.13366666666666666,0.0
2024-01-01 03:15:00,0.001,0.001,0.045,0.0
2024-01-01 03:30:00,0.001,0.001,0.045,0.0
2024-01-01 03:45:00,0.001,0.001,0.14033333333333334,0.0
2024-01-01 04:00:00,0.001,0.001,0.09433333333333334,0.0
2024-01-01 04:15:00,0.001,0.001,0.235,0.0
2024-01-01 04:30:00,0.001,0.001,0.09566666666666665,1.8666666666666667
2024-01-01 04:45:00,0.001,0.001,0.045,2.0
2024-01-01 05:00:00,0.001,0.001,0.09633333333333334,2.0
2024-01-01 05:15:00,0.001,0.001,0.12566666666666668,2.0
2024-01-01 05:30:00,0.001,0.001,0.09566666666666666,2.0
2024-01-01 05:45:00,0.001,0.001,0.235,2.0
2024-01-01 06:00:00,0.001,0.001,0.057666666666666665,1.0666666666666667
2024-01-01 06:15:00,0.001,0.001,0.05233333333333333,0.0
2024-01-01 06:30:00,0.001,0.001,0.155,0.0
2024-01-01 06:45:00,0.001,0.001,0.059666666666666666,0.0
2024-01-01 07:00:00,0.001,0.001,0.13366666666666666,0.0
2024-01-01 07:15:00,0.001,0.001,0.20966666666666667,0.0
2024-01-01 07:30:00,0.001,0.001,0.045,0.0
2024-01-01 07:45:00,0.001,0.001,0.11833333333333333,0.0
2024-01-01 08:00:00,0.001,0.001,0.10366666666666666,0.0
2024-01-01 08:15:00,0.001,0.001,0.045,0.0
2024-01-01 08:30:00,0.001,0.001,0.17166666666666666,0.0
2024-01-01 08:45:00,0.001,0.001,0.17166666666666666,0.0
2024-01-01 09:00:00,0.001,0.001,0.07433333333333333,0.0
2024-01-01 09:15:00,0.001,0.001,0.14766666666666667,0.0
2024-01-01 09:30:00,0.001,0.001,0.045,0.0
2024-01-01 09:45:00,0.001,0.001,0.045,0.0
2024-01-01 10:00:00,0.001,0.001,0.20966666666666667,0.0
2024-01-01 10:15:00,0.001,0.001,0.13366666666666666,0.0
2024-01-01 10:30:00,0.001,0.001,0.14033333333333334,0.0
2024-01-01 10:45:00,0.001,0.001,0.08166666666666668,0.0
2024-01-01 11:00:00,0.001,0.001,0.045,0.0
2024-01-01 11:15:00,0.001,0.001,0.057666666666666665,0.0
2024-01-01 11:30:00,0.001,0.001,0.235,1.2
2024-01-01 11:45:00,0.001,0.001,0.147,1.8666666666666667
2024-01-01 12:00:00,0.001,0.001,0.12566666666666668,0.0
2024-01-01 12:15:00,0.001,0.001,0.045,0.0
