,WasherDryer,DishWasher,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.18969999999999995,0.0
2024-01-01 00:15:00,0.001,0.0,0.21503333333333333,0.0
2024-01-01 00:30:00,0.001,0.0,0.3797,0.0
2024-01-01 00:45:00,0.001,0.0,0.25303333333333333,0.0
2024-01-01 01:00:00,0.001,0.0,0.32403333333333334,0.0
2024-01-01 01:15:00,0.001,0.0,0.27236666666666665,0.0
2024-01-01 01:30:00,0.001,0.0,0.18969999999999995,0.0
2024-01-01 01:45:00,0.001,0.0,0.27836666666666665,0.0
2024-01-01 02:00:00,0.001,0.0,0.3797,0.0
2024-01-01 02:15:00,0.001,0.0,0.18969999999999995,0.0
2024-01-01 02:30:00,0.001,0.0,0.23746666666666666,0.0
2024-01-01 02:45:00,0.001,0.0,0.178,0.0
2024-01-01 03:00:00,0.001,0.0,0.054,0.0
2024-01-01 03:15:00,0.001,0.0,0.206,0.0
2024-01-01 03:30:00,0.001,0.0,0.18066666666666667,0.0
2024-01-01 03:45:00,0.001,0.0,0.054,0.0
2024-01-01 04:00:00,0.001,0.0,0.10566666666666666,0.0
2024-01-01 04:15:00,0.001,0.0,0.209,0.0
2024-01-01 04:30:00,0.001,0.0,0.08966666666666666,0.0
2024-01-01 04:45:00,0.001,0.0,0.24400000000000002,0.0
2024-01-01 05:00:00,0.001,0.0,0.11733333333333333,0.0
2024-01-01 05:15:00,0.001,0.0,0.054,0.0
2024-01-01 05:30:00,0.001,0.0,0.06433333333333333,0.0
2024-01-01 05:45:00,0.001,0.0,0.209,0.0
2024-01-01 06:00:00,0.001,0.0,0.19433333333333333,0.0
2024-01-01 06:15:00,0.001,0.0,0.24400000000000002,0.0
2024-01-01 06:30:00,0.001,0.0,0.054,0.0
2024-01-01 06:45:00,0.001,0.0,0.054,0.0
2024-01-01 07:00:00,0.001,0.0,0.054,0.0
2024-01-01 07:15:00,0.001,0.0,0.178,0.0
2024-01-01 07:30:00,0.001,0.0,0.29900000000000004,0.0
2024-01-01 07:45:00,0.001,0.0,0.18066666666666667,0.0
2024-01-01 08:00:00,0.001,0.0,0.054,0.0
2024-01-01 08:15:00,0.001,0.0,0.054,0.0
2024-01-01 08:30:00,0.001,0.0,0.054,0.0
2024-01-01 08:45:00,0.001,0.0,0.162,0.0
2024-01-01 09:00:00,0.001,0.0,0.37833333333333335,0.0
2024-01-01 09:15:00,0.001,0.0,0.11733333333333333,0.0
2024-01-01 09:30:00,0.001,0.0,0.054,0.0
2024-01-01 09:45:00,0.001,0.0,0.07082783858822098,3.6666666666666665
2024-01-01 10:00:00,0.001,0.0,0.618618864019581,1.0
2024-01-01 10:15:00,0.001,0.0,0.21555219735291428,0.0
2024-01-01 10:30:00,0.001,0.0,0.4305521973529143,0.0
2024-01-01 10:45:00,0.001,0.0,0.10621886401958097,0.0
2024-01-01 11:00:00,0.001,0.0,0.060310439470582865,0.0
2024-01-01 11:15:00,0.001,0.0,0.054,0.0
2024-01-01 11:30:00,0.001,0.0,0.054,2.3333333333333335
2024-01-01 11:45:00,0.001,0.0,0.206,0.0
2024-01-01 12:00:00,0.001,0.0,0.33566666666666667,0.0
2024-01-01 12:15:00,0.001,0.0,0.116,0.0
2024-01-01 12:30:00,0.001,0.0,0.06613333333333334,0.0
2024-01-01 12:45:00,0.001,0.0,0.067,2.6666666666666665
2024-01-01 13:00:00,0.001,0.0,0.09233333333333334,0.0
2024-01-01 13:15:00,0.001,0.0,0.257,0.0
2024-01-01 13:30:00,0.001,0.0,0.23706666666666668,3.6666666666666665
2024-01-01 13:45:00,0.001,0.0,0.15733333333333333,0.3333333333333333
2024-01-01 14:00:00,0.001,0.0,0.054,0.0
2024-01-01 14:15:00,0.001,0.0,0.054,0.0
2024-01-01 14:30:00,0.001,0.0,0.14266666666666666,0.0
2024-01-01 14:45:00,0.001,0.0,0.24400000000000002,0.0
2024-01-01 15:00:00,0.001,0.0,0.12633333333333333,0.0
2024-01-01 15:15:00,0.001,0.0,0.19866666666666666,0.0
2024-01-01 15:30:00,0.001,0.0,0.054,0.0
2024-01-01 15:45:00,0.001,0.0,0.054,0.0
2024-01-01 16:00:00,0.001,0.0,0.206,0.0
2024-01-01 16:15:00,0.001,0.0,0.18066666666666667,0.0
2024-01-01 16:30:00,0.001,0.0,0.08499999999999999,0.0
2024-01-01 16:45:00,0.001,0.0,0.209,0.0
2024-01-01 17:00:00,0.001,0.0,0.08499999999999999,0.0
2024-01-01 17:15:00,0.001,0.0,0.07933333333333333,0.0
2024-01-01 17:30:00,0.001,0.0,0.24400000000000002,0.0
2024-01-01 17:45:00,0.001,0.0,0.11733333333333333,0.0
2024-01-01 18:00:00,0.001,0.0,0.054,0.0
2024-01-01 18:15:00,0.001,0.0,0.19866666666666666,0.0
2024-01-01 18:30:00,0.001,0.0,0.12633333333333333,0.0
2024-01-01 18:45:00,0.001,0.0,0.14266666666666666,0.0
2024-01-01 19:00:00,0.001,0.0,0.24400000000000002,0.0
2024-01-01 19:15:00,0.001,0.0,0.054,0.0
2024-01-01 19:30:00,0.001,0.0,0.054,0.0
2024-01-01 19:45:00,0.001,0.0,0.15733333333333333,0.0
2024-01-01 20:00:00,0.001,0.0,0.16766666666666666,0.0
2024-01-01 20:15:00,0.001,0.0,0.206,0.0
2024-01-01 20:30:00,0.001,0.0,0.18066666666666667,0.0
2024-01-01 20:45:00,0.001,0.0,0.054,0.0
2024-01-01 21:00:00,0.001,0.0,0.054,0.0
2024-01-01 21:15:00,0.001,0.0,0.116,0.0
2024-01-01 21:30:00,0.001,0.0,0.2343333333333333,0.0
2024-01-01 21:45:00,0.001,0.0,0.24400000000000002,0.0
2024-01-01 22:00:00,0.001,0.0,0.11733333333333333,0.0
2024-01-01 22:15:00,0.001,0.0,0.054,0.0
2024-01-01 22:30:00,0.001,0.0,0.054,0.0
2024-01-01 22:45:00,0.001,0.0,0.07466666666666666,0.0
2024-01-01 23:00:00,0.001,0.0,0.29766666666666663,0.0
2024-01-01 23:15:00,0.001,0.0,0.2853333333333333,0.0
2024-01-01 23:30:00,0.001,0.0,0.054,0.0
2024-01-01 23:45:00,0.001,0.0,0.054,2.6666666666666665
2024-01-02 00:00:00,0.001,0.0,0.054,5.0
2024-01-02 00:15:00,0.001,0.0,0.054,1.6666666666666667
2024-01-02 00:30:00,0.001,0.0,0.3403333333333334,0.0
2024-01-02 00:45:00,0.001,0.0,0.26333333333333336,0.0
2024-01-02 01:00:00,0.001,0.0,0.054,3.6666666666666665
2024-01-02 01:15:00,0.001,0.0,0.054,0.0
2024-01-02 01:30:00,0.001,0.0,0.054,3.0
2024-01-02 01:45:00,0.001,0.0,0.07933333333333333,2.0
2024-01-02 02:00:00,0.001,0.0,0.33699999999999997,0.0
2024-01-02 02:15:00,0.001,0.0,0.24133333333333334,1.0
2024-01-02 02:30:00,0.001,0.0,0.054,1.6666666666666667
2024-01-02 02:45:00,0.001,0.0,0.054,0.0
2024-01-02 03:00:00,0.001,0.0,0.054,0.0
2024-01-02 03:15:00,0.001,0.0,0.14266666666666666,0.0
2024-01-02 03:30:00,0.001,0.0,0.2956666666666667,0.0
2024-01-02 03:45:00,0.001,0.0,0.7420666666666667,2.3333333333333335
2024-01-02 04:00:00,0.001,0.0,0.06433333333333333,0.0
2024-01-02 04:15:00,0.001,0.0,0.054,0.0
2024-01-02 04:30:00,0.001,0.0,0.4538,0.0
2024-01-02 04:45:00,0.001,0.0,0.3392666666666667,0.0
2024-01-02 05:00:00,0.001,0.0,0.5908,2.3333333333333335
2024-01-02 05:15:00,0.001,0.0,0.209,0.0
2024-01-02 05:30:00,0.001,0.0,0.10566666666666666,0.0
2024-01-02 05:45:00,0.001,0.0,0.054,0.0
2024-01-02 06:00:00,0.001,0.0,0.4791333333333333,3.3333333333333335
2024-01-02 06:15:00,0.001,0.0,0.24400000000000002,0.0
2024-01-02 06:30:00,0.001,0.0,0.12166666666666666,0.3333333333333333
2024-01-02 06:45:00,0.001,0.0,0.191,3.3333333333333335
2024-01-02 07:00:00,0.001,0.0,0.16,0.0
2024-01-02 07:15:00,0.001,0.0,0.067,0.0
2024-01-02 07:30:00,0.001,0.0,0.15566666666666668,3.0
2024-01-02 07:45:00,0.001,0.0,0.257,0.0
2024-01-02 08:00:00,0.001,0.0,0.067,0.0
2024-01-02 08:15:00,0.001,0.0,0.1598049447254705,0.0
2024-01-02 08:30:00,0.001,0.0,0.21988553068624764,0.0
2024-01-02 08:45:00,0.001,0.0,0.0923521973529143,2.3333333333333335
