,WasherDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 23:45:00,0.001,0.0,0.1287759397255878,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.20058769023407624,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.24810135893469665,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.5013759397255878,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.25613418184325637,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.12142374237267349,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.0488237423726735,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.04251774644058096,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.25833333333333336,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.24633333333333335,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.8353999999999999,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.08833333333333333,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.5700666666666667,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 04:15:00,0.001,0.0,0.22093333333333334,0.0,0.0
2024-01-02 04:30:00,0.001,0.0,0.6487999999999999,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.19766666666666666,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.04433333333333333,0.0,2.0
2024-01-02 05:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.7474000000000001,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.217,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.11033333333333332,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.4368,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,2.5578,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.2273333333333333,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.16,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.07933333333333333,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.05,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.08853333333333334,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.227,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.13166666666666668,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,0.13233333333333333,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.151,5.133333333333334,0.0
2024-01-02 10:15:00,0.001,0.0,0.125,7.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.08833333333333333,7.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.037,6.533333333333333,0.0
2024-01-02 11:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.059000000000000004,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.147,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,0.04433333333333333,0.0,0.0
2024-01-02 12:15:00,0.001,0.0,0.08766666666666666,0.0,2.0
2024-01-02 12:30:00,0.001,0.0,0.227,0.0,0.0
2024-01-02 12:45:00,0.001,0.0,0.08766666666666666,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.103,0.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.11033333333333332,0.0,0.0
2024-01-02 13:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-02 14:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.147,0.0,0.0
2024-01-02 14:45:00,0.001,0.0,0.3328666666666667,0.0,0.0
2024-01-02 15:00:00,0.001,0.0,0.28426666666666667,0.0,0.0
2024-01-02 15:15:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-02 15:30:00,0.001,0.0,0.037,2.3333333333333335,0.0
2024-01-02 15:45:00,0.001,0.0,0.08099999999999999,7.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.13233333333333333,7.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.08766666666666666,1.4,0.0
2024-01-02 16:30:00,0.001,0.0,0.227,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.08766666666666666,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.125,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.08833333333333333,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.32553333333333334,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.28026666666666666,0.0,0.0
2024-01-02 19:00:00,0.001,0.0,0.18469450525488762,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,0.29115219735291425,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.2025521973529143,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.21279944074256466,0.0,0.0
2024-01-02 20:00:00,0.001,0.0,0.2620585406079497,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,0.2938237423726735,0.0,1.8
2024-01-02 20:30:00,0.001,0.0,0.3598237423726735,0.0,0.2
2024-01-02 20:45:00,0.001,0.0,0.1894452284680656,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.07643469226802996,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.1771759397255878,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.3113759397255878,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.4080426063922544,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.31327245990206015,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.1820896084262082,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.0685521973529143,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.12061886401958097,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.3988855306862476,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.3521611719215543,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.158,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.16351774644058098,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.1698237423726735,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.30849040903934016,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.30629040903934013,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.09949040903934017,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.6005726625987592,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.158,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.18000000000000002,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.44533333333333336,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.8124,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.09346666666666666,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.21700000000000003,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.2876666666666667,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.17026666666666668,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.3035333333333333,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.08766666666666666,0.0,1.4
2024-01-03 04:30:00,0.001,0.0,0.337,0.0,0.6
2024-01-03 04:45:00,0.001,0.0,0.12046666666666668,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.05,0.9333333333333333,0.0
2024-01-03 05:15:00,0.001,0.0,0.05,7.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.05,7.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.2687333333333333,7.0,0.0
2024-01-03 06:00:00,0.001,0.0,0.24633333333333335,7.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.037,2.3333333333333335,0.0
2024-01-03 06:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.30233333333333334,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.08833333333333333,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.048266666666666666,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.10066666666666667,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,0.26199999999999996,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.20286666666666664,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.04953333333333333,0.0,0.0
2024-01-03 09:15:00,0.001,0.0,0.9828666666666666,6.533333333333333,0.0
2024-01-03 09:30:00,0.001,0.0,0.05,7.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.2273333333333333,3.7333333333333334,0.0
2024-01-03 10:00:00,0.001,0.0,1.0941333333333332,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,2.0307333333333335,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.882,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.05,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.164,0.0,0.0
2024-01-03 11:15:00,0.001,0.0,0.22386666666666669,0.0,0.0
2024-01-03 11:30:00,0.001,0.0,0.147,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.06633333333333333,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.22093333333333334,0.0,1.6
2024-01-03 12:30:00,0.001,0.0,0.4935333333333334,0.0,0.4
2024-01-03 12:45:00,0.001,0.0,0.13166666666666668,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.1433688262144953,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.08915707570600682,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,0.1698237423726735,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.34715707570600685,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.27751774644058097,0.0,0.0
2024-01-03 14:15:00,0.001,0.0,0.24600000000000002,0.0,0.0
2024-01-03 14:30:00,0.001,0.0,0.0964,0.0,0.0
2024-01-03 14:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.059000000000000004,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.147,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.04433333333333333,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.08766666666666666,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.227,0.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.08766666666666666,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.103,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.11033333333333332,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-03 18:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.147,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.06633333333333333,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.151,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.21433333333333335,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.08099999999999999,0.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.13233333333333333,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.14413333333333334,0.0,2.0
2024-01-03 20:30:00,0.001,0.0,0.3598237423726735,0.0,0.0
2024-01-03 20:45:00,0.001,0.0,0.22049040903934017,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.1698237423726735,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.25782374237267347,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.2032675151765897,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.34644260639225444,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.31537593972558775,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.20058769023407624,0.0,0.0
2024-01-03 22:30:00,0.001,0.0,0.2115521973529143,0.0,0.0
2024-01-03 22:45:00,0.001,0.0,0.2995521973529142,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.2947521973529143,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.317606853679809,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.1698237423726735,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.1698237423726735,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.2358237423726735,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.2938237423726735,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.27206283028240275,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.08766666666666666,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.05172435876469334,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.0685521973529143,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.711618864019581,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.27521886401958096,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.1825521973529143,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.06013827805880382,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.08099999999999999,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.24633333333333335,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.21827458079089115,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.18209040903934015,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.44862374237267344,0.0,2.0
2024-01-04 04:00:00,0.001,0.0,0.0488237423726735,4.666666666666667,0.0
2024-01-04 04:15:00,0.001,0.0,0.18749040903934017,2.8,0.0
2024-01-04 04:30:00,0.001,0.0,0.27990983231635647,0.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.6207333333333334,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.059000000000000004,0.0,0.0
2024-01-04 05:45:00,0.001,0.0,0.32433333333333336,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.15833333333333333,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.43679999999999997,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.21700000000000003,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.2876666666666667,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.08766666666666666,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.3448,0.0,0.0
2024-01-04 08:45:00,0.001,0.0,0.13,0.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.05,0.0,0.0
2024-01-04 09:15:00,0.001,0.0,0.05,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.04306666666666667,0.0,0.0
2024-01-04 09:45:00,0.001,0.0,0.25833333333333336,0.0,0.0
2024-01-04 10:00:00,0.001,0.0,0.24633333333333335,0.0,0.0
2024-01-04 10:15:00,0.001,0.0,0.037,0.0,0.0
2024-01-04 10:30:00,0.001,0.0,0.04567074440662723,0.0,0.2
2024-01-04 10:45:00,0.001,0.0,0.0488237423726735,1.8666666666666667,1.8
2024-01-04 11:00:00,0.001,0.0,0.1628237423726735,7.0,0.0
2024-01-04 11:15:00,0.001,0.0,0.3141570757060068,0.9333333333333333,0.0
2024-01-04 11:30:00,0.001,0.0,0.10015707570600685,0.0,0.0
2024-01-04 11:45:00,0.001,0.0,0.04094124745755783,0.0,0.0
2024-01-04 12:00:00,0.001,0.0,0.05593131841174858,0.0,0.0
2024-01-04 12:15:00,0.001,0.0,0.1353521973529143,0.0,0.0
2024-01-04 12:30:00,0.001,0.0,0.40155219735291425,0.0,0.0
2024-01-04 12:45:00,0.001,1.3503333333333332,0.35021886401958097,0.0,0.0
2024-01-04 13:00:00,0.001,1.6502666666666668,0.19688553068624765,0.0,0.0
2024-01-04 13:15:00,0.001,1.5003333333333333,0.18323731434384113,0.0,0.0
2024-01-04 13:30:00,0.001,0.15066666666666664,0.11335707570600682,1.8666666666666667,0.0
2024-01-04 13:45:00,0.001,0.0,0.22615707570600685,7.0,0.0
2024-01-04 14:00:00,0.001,0.0,0.23055707570600684,7.0,0.0
2024-01-04 14:15:00,0.001,0.0,0.13515707570600682,2.8,0.0
2024-01-04 14:30:00,0.001,0.0,0.05867074440662723,0.0,0.0
2024-01-04 14:45:00,0.001,0.0,0.05,0.0,0.0
2024-01-04 15:00:00,0.001,0.0,0.1562,0.0,0.0
2024-01-04 15:15:00,0.001,0.0,0.22299999999999998,0.0,0.0
2024-01-04 15:30:00,0.001,0.0,0.16,0.0,0.0
2024-01-04 15:45:00,0.001,0.0,0.16964316564968981,0.0,0.0
2024-01-04 16:00:00,0.001,0.0,0.18282374237267351,0.0,0.0
2024-01-04 16:15:00,0.001,0.0,0.7888904090393402,0.0,0.0
2024-01-04 16:30:00,0.001,0.0,2.6030973686863956,0.0,0.0
2024-01-04 16:45:00,0.001,0.0,0.6958426063922545,0.0,0.0
2024-01-04 17:00:00,0.001,0.0,0.23364260639225445,0.0,0.0
2024-01-04 17:15:00,0.001,0.0,0.08864644277651841,0.0,0.0
2024-01-04 17:30:00,0.001,0.0,0.09313131841174858,0.0,2.0
2024-01-04 17:45:00,0.001,0.0,0.8851104394705829,0.0,0.0
2024-01-04 18:00:00,0.001,0.0,0.5700855306862477,0.0,0.0
2024-01-04 18:15:00,0.001,0.0,2.0211876902340764,0.0,0.0
2024-01-04 18:30:00,0.001,0.0,1.3722426063922546,0.0,0.0
2024-01-04 18:45:00,0.001,0.0,0.09650927305892114,0.0,0.0
2024-01-04 19:00:00,0.001,0.0,0.4517759397255878,0.0,0.0
2024-01-04 19:15:00,0.001,0.0,1.5179210235674097,0.0,0.0
2024-01-04 19:30:00,0.001,0.0,1.1137759397255877,0.0,0.0
2024-01-04 19:45:00,0.001,0.0,2.6911092730589212,0.0,0.0
2024-01-04 20:00:00,0.001,0.0009333333333333333,0.5415759397255878,0.0,0.0
2024-01-04 20:15:00,0.001,1.2004666666666668,0.24202172745108877,0.0,0.0
2024-01-04 20:30:00,0.001,0.001,0.3745481011373668,0.0,0.0
2024-01-04 20:45:00,0.001,0.001,0.25204260639225445,0.0,0.0
2024-01-04 21:00:00,0.001,0.0002,0.26737593972558776,0.0,0.0
2024-01-04 21:15:00,0.001,0.0,0.2747092730589211,0.0,0.0
2024-01-04 21:30:00,0.001,0.0,0.1529759397255878,0.0,0.0
