,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 10:15:00,0.001,0.001,0.001,0.047,0.0,0.5
2024-01-01 10:30:00,0.001,0.001,0.001,0.12766666666666668,0.0,1.5
2024-01-01 10:45:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.001,0.047,2.6666666666666665,0.0
2024-01-01 11:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.001,0.091,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.001,0.113,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.001,0.14966666666666667,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.001,0.047,2.6666666666666665,0.0
2024-01-01 16:30:00,0.001,0.001,0.001,0.047,0.0,0.3
2024-01-01 16:45:00,0.001,0.001,0.001,0.091,0.0,1.5
2024-01-01 17:00:00,0.001,0.001,0.001,0.113,0.0,1.5
2024-01-01 17:15:00,0.001,0.001,0.001,0.06908,0.0,0.8
2024-01-01 17:30:00,0.001,0.001,0.001,0.21003999999999998,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.001,1.008,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.001,1.5684666666666667,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.001,0.40673333333333334,0.0,0.6
2024-01-01 18:30:00,0.001,0.001,0.001,0.39166666666666666,0.0,1.5
2024-01-01 18:45:00,0.001,0.001,0.001,0.19079102543136,0.0,1.5
2024-01-01 19:00:00,0.001,0.001,0.001,0.13501886401958096,0.0,1.5
2024-01-01 19:15:00,0.001,0.001,0.001,0.08406994379349526,0.0,0.6
2024-01-01 19:30:00,0.001,0.001,0.001,0.11457593972558781,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.001,0.2759092730589211,0.0,1.1
2024-01-01 20:00:00,0.001,0.001,0.001,0.41093912656872683,0.0,1.5
2024-01-01 20:15:00,0.001,0.001,0.001,0.3246393292654259,0.0,1.5
2024-01-01 20:30:00,0.001,0.001,0.001,0.3008237423726735,0.0,1.5
2024-01-01 20:45:00,0.001,0.001,0.001,0.29275707570600684,0.0,1.5
2024-01-01 21:00:00,0.001,0.001,0.001,0.1556237423726735,0.0,1.5
2024-01-01 21:15:00,0.001,0.001,0.001,0.2604904090393402,3.0,1.5
2024-01-01 21:30:00,0.001,0.001,0.001,0.3587598516458553,0.0,1.5
2024-01-01 21:45:00,0.001,0.001,0.001,0.3865521973529143,0.0,1.5
2024-01-01 22:00:00,0.001,0.001,0.001,0.28731310944318506,0.0,1.5
2024-01-01 22:15:00,0.001,0.001,0.001,0.4779092730589211,0.0,1.5
2024-01-01 22:30:00,0.001,0.001,0.001,0.29624260639225447,0.0,1.5
2024-01-01 22:45:00,0.001,0.001,0.001,0.2545272221962011,0.0,1.5
2024-01-01 23:00:00,0.001,0.001,0.001,0.30815707570600687,0.0,1.5
2024-01-01 23:15:00,0.001,0.001,0.001,0.3940314151412014,0.0,1.5
2024-01-01 23:30:00,0.001,0.001,0.001,0.289,0.0,1.5
2024-01-01 23:45:00,0.001,0.001,0.001,0.2648,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.001,0.168,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.001,0.11153333333333333,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.001,0.047,0.0,1.2
2024-01-02 01:30:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-02 01:45:00,0.001,0.001,0.001,0.5800666666666666,0.0,1.5
2024-01-02 02:00:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-02 02:15:00,0.001,0.001,0.001,0.6240666666666667,0.0,1.5
2024-01-02 02:30:00,0.001,0.001,0.001,0.113,0.0,1.5
2024-01-02 02:45:00,0.001,0.001,0.001,0.047,0.0,0.8
2024-01-02 03:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.14966666666666667,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.001,0.047,3.3333333333333335,0.0
2024-01-02 04:30:00,0.001,0.001,0.001,0.047,0.3333333333333333,0.0
2024-01-02 04:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.001,0.091,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.001,0.113,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.001,0.14966666666666667,2.6666666666666665,0.0
2024-01-02 09:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.001,0.091,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.113,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.14966666666666667,1.3333333333333333,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,0.047,1.3333333333333333,0.0
2024-01-02 14:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.001,1.0073882494915116,0.0,0.3
2024-01-02 16:30:00,0.001,0.001,0.001,1.7021570757060072,0.0,1.5
2024-01-02 16:45:00,0.001,0.001,0.001,0.18935707570600685,0.0,0.8
2024-01-02 17:00:00,0.001,0.001,0.001,0.18403070201972876,0.0,1.3
2024-01-02 17:15:00,0.001,0.001,0.001,0.4779092730589211,0.0,1.0
2024-01-02 17:30:00,0.001,0.001,0.001,0.4668737801777592,0.0,1.4
2024-01-02 17:45:00,0.001,0.001,0.001,0.1995521973529143,0.0,1.5
2024-01-02 18:00:00,0.001,0.001,0.001,2.0501483609686506,0.0,1.5
2024-01-02 18:15:00,0.001,0.001,0.001,1.3448426063922547,0.0,1.5
2024-01-02 18:30:00,0.001,0.001,0.001,0.188237661666784,0.0,1.5
2024-01-02 18:45:00,0.001,0.001,0.001,0.7128904090393402,2.6666666666666665,1.5
2024-01-02 19:00:00,0.001,0.001,0.001,0.26855707570600684,0.0,1.5
2024-01-02 19:15:00,0.001,0.001,0.001,0.2968824949151157,0.0,1.5
2024-01-02 19:30:00,0.001,0.001,0.001,0.3260655002550049,0.0,1.5
2024-01-02 19:45:00,0.001,0.001,0.001,0.4130426063922545,0.0,1.5
2024-01-02 20:00:00,0.001,0.001,0.001,0.3455759397255878,0.0,1.5
2024-01-02 20:15:00,0.001,0.001,0.001,0.21137593972558782,0.0,1.5
2024-01-02 20:30:00,0.001,0.001,0.001,0.2989076902340762,0.0,1.5
2024-01-02 20:45:00,0.001,0.001,0.001,0.19042725262744384,0.0,1.5
2024-01-02 21:00:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-02 21:15:00,0.001,0.001,0.001,0.091,0.0,0.4
2024-01-02 21:30:00,0.001,0.001,0.001,0.113,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.001,0.14966666666666667,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.091,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.113,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-03 02:45:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-03 03:00:00,0.001,0.001,0.001,0.047,0.0,0.8
2024-01-03 03:15:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-03 03:30:00,0.001,0.001,0.001,0.05433333333333333,0.3333333333333333,1.1
2024-01-03 03:45:00,0.001,0.001,0.001,0.14966666666666667,0.6666666666666666,0.0
2024-01-03 04:00:00,0.001,0.001,0.001,0.047,2.3333333333333335,0.9
2024-01-03 04:15:00,0.001,0.001,0.001,0.047,1.3333333333333333,1.5
2024-01-03 04:30:00,0.001,0.001,0.001,0.13746666666666665,0.0,1.5
2024-01-03 04:45:00,0.001,0.001,0.001,0.1827,0.0,1.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.1827,0.0,1.5
2024-01-03 05:15:00,0.001,0.001,0.001,0.6631666666666667,0.0,1.5
2024-01-03 05:30:00,0.001,0.001,0.001,0.21203333333333332,0.0,0.1
2024-01-03 05:45:00,0.001,0.001,0.001,0.1827,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.1827,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.1827,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.1827,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,0.2267,0.0,0.8
2024-01-03 07:00:00,0.001,0.001,0.001,0.2487,0.0,1.5
2024-01-03 07:15:00,0.001,0.001,0.001,0.26763333333333333,0.0,1.5
2024-01-03 07:30:00,0.001,0.001,0.001,0.8067666666666666,0.0,0.3
2024-01-03 07:45:00,0.001,0.001,0.001,0.2737,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.001,0.20696666666666666,0.0,0.1
2024-01-03 08:15:00,0.001,0.001,0.001,0.19003333333333336,2.6666666666666665,1.5
2024-01-03 08:30:00,0.001,0.001,0.001,0.28536666666666666,0.0,0.5
2024-01-03 08:45:00,0.001,0.001,0.001,0.7157666666666667,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.001,0.1827,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.001,0.1827,0.0,1.4
2024-01-03 09:30:00,0.001,0.001,0.001,0.16460666666666668,0.0,1.5
2024-01-03 09:45:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-03 10:00:00,0.001,0.001,0.001,0.12766666666666668,0.0,1.5
2024-01-03 10:15:00,0.001,0.001,0.001,0.07633333333333334,0.0,1.2
2024-01-03 10:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.001,0.7778666666666666,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.5678,0.0,0.8
2024-01-03 11:30:00,0.001,0.001,0.001,0.21200000000000002,0.0,1.5
2024-01-03 11:45:00,0.001,0.001,0.001,0.234,0.0,0.8
2024-01-03 12:00:00,0.001,0.001,0.001,0.168,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.001,0.8949999999999999,0.6666666666666666,0.0
2024-01-03 12:30:00,0.001,0.001,0.001,0.15186666666666668,2.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.001,0.168,0.0,1.2
2024-01-03 13:00:00,0.001,0.001,0.001,0.17533333333333337,0.0,1.5
2024-01-03 13:15:00,0.001,0.001,0.001,0.2706666666666667,0.0,1.5
2024-01-03 13:30:00,0.001,0.001,0.001,0.20026666666666668,0.0,0.2
2024-01-03 13:45:00,0.001,0.001,0.001,0.168,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.001,0.27840000000000004,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.168,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.001,0.26045549288116193,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.001,0.6749904090393402,0.0,0.8
2024-01-03 15:00:00,0.001,0.001,0.001,0.22385707570600685,0.0,1.5
2024-01-03 15:15:00,0.001,0.001,0.001,0.1945237423726735,0.0,1.3
2024-01-03 15:30:00,0.001,0.001,0.001,0.1945237423726735,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.19155491615817824,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.30369999999999997,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,0.34769999999999995,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.001,0.4801,2.6666666666666665,1.3
2024-01-03 16:45:00,0.001,0.001,0.001,0.3226313184117486,0.0,1.5
2024-01-03 17:00:00,0.001,0.001,0.001,0.33525219735291434,0.0,1.5
2024-01-03 17:15:00,0.001,0.001,0.001,0.294918864019581,0.0,1.5
2024-01-03 17:30:00,0.001,0.001,0.001,0.2142521973529143,0.0,1.5
2024-01-03 17:45:00,0.001,0.001,0.001,0.8514521973529143,0.0,1.5
2024-01-03 18:00:00,0.001,0.001,0.001,0.41688406578430476,0.0,1.5
2024-01-03 18:15:00,0.001,0.001,0.001,0.30369999999999997,0.0,1.5
2024-01-03 18:30:00,0.001,0.001,0.001,0.28756666666666664,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.16385333333333335,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.001,0.22095421227449907,0.0,0.4
2024-01-03 19:15:00,0.001,0.001,0.001,0.3315876902340762,0.0,1.5
2024-01-03 19:30:00,0.001,0.001,0.001,0.4130426063922545,0.0,0.1
2024-01-03 19:45:00,0.001,0.001,0.001,0.4974092730589212,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,0.4680759397255878,0.0,1.5
2024-01-03 20:15:00,0.001,0.001,0.001,0.40319535376481064,0.0,1.5
2024-01-03 20:30:00,0.001,0.001,0.001,0.3712759397255878,2.6666666666666665,1.5
2024-01-03 20:45:00,0.001,0.001,0.001,0.4570404468444259,0.0,1.5
2024-01-03 21:00:00,0.001,0.001,0.001,0.5002521973529144,0.0,1.5
2024-01-03 21:15:00,0.001,0.001,0.001,0.5104195679032602,0.0,1.5
2024-01-03 21:30:00,0.001,0.001,0.001,0.3260411414903116,0.0,1.5
2024-01-03 21:45:00,0.001,0.001,0.001,0.4680759397255878,0.0,1.5
2024-01-03 22:00:00,0.001,0.001,0.001,0.4035426063922545,0.0,1.5
2024-01-03 22:15:00,0.001,0.001,0.001,0.34707593972558776,0.0,1.5
2024-01-03 22:30:00,0.001,0.001,0.001,0.4433267781438055,0.0,1.5
2024-01-03 22:45:00,0.001,0.001,0.001,0.43880085774771643,0.0,1.5
2024-01-03 23:00:00,0.001,0.001,0.001,0.3155237423726735,0.0,1.5
2024-01-03 23:15:00,0.001,0.001,0.001,0.34497245990206016,0.0,1.5
2024-01-03 23:30:00,0.001,0.001,0.001,0.29867593972558776,0.0,1.5
2024-01-03 23:45:00,0.001,0.001,0.001,0.2260759397255878,0.0,1.5
2024-01-04 00:00:00,0.001,0.001,0.001,0.2260759397255878,0.0,1.5
2024-01-04 00:15:00,0.001,0.001,0.001,0.2957071135110925,0.0,0.7
2024-01-04 00:30:00,0.001,0.001,0.001,0.7451,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.047,0.0,1.2
2024-01-04 01:30:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-04 01:45:00,0.001,0.001,0.001,0.091,0.0,0.2
2024-01-04 02:00:00,0.001,0.001,0.001,0.113,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.5800666666666666,0.0,0.7
2024-01-04 02:30:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-04 02:45:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-04 03:00:00,0.001,0.001,0.001,0.047,0.0,0.9
2024-01-04 03:15:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.14966666666666667,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.047,0.0,1.0
2024-01-04 04:15:00,0.001,0.001,0.001,0.047,2.6666666666666665,1.5
2024-01-04 04:30:00,0.001,0.001,0.001,0.047,2.3333333333333335,1.5
2024-01-04 04:45:00,0.001,0.001,0.001,0.047,0.0,1.1
2024-01-04 05:00:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.001,0.047,0.0,0.3
2024-01-04 05:45:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-04 06:00:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-04 06:15:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-04 06:30:00,0.001,0.001,0.001,0.091,0.0,1.5
2024-01-04 06:45:00,0.001,0.001,0.001,0.113,0.0,1.5
2024-01-04 07:00:00,0.001,0.001,0.001,0.047,0.0,0.2
2024-01-04 07:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.001,0.047,1.3333333333333333,0.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.4467999999999999,1.3333333333333333,0.0
2024-01-04 08:00:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.14966666666666667,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.001,0.047,0.0,1.0
2024-01-04 09:00:00,0.001,0.001,0.001,0.047,0.0,1.5
2024-01-04 09:15:00,0.001,0.001,0.001,1.9662000000000002,0.0,0.3
2024-01-04 09:30:00,0.001,0.001,0.001,0.6867333333333333,0.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.17504257523551237,0.12766666666666668,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.5291632413106246,0.07633333333333334,0.0,0.0
2024-01-04 10:15:00,0.001,0.001,0.5540378648781691,0.07926666666666667,0.0,0.8
2024-01-04 10:30:00,0.001,0.001,0.16032994249522786,0.168,0.0,1.5
2024-01-04 10:45:00,0.001,0.001,0.4326330753153764,0.168,2.3333333333333335,1.5
2024-01-04 11:00:00,0.001,0.001,1.298188058297114,0.168,0.3333333333333333,1.3
2024-01-04 11:15:00,0.001,0.001,0.1750075079033244,0.21200000000000002,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.11103646193573567,0.234,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.3413704176104398,0.06313333333333333,0.0,0.0
2024-01-04 12:00:00,0.05373565240384421,0.001,0.8412948721548686,0.050941247457557834,0.0,0.0
2024-01-04 12:15:00,0.7920347860576631,0.001,0.001,0.0588237423726735,0.0,0.0
2024-01-04 12:30:00,0.7920347860576631,0.001,0.001,0.09985158096089446,0.0,0.0
2024-01-04 12:45:00,0.7920347860576631,0.001,0.001,0.21870927305892116,0.0,0.0
2024-01-04 13:00:00,0.7920347860576631,0.001,0.001,2.5531092730589213,0.0,0.0
2024-01-04 13:15:00,0.7920347860576631,0.001,0.001,0.6888111912510532,0.0,0.0
2024-01-04 13:30:00,0.7920347860576631,0.001,0.001,0.21137593972558782,0.0,0.0
2024-01-04 13:45:00,0.7920347860576631,0.001,0.001,0.1861341818432564,0.0,0.0
2024-01-04 14:00:00,0.7920347860576631,0.001,0.001,0.5918904090393402,2.6666666666666665,0.0
2024-01-04 14:15:00,0.7920347860576631,0.001,0.001,0.07354810113736684,0.0,0.0
2024-01-04 14:30:00,0.7920347860576631,0.001,0.001,0.17025435690074292,0.0,0.8
