,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-02 02:30:00,0.001,0.0,0.001,0.21004523770585906,0.0,0.0,1.5
2024-01-02 02:45:00,0.001,0.0,0.001,0.08318666666666667,0.0,0.0,1.5
2024-01-02 03:00:00,0.001,0.0,0.001,0.22433333333333333,0.0,0.0,1.5
2024-01-02 03:15:00,0.001,0.0,0.001,0.161,0.0,0.0,1.5
2024-01-02 03:30:00,0.001,0.0,0.001,0.047,4.0,0.0,1.5
2024-01-02 03:45:00,0.001,0.0,0.001,0.047,0.0,4.0,1.5
2024-01-02 04:00:00,0.001,0.0,0.001,0.047,0.0,0.3333333333333333,1.5
2024-01-02 04:15:00,0.001,0.0,0.001,0.17185333333333333,0.0,0.0,1.5
2024-01-02 04:30:00,0.001,0.0,0.001,0.3727,0.0,0.0,1.5
2024-01-02 04:45:00,0.001,0.0,0.001,0.19536666666666666,0.0,0.0,1.5
2024-01-02 05:00:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.5
2024-01-02 05:15:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.5
2024-01-02 05:30:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.5
2024-01-02 05:45:00,0.001,0.0,0.001,0.3727,0.0,0.0,1.5
2024-01-02 06:00:00,0.001,0.0,0.001,0.2840333333333333,0.0,1.3333333333333333,1.5
2024-01-02 06:15:00,0.001,0.0,0.001,0.1827,0.0,1.0,1.5
2024-01-02 06:30:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.5
2024-01-02 06:45:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.5
2024-01-02 07:00:00,0.001,0.0,0.001,0.2840333333333333,0.0,0.0,1.5
2024-01-02 07:15:00,0.001,0.0,0.001,0.9057666666666666,0.0,0.0,1.5
2024-01-02 07:30:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.4
2024-01-02 07:45:00,0.001,0.0,0.001,0.1853,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.19569999999999999,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.20836666666666664,0.0,2.3333333333333335,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.7855,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.2843666666666666,2.0,0.0,1.3
2024-01-02 09:00:00,0.001,0.0,0.001,0.19569999999999999,5.0,0.0,1.2
2024-01-02 09:15:00,0.001,0.0,0.001,0.19569999999999999,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,0.0,0.001,0.18616666666666667,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,0.001,0.2967,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.001,0.3600333333333333,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.001,0.06509333333333334,0.0,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.5803333333333334,0.0,2.3333333333333335,0.0
2024-01-02 11:00:00,0.001,0.0,0.001,2.0723333333333334,0.0,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.001,0.5036666666666666,0.0,0.0,0.7
2024-01-02 11:30:00,0.001,0.0,0.001,0.19537333333333334,0.0,0.0,1.5
2024-01-02 11:45:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.5
2024-01-02 12:00:00,0.001,0.0,0.001,0.1827,0.0,0.0,0.2
2024-01-02 12:15:00,0.001,0.0,0.001,0.1827,0.0,0.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.001,0.3093666666666666,0.0,0.0,0.0
2024-01-02 12:45:00,0.001,0.0,0.001,0.37219040903934014,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.001,0.2075237423726735,0.0,0.0,1.5
2024-01-02 13:15:00,0.001,0.0,0.001,0.2881904090393402,0.0,2.3333333333333335,1.5
2024-01-02 13:30:00,0.001,0.0,0.001,0.3285237423726735,0.0,0.0,1.5
2024-01-02 13:45:00,0.001,0.0,0.001,0.3536805767229837,0.0,0.0,1.5
2024-01-02 14:00:00,0.001,0.0,0.001,0.49369999999999997,1.0,0.0,1.5
2024-01-02 14:15:00,0.001,0.0,0.001,0.36156666666666665,0.0,0.0,1.5
2024-01-02 14:30:00,0.001,0.0,0.001,0.7287666666666666,0.0,0.0,1.5
2024-01-02 14:45:00,0.001,0.0,0.001,0.6018059959320925,0.0,0.0,1.5
2024-01-02 15:00:00,0.001,0.0,0.001,0.2075237423726735,0.0,0.0,1.5
2024-01-02 15:15:00,0.001,0.0,0.001,0.3468570757060068,0.0,0.0,1.5
2024-01-02 15:30:00,0.001,0.0,0.001,0.35877447482364494,0.0,0.0,1.5
2024-01-02 15:45:00,0.001,0.0,0.001,0.2260759397255878,0.0,0.0,1.5
2024-01-02 16:00:00,0.001,0.0,0.001,0.2213464427765184,0.0,2.0,1.5
2024-01-02 16:15:00,0.001,0.0,0.001,0.23139435690074292,0.0,0.3333333333333333,1.5
2024-01-02 16:30:00,0.001,0.0,0.001,0.26204260639225446,0.0,0.0,0.9
2024-01-02 16:45:00,0.001,0.0,0.001,0.3929620204314773,1.0,0.0,1.5
2024-01-02 17:00:00,0.001,0.0,0.001,0.23049040903934018,0.0,0.0,1.5
2024-01-02 17:15:00,0.001,0.0,0.001,0.1782472433896504,0.0,0.0,1.3
2024-01-02 17:30:00,0.001,0.0,0.001,0.07345491615817824,0.0,0.0,1.3
2024-01-02 17:45:00,0.001,0.0,0.001,0.13635707570600683,0.0,0.0,1.5
2024-01-02 18:00:00,0.001,0.0,0.001,0.3679620204314773,0.0,0.0,1.5
2024-01-02 18:15:00,0.001,0.0,0.001,0.36370927305892115,0.0,0.0,1.5
2024-01-02 18:30:00,0.001,0.0,0.001,0.2562292730589212,0.0,0.0,0.1
2024-01-02 18:45:00,0.001,0.0,0.001,0.34707593972558776,0.0,1.6666666666666667,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,0.34707593972558776,0.0,0.6666666666666666,0.0
2024-01-02 19:15:00,0.001,0.0,0.001,0.4104092730589211,0.0,0.0,0.1
2024-01-02 19:30:00,0.001,0.0,0.001,0.5370759397255878,0.0,0.0,1.5
2024-01-02 19:45:00,0.001,0.0,0.001,0.3850759397255878,0.0,0.0,1.5
2024-01-02 20:00:00,0.001,0.0,0.001,0.3360404468444259,0.0,0.0,1.5
2024-01-02 20:15:00,0.001,0.0,0.001,0.34471119125105315,0.0,0.0,0.8
2024-01-02 20:30:00,0.001,0.0,0.001,0.8801426063922545,0.0,0.0,0.0
2024-01-02 20:45:00,0.001,0.0,0.001,1.0448092730589211,0.0,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.001,0.47374260639225446,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.001,0.34707593972558776,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.001,0.34707593972558776,0.0,2.3333333333333335,1.2
2024-01-02 21:45:00,0.001,0.0,0.001,0.34707593972558776,0.0,0.0,1.1
2024-01-02 22:00:00,0.001,0.0,0.001,0.4230759397255878,0.0,0.0,1.1
2024-01-02 22:15:00,0.001,0.0,0.001,0.5370759397255878,0.0,0.0,1.5
2024-01-02 22:30:00,0.001,0.0,0.001,0.3724092730589212,0.0,0.0,1.5
2024-01-02 22:45:00,0.001,0.0,0.001,0.28017785791771976,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.2142521973529143,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.2142521973529143,0.0,0.0,1.1
2024-01-02 23:30:00,0.001,0.0,0.001,0.3915855306862477,0.0,0.0,1.5
2024-01-02 23:45:00,0.001,0.0,0.001,0.2988034798235276,0.0,0.0,1.5
2024-01-03 00:00:00,0.001,0.0,0.001,0.1874294969490694,0.0,0.0,1.5
2024-01-03 00:15:00,0.001,0.0,0.001,0.1945237423726735,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.1945237423726735,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.7636570757060068,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.6574604588000816,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.7595426063922546,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.7468759397255877,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.34707593972558776,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.26194104476085883,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.3727,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.2840333333333333,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.1827,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.2
2024-01-03 03:15:00,0.001,0.0,0.001,0.10128000000000001,0.0,0.0,1.5
2024-01-03 03:30:00,0.001,0.0,0.001,0.14833333333333334,0.0,0.0,1.5
2024-01-03 03:45:00,0.001,0.0,0.001,0.237,0.0,0.0,0.5
2024-01-03 04:00:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.047,0.0,3.0,0.6
2024-01-03 04:30:00,0.001,0.0,0.001,0.047,0.0,2.3333333333333335,1.5
2024-01-03 04:45:00,0.001,0.0,0.001,0.8592666666666666,0.0,0.0,1.5
2024-01-03 05:00:00,0.001,0.0,0.001,0.5035333333333333,0.0,0.0,1.5
2024-01-03 05:15:00,0.001,0.0,0.001,0.13566666666666669,0.0,0.0,0.8
2024-01-03 05:30:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.047,0.0,0.0,1.2
2024-01-03 06:00:00,0.001,0.0,0.001,0.047,0.0,0.0,1.5
2024-01-03 06:15:00,0.001,0.0,0.001,0.161,0.0,2.0,1.5
2024-01-03 06:30:00,0.001,0.0,0.001,0.22433333333333333,0.0,0.3333333333333333,0.9
2024-01-03 06:45:00,0.001,0.0,0.001,0.054799999999999995,0.0,0.0,0.9
2024-01-03 07:00:00,0.001,0.0,0.001,0.08524175788233145,0.0,0.0,1.2
2024-01-03 07:15:00,0.001,0.0,0.001,0.22481886401958098,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.383418864019581,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.2702855306862476,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.16061886401958098,0.0,0.0,0.1
2024-01-03 08:15:00,0.001,0.0,0.001,0.06420695964705524,0.0,2.3333333333333335,1.5
2024-01-03 08:30:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0,1.5
2024-01-03 08:45:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0,1.5
2024-01-03 09:00:00,0.001,0.0,0.001,0.18666666666666665,0.0,0.0,0.7
2024-01-03 09:15:00,0.001,0.0,0.001,0.21773333333333333,0.0,0.0,1.5
2024-01-03 09:30:00,0.001,0.0,0.001,0.45980000000000004,0.0,0.0,1.5
2024-01-03 09:45:00,0.001,0.0,0.001,0.5930666666666667,0.0,0.0,1.5
2024-01-03 10:00:00,0.001,0.0,0.001,0.6337472526274438,0.0,0.0,0.2
2024-01-03 10:15:00,0.001,0.0,0.001,0.6503521973529143,0.0,1.6666666666666667,0.0
2024-01-03 10:30:00,0.001,0.0,0.001,1.4686855306862479,0.0,0.6666666666666666,0.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.28455627509287484,0.0,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.001,0.2243759397255878,0.0,0.0,0.8
2024-01-03 11:15:00,0.001,0.0,0.001,0.8093341818432565,0.0,0.0,1.5
2024-01-03 11:30:00,0.001,0.0,0.0320847911347406,2.0718237423726737,0.0,0.0,1.5
2024-01-03 11:45:00,0.001,0.0,0.17024573764765996,1.1410037423726738,10.0,0.0,1.5
2024-01-03 12:00:00,0.001,0.0,0.6549454171780517,0.42743333333333333,0.0,0.0,1.5
2024-01-03 12:15:00,0.001,0.0,0.6899985656358884,0.2737,0.0,0.0,1.5
2024-01-03 12:30:00,0.001,0.0,0.14051531329240405,0.7008452377058592,0.0,2.3333333333333335,1.5
2024-01-03 12:45:00,0.001,0.0,0.26725347411247097,0.27491886401958093,0.0,0.0,1.5
2024-01-03 13:00:00,0.001,0.0,0.6694765650804625,0.264918864019581,0.0,0.0,1.5
2024-01-03 13:15:00,0.001,0.0,0.09643487810921333,0.6585855306862476,0.0,0.0,0.8
2024-01-03 13:30:00,0.001,0.0,0.16095998638317108,2.3859188640195805,0.0,0.0,0.7
2024-01-03 13:45:00,0.001,0.0002,0.6840029394128664,0.46648205086272004,0.0,0.0,1.5
2024-01-03 14:00:00,0.001,0.30086666666666667,1.6043459905495157,0.31079424542360407,0.0,0.0,1.5
2024-01-03 14:15:00,0.001,0.9006000000000001,0.36330937265511193,0.8485904090393402,0.0,0.0,1.5
2024-01-03 14:30:00,0.001,0.001,0.7448434248549539,0.46752374237267347,0.0,1.6666666666666667,1.5
2024-01-03 14:45:00,0.001,0.001,0.12795766130169658,0.4548570757060068,0.0,0.6666666666666666,1.5
2024-01-03 15:00:00,0.001,0.001,0.18132711716955444,0.3044882494915115,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,6.666666666666667e-05,1.1661397118533803,0.30369999999999997,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.596649559355055,0.3123666666666666,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.12117046888454211,0.46835333333333334,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.2824425081346481,1.5090516113921373,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.9319294030625876,0.44498553068624763,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.001,0.7127737801777593,0.0,0.0,0.4
2024-01-03 16:45:00,0.001,0.0,0.001,0.31707593972558784,0.0,2.3333333333333335,1.5
2024-01-03 17:00:00,0.001,0.0,0.001,0.31707593972558784,0.0,0.0,1.5
2024-01-03 17:15:00,0.001,0.0,0.001,0.8390092730589213,0.0,0.0,1.5
2024-01-03 17:30:00,1.3312494268995703,0.0,0.001,0.4824092730589211,1.0,0.0,0.5
2024-01-03 17:45:00,1.9120072957021788,0.0,0.001,0.3600759397255878,0.0,0.0,0.0
2024-01-03 18:00:00,1.975589256962361,0.0,0.001,0.35298169430198373,0.0,0.0,0.5
2024-01-03 18:15:00,1.7335662512467718,0.0,0.001,0.881318864019581,0.0,0.0,1.5
2024-01-03 18:30:00,0.08761334898773074,0.0,0.001,0.684718864019581,0.0,0.0,0.3
2024-01-03 18:45:00,0.001,0.0,0.001,0.6695543569007429,0.0,1.6666666666666667,0.0
2024-01-03 19:00:00,0.001,0.0,0.001,1.2392092730589213,0.0,0.6666666666666666,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,1.4467307020197286,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.5588759397255878,0.0,0.0,0.3
2024-01-03 19:45:00,0.001,0.0,0.001,0.34707593972558776,0.0,0.0,1.5
2024-01-03 20:00:00,0.001,0.0,0.001,0.5244092730589212,0.0,0.0,1.5
2024-01-03 20:15:00,0.001,0.0,0.001,0.4610759397255878,0.0,0.0,1.5
2024-01-03 20:30:00,0.001,0.0,0.001,0.3407699437934953,0.0,0.0,0.8
2024-01-03 20:45:00,0.001,0.0,0.001,0.35747593972558783,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.3600759397255878,0.0,2.3333333333333335,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.4487426063922545,0.0,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.001,0.5500759397255878,0.0,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.3727426063922545,0.0,0.0,1.5
2024-01-03 22:00:00,0.001,0.0,0.001,0.34707593972558776,0.0,0.0,1.5
2024-01-03 22:15:00,0.001,0.0,0.001,0.43539593972558777,0.0,0.0,0.1
2024-01-03 22:30:00,0.001,0.0,0.001,0.3384051953189606,0.0,0.0,1.0
2024-01-03 22:45:00,0.001,0.0,0.001,0.5315581932850068,0.0,0.0,1.5
2024-01-03 23:00:00,0.001,0.0,0.001,0.4484092730589211,0.0,0.0,1.5
2024-01-03 23:15:00,0.001,0.0,0.001,0.33024810113736686,0.0,0.0,0.6
2024-01-03 23:30:00,0.001,0.0,0.001,0.7468759397255877,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.001,0.34707593972558776,0.0,0.0,0.7
2024-01-04 00:00:00,0.001,0.0,0.001,0.4484092730589211,0.0,0.0,1.5
2024-01-04 00:15:00,0.001,0.0,0.001,0.9321464427765184,0.0,0.0,0.2
2024-01-04 00:30:00,0.001,0.0,0.001,0.3029855306862476,0.0,0.0,0.8
2024-01-04 00:45:00,0.001,0.0,0.001,0.18901043947058285,0.0,0.0,1.2
2024-01-04 01:00:00,0.001,0.0,0.001,0.1827,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.001,0.19536666666666666,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.5059666666666666,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.5378999999999999,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.1827,0.0,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.50108,0.0,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.047,0.0,0.0,1.3
