,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,15.0,1.2135831961129757,14.985539660413743,13.506567342339983,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,15.0,1.2135831961129757,14.955129347137975,13.519968584603243,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,15.0,1.2135831961129757,14.92558508824378,13.53236379292981,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,15.0,1.2135831961129757,14.896870136642631,13.54380050424024,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:00:00,2.0,15.0,1.2135831961129757,14.868949398305599,13.554324091726714,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,15.0,1.2135831961129757,14.841789357411427,13.563977862952871,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:30:00,2.0,15.0,1.2135831961129757,14.815358004886372,13.572803153507829,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,15.0,1.2135831961129757,14.789624770182087,13.580839416415861,12.0,60.0,60.0,0.0,0.0
2024-01-01 02:00:00,2.0,15.0,1.2135831961129757,14.764296959989506,13.583200553605407,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,15.0,1.2135831961129757,14.73918414931072,13.5794183634842,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,15.0,1.2135831961129757,14.71449917531422,13.575254538182747,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:45:00,2.0,15.0,1.2135831961129757,14.690226116942549,13.57072907210855,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,15.0,1.2135831961129757,14.66634975770434,13.565861040404057,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,15.0,1.2135831961129757,14.6428555538282,13.560668640669238,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:30:00,2.0,15.0,1.2135831961129757,14.619729603859382,13.55516923279313,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:45:00,2.0,15.0,1.2135831961129757,14.596958619633824,13.549379376979978,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:00:00,2.0,16.4,1.2135831961129757,15.29468102233287,13.548327023232378,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:15:00,2.0,15.0,1.2135831961129757,15.517796099444983,13.56026268574768,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:30:00,1.0,16.866666666666667,1.2135831961129757,15.74020285398637,13.572765979032335,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:45:00,1.0,18.5,1.2135831961129757,17.53515240753395,13.604100959557826,11.0,60.0,60.0,0.0,0.0
2024-01-01 05:00:00,1.0,18.5,1.2135831961129757,18.935309514612115,13.666432590471475,10.0,60.0,60.0,0.0,0.0
2024-01-01 05:15:00,1.0,18.5,1.2135831961129757,18.883496342158367,13.73301981125702,10.0,60.0,60.0,0.0,0.0
2024-01-01 05:30:00,3.0,18.5,1.2135831961129757,18.778500728104753,13.795574570343398,10.0,60.0,60.0,0.0,0.0
2024-01-01 05:45:00,3.0,18.5,1.2135831961129757,18.6768104255104,13.854163273654953,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:00:00,3.0,18.5,1.2135831961129757,18.57828274031096,13.90897117331024,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:15:00,3.0,18.5,1.2135831961129757,18.482781410267798,13.960175099416684,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:30:00,3.0,18.5,1.2135831961129757,18.3901763136667,14.007943841861513,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:45:00,3.0,18.5,1.2135831961129757,18.300343191216687,14.052438514800494,10.0,60.0,60.0,0.0,0.0
2024-01-01 07:00:00,1.0,18.5,1.2135831961129757,18.213173317591153,14.093812962446805,10.0,60.0,60.0,0.0,0.0
2024-01-01 07:15:00,1.0,18.5,1.2135831961129757,18.128554520252273,14.132214253764003,10.0,60.0,60.0,0.0,0.0
2024-01-01 07:30:00,3.0,18.5,1.2135831961129757,18.046367086584738,14.167782568519987,10.0,60.0,60.0,0.0,0.0
2024-01-01 07:45:00,3.0,18.5,1.2135831961129757,18.677932128513955,14.204978462010484,10.0,60.0,60.0,0.0,0.0
2024-01-01 08:00:00,3.0,18.5,1.2135831961129757,18.995218917108595,14.255388474573767,10.0,60.0,60.0,0.0,0.0
2024-01-01 08:15:00,3.0,18.5,1.2135831961129757,18.899976889612105,14.304367132649878,10.0,60.0,60.0,0.0,0.0
2024-01-01 08:30:00,3.0,18.5,1.2135831961129757,18.80758285971552,14.349983038294008,10.0,60.0,60.0,0.0,0.0
