,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-02 14:45:00,0.001,0.001,0.241,0.0
2024-01-02 15:00:00,0.001,0.001,0.089,0.0
2024-01-02 15:15:00,0.001,0.001,0.13932,0.0
2024-01-02 15:30:00,2.1,0.001,0.4508,0.0
2024-01-02 15:45:00,0.0,0.001,0.7107333333333333,0.0
2024-01-02 16:00:00,0.0,0.001,0.6471104394705829,0.0
2024-01-02 16:15:00,0.0,0.001,0.24721886401958093,0.0
2024-01-02 16:30:00,0.0,0.001,0.08255219735291432,0.0
2024-01-02 16:45:00,0.0,0.001,0.4840855306862476,0.0
2024-01-02 17:00:00,0.0,0.001,0.0955521973529143,0.0
2024-01-02 17:15:00,0.0,0.001,0.1750122516954686,0.0
2024-01-02 17:30:00,0.0,0.001,0.36715707570600686,0.0
2024-01-02 17:45:00,0.0,0.001,0.17715707570600686,0.0
2024-01-02 18:00:00,0.0,0.001,0.38759040903934017,0.0
2024-01-02 18:15:00,0.0,0.001,0.46765707570600684,0.0
2024-01-02 18:30:00,0.0,0.001,0.1985237423726735,0.0
2024-01-02 18:45:00,0.0,0.001,0.3085824949151157,0.0
2024-01-02 19:00:00,0.0,0.001,0.5626771061372495,0.0
2024-01-02 19:15:00,0.0003333333333333333,0.001,0.46557219735291433,0.0
2024-01-02 19:30:00,2.25,0.001,0.33925219735291434,0.0
2024-01-02 19:45:00,1.2004666666666668,0.001,0.4004483609686504,0.0
2024-01-02 20:00:00,1.2004666666666668,0.001,0.5824759397255879,0.0
2024-01-02 20:15:00,0.0006666666666666666,0.001,0.5630092730589211,0.0
2024-01-02 20:30:00,0.0,0.001,0.6930759397255878,0.0
2024-01-02 20:45:00,0.0,0.001,0.4398092730589211,0.0
2024-01-02 21:00:00,0.0,0.001,0.4317426063922545,0.0
2024-01-02 21:15:00,0.0,0.001,0.35283216692167163,0.0
2024-01-02 21:30:00,0.0,0.001,0.4634051953189606,0.0
2024-01-02 21:45:00,0.0,0.001,0.6589229417595415,0.0
2024-01-02 22:00:00,0.0,0.001,0.7380759397255877,0.0
2024-01-02 22:15:00,0.0,0.001,0.4805814344707002,0.0
2024-01-02 22:30:00,0.0,0.001,0.4405237423726735,0.0
2024-01-02 22:45:00,0.0,0.001,0.35103707570600684,0.0
2024-01-02 23:00:00,0.0,0.001,0.2361215828248449,0.0
2024-01-02 23:15:00,0.0,0.001,0.24906666666666666,0.0
2024-01-02 23:30:00,0.0,0.001,0.21566666666666665,0.0
2024-01-02 23:45:00,0.0,0.001,0.11433333333333333,0.0
2024-01-03 00:00:00,0.0,0.001,0.051,0.0
2024-01-03 00:15:00,0.0,0.001,0.051,0.0
2024-01-03 00:30:00,0.0,0.001,0.17766666666666667,0.0
2024-01-03 00:45:00,0.0,0.001,0.21566666666666665,0.0
2024-01-03 01:00:00,0.0,0.001,0.13966666666666666,0.0
2024-01-03 01:15:00,0.0,0.001,0.15233333333333332,0.0
2024-01-03 01:30:00,0.0,0.001,0.051,0.0
2024-01-03 01:45:00,0.0,0.001,0.051,0.0
2024-01-03 02:00:00,0.0,0.001,0.6408,0.0
2024-01-03 02:15:00,0.0,0.001,0.15233333333333332,0.0
2024-01-03 02:30:00,0.0,0.001,0.23493333333333333,0.0
2024-01-03 02:45:00,0.0,0.001,0.4568666666666667,0.0
2024-01-03 03:00:00,0.0,0.001,0.051,0.0
2024-01-03 03:15:00,0.0,0.001,0.11433333333333333,0.0
2024-01-03 03:30:00,0.0,0.001,0.241,0.0
2024-01-03 03:45:00,0.0,0.001,0.48879999999999996,0.0
2024-01-03 04:00:00,0.0,0.001,0.06366666666666666,0.0
2024-01-03 04:15:00,0.0,0.001,0.22833333333333333,0.0
2024-01-03 04:30:00,0.0,0.001,0.051,0.0
2024-01-03 04:45:00,0.0,0.001,0.17766666666666667,0.0
2024-01-03 05:00:00,0.0,0.001,0.21566666666666665,0.0
2024-01-03 05:15:00,0.0,0.001,0.051,0.0
2024-01-03 05:30:00,0.0,0.001,0.051,0.0
2024-01-03 05:45:00,0.0,0.001,0.21566666666666665,0.0
2024-01-03 06:00:00,0.0,0.001,0.07806666666666667,0.0
2024-01-03 06:15:00,0.0,0.001,0.254,0.0
2024-01-03 06:30:00,0.0,0.001,0.16533333333333333,0.0
2024-01-03 06:45:00,0.0,0.001,0.46380000000000005,0.0
2024-01-03 07:00:00,0.0,0.001,0.064,0.0
2024-01-03 07:15:00,0.0,0.001,0.7237333333333335,0.0
2024-01-03 07:30:00,0.0,0.001,1.1235333333333335,0.0
2024-01-03 07:45:00,0.0,0.001,1.0859999999999999,0.0
2024-01-03 08:00:00,0.0,0.001,1.35,0.0
2024-01-03 08:15:00,0.0,0.001,0.6178,0.0
2024-01-03 08:30:00,0.0,0.001,0.9530666666666666,0.0
2024-01-03 08:45:00,0.0,0.001,2.243666666666667,0.0
2024-01-03 09:00:00,0.0,0.001,1.5706666666666669,0.0
2024-01-03 09:15:00,0.0,0.001,0.22866666666666668,0.0
2024-01-03 09:30:00,0.0,0.001,0.064,0.0
2024-01-03 09:45:00,0.0,0.001,0.064,0.0
2024-01-03 10:00:00,0.0,0.001,0.064,2.0
2024-01-03 10:15:00,0.0,0.001,0.10946666666666666,15.0
2024-01-03 10:30:00,0.0,0.001,0.38033333333333336,15.0
2024-01-03 10:45:00,0.0,0.001,0.15233333333333332,12.0
2024-01-03 11:00:00,0.0,0.001,0.4508,0.0
2024-01-03 11:15:00,0.0,0.001,2.202448717529387,0.0
2024-01-03 11:30:00,0.0,0.001,1.5032855306862478,0.0
2024-01-03 11:45:00,0.0,0.001,0.17155219735291427,0.0
2024-01-03 12:00:00,0.0,0.001,1.0842721973529141,8.0
2024-01-03 12:15:00,0.0,0.001,0.14968553068624763,11.0
2024-01-03 12:30:00,0.0,0.001,1.5496075456078322,0.0
2024-01-03 12:45:00,0.0,0.001,2.3473333333333333,0.0
2024-01-03 13:00:00,0.0,0.001,0.7303999999999999,0.0
2024-01-03 13:15:00,0.0,0.001,0.4326666666666667,0.0
2024-01-03 13:30:00,0.0,0.001,1.0353333333333334,0.0
2024-01-03 13:45:00,0.0,0.001,2.320066666666667,0.0
2024-01-03 14:00:00,0.0,0.001,0.7779333333333334,0.0
2024-01-03 14:15:00,0.0,0.001,0.7092736263137219,0.0
2024-01-03 14:30:00,0.0,0.001,0.6033521973529142,0.0
2024-01-03 14:45:00,0.0,0.001,0.489218864019581,0.0
2024-01-03 15:00:00,0.0,0.001,0.5802521973529143,0.0
2024-01-03 15:15:00,0.0,0.001,1.0590521973529143,0.0
2024-01-03 15:30:00,0.0,0.001,0.3513855306862476,0.0
2024-01-03 15:45:00,0.0,0.001,0.6106999999999999,0.0
2024-01-03 16:00:00,0.0,0.001,0.4642382780588038,0.0
2024-01-03 16:15:00,0.0,0.001,0.5292521973529143,0.0
2024-01-03 16:30:00,0.0,0.001,0.46591886401958094,0.0
2024-01-03 16:45:00,0.0,0.001,0.4405855306862476,0.0
2024-01-03 17:00:00,0.0,0.001,0.33925219735291434,0.0
2024-01-03 17:15:00,0.0,0.001,0.3119069596470552,5.0
2024-01-03 17:30:00,0.0,0.001,0.4343666666666666,4.0
2024-01-03 17:45:00,0.0,0.001,0.3997666666666666,0.0
2024-01-03 18:00:00,0.0,0.001,0.31316666666666665,0.0
2024-01-03 18:15:00,0.0,0.001,0.46003333333333335,0.0
2024-01-03 18:30:00,0.0,0.001,0.4094333333333333,0.0
2024-01-03 18:45:00,0.0,0.001,0.5226643587646934,0.0
2024-01-03 19:00:00,0.0,0.001,0.6853321973529144,0.0
2024-01-03 19:15:00,0.0,0.001,0.5405855306862476,0.0
2024-01-03 19:30:00,0.0,0.001,0.48237785791771975,0.0
2024-01-03 19:45:00,0.0,0.001,0.654365500255005,0.0
2024-01-03 20:00:00,0.0,0.001,1.2531237423726733,0.0
2024-01-03 20:15:00,0.0,0.001,0.44425707570600687,0.0
2024-01-03 20:30:00,0.0,0.001,0.6435237423726735,0.0
2024-01-03 20:45:00,0.0,0.001,0.4837237423726735,0.0
2024-01-03 21:00:00,0.0,0.001,0.46997245990206016,0.0
2024-01-03 21:15:00,0.0,0.001,0.6367426063922543,0.0
2024-01-03 21:30:00,0.0,0.001,0.4651426063922545,0.0
2024-01-03 21:45:00,0.0,0.001,0.47774260639225447,0.0
2024-01-03 22:00:00,0.0,0.001,0.6125426063922544,0.0
2024-01-03 22:15:00,0.0,0.001,0.47207593972558776,0.0
2024-01-03 22:30:00,0.0,0.001,0.47207593972558776,0.0
2024-01-03 22:45:00,0.0,0.001,0.5987426063922545,0.0
2024-01-03 23:00:00,0.0,0.001,0.535409273058921,0.0
2024-01-03 23:15:00,0.0,0.001,0.5491426063922543,0.0
2024-01-03 23:30:00,0.0,0.001,1.0173953537648106,0.0
2024-01-03 23:45:00,0.0,0.001,0.4302764989830231,0.0
2024-01-04 00:00:00,0.0,0.001,0.4434243587646934,0.0
2024-01-04 00:15:00,0.0,0.001,0.548918864019581,0.0
2024-01-04 00:30:00,0.0,0.001,0.6272836124941157,0.0
2024-01-04 00:45:00,0.0,0.001,0.5975426063922544,0.0
2024-01-04 01:00:00,0.0,0.001,0.2680759397255878,0.0
2024-01-04 01:15:00,0.0,0.001,0.20693766166678398,0.0
2024-01-04 01:30:00,0.0,0.001,0.18947707570600683,0.0
2024-01-04 01:45:00,0.0,0.001,0.10639616361573606,0.0
2024-01-04 02:00:00,0.0,0.001,0.7168,0.0
2024-01-04 02:15:00,0.0,0.001,0.21566666666666665,0.0
2024-01-04 02:30:00,0.0,0.001,0.051,0.0
2024-01-04 02:45:00,0.0,0.001,0.051,0.0
2024-01-04 03:00:00,0.0,0.001,0.051,0.0
2024-01-04 03:15:00,0.0,0.001,0.06366666666666666,0.0
2024-01-04 03:30:00,0.0,0.001,0.41833333333333333,0.0
2024-01-04 03:45:00,0.0,0.001,0.15233333333333332,0.0
2024-01-04 04:00:00,0.0,0.001,0.9838666666666666,0.0
2024-01-04 04:15:00,0.0,0.001,0.051,0.0
2024-01-04 04:30:00,0.0,0.001,0.051,0.0
2024-01-04 04:45:00,0.0,0.001,0.11433333333333333,0.0
2024-01-04 05:00:00,0.0,0.001,0.4056666666666667,0.0
2024-01-04 05:15:00,0.0,0.001,0.11433333333333333,0.0
2024-01-04 05:30:00,0.0,0.001,0.051,0.0
2024-01-04 05:45:00,0.0,0.001,0.051,0.0
2024-01-04 06:00:00,0.0,0.001,0.051,0.0
2024-01-04 06:15:00,0.0,0.001,0.17766666666666667,0.0
2024-01-04 06:30:00,0.0,0.001,0.7421333333333334,0.0
2024-01-04 06:45:00,0.0,0.001,0.11433333333333333,0.0
2024-01-04 07:00:00,0.0,0.001,0.6202533333333332,0.0
2024-01-04 07:15:00,0.0,0.001,0.18669999999999998,0.0
2024-01-04 07:30:00,0.0,0.001,0.7197666666666666,0.0
2024-01-04 07:45:00,0.0,0.001,0.38189999999999996,0.0
2024-01-04 08:00:00,0.0,0.001,0.3897,0.0
2024-01-04 08:15:00,0.0,0.001,0.3010333333333333,0.0
2024-01-04 08:30:00,0.0,0.001,0.7293,0.0
2024-01-04 08:45:00,0.0,0.001,0.7197666666666666,0.0
2024-01-04 09:00:00,0.0,0.001,0.6498333333333333,0.0
2024-01-04 09:15:00,0.0,0.001,0.3767,0.0
2024-01-04 09:30:00,0.0,0.001,0.27536666666666665,0.0
2024-01-04 09:45:00,0.0,0.001,0.3260333333333333,0.0
2024-01-04 10:00:00,0.0,0.001,0.18669999999999998,0.0
2024-01-04 10:15:00,0.0,0.001,0.18669999999999998,7.0
2024-01-04 10:30:00,0.0,0.001,0.3203,15.0
2024-01-04 10:45:00,0.0,0.001,0.3966333333333333,15.0
2024-01-04 11:00:00,0.0,0.001,0.33336666666666664,15.0
2024-01-04 11:15:00,0.0,0.001,2.3371,4.0
2024-01-04 11:30:00,0.0,0.001,1.8768333333333334,0.0
2024-01-04 11:45:00,0.0,0.001,0.28142666666666666,0.0
2024-01-04 12:00:00,0.0,0.001,0.2957059959320925,0.0
2024-01-04 12:15:00,0.0,0.001,0.8366904090393402,0.0
2024-01-04 12:30:00,0.0,0.001,1.3238237423726735,0.0
2024-01-04 12:45:00,0.0,0.001,0.9376426063922544,0.0
2024-01-04 13:00:00,0.15033333333333332,0.001,0.20530927305892113,0.0
2024-01-04 13:15:00,2.25,0.001,0.2876896084262082,0.0
2024-01-04 13:30:00,1.0505333333333333,0.001,0.8063521973529143,0.0
2024-01-04 13:45:00,1.2004666666666668,0.001,0.7581701464901943,0.0
2024-01-04 14:00:00,0.0006000000000000001,0.001,0.18326666666666666,0.0
2024-01-04 14:15:00,0.0,0.001,0.34487999999999996,0.0
2024-01-04 14:30:00,0.0,0.001,0.25003333333333333,0.0
2024-01-04 14:45:00,0.0,0.001,0.3246333333333333,0.0
2024-01-04 15:00:00,0.0,0.001,0.3643666666666666,0.0
2024-01-04 15:15:00,0.0,0.001,0.1997,0.0
2024-01-04 15:30:00,0.0,0.001,0.31166091209027075,0.0
2024-01-04 15:45:00,0.0,0.001,0.4090570757060068,0.0
2024-01-04 16:00:00,0.0,0.001,0.42085707570600683,0.0
2024-01-04 16:15:00,0.0,0.001,0.5095237423726735,0.0
2024-01-04 16:30:00,0.0,0.001,0.3805237423726735,0.0
2024-01-04 16:45:00,0.0,0.001,0.19615899389813882,0.0
2024-01-04 17:00:00,0.0,0.001,0.2996333333333333,0.0
2024-01-04 17:15:00,0.0,0.001,0.3713666666666667,0.0
2024-01-04 17:30:00,0.0,0.001,0.5233666666666666,0.0
2024-01-04 17:45:00,0.0,0.001,0.5107,0.0
2024-01-04 18:00:00,0.0,0.001,0.8845980818078679,0.0
2024-01-04 18:15:00,0.0,0.001,0.21725707570600683,0.0
2024-01-04 18:30:00,0.0,0.001,0.2115237423726735,0.0
2024-01-04 18:45:00,0.0,0.001,0.22419040903934018,0.0
2024-01-04 19:00:00,0.0,0.001,1.3319515809608944,0.0
2024-01-04 19:15:00,0.0,0.001,0.4053778579177198,0.0
2024-01-04 19:30:00,0.0,0.001,0.28347886401958095,0.0
2024-01-04 19:45:00,0.0,0.030364887719969622,0.5072255306862476,0.0
2024-01-04 20:00:00,0.0,0.11640013629473317,2.2031188640195807,0.0
2024-01-04 20:15:00,0.0,0.3054680546714754,1.6671464427765181,0.0
2024-01-04 20:30:00,0.0002666666666666667,1.0758094750348788,0.9368709950001173,0.0
2024-01-04 20:45:00,2.1000666666666667,0.11981635502885384,0.5671904090393401,0.0
2024-01-04 21:00:00,1.2004666666666668,0.2712441244073021,0.4405237423726735,0.0
2024-01-04 21:15:00,1.3504,0.5786271619195081,0.3921237423726735,0.0
2024-01-04 21:30:00,0.0002,0.20181991422085735,0.5251229629529908,0.0
2024-01-04 21:45:00,0.0,0.11383771399667887,0.5330445245843864,0.0
2024-01-04 22:00:00,0.0,0.3925103414932591,1.3339426063922544,0.0
2024-01-04 22:15:00,0.0,1.8792154530222958,0.5864092730589211,0.0
2024-01-04 22:30:00,0.0,0.0028229875795505186,0.4850759397255878,0.0
2024-01-04 22:45:00,0.0,0.001,0.4850759397255878,0.0
2024-01-04 23:00:00,0.0,0.001,0.8753426063922546,0.0
2024-01-04 23:15:00,0.0,0.001,0.5963778579177197,0.0
2024-01-04 23:30:00,0.0,0.001,0.7206797761098517,0.0
2024-01-04 23:45:00,0.0,0.001,0.5734092730589211,0.0
2024-01-05 00:00:00,0.0,0.001,0.47207593972558776,0.0
2024-01-05 00:15:00,0.0,0.001,0.4426272221962011,0.0
2024-01-05 00:30:00,0.0,0.001,0.4405237423726735,0.0
2024-01-05 00:45:00,0.0,0.001,0.45718249491511564,0.0
2024-01-05 01:00:00,0.0,0.001,0.31433707570600683,0.0
2024-01-05 01:15:00,0.0,0.001,0.20215707570600686,0.0
2024-01-05 01:30:00,0.0,0.001,0.0628237423726735,0.0
2024-01-05 01:45:00,0.0,0.001,0.9753570757060069,0.0
2024-01-05 02:00:00,0.0,0.001,0.243215828248449,0.0
2024-01-05 02:15:00,0.0,0.001,0.362,0.0
2024-01-05 02:30:00,0.0,0.001,0.22266666666666665,0.0
2024-01-05 02:45:00,0.0,0.001,0.34933333333333333,0.0
2024-01-05 03:00:00,0.0,0.001,0.08326666666666666,0.0
2024-01-05 03:15:00,0.0,0.001,0.051,0.0
2024-01-05 03:30:00,0.0,0.001,0.17766666666666667,0.0
2024-01-05 03:45:00,0.0,0.001,0.21566666666666665,0.0
2024-01-05 04:00:00,0.0,0.001,0.051,0.0
2024-01-05 04:15:00,0.0,0.001,0.21566666666666665,0.0
2024-01-05 04:30:00,0.0,0.001,0.07633333333333334,0.0
2024-01-05 04:45:00,0.0,0.001,0.051,0.0
2024-01-05 05:00:00,0.0,0.001,0.241,0.0
2024-01-05 05:15:00,0.0,0.001,0.17757509121566475,0.0
2024-01-05 05:30:00,0.0,0.001,0.4823521973529143,0.0
2024-01-05 05:45:00,0.0,0.001,0.3424855306862476,0.0
2024-01-05 06:00:00,0.0,0.001,0.6789521973529143,0.0
2024-01-05 06:15:00,0.0,0.001,0.14588553068624763,0.0
2024-01-05 06:30:00,0.0,0.001,0.7908945052548877,0.0
2024-01-05 06:45:00,0.0,0.001,0.089,0.0
2024-01-05 07:00:00,0.0,0.001,0.064,0.0
2024-01-05 07:15:00,0.0,0.001,0.15266666666666667,0.0
2024-01-05 07:30:00,0.0,0.001,0.16533333333333333,0.0
2024-01-05 07:45:00,0.0,0.001,0.19066666666666665,0.0
2024-01-05 08:00:00,0.0,0.001,0.22866666666666668,0.0
