,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.34425219735291435,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.3064213801281459,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.2530237423726735,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.1888237423726735,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.3028237423726735,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.34082374237267354,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.15629040903934016,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.12882374237267352,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.2012431656496898,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.055,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.5308,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.245,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.055,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.055,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.1996666666666667,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.11699999999999999,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.093,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.245,0.9333333333333333
2024-01-01 04:30:00,0.001,0.0,0.001,0.093,2.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.055,0.9333333333333333
2024-01-01 05:00:00,0.001,0.0,0.001,0.12733333333333333,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.18933333333333333,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.055,1.0666666666666667
2024-01-01 05:45:00,0.001,0.0,0.001,0.245,1.0666666666666667
2024-01-01 06:00:00,0.001,0.0,0.001,0.131,2.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.055,2.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.055,2.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.21,2.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.10666666666666666,2.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.207,1.8666666666666667
2024-01-01 07:30:00,0.001,0.0,0.001,0.169,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.16766666666666669,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.189,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.27166666666666667,0.0
2024-01-01 08:30:00,0.001,0.0,0.1613153268107452,0.31299999999999994,0.0
2024-01-01 08:45:00,0.001,0.0,0.4742561237541715,0.18513333333333334,0.0
2024-01-01 09:00:00,0.001,6.666666666666667e-05,0.614273171681349,0.2802,0.0
2024-01-01 09:15:00,0.001,1.6502666666666668,0.15269830158935585,0.22223333333333334,0.0
2024-01-01 09:30:00,0.001,1.3504,0.3591484120935252,0.31270000000000003,0.0
2024-01-01 09:45:00,0.001,1.6502666666666668,1.3103478708408682,0.8560999999999999,0.0
2024-01-01 10:00:00,0.001,0.0009333333333333333,0.24717629226994017,0.42583333333333334,0.0
2024-01-01 10:15:00,0.001,0.0,0.10649224540073976,0.4343666666666667,0.0
2024-01-01 10:30:00,0.001,0.0,0.3213968434492331,0.6367,0.0
2024-01-01 10:45:00,0.001,0.0,0.8709994292464647,0.4467,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,1.2397666666666667,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,2.9711,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,1.1011,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.35536666666666666,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.4425,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.7721707444066274,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.3375237423726735,0.5333333333333333
2024-01-01 12:45:00,0.001,0.0,0.001,0.6304092730589211,2.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.6554092730589212,0.5333333333333333
2024-01-01 13:15:00,0.001,0.0,0.001,0.5240759397255877,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.647515027635317,0.0
2024-01-01 13:45:00,0.001,0.0002666666666666667,0.001,0.5479417578823313,0.0
2024-01-01 14:00:00,0.001,0.45080000000000003,0.001,0.46525219735291434,0.0
2024-01-01 14:15:00,0.001,0.7506666666666667,0.001,0.5050521973529143,0.0
2024-01-01 14:30:00,0.001,0.001,0.001,0.470318864019581,0.0
2024-01-01 14:45:00,0.001,0.001,0.001,0.5644521973529142,0.0
2024-01-01 15:00:00,0.001,0.00013333333333333334,0.001,0.6766521973529144,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.577527838588221,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.38951886401958097,0.0
