,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-01 19:45:00,0.001,0.001,0.001,0.001,0.25404260639225446,0.0,0.8
2024-01-01 20:00:00,0.001,0.001,0.001,0.001,0.3925876902340762,0.0,1.2
2024-01-01 20:15:00,0.001,0.001,0.001,0.001,0.24221886401958098,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,1.9501333333333333,0.001,0.21775219735291432,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.4508,0.001,0.20401119125105313,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.001,0.001,0.0718585406079497,0.0,0.2
2024-01-01 21:15:00,0.001,0.001,0.00046666666666666666,0.001,0.17104260639225446,0.0,2.6
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.32077593972558777,0.0,2.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.21604260639225448,0.0,2.4
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.3273759397255878,0.0,0.8
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.27421886401958095,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.19155219735291432,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.28595219735291433,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.31825027916078236,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.21370927305892112,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.3583759397255878,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.23419187394128305,0.0,0.0
2024-01-02 00:00:00,0.4756208716345978,0.001,0.0,0.001,0.1718237423726735,0.0,0.0
2024-01-02 00:15:00,0.7920347860576631,0.001,0.0,0.001,0.32939616361573604,0.0,0.0
2024-01-02 00:30:00,0.7920347860576631,0.001,0.0,0.001,0.5896666666666667,0.0,0.0
2024-01-02 00:45:00,0.7920347860576631,0.001,0.0,0.001,0.09066666666666667,0.0,0.0
2024-01-02 01:00:00,0.7920347860576631,0.001,0.0,0.001,0.2908,0.0,0.8
2024-01-02 01:15:00,0.7920347860576631,0.001,0.0,0.001,0.16,0.0,2.0
2024-01-02 01:30:00,0.7920347860576631,0.001,0.0,0.001,0.17266666666666666,0.0,2.6
2024-01-02 01:45:00,0.7920347860576631,0.001,0.0,0.001,0.35,0.0,3.0
2024-01-02 02:00:00,0.7920347860576631,0.001,0.0,0.001,0.24866666666666667,0.0,0.8
2024-01-02 02:15:00,0.7920347860576631,0.001,0.0,0.001,0.14006666666666667,0.0,0.0
2024-01-02 02:30:00,0.7920347860576631,0.001,0.0,0.001,0.15266666666666667,0.0,0.0
2024-01-02 02:45:00,0.7920347860576631,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-02 03:00:00,0.1592069572115326,0.001,0.0,0.001,0.756,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.229,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.08966666666666666,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.7064,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.11133333333333333,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.12766666666666668,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.229,0.0,0.4
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.07233333333333333,0.0,3.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.194,0.0,0.4
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.07,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.5654666666666667,0.0,2.6
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.2036666666666667,0.0,1.4
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.101,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.18366666666666667,0.0,2.2
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.06424175788233145,0.0,3.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.07488553068624765,0.0,3.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.24821886401958093,0.0,3.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.21021886401958093,0.0,3.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.18478205086272,0.0,3.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.15533333333333335,0.0,3.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.051666666666666666,0.0,3.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.229,0.0,3.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.12766666666666668,0.0,3.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.7167333333333333,0.0,3.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.101,0.0,3.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.08966666666666666,1.4666666666666666,3.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.229,10.266666666666667,2.6
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.12066666666666667,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.194,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.059666666666666666,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.12766666666666668,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.229,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.12400000000000001,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.1768,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.17866666666666664,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.21580000000000002,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.15266666666666667,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.132,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.039,0.0,2.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.039,0.0,0.4
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.2036666666666667,0.0,0.2
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.16566666666666666,0.0,2.8
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.194,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.09066666666666667,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.039,1.4666666666666666,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.051666666666666666,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.229,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.169,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.5961647484745348,0.0,3.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.061157075706006835,0.0,1.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.0508237423726735,0.7333333333333333,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.10149040903934017,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.2408237423726735,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.17627458079089117,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.163,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.08826666666666667,0.0,2.2
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.173,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.26166666666666666,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.36300000000000004,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.2693333333333333,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.12253333333333334,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.03978824949151157,0.0,2.4
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.17749040903934019,0.0,2.6
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.22582374237267352,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.2352724599020602,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.23664260639225448,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.20337593972558782,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.7261953630026041,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.3585791689556253,0.0,2.8
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.25335707570600685,0.0,1.8
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.22054810113736686,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.0823759397255878,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.08001119125105309,0.0,0.4
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.10310927305892112,0.0,3.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.39337593972558776,0.0,0.6
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.359800848509923,0.0,3.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.2854904090393402,0.0,0.6
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.1647294969490694,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.10353333333333332,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.08966666666666666,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.229,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.22400000000000003,0.0,0.4
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.11133333333333333,0.0,3.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.039,0.0,0.2
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.039,0.0,2.8
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.12766666666666668,0.0,0.4
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.24966666666666668,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.20666666666666667,0.0,2.4
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.07,0.0,1.4
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.16566666666666668,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.26566666666666666,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.18366666666666667,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.039,0.0,2.6
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.039,0.0,0.2
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.2036666666666667,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.269,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.14233333333333334,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.062066666666666666,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.242,0.0,2.6
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.2853333333333333,7.333333333333333,1.6
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.1866,2.933333333333333,3.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.16173333333333334,0.0,2.8
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.16,0.0,1.8
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.21066666666666667,0.0,3.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.3326,0.0,3.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.24466666666666667,0.0,3.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.059666666666666666,0.0,3.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.12766666666666668,0.0,3.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.30133333333333334,0.0,3.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.186,0.0,3.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.001,0.16566666666666668,0.0,3.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.001,0.7171333333333334,0.0,3.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.001,0.6650666666666667,1.4666666666666666,3.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.2036666666666667,0.0,3.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.3206666666666667,0.0,3.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.09066666666666667,0.0,3.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.039,0.0,3.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.051666666666666666,0.0,3.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.2703333333333333,0.0,3.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.2826666666666667,0.0,0.2
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.04933333333333333,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.5720666666666666,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.08966666666666666,0.0,2.4
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.31166666666666665,0.7333333333333333,1.2
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.3019866666666667,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.06108,0.0,1.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.039,0.0,1.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.5829333333333333,0.0,2.2
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.45699999999999996,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.2383333333333333,0.0,0.4
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.143,0.0,1.8
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.05806666666666667,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.21040494472547044,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.40321886401958096,0.0,2.6
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.12488553068624762,0.0,2.6
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,1.682885530686248,0.0,0.4
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,1.0431521973529143,0.0,2.2
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.16448553068624766,0.0,3.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.4149797761098517,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.48504260639225444,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,6.666666666666667e-05,0.001,0.7364426063922545,0.0,1.8
2024-01-03 20:30:00,0.001,0.001,1.6502666666666668,0.001,0.20337593972558782,0.0,2.4
2024-01-03 20:45:00,0.3701495668269094,0.001,1.3504,0.001,0.29090769023407625,0.0,0.0
2024-01-03 21:00:00,0.7920347860576631,0.001,1.6502666666666668,0.001,0.28070610740923135,0.0,0.0
2024-01-03 21:15:00,0.7920347860576631,0.001,0.0009333333333333333,0.001,0.5021455002550048,0.0,0.0
2024-01-03 21:30:00,0.7920347860576631,0.001,0.0,0.001,0.3993988335883383,0.0,0.8
2024-01-03 21:45:00,0.7920347860576631,0.001,0.0,0.001,0.20337593972558782,0.0,1.8
2024-01-03 22:00:00,0.7920347860576631,0.001,0.0,0.001,0.7364426063922545,0.0,0.0
2024-01-03 22:15:00,0.7920347860576631,0.001,0.0,0.001,0.20337593972558782,0.0,0.0
2024-01-03 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.2635759397255878,0.0,0.0
2024-01-03 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.5322953537648106,0.0,2.6
2024-01-03 23:00:00,0.7920347860576631,0.001,0.0,0.001,0.33937593972558777,0.0,1.2
2024-01-03 23:15:00,0.7920347860576631,0.001,0.0,0.001,0.2163759397255878,0.0,0.0
2024-01-03 23:30:00,0.7920347860576631,0.001,0.0,0.001,0.21204260639225447,0.0,0.0
2024-01-03 23:45:00,0.7920347860576631,0.001,0.0,0.001,0.19706550025500494,0.0,0.0
2024-01-04 00:00:00,0.7920347860576631,0.001,0.0,0.001,0.3000883941177554,0.0,0.0
2024-01-04 00:15:00,0.7920347860576631,0.001,0.0,0.001,0.5483759397255877,0.0,1.0
2024-01-04 00:30:00,0.7920347860576631,0.001,0.0,0.001,0.24073661046016195,0.0,1.0
2024-01-04 00:45:00,0.264678262019221,0.001,0.0,0.001,0.13508553068624762,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.051620878941165724,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.3055333333333333,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.36093333333333333,0.0,1.2
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.3483333333333334,0.0,3.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.039,0.0,0.6
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.12732,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.06108,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.30700000000000005,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.269,0.0,0.8
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.43879999999999997,0.0,1.4
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.039,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.051666666666666666,0.0,2.2
