,DishWasher,BaseLoad,P_EV,P_HP
2024-01-05 12:00:00,0.0,0.19166666666666668,0.0,0.0
2024-01-05 12:15:00,0.0,0.179,0.0,0.0
2024-01-05 12:30:00,0.0,0.17033333333333334,0.0,0.0
2024-01-05 12:45:00,0.0,0.5254666666666667,0.0,2.933333333333333
2024-01-05 13:00:00,0.0,0.17876091209027078,0.0,0.0
2024-01-05 13:15:00,0.0,0.22842374237267352,0.0,0.0
2024-01-05 13:30:00,0.0,0.18834114149031161,0.0,0.0
2024-01-05 13:45:00,0.0,0.7424426063922546,2.2,0.0
2024-01-05 14:00:00,0.0,0.29004260639225443,0.0,0.0
2024-01-05 14:15:00,0.0,0.32328169430198367,0.0,0.0
2024-01-05 14:30:00,0.0,0.9305759397255877,0.0,0.0
2024-01-05 14:45:00,0.0,0.2983759397255878,0.0,0.0
2024-01-05 15:00:00,0.0,0.19292722219620112,0.0,0.0
2024-01-05 15:15:00,0.0,0.1255759397255878,0.0,0.0
2024-01-05 15:30:00,0.0,0.07994044684442587,0.0,0.0
2024-01-05 15:45:00,0.0,0.13988553068624762,0.0,0.0
2024-01-05 16:00:00,0.0,0.37141886401958096,0.0,0.0
2024-01-05 16:15:00,0.0,0.21021886401958095,0.0,0.0
2024-01-05 16:30:00,0.0,0.20561886401958096,1.4666666666666666,0.0
2024-01-05 16:45:00,0.0,0.2954139192941104,0.0,0.26666666666666666
2024-01-05 17:00:00,0.0,0.6868,0.0,2.6666666666666665
2024-01-05 17:15:00,0.0,0.6076,0.0,0.0
2024-01-05 17:30:00,0.0,0.5750196646327129,0.0,0.0
2024-01-05 17:45:00,0.0,0.12135707570600683,0.0,0.0
2024-01-05 18:00:00,0.0,0.0568237423726735,0.0,0.0
2024-01-05 18:15:00,0.0,0.0568237423726735,0.0,0.0
2024-01-05 18:30:00,0.0,0.0568237423726735,0.0,0.0
2024-01-05 18:45:00,0.0,0.24288249491511568,0.0,0.0
2024-01-05 19:00:00,0.0,0.20867161139213716,0.0,0.0
2024-01-05 19:15:00,0.0,0.1975521973529143,0.0,0.0
2024-01-05 19:30:00,0.0,0.22981886401958096,0.0,0.0
2024-01-05 19:45:00,0.0,0.3185521973529143,0.0,0.0
2024-01-05 20:00:00,0.0,0.3889797761098517,0.0,0.0
2024-01-05 20:15:00,0.0,0.5000356467451992,0.0,0.0
2024-01-05 20:30:00,0.0,0.21397593972558784,0.0,0.0
2024-01-05 20:45:00,0.0,0.24164260639225446,0.0,0.0
2024-01-05 21:00:00,0.0,0.33037593972558776,0.0,1.8666666666666667
2024-01-05 21:15:00,0.0,0.3135481011373668,0.0,1.0666666666666667
2024-01-05 21:30:00,0.0,0.4199726625987592,0.0,0.0
2024-01-05 21:45:00,0.0,0.45498491429422777,0.0,0.0
2024-01-05 22:00:00,0.0,0.46784260639225456,0.0,0.0
2024-01-05 22:15:00,0.0,0.47590927305892117,0.0,0.0
2024-01-05 22:30:00,0.0,0.20937593972558782,0.0,0.0
2024-01-05 22:45:00,0.0,0.20306994379349527,0.0,0.0
2024-01-05 23:00:00,0.0,0.37282783858822094,0.0,0.0
2024-01-05 23:15:00,0.0,0.2384875456078324,0.0,0.0
2024-01-05 23:30:00,0.0,0.07655219735291431,0.0,0.0
2024-01-05 23:45:00,0.0,0.07655219735291431,0.0,0.0
2024-01-06 00:00:00,0.0,0.07655219735291431,0.0,0.0
2024-01-06 00:15:00,0.0,0.13988553068624762,0.0,0.0
2024-01-06 00:30:00,0.0,0.23920695964705524,0.0,0.0
2024-01-06 00:45:00,0.0,0.057666666666666665,0.0,0.0
2024-01-06 01:00:00,0.0,0.045,0.0,0.0
2024-01-06 01:15:00,0.0,0.045,0.0,0.0
2024-01-06 01:30:00,0.0,0.17826666666666666,0.0,0.0
2024-01-06 01:45:00,0.0,0.43820000000000003,0.0,0.0
2024-01-06 02:00:00,0.0,0.18433333333333332,0.0,0.0
2024-01-06 02:15:00,0.0,0.045,0.0,0.0
2024-01-06 02:30:00,0.0,0.045,0.0,0.0
2024-01-06 02:45:00,0.0,0.045,0.0,0.0
2024-01-06 03:00:00,0.0,0.045,0.0,0.0
2024-01-06 03:15:00,0.0,0.235,0.0,0.0
2024-01-06 03:30:00,0.0,0.121,0.0,0.0
2024-01-06 03:45:00,0.0,0.045,0.0,0.0
2024-01-06 04:00:00,0.0,0.045,0.0,0.8
2024-01-06 04:15:00,0.0,0.045,0.0,0.8
2024-01-06 04:30:00,0.0,0.10833333333333334,0.0,0.0
2024-01-06 04:45:00,0.0,0.235,0.0,0.0
2024-01-06 05:00:00,0.0,0.057666666666666665,0.0,2.6666666666666665
2024-01-06 05:15:00,0.0,0.045,0.0,1.0666666666666667
2024-01-06 05:30:00,0.0,0.045,0.0,0.0
2024-01-06 05:45:00,0.0,0.045,0.0,0.0
2024-01-06 06:00:00,0.0,0.18008058596077714,0.0,0.0
2024-01-06 06:15:00,0.0,0.21588553068624763,0.0,0.0
2024-01-06 06:30:00,0.0,0.07655219735291431,0.0,0.0
2024-01-06 06:45:00,0.0,0.07655219735291431,0.0,0.0
2024-01-06 07:00:00,0.0,0.07655219735291431,0.0,0.0
2024-01-06 07:15:00,0.0,0.06182783858822096,5.133333333333334,0.0
2024-01-06 07:30:00,0.0,0.235,1.4666666666666666,0.0
2024-01-06 07:45:00,0.0,0.121,0.0,0.0
2024-01-06 08:00:00,0.0,0.045,0.0,0.0
2024-01-06 08:15:00,0.0,0.057133333333333335,0.0,0.0
2024-01-06 08:30:00,0.0,0.058,0.0,0.0
2024-01-06 08:45:00,0.0,0.6094533333333333,0.0,0.0
2024-01-06 09:00:00,0.0,0.2704501464901943,0.0,2.4
2024-01-06 09:15:00,0.0,0.08921886401958098,0.0,0.5333333333333333
2024-01-06 09:30:00,0.0,0.07655219735291431,0.0,0.0
2024-01-06 09:45:00,0.0,0.609618864019581,0.0,0.0
2024-01-06 10:00:00,0.0,0.07655219735291431,0.0,0.0
2024-01-06 10:15:00,0.0,0.20321886401958097,0.0,0.0
2024-01-06 10:30:00,0.0,0.18433333333333332,0.0,0.0
2024-01-06 10:45:00,0.0,0.045,0.0,0.0
2024-01-06 11:00:00,0.0,0.045,0.0,0.0
2024-01-06 11:15:00,0.0,0.7737040657843047,0.0,0.0
2024-01-06 11:30:00,0.0,0.5973521973529142,0.0,0.0
2024-01-06 11:45:00,0.0,0.3875521973529143,0.0,0.0
2024-01-06 12:00:00,0.0,0.39435219735291427,0.0,0.0
2024-01-06 12:15:00,0.0,0.19793131841174857,0.0,0.0
2024-01-06 12:30:00,0.0,0.6433333333333332,0.0,0.0
2024-01-06 12:45:00,0.0,0.3122666666666667,0.0,0.0
2024-01-06 13:00:00,0.0,0.33696377280391615,0.0,1.8666666666666667
2024-01-06 13:15:00,0.0,0.4039445245843864,0.0,1.0666666666666667
2024-01-06 13:30:00,0.0,0.2220426063922545,0.0,0.0
2024-01-06 13:45:00,0.0,0.12870927305892113,0.0,0.0
2024-01-06 14:00:00,0.0,0.0883759397255878,0.0,0.0
2024-01-06 14:15:00,0.0,0.07464462131383923,0.0,0.0
2024-01-06 14:30:00,0.0,0.19018441310724762,0.0,0.0
2024-01-06 14:45:00,0.0,0.19733333333333333,0.0,0.0
2024-01-06 15:00:00,0.0,0.058,0.0,0.0
2024-01-06 15:15:00,0.0,0.08138205086272003,0.0,0.0
2024-01-06 15:30:00,0.0,0.11375219735291431,0.0,0.0
2024-01-06 15:45:00,0.0,0.2105521973529143,0.0,0.0
2024-01-06 16:00:00,0.0,0.4005521973529143,0.7333333333333333,0.0
2024-01-06 16:15:00,0.0,0.27182783858822096,11.0,0.0
2024-01-06 16:30:00,0.0,0.1686,2.933333333333333,0.0
2024-01-06 16:45:00,0.0,0.06113333333333334,0.0,0.0
2024-01-06 17:00:00,0.0,0.1781333333333333,0.0,0.0
2024-01-06 17:15:00,0.0,0.2431215828248449,0.0,2.933333333333333
2024-01-06 17:30:00,0.0,0.3888904090393402,0.7333333333333333,0.0
2024-01-06 17:45:00,0.0,0.34342172745108873,0.0,0.0
2024-01-06 18:00:00,0.0,0.29984260639225446,0.0,0.0
2024-01-06 18:15:00,0.0,0.2739092730589211,0.0,0.0
2024-01-06 18:30:00,0.0,0.7301759397255878,0.0,0.0
2024-01-06 18:45:00,0.0,0.3692816943019837,0.0,0.0
2024-01-06 19:00:00,0.0,0.327674474823645,0.0,0.0
2024-01-06 19:15:00,0.0,0.1778237423726735,0.0,0.0
2024-01-06 19:30:00,0.0,0.1778237423726735,0.0,0.0
2024-01-06 19:45:00,0.0,0.1778237423726735,0.0,0.0
2024-01-06 20:00:00,0.0,0.12108804679481255,0.0,0.0
2024-01-06 20:15:00,0.0,0.2665521973529143,0.0,0.0
2024-01-06 20:30:00,0.0,0.257418864019581,0.0,0.0
2024-01-06 20:45:00,0.0,0.27821886401958096,0.0,0.0
2024-01-06 21:00:00,0.0,0.851618864019581,0.0,1.0666666666666667
2024-01-06 21:15:00,0.0,0.8587131094431851,0.0,1.8666666666666667
2024-01-06 21:30:00,0.0,0.3425112879805059,0.0,0.0
2024-01-06 21:45:00,0.0,0.3804446213138392,0.0,0.0
2024-01-06 22:00:00,0.0,0.25430927305892115,0.0,0.0
2024-01-06 22:15:00,0.0,0.33037593972558776,0.0,0.0
2024-01-06 22:30:00,0.0,0.33037593972558776,0.0,0.0
2024-01-06 22:45:00,0.0,0.33037593972558776,0.0,0.0
2024-01-06 23:00:00,0.0,0.45704260639225436,0.0,0.0
2024-01-06 23:15:00,0.0,0.3971092730589211,0.0,0.0
2024-01-06 23:30:00,0.0,0.19912869633593744,0.0,0.0
2024-01-06 23:45:00,0.0,0.7386855306862476,0.0,0.0
2024-01-07 00:00:00,0.0,0.31224175788233144,0.0,0.0
2024-01-07 00:15:00,0.0,0.287,0.0,0.0
2024-01-07 00:30:00,0.0,0.477,0.0,0.0
2024-01-07 00:45:00,0.0,0.39244871752938665,0.0,0.0
2024-01-07 01:00:00,0.0,0.2217521973529143,0.0,0.0
2024-01-07 01:15:00,0.0,0.13301886401958096,0.0,0.0
2024-01-07 01:30:00,0.0,0.07655219735291431,0.0,0.0
2024-01-07 01:45:00,0.0,0.13988553068624762,0.0,0.0
2024-01-07 02:00:00,0.0,0.2665521973529143,0.0,0.0
2024-01-07 02:15:00,0.0,0.08921886401958098,0.0,0.0
2024-01-07 02:30:00,0.0,0.05972435876469335,0.0,0.0
2024-01-07 02:45:00,0.0,0.045,0.0,0.0
2024-01-07 03:00:00,0.0,0.045,0.0,0.0
2024-01-07 03:15:00,0.0,0.17166666666666666,0.0,0.0
2024-01-07 03:30:00,0.0,0.18433333333333332,0.0,0.0
2024-01-07 03:45:00,0.0,0.045,0.0,0.0
2024-01-07 04:00:00,0.0,0.045,2.933333333333333,0.0
2024-01-07 04:15:00,0.0,0.045,0.0,1.6
2024-01-07 04:30:00,0.0,0.045,0.0,1.8666666666666667
2024-01-07 04:45:00,0.0,0.235,0.0,0.5333333333333333
2024-01-07 05:00:00,0.0,0.121,0.0,0.0
2024-01-07 05:15:00,0.0,0.045,0.0,0.0
2024-01-07 05:30:00,0.0,0.045,0.0,0.0
2024-01-07 05:45:00,0.0,0.045,0.0,0.0
2024-01-07 06:00:00,0.0,0.10833333333333334,0.0,0.0
2024-01-07 06:15:00,0.0,0.235,0.0,0.0
2024-01-07 06:30:00,0.0,0.057666666666666665,0.0,0.0
2024-01-07 06:45:00,0.0,0.045,0.0,0.0
2024-01-07 07:00:00,0.0,0.045,0.0,3.2
2024-01-07 07:15:00,0.0,0.045,0.0,0.0
2024-01-07 07:30:00,0.0,0.17166666666666666,0.0,0.0
2024-01-07 07:45:00,0.0,0.18433333333333332,0.0,0.0
2024-01-07 08:00:00,0.0,0.045,0.0,0.0
2024-01-07 08:15:00,0.0,0.045,1.4666666666666666,0.0
2024-01-07 08:30:00,0.0,0.045,8.8,0.0
2024-01-07 08:45:00,0.0,0.045,0.0,0.0
2024-01-07 09:00:00,0.0,0.235,0.0,0.0
2024-01-07 09:15:00,0.0,0.121,0.0,0.0
2024-01-07 09:30:00,0.0,0.045,0.0,0.0
2024-01-07 09:45:00,0.0,0.045,0.0,0.0
2024-01-07 10:00:00,0.0,0.045,0.0,0.0
2024-01-07 10:15:00,0.0,0.10833333333333334,0.0,0.0
2024-01-07 10:30:00,0.0,0.235,0.0,0.0
2024-01-07 10:45:00,0.0,0.057666666666666665,0.0,2.1333333333333333
2024-01-07 11:00:00,0.0,0.045,0.0,0.8
2024-01-07 11:15:00,0.0,0.045,0.0,0.0
2024-01-07 11:30:00,0.0,0.045,0.0,0.0
2024-01-07 11:45:00,0.0,0.17166666666666666,3.6666666666666665,0.0
2024-01-07 12:00:00,0.0,0.18433333333333332,5.133333333333334,0.0
2024-01-07 12:15:00,0.0,0.045,0.0,0.0
2024-01-07 12:30:00,0.0,0.045,0.0,0.0
2024-01-07 12:45:00,0.0,0.045,0.0,0.0
2024-01-07 13:00:00,0.0,0.045,0.0,0.0
2024-01-07 13:15:00,0.0,0.235,0.0,0.0
2024-01-07 13:30:00,0.0,0.121,0.0,0.0
2024-01-07 13:45:00,0.0,0.045,0.0,0.0
2024-01-07 14:00:00,0.0,0.045,2.933333333333333,0.0
2024-01-07 14:15:00,0.0,0.045,0.0,0.0
2024-01-07 14:30:00,0.0,0.10833333333333334,0.0,0.8
2024-01-07 14:45:00,0.0,0.235,0.0,2.1333333333333333
2024-01-07 15:00:00,0.0,0.057666666666666665,0.0,0.0
2024-01-07 15:15:00,0.0,0.045,0.0,0.0
2024-01-07 15:30:00,0.0,0.045,0.0,0.0
2024-01-07 15:45:00,0.0,0.045,0.0,0.0
2024-01-07 16:00:00,0.0,0.17166666666666666,0.0,0.0
2024-01-07 16:15:00,0.0,0.18433333333333332,0.0,0.0
2024-01-07 16:30:00,0.0,0.045,0.0,0.0
2024-01-07 16:45:00,0.0,0.045,0.0,0.0
2024-01-07 17:00:00,0.0,0.045,0.0,0.0
2024-01-07 17:15:00,0.0,0.045,0.0,0.0
2024-01-07 17:30:00,0.0,0.235,0.0,0.0
2024-01-07 17:45:00,0.0,0.121,0.0,0.0
2024-01-07 18:00:00,0.0,0.045,0.0,0.0
2024-01-07 18:15:00,0.0,0.17213333333333333,0.0,0.0
2024-01-07 18:30:00,0.0,0.257,0.0,2.933333333333333
2024-01-07 18:45:00,0.0,0.3203333333333333,0.0,0.0
2024-01-07 19:00:00,0.0,0.3744,0.0,0.0
2024-01-07 19:15:00,0.0,0.09406666666666667,0.0,0.0
2024-01-07 19:30:00,0.0,0.045,0.0,0.0
2024-01-07 19:45:00,0.0,0.045,0.0,0.0
2024-01-07 20:00:00,0.0,0.045,0.0,0.0
2024-01-07 20:15:00,0.0,0.17166666666666666,0.0,0.0
2024-01-07 20:30:00,0.0,0.18433333333333332,0.0,0.0
2024-01-07 20:45:00,0.0,0.045,0.0,0.0
2024-01-07 21:00:00,0.0,0.045,0.0,0.0
2024-01-07 21:15:00,0.0,0.045,0.0,0.0
2024-01-07 21:30:00,0.0,0.045,0.0,0.0
2024-01-07 21:45:00,0.0,0.235,0.0,0.0
2024-01-07 22:00:00,0.0,0.121,0.0,0.0
2024-01-07 22:15:00,0.0,0.045,0.0,0.0
2024-01-07 22:30:00,0.0,0.045,0.0,0.0
2024-01-07 22:45:00,0.0,0.045,0.0,0.0
2024-01-07 23:00:00,0.0,0.10833333333333334,0.0,0.0
2024-01-07 23:15:00,0.0,0.235,0.0,0.0
2024-01-07 23:30:00,0.0,0.057666666666666665,0.0,0.0
2024-01-07 23:45:00,0.0,0.045,0.0,0.0
