,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-01 20:45:00,0.001,0.001,0.001,0.47958769023407616,3.3333333333333335
2024-01-01 21:00:00,0.001,0.001,0.001,1.039618864019581,0.3333333333333333
2024-01-01 21:15:00,0.001,0.001,0.001,0.7738855306862475,0.0
2024-01-01 21:30:00,0.001,0.001,0.001,0.375110940657563,0.0
2024-01-01 21:45:00,0.001,0.001,0.001,0.2956959397255878,0.0
2024-01-01 22:00:00,0.001,0.001,0.001,0.7465092730589211,0.0
2024-01-01 22:15:00,0.001,0.001,0.001,0.20737593972558782,0.0
2024-01-01 22:30:00,0.001,0.001,0.001,0.36307245990206016,0.0
2024-01-01 22:45:00,0.001,0.001,0.001,0.3658237423726735,0.0
2024-01-01 23:00:00,0.001,0.001,0.001,0.20115707570600685,0.0
2024-01-01 23:15:00,0.001,0.001,0.001,0.305698081807868,0.0
2024-01-01 23:30:00,0.001,0.001,0.001,0.164,0.0
2024-01-01 23:45:00,0.001,0.001,0.001,0.08333333333333333,0.0
2024-01-02 00:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 00:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-02 00:30:00,0.001,0.001,0.001,0.309,0.0
2024-01-02 00:45:00,0.001,0.001,0.1343270449307853,0.043,0.0
2024-01-02 01:00:00,0.001,0.001,0.3980656350139567,0.043,0.0
2024-01-02 01:15:00,0.001,0.001,0.7000993479286205,0.043,0.0
2024-01-02 01:30:00,0.001,0.001,0.1361017319839218,0.043,0.0
2024-01-02 01:45:00,0.001,0.001,0.2459531966181246,0.271,0.0
2024-01-02 02:00:00,0.001,0.001,1.262108895437139,0.233,0.0
2024-01-02 02:15:00,0.001,0.001,0.4280888661194665,0.081,0.0
2024-01-02 02:30:00,0.001,0.001,0.11063258560186728,0.043,0.0
2024-01-02 02:45:00,0.001,0.001,0.2961313106793138,0.043,0.0
2024-01-02 03:00:00,0.001,0.001,0.9065954028231974,0.18233333333333335,0.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-02 03:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.043,1.3333333333333333
2024-01-02 04:15:00,0.001,0.001,0.001,0.18233333333333335,1.6666666666666667
2024-01-02 04:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 04:45:00,0.001,0.001,0.001,0.3095333333333333,0.0
2024-01-02 05:00:00,0.001,0.001,0.001,0.3855333333333333,0.0
2024-01-02 05:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-02 05:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.44279999999999997,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 06:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 06:45:00,0.001,0.001,0.001,0.34700000000000003,0.0
2024-01-02 07:00:00,0.001,0.001,0.001,0.195,0.0
2024-01-02 07:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 07:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 07:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 08:00:00,0.001,0.001,0.001,0.18233333333333335,2.3333333333333335
2024-01-02 08:15:00,0.001,0.001,0.001,0.10633333333333334,1.0
2024-01-02 08:30:00,0.001,0.001,0.001,0.7660666666666668,0.0
2024-01-02 08:45:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-02 09:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 09:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-02 09:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 10:00:00,0.001,0.001,0.001,0.195,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-02 10:30:00,0.001,0.001,0.001,0.7154,0.0
2024-01-02 10:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 11:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 11:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 11:30:00,0.001,0.001,0.001,0.09366666666666666,0.0
2024-01-02 11:45:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.5188,0.0
2024-01-02 12:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-02 13:00:00,0.001,0.001,0.001,0.2146,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.30333333333333334,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.34921582824844905,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,0.1758237423726735,0.0
2024-01-02 14:00:00,0.001,0.001,0.001,0.6059570757060069,0.0
2024-01-02 14:15:00,0.001,0.001,0.001,0.5190904090393401,0.0
2024-01-02 14:30:00,0.001,0.2961258633825041,0.001,0.3830942454236041,3.0
2024-01-02 14:45:00,0.001,1.8140885884329891,0.001,0.414,0.0
2024-01-02 15:00:00,0.001,1.8922650708095505,0.001,0.4792666666666667,0.0
2024-01-02 15:15:00,0.001,1.1641807619465079,0.001,0.7857333333333333,0.0
2024-01-02 15:30:00,0.001,0.7629091473840078,0.001,0.6224666666666666,0.0
2024-01-02 15:45:00,0.001,0.9269486213469028,0.001,0.043,0.0
2024-01-02 16:00:00,0.001,0.9884624320778702,0.001,0.164,0.0
2024-01-02 16:15:00,0.001,1.6868762456271413,0.001,0.17206666666666667,0.0
2024-01-02 16:30:00,0.001,0.08093333333333333,0.001,0.4480666666666666,0.0
2024-01-02 16:45:00,0.001,0.001,0.001,0.7053333333333334,0.0
2024-01-02 17:00:00,0.001,0.001,0.001,0.376,0.0
2024-01-02 17:15:00,0.001,0.001,0.001,1.9591999999999998,0.0
2024-01-02 17:30:00,0.001,0.001,0.001,0.8765333333333333,0.0
2024-01-02 17:45:00,0.001,0.001,0.001,0.10753333333333333,0.0
2024-01-02 18:00:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-02 18:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-02 18:30:00,0.001,0.001,0.001,0.18466666666666667,0.0
2024-01-02 18:45:00,0.001,0.001,0.001,0.28018777500787323,0.0
2024-01-02 19:00:00,0.001,0.001,0.001,0.7404426063922546,0.0
2024-01-02 19:15:00,0.001,0.001,0.001,0.34670927305892113,0.0
2024-01-02 19:30:00,0.001,0.001,0.001,0.20737593972558782,0.0
2024-01-02 19:45:00,0.001,0.001,0.001,0.24070927305892112,0.0
2024-01-02 20:00:00,0.001,0.001,0.001,0.3679272221962011,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.2137321669216716,0.0
2024-01-02 20:30:00,0.001,0.001,0.001,0.37090927305892113,0.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.3203092730589211,3.0
2024-01-02 21:00:00,0.001,0.001,0.001,0.32837593972558776,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,0.3410426063922544,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.508916945827449,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.5769797761098517,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.3661924599020602,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.28069040903934017,0.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.31154810113736686,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.3267994407425646,0.0
2024-01-02 23:00:00,0.001,0.001,0.001,0.5572188640195809,0.0
2024-01-02 23:15:00,0.001,0.001,0.001,0.4662188640195809,0.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.09988553068624764,0.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.04931043947058286,0.0
2024-01-03 00:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-03 00:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-03 01:00:00,0.001,0.001,0.001,0.16966666666666666,0.0
2024-01-03 01:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.13166666666666668,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-03 02:45:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-03 03:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 03:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 03:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 03:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 04:00:00,0.001,0.001,0.001,0.35966666666666663,2.3333333333333335
2024-01-03 04:15:00,0.001,0.001,0.001,0.18233333333333335,1.3333333333333333
2024-01-03 04:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 04:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 05:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-03 05:30:00,0.001,0.001,0.001,0.11900000000000001,0.0
2024-01-03 05:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.09366666666666666,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 07:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 07:15:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-03 07:30:00,0.001,0.001,0.001,0.195,0.0
2024-01-03 07:45:00,0.001,0.001,0.001,0.20441333333333336,0.0
2024-01-03 08:00:00,0.001,0.001,0.001,0.10923999999999999,0.0
2024-01-03 08:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 08:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 08:45:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-03 09:00:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-03 09:15:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-03 09:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 09:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 10:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 10:15:00,0.001,0.001,0.001,0.18233333333333335,3.0
2024-01-03 10:30:00,0.001,0.001,0.001,0.195,0.0
2024-01-03 10:45:00,0.001,0.001,0.001,0.2076666666666667,0.0
2024-01-03 11:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 11:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-03 11:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 12:00:00,0.001,0.001,0.001,0.09366666666666666,0.0
2024-01-03 12:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-03 12:30:00,0.001,0.001,0.001,0.11900000000000001,0.0
2024-01-03 12:45:00,0.001,0.001,0.001,0.5821333333333334,0.0
2024-01-03 13:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 13:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 13:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 13:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-03 14:00:00,0.001,0.001,0.001,0.35966666666666663,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 14:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 14:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 15:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 15:15:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.13166666666666668,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,0.043,1.3333333333333333
2024-01-03 16:30:00,0.001,0.001,0.001,0.18233333333333335,2.0
2024-01-03 16:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 17:00:00,0.001,0.001,0.001,0.7027333333333333,0.0
2024-01-03 17:15:00,0.001,0.001,0.001,0.233,0.0
2024-01-03 17:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 17:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 18:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.06833333333333333,0.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-03 19:00:00,0.001,0.001,0.001,0.2836666666666667,0.0
2024-01-03 19:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 19:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-03 19:45:00,0.001,0.001,0.001,0.047206959647055236,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,1.0153013589346966,0.0
2024-01-03 20:15:00,0.001,0.001,0.001,0.7395092730589211,0.0
2024-01-03 20:30:00,0.001,0.001,0.001,0.27637593972558777,0.0
2024-01-03 20:45:00,0.001,0.001,0.001,0.09904260639225446,0.0
2024-01-03 21:00:00,0.001,0.001,0.001,0.0863759397255878,0.0
2024-01-03 21:15:00,0.001,0.001,0.001,0.1019173991176381,0.0
2024-01-03 21:30:00,0.001,0.001,0.001,0.3049098323163565,0.0
2024-01-03 21:45:00,0.001,0.001,0.001,0.29994868709814404,0.0
2024-01-03 22:00:00,0.001,0.001,0.001,0.39737593972558777,0.0
2024-01-03 22:15:00,0.001,0.001,0.001,0.3213759397255878,0.0
2024-01-03 22:30:00,0.001,0.001,0.001,0.0863759397255878,0.0
2024-01-03 22:45:00,0.001,0.001,0.001,0.27095627509287484,0.0
2024-01-03 23:00:00,0.001,0.001,0.001,0.17241391929411048,0.0
2024-01-03 23:15:00,0.001,0.001,0.001,0.164,0.0
2024-01-03 23:30:00,0.001,0.001,0.001,0.2653333333333333,0.0
2024-01-03 23:45:00,0.001,0.001,0.001,0.354,0.0
2024-01-04 00:00:00,0.001,0.001,0.001,0.32866666666666666,0.0
2024-01-04 00:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 00:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 00:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 01:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-04 01:30:00,0.001,0.001,0.001,0.16966666666666666,0.0
2024-01-04 01:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 02:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.043,2.0
2024-01-04 02:30:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.13166666666666668,0.0
2024-01-04 03:00:00,0.001,0.001,0.001,0.233,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.081,1.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.07526666666666666,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.30333333333333334,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.164,0.0
2024-01-04 04:15:00,0.001,0.001,0.001,0.164,0.0
2024-01-04 04:30:00,0.001,0.001,0.001,0.3413333333333333,0.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.30333333333333334,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.19846666666666668,0.3333333333333333
2024-01-04 05:15:00,0.001,0.001,0.001,0.043,0.6666666666666666
2024-01-04 05:30:00,0.001,0.001,0.001,1.4576666666666669,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,2.165,0.0
2024-01-04 06:00:00,0.001,0.001,0.001,0.11900000000000001,0.0
2024-01-04 06:15:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-04 06:30:00,0.001,0.001,0.001,0.09366666666666666,0.0
2024-01-04 06:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 07:00:00,0.001,0.001,0.001,0.05106666666666667,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.164,0.0
2024-01-04 07:30:00,0.001,0.001,0.001,0.30333333333333334,0.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.32866666666666666,0.0
2024-01-04 08:00:00,0.001,0.001,0.001,0.316,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.164,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.0672,0.0
2024-01-04 08:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-04 09:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 09:15:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-04 09:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-04 09:45:00,0.001,0.001,0.001,0.10633333333333334,0.0
2024-01-04 10:00:00,0.001,0.001,0.001,0.18233333333333335,4.333333333333333
2024-01-04 10:15:00,0.001,0.001,0.001,0.043,0.6666666666666666
2024-01-04 10:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 10:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 11:00:00,0.001,0.001,0.001,0.195,0.0
2024-01-04 11:15:00,0.001,0.001,0.001,0.34700000000000003,0.0
2024-01-04 11:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 11:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 12:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 12:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 12:30:00,0.001,0.001,0.001,0.233,0.0
2024-01-04 12:45:00,0.001,0.001,0.001,0.233,0.0
2024-01-04 13:00:00,0.001,0.001,0.001,0.11900000000000001,0.0
2024-01-04 13:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 13:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 13:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-04 14:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 14:15:00,0.001,0.001,0.001,0.18233333333333335,0.0
2024-01-04 14:30:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-04 14:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 15:00:00,0.001,0.001,0.001,0.18233333333333335,2.6666666666666665
2024-01-04 15:15:00,0.001,0.001,0.001,0.043,0.3333333333333333
2024-01-04 15:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 15:45:00,0.001,0.001,0.001,0.081,0.0
2024-01-04 16:00:00,0.001,0.001,0.001,0.233,0.0
2024-01-04 16:15:00,0.001,0.001,0.001,0.271,0.0
2024-01-04 16:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 16:45:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 17:00:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 17:15:00,0.001,0.001,0.001,1.4824,0.0
2024-01-04 17:30:00,0.001,0.001,0.001,1.7484000000000002,0.0
2024-01-04 17:45:00,0.001,0.001,0.001,0.8638,0.0
2024-01-04 18:00:00,0.001,0.001,0.001,1.412,0.0
2024-01-04 18:15:00,0.001,0.001,0.001,1.2455999999999998,0.0
2024-01-04 18:30:00,0.001,0.001,0.001,0.164,0.0
2024-01-04 18:45:00,0.001,0.001,0.001,0.31200407773996053,0.0
2024-01-04 19:00:00,0.001,0.001,0.001,0.32319883358833823,0.0
2024-01-04 19:15:00,0.001,0.001,0.001,0.5183759397255877,0.0
2024-01-04 19:30:00,0.001,0.001,0.001,0.8295092730589211,0.0
2024-01-04 19:45:00,0.001,0.001,0.001,0.6266464427765184,1.0
2024-01-04 20:00:00,0.001,0.001,0.001,0.4074855306862476,0.0
2024-01-04 20:15:00,0.001,0.001,0.001,0.3165521973529143,0.0
2024-01-04 20:30:00,0.001,0.001,0.001,0.31234523770585904,0.0
2024-01-04 20:45:00,0.001,0.001,0.001,0.3498855306862476,0.0
2024-01-04 21:00:00,0.001,0.001,0.001,0.3855521973529143,0.0
2024-01-04 21:15:00,0.001,0.001,0.001,0.23837593972558777,3.0
2024-01-04 21:30:00,0.001,0.001,0.001,0.1926515809608945,0.0
2024-01-04 21:45:00,0.001,0.001,0.001,0.19195707570600684,0.0
2024-01-04 22:00:00,0.001,0.001,0.001,0.2968237423726735,0.0
2024-01-04 22:15:00,0.001,0.001,0.001,0.3047609120902708,0.0
2024-01-04 22:30:00,0.001,0.001,0.001,0.5094666666666667,0.0
2024-01-04 22:45:00,0.001,0.001,0.001,0.27799999999999997,0.0
2024-01-04 23:00:00,0.001,0.001,0.001,0.1398,0.0
2024-01-04 23:15:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 23:30:00,0.001,0.001,0.001,0.043,0.0
2024-01-04 23:45:00,0.001,0.001,0.001,0.18233333333333335,0.0
