,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-03 10:45:00,0.0,1.1512204811753755,0.30169999999999997,0.0,0.0
2024-01-03 11:00:00,0.0,0.15392557377093488,0.20376283028240272,0.0,0.0
2024-01-03 11:15:00,0.0,0.17367506367595334,0.7798570757060068,0.0,0.0
2024-01-03 11:30:00,0.0,0.001,2.771857075706007,0.0,0.0
2024-01-03 11:45:00,0.0,0.001,2.1279237423726736,0.0,0.0
2024-01-03 12:00:00,0.0,0.001,0.32105707570600683,0.0,0.0
2024-01-03 12:15:00,0.0,0.001,0.4101589938981388,0.0,0.0
2024-01-03 12:30:00,0.0,0.001,0.36119040903934013,0.0,0.0
2024-01-03 12:45:00,0.0,0.001,0.29225707570600684,0.0,0.0
2024-01-03 13:00:00,0.0,0.001,0.19399040903934014,0.0,0.0
2024-01-03 13:15:00,0.0,0.001,0.5903237423726735,0.0,0.0
2024-01-03 13:30:00,0.0,0.001,0.1905237423726735,0.0,0.0
2024-01-03 13:45:00,0.0,0.001,0.12133649898302314,0.0,0.0
2024-01-03 14:00:00,0.0,0.001,0.1137294969490694,0.0,0.0
2024-01-03 14:15:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-03 14:30:00,0.0,0.001,0.0548237423726735,3.2666666666666666,0.0
2024-01-03 14:45:00,0.0,0.001,0.0548237423726735,7.0,0.0
2024-01-03 15:00:00,0.0,0.001,0.05584724338965037,7.0,0.0
2024-01-03 15:15:00,0.0,0.001,0.08533333333333333,2.8,0.0
2024-01-03 15:30:00,0.0,0.001,0.15133333333333335,0.0,0.0
2024-01-03 15:45:00,0.0,0.001,0.056,0.0,0.0
2024-01-03 16:00:00,0.0,0.001,0.052533333333333335,0.0,0.0
2024-01-03 16:15:00,0.0,0.001,0.043,0.0,0.0
2024-01-03 16:30:00,0.0,0.001,0.051666666666666666,0.0,0.0
2024-01-03 16:45:00,0.0,0.001,0.056,0.0,2.933333333333333
2024-01-03 17:00:00,0.0,0.001,0.166,0.0,1.0666666666666667
2024-01-03 17:15:00,0.0,0.001,0.07066666666666667,0.0,0.0
2024-01-03 17:30:00,0.0,0.001,0.09026666666666668,0.0,0.0
2024-01-03 17:45:00,0.0,0.001,0.164,0.0,0.0
2024-01-03 18:00:00,0.0,0.001,0.164,0.0,0.0
2024-01-03 18:15:00,0.0,0.001,0.164,0.0,0.0
2024-01-03 18:30:00,0.0,0.001,0.2564904090393402,0.0,0.0
2024-01-03 18:45:00,0.0,0.001,0.21175707570600683,0.0,0.0
2024-01-03 19:00:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-03 19:15:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-03 19:30:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-03 19:45:00,0.0,0.001,0.043,0.0,0.0
2024-01-03 20:00:00,0.0,0.001,0.09433333333333334,0.0,0.0
2024-01-03 20:15:00,0.0,0.001,0.11633333333333333,0.0,0.0
2024-01-03 20:30:00,0.0,0.001,0.043,0.0,0.0
2024-01-03 20:45:00,0.0,0.001,0.043,0.0,0.0
2024-01-03 21:00:00,0.0,0.001,0.043,0.0,0.0
2024-01-03 21:15:00,0.0,0.001,0.0672,0.0,0.0
2024-01-03 21:30:00,0.0,0.001,0.21307952551636164,0.0,0.0
2024-01-03 21:45:00,0.0,0.001,0.3100426063922545,0.0,0.0
2024-01-03 22:00:00,0.0,0.001,0.20737593972558782,0.0,0.0
2024-01-03 22:15:00,0.0,0.001,0.20737593972558782,0.0,0.0
2024-01-03 22:30:00,0.0,0.001,0.1428426063922545,0.0,0.0
2024-01-03 22:45:00,0.0,0.001,0.061134181843256356,0.0,0.0
2024-01-03 23:00:00,0.0,0.001,0.0500942454236041,0.0,0.0
2024-01-03 23:15:00,0.0,0.001,0.6905570757060069,0.0,0.0
2024-01-03 23:30:00,0.0,0.001,0.07682374237267349,0.0,0.0
2024-01-03 23:45:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-04 00:00:00,0.0,0.001,0.18809040903934016,0.0,0.0
2024-01-04 00:15:00,0.0,0.001,0.4546237423726735,0.0,0.0
2024-01-04 00:30:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 00:45:00,0.0,0.001,0.11633333333333333,0.0,0.0
2024-01-04 01:00:00,0.0,0.001,0.09433333333333334,0.0,0.0
2024-01-04 01:15:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 01:30:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 01:45:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 02:00:00,0.0,0.001,0.44279999999999997,0.0,0.0
2024-01-04 02:15:00,0.0,0.001,0.087,0.0,0.0
2024-01-04 02:30:00,0.0,0.001,0.12366666666666666,0.0,0.0
2024-01-04 02:45:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 03:00:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 03:15:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 03:30:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 03:45:00,0.0,0.001,0.057666666666666665,0.0,0.0
2024-01-04 04:00:00,0.0,0.001,0.153,0.0,0.0
2024-01-04 04:15:00,0.0,0.001,0.043,0.0,1.6
2024-01-04 04:30:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 04:45:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 05:00:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 05:15:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 05:30:00,0.0,0.001,0.13833333333333334,0.0,0.0
2024-01-04 05:45:00,0.0,0.001,0.07233333333333333,0.0,0.0
2024-01-04 06:00:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 06:15:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 06:30:00,0.0,0.001,0.043,0.0,2.4
2024-01-04 06:45:00,0.0,0.001,0.043,0.0,3.2
2024-01-04 07:00:00,0.0,0.001,0.109,0.0,0.0
2024-01-04 07:15:00,0.0,0.001,0.10166666666666666,0.0,0.0
2024-01-04 07:30:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 07:45:00,0.0,0.001,0.44279999999999997,0.0,0.0
2024-01-04 08:00:00,0.0,0.001,0.04906666666666667,0.0,0.0
2024-01-04 08:15:00,0.0,0.001,0.056,0.0,0.0
2024-01-04 08:30:00,0.0,0.001,0.09266666666666667,0.0,0.0
2024-01-04 08:45:00,0.0,0.001,0.14400000000000002,0.0,0.0
2024-01-04 09:00:00,0.0,0.001,0.045599999999999995,0.0,0.0
2024-01-04 09:15:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 09:30:00,0.0,0.001,0.44279999999999997,3.7333333333333334,0.0
2024-01-04 09:45:00,0.0,0.001,0.043,0.0,0.0
2024-01-04 10:00:00,0.0,0.001,0.05033333333333333,0.0,0.0
2024-01-04 10:15:00,0.0,0.001,0.153,0.0,0.0
2024-01-04 10:30:00,0.0,0.001,0.052933333333333325,0.0,0.0
2024-01-04 10:45:00,0.0,0.001,0.056,0.0,0.0
2024-01-04 11:00:00,0.0,0.001,0.056,0.0,0.0
2024-01-04 11:15:00,0.0,0.001,0.056,0.0,0.0
2024-01-04 11:30:00,0.0,0.001,0.05655299796604627,0.0,0.0
2024-01-04 11:45:00,0.0,0.030528685607001272,0.1428237423726735,0.0,0.0
2024-01-04 12:00:00,0.0,0.13127529386954348,0.21249040903934016,0.0,0.0
2024-01-04 12:15:00,0.0,0.4035889908621166,0.1758237423726735,0.0,0.0
2024-01-04 12:30:00,0.0,0.967440270205737,0.1710942454236041,0.0,0.0
2024-01-04 12:45:00,0.0,0.127732778090345,0.164,0.0,2.6666666666666665
2024-01-04 13:00:00,0.0,0.2795297395044324,0.1156,0.0,1.3333333333333333
2024-01-04 13:15:00,0.00013333333333333334,0.6215710321512413,0.10946666666666667,0.0,0.0
2024-01-04 13:30:00,0.1509333333333333,0.14483182563310534,0.12200000000000001,0.0,0.0
2024-01-04 13:45:00,1.0505333333333333,0.12370632987967563,0.056,0.0,0.0
2024-01-04 14:00:00,0.001,0.4627587167084743,0.0534,0.0,0.0
2024-01-04 14:15:00,0.001,1.7921499552981397,0.44279999999999997,0.0,0.0
2024-01-04 14:30:00,0.001,0.10716399965674288,0.0508,0.0,0.0
2024-01-04 14:45:00,0.001,0.13654650227945514,0.48513333333333336,0.0,0.0
2024-01-04 15:00:00,0.001,0.2432091648742815,0.28775299796604625,0.0,0.0
2024-01-04 15:15:00,0.001,0.7331036540502113,0.08395707570600684,0.0,0.0
2024-01-04 15:30:00,1.0505333333333333,0.001,0.18015707570600684,0.0,0.0
2024-01-04 15:45:00,1.3504,0.001,0.1758237423726735,0.0,0.0
2024-01-04 16:00:00,0.0008666666666666667,0.001,0.1758237423726735,0.0,0.0
2024-01-04 16:15:00,0.0,0.001,0.1758237423726735,0.0,0.0
2024-01-04 16:30:00,0.0,0.001,0.2834589938981388,0.0,0.0
2024-01-04 16:45:00,0.0,0.001,0.14209040903934017,0.0,0.0
2024-01-04 17:00:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-04 17:15:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-04 17:30:00,0.0,0.001,0.0548237423726735,0.0,0.0
2024-01-04 17:45:00,0.0,0.001,0.5876291403883331,0.0,0.0
2024-01-04 18:00:00,0.0,0.001,0.16625435690074292,0.0,0.0
2024-01-04 18:15:00,0.0,0.001,0.6269759397255878,0.0,0.0
2024-01-04 18:30:00,0.0,0.001,0.3430759397255878,0.0,0.0
2024-01-04 18:45:00,0.0,0.001,0.3430759397255878,0.0,1.0666666666666667
2024-01-04 19:00:00,0.0,0.001,0.33045506078442205,0.0,2.933333333333333
2024-01-04 19:15:00,0.0,0.001,0.3430759397255878,3.7333333333333334,0.0
2024-01-04 19:30:00,0.0,0.001,0.3308483609686504,7.0,0.0
2024-01-04 19:45:00,0.0,0.001,0.28358553068624764,7.0,0.0
2024-01-04 20:00:00,0.0,0.001,0.2505855306862476,7.0,0.0
2024-01-04 20:15:00,0.0,0.001,0.34228769023407624,1.4,0.0
2024-01-04 20:30:00,0.0,0.001,0.319937661666784,0.0,0.0
2024-01-04 20:45:00,0.0,0.001,0.3115237423726735,0.0,0.0
2024-01-04 21:00:00,0.0,0.001,0.33352374237267346,0.0,0.0
2024-01-04 21:15:00,0.0,0.001,0.42208179103143645,0.0,0.0
