,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_WB
2024-01-01 08:00:00,0.001,0.001,0.0,0.164,3.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.16,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.08666666666666667,0.0
2024-01-01 08:45:00,0.001,0.001,0.0,0.13873333333333332,1.8
2024-01-01 09:00:00,0.001,0.001,0.0,0.171,3.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.20900000000000002,0.4
2024-01-01 09:30:00,0.001,0.001,0.0,0.37433333333333335,0.0
2024-01-01 09:45:00,0.001,0.001,0.0,0.26633333333333337,0.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.12260000000000001,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.5830666666666667,0.0
2024-01-01 10:45:00,0.001,0.001,0.0,0.05,2.6
2024-01-01 11:00:00,0.001,0.001,0.0,0.8757333333333334,1.8
2024-01-01 11:15:00,0.001,0.001,0.0,0.09400000000000001,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.3165333333333333,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.31653333333333333,1.2
2024-01-01 12:00:00,0.001,0.001,0.0,0.05,3.0
2024-01-01 12:15:00,0.001,1.349903287396694,0.0,0.6884666666666667,3.0
2024-01-01 12:30:00,0.001,1.9543692345505406,0.0,3.171133333333333,3.0
2024-01-01 12:45:00,0.001,1.6781960525128936,0.0,0.20900000000000002,3.0
2024-01-01 13:00:00,0.001,0.29146574527918295,0.0,0.17257649898302316,3.0
2024-01-01 13:15:00,0.001,1.126037347586818,0.0,0.7158904090393402,3.0
2024-01-01 13:30:00,0.001,0.9460586926351623,0.0,0.19334114149031162,3.0
2024-01-01 13:45:00,0.21194260961537684,1.1589785383217532,0.0,0.8427759397255878,3.0
2024-01-01 14:00:00,0.7920347860576631,0.73144887176184,0.0,0.4281092730589211,3.0
2024-01-01 14:15:00,0.7920347860576631,0.001,0.0,0.2872229417595415,3.0
2024-01-01 14:30:00,0.7920347860576631,0.001,0.0,0.19834523770585907,3.0
2024-01-01 14:45:00,0.7920347860576631,0.001,0.0,0.171,3.0
2024-01-01 15:00:00,0.7920347860576631,0.001,0.0,0.2076666666666667,3.0
2024-01-01 15:15:00,0.7920347860576631,0.001,0.0,0.16,3.0
2024-01-01 15:30:00,0.7920347860576631,0.001,0.0,0.25926666666666665,3.0
2024-01-01 15:45:00,0.7920347860576631,0.001,0.0,0.5890417578823314,3.0
2024-01-01 16:00:00,0.7920347860576631,0.001,0.0,0.0815521973529143,3.0
2024-01-01 16:15:00,0.7920347860576631,0.001,0.0,0.0815521973529143,3.0
2024-01-01 16:30:00,0.1064713048076884,0.001,0.0,0.5693521973529143,3.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.140218864019581,2.8
2024-01-01 17:00:00,0.001,0.001,0.0,0.11955219735291431,0.0
2024-01-01 17:15:00,0.31741391442306527,0.001,0.0,0.6333521973529144,0.4
2024-01-01 17:30:00,0.7920347860576631,0.001,0.0,0.0815521973529143,3.0
2024-01-01 17:45:00,0.7920347860576631,0.001,0.0,0.12113277407589801,3.0
2024-01-01 18:00:00,0.7920347860576631,0.001,0.0,0.2936373686863954,3.0
2024-01-01 18:15:00,0.7920347860576631,0.001,0.0,0.4246944748236449,3.0
2024-01-01 18:30:00,0.7920347860576631,0.001,0.0,0.3500759397255878,0.4
2024-01-01 18:45:00,0.7920347860576631,0.001,0.0,0.5353464427765183,0.0
2024-01-01 19:00:00,0.7920347860576631,0.001,0.0,0.443118864019581,0.0
2024-01-01 19:15:00,0.7920347860576631,0.001,0.0,0.539918864019581,0.0
2024-01-01 19:30:00,0.7920347860576631,0.001,0.0,0.5252521973529143,0.0
2024-01-01 19:45:00,0.7920347860576631,0.001,0.0,0.9902153841960534,0.0
2024-01-01 20:00:00,0.7920347860576631,0.001,0.0,1.2483347982352764,0.0
2024-01-01 20:15:00,0.7920347860576631,0.001,0.0,1.144318864019581,0.0
2024-01-01 20:30:00,0.21194260961537684,0.001,0.0,0.5192521973529144,0.6
2024-01-01 20:45:00,0.001,0.001,0.0,0.5724051953189606,2.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.4857426063922545,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.4710759397255878,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.4710759397255878,1.8
2024-01-01 21:45:00,0.001,0.001,0.0,0.5528092730589211,2.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.7087292730589211,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.9213426063922545,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.6043426063922545,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.4549426063922545,2.6
2024-01-01 23:00:00,0.001,0.001,0.0,0.4710759397255878,2.4
2024-01-01 23:15:00,0.001,0.001,0.0,0.4719675151765897,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,1.07559040903934,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.7725904090393402,0.6
2024-01-02 00:00:00,0.001,0.001,0.0,0.3090647484745347,1.4
2024-01-02 00:15:00,0.001,0.001,0.0,0.3067,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.3067,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.4107,2.4
2024-01-02 01:00:00,0.001,0.001,0.0,0.5393666666666667,3.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.1857,0.6
2024-01-02 01:30:00,0.001,0.001,0.0,0.2825,2.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.5888933333333333,0.8
2024-01-02 02:00:00,0.001,0.001,0.0,0.17833333333333334,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.281,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.35,0.6
2024-01-02 02:45:00,0.001,0.001,0.0,0.05,1.4
2024-01-02 03:00:00,0.001,0.001,0.0,0.05,2.2
2024-01-02 03:15:00,0.001,0.001,0.0,0.5830666666666667,1.4
2024-01-02 03:30:00,0.001,0.001,0.0,0.6417333333333333,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.27126666666666666,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.33526666666666666,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,1.0208666666666666,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.31653333333333333,2.6
2024-01-02 04:45:00,0.001,0.001,0.0,0.05,1.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.4265333333333333,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.3532,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.164,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.126,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.05,0.4
2024-01-02 06:15:00,0.001,0.001,0.0,0.10133333333333333,2.0
2024-01-02 06:30:00,0.001,0.001,0.0,1.701466666666667,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,2.172,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,1.7662,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.164,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.15266666666666667,0.6
2024-01-02 08:00:00,0.001,0.001,0.0,0.4938,2.6
2024-01-02 08:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.6210666666666665,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.6018,1.2
2024-01-02 09:00:00,0.001,0.001,0.0,0.4938,1.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.5524666666666666,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.05,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,1.0475491615817822,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,1.9164237423726738,0.0
2024-01-02 10:45:00,0.001,0.001,0.0004,0.11315707570600683,2.2
2024-01-02 11:00:00,0.001,0.001,0.7506666666666667,0.5948904090393402,0.0
2024-01-02 11:15:00,0.001,0.001,0.4508,0.0618237423726735,0.2
2024-01-02 11:30:00,0.001,0.001,0.001,0.5846431656496898,2.8
2024-01-02 11:45:00,0.001,0.001,0.001,0.23866666666666667,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.5977999999999999,0.0
2024-01-02 12:15:00,0.001,0.001,0.001,0.7920040777399606,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,2.8210904090393405,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,1.72789040903934,1.6
2024-01-02 13:00:00,0.001,0.001,1.6502666666666668,0.9421570757060068,0.6
2024-01-02 13:15:00,0.001,0.001,0.7506666666666667,1.8242237423726737,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.3348409120902708,2.8
2024-01-02 13:45:00,0.001,0.001,0.0006000000000000001,0.23724,3.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.171,3.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.05806666666666667,3.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.07933333333333333,3.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.23600000000000002,3.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.1713333333333333,3.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.11453333333333335,3.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.171,3.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.171,3.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.2516666666666667,3.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.275,3.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.24233333333333332,3.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.13831999999999997,3.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.05,3.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.3267147134614792,3.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.33907593972558786,3.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.24374260639225445,3.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.7000092730589211,3.0
2024-01-02 18:15:00,0.001,0.001,0.0,2.749075939725588,3.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.4997620296692708,3.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.41158553068624765,3.0
2024-01-02 19:00:00,0.001,0.001,0.001,0.4029014556641494,3.0
2024-01-02 19:15:00,0.001,0.001,1.2004666666666668,0.2613426063922545,3.0
2024-01-02 19:30:00,0.001,0.001,0.001,0.5020759397255878,0.0
2024-01-02 19:45:00,0.001,0.001,0.001,0.3880759397255878,0.0
2024-01-02 20:00:00,0.001,0.001,0.001,0.4131426063922545,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.7127661074092314,0.2
2024-01-02 20:30:00,0.001,0.001,0.001,0.7305078081569784,3.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.3911237423726735,2.6
2024-01-02 21:00:00,0.001,0.001,0.7506666666666667,0.5535237423726735,2.0
2024-01-02 21:15:00,0.001,0.001,1.6502666666666668,1.0485904090393403,0.0
2024-01-02 21:30:00,0.001,0.001,6.666666666666667e-05,0.402417746440581,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.5017079141242244,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.35885707570600683,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.4395237423726735,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.42105535376481057,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.5109892730589211,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.5005934448104721,2.4
2024-01-02 23:15:00,0.001,0.001,0.0,0.36758553068624766,3.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.34455819328500686,2.4
2024-01-02 23:45:00,0.001,0.001,0.0,0.23714260639225446,3.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.26286898007853254,0.6
2024-01-03 00:15:00,0.001,0.001,0.0,0.5414570757060068,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.5646779546471726,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.2172521973529143,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.2172521973529143,2.2
2024-01-03 01:15:00,0.001,0.001,0.0,0.2172521973529143,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.2172521973529143,0.2
2024-01-03 01:45:00,0.001,0.001,0.0,0.5109417578823314,2.8
2024-01-03 02:00:00,0.001,0.001,0.0,0.22236666666666666,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.1951589938981388,1.4
2024-01-03 02:30:00,0.001,0.001,0.0,0.1975237423726735,1.8
2024-01-03 02:45:00,0.001,0.001,0.0,0.1975237423726735,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.24885707570600685,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.4448570757060068,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.22369999999999998,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.5854999999999999,2.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.5854999999999999,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.10427999999999998,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.15266666666666667,0.2
2024-01-03 04:45:00,0.001,0.001,0.0,0.20800000000000002,3.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.126,0.2
2024-01-03 05:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.09400000000000001,0.8
2024-01-03 06:00:00,0.001,0.001,0.0,0.15266666666666667,1.6
2024-01-03 06:15:00,0.001,0.001,0.0,0.126,1.4
2024-01-03 06:30:00,0.001,0.001,0.0,0.164,2.8
2024-01-03 06:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.5830666666666667,1.8
2024-01-03 07:15:00,0.001,0.001,0.0,0.14533333333333334,0.4
2024-01-03 07:30:00,0.001,0.001,0.0,0.10133333333333333,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.08800000000000001,2.6
2024-01-03 08:00:00,0.001,0.001,0.0,0.20199999999999999,0.4
2024-01-03 08:15:00,0.001,0.001,0.0,0.05,2.8
2024-01-03 08:30:00,0.001,0.001,0.0,0.08666666666666667,0.6
2024-01-03 08:45:00,0.001,0.001,0.0,0.16,3.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.4498,1.8
2024-01-03 09:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.6710666666666666,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.6417333333333333,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.05,2.2
2024-01-03 10:45:00,0.001,0.001,0.0,0.06613333333333334,1.0
2024-01-03 11:00:00,0.001,0.001,0.0,1.7624,0.4
2024-01-03 11:15:00,0.5810921764422863,0.001,0.0,1.3578666666666666,3.0
2024-01-03 11:30:00,0.7920347860576631,0.001,0.0,2.403,3.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.0,2.0577333333333336,2.2
2024-01-03 12:00:00,0.7920347860576631,0.001,0.0,0.292,0.0
2024-01-03 12:15:00,0.7920347860576631,0.001,0.0,1.1408,0.4
2024-01-03 12:30:00,0.7920347860576631,0.001,0.0,2.530364748474535,2.8
2024-01-03 12:45:00,0.7920347860576631,0.001,0.0,1.7336904090393404,0.0
2024-01-03 13:00:00,0.7920347860576631,0.001,0.0,0.3052904090393402,0.0
2024-01-03 13:15:00,0.7920347860576631,0.001,0.0,0.1102237423726735,2.6
2024-01-03 13:30:00,0.7920347860576631,0.001,0.0,0.18282374237267351,3.0
2024-01-03 13:45:00,0.7920347860576631,0.001,0.0,0.1733647484745347,3.0
2024-01-03 14:00:00,0.7920347860576631,0.001,0.0,0.34159999999999996,3.0
2024-01-03 14:15:00,0.7920347860576631,0.001,0.0,0.8125098323163565,3.0
2024-01-03 14:30:00,0.7920347860576631,0.001,0.0,0.19749040903934018,3.0
2024-01-03 14:45:00,0.4756208716345978,0.001,0.0,0.18282374237267351,3.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.18282374237267351,1.8
2024-01-03 15:15:00,0.001,0.001,0.0,0.09409040903934017,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.2134904090393402,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.4065805767229837,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.171,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.171,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.21133333333333332,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.32454402339740623,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.4996559397255878,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.6830759397255878,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.4710759397255878,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.3918182476275611,2.4
2024-01-03 18:00:00,0.001,0.001,0.0,0.41279040903934017,0.6
2024-01-03 18:15:00,0.7920347860576631,0.001,0.0,0.4925589938981388,0.0
2024-01-03 18:30:00,0.7920347860576631,0.001,0.0,0.41234271235950076,2.6
2024-01-03 18:45:00,0.7920347860576631,0.001,0.0,0.5020759397255878,2.2
2024-01-03 19:00:00,0.7920347860576631,0.001,0.0,2.6271426063922547,2.6
2024-01-03 19:15:00,0.7920347860576631,0.001,0.0,1.0059426063922545,0.6
2024-01-03 19:30:00,0.7920347860576631,0.001,0.0,0.47840927305892117,2.2
2024-01-03 19:45:00,0.7920347860576631,0.001,0.0,0.5810759397255878,0.0
2024-01-03 20:00:00,0.7920347860576631,0.001,0.00013333333333333334,0.5004092730589211,2.2
2024-01-03 20:15:00,0.7920347860576631,0.001,1.8002,0.4595217274510887,3.0
2024-01-03 20:30:00,0.7920347860576631,0.001,1.2004666666666668,0.5309426063922544,0.4
2024-01-03 20:45:00,0.7920347860576631,0.001,1.6502666666666668,0.4710759397255878,2.6
2024-01-03 21:00:00,0.31741391442306527,0.001,0.0008666666666666667,0.47327593972558785,1.2
2024-01-03 21:15:00,0.001,0.001,0.0,0.5590759397255878,0.0
2024-01-03 21:30:00,0.001,0.9887669884116619,0.0,0.3564092730589211,0.0
2024-01-03 21:45:00,0.001,1.9270935187488678,0.0,0.5078217274510888,1.0
2024-01-03 22:00:00,0.001,1.7897319924923003,0.0,1.2122811414903116,3.0
2024-01-03 22:15:00,0.001,0.5252236169965309,0.0,0.4710759397255878,0.4
2024-01-03 22:30:00,0.001,1.0781792581538319,0.0,0.5794994407425647,0.0
2024-01-03 22:45:00,0.001,0.7991305740280013,0.0,0.40287593972558783,0.0
2024-01-03 23:00:00,0.001,1.006747267478339,0.0,0.3500759397255878,2.2
2024-01-03 23:15:00,0.001,1.4969168480312747,0.0,0.3880759397255878,2.6
2024-01-03 23:30:00,0.001,0.001,0.0,0.5020759397255878,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.5031281859111638,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.8228681315686095,1.4
2024-01-04 00:15:00,0.001,0.001,0.0,0.23338553068624762,3.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.31405219735291434,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.33825219735291434,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.5282521973529143,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.82389102543136,2.6
2024-01-04 01:30:00,0.001,0.001,0.0,0.3345666666666666,2.4
2024-01-04 01:45:00,0.001,0.001,0.0,0.5854999999999999,1.4
2024-01-04 02:00:00,0.001,0.001,0.0,0.1857,3.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.1857,1.2
2024-01-04 02:30:00,0.001,0.001,0.0,0.3817,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.4596333333333333,2.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.45223333333333327,0.8
2024-01-04 03:15:00,0.001,0.001,0.0,0.15855999999999998,3.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.05,0.8
2024-01-04 03:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.2593333333333333,2.6
2024-01-04 04:15:00,0.001,0.001,0.0,0.17733333333333332,1.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.08666666666666667,1.2
2024-01-04 05:30:00,0.001,0.001,0.0,0.23600000000000002,1.6
2024-01-04 05:45:00,0.001,0.001,0.0,0.164,1.4
2024-01-04 06:00:00,0.001,0.001,0.0,0.05,3.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.05,3.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.05,1.4
2024-01-04 06:45:00,0.001,0.001,0.0,0.13799999999999998,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.14666666666666667,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.20199999999999999,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.05,2.8
2024-01-04 08:00:00,0.001,0.001,0.0,0.07933333333333333,1.2
2024-01-04 08:15:00,0.001,0.001,0.0,0.16,2.2
2024-01-04 08:30:00,0.001,0.001,0.0,0.5904,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.23999999999999996,2.8
2024-01-04 09:00:00,0.001,0.001,0.0,0.05,2.6
2024-01-04 09:15:00,0.001,0.001,0.0,0.05,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.13066666666666665,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.6490666666666666,1.2
2024-01-04 10:00:00,0.001,0.001,0.0,0.18326666666666666,2.4
2024-01-04 10:15:00,0.001,0.001,0.0,0.8683333333333333,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.08800000000000001,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.08041391929411049,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.2802855306862476,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.2575521973529143,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.32355219735291435,0.4
2024-01-04 11:45:00,0.001,0.001,0.0,0.8373521973529142,3.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.49733131841174855,0.8
2024-01-04 12:15:00,0.001,0.001,0.0,1.9924361636157362,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,2.4567037423726736,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,1.9321570757060067,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,1.990837661666784,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,1.4071092730589212,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.8761092730589212,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.4292426063922544,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.37546927305892114,0.0
2024-01-04 14:15:00,0.7920347860576631,0.001,0.0,0.4710759397255878,0.0
2024-01-04 14:30:00,0.7920347860576631,0.001,0.0,0.46300927305892114,0.0
2024-01-04 14:45:00,0.7920347860576631,0.001,0.0,0.3762521973529143,0.6
2024-01-04 15:00:00,0.7920347860576631,0.001,0.0,0.4594521973529143,3.0
2024-01-04 15:15:00,0.7920347860576631,0.001,0.0,0.697718864019581,0.4
2024-01-04 15:30:00,0.7920347860576631,0.001,0.0,0.3055721973529143,0.0
2024-01-04 15:45:00,0.7920347860576631,0.001,0.0,0.2172521973529143,0.2
2024-01-04 16:00:00,0.7920347860576631,0.001,0.0,0.21304523770585906,2.0
2024-01-04 16:15:00,0.7920347860576631,0.001,0.0,0.1930333333333333,0.0
2024-01-04 16:30:00,0.7920347860576631,0.001,0.0,0.6852066666666665,0.0
2024-01-04 16:45:00,0.6338278288461304,0.001,0.0,0.5036466666666666,0.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.20673479823527618,0.0
2024-01-04 17:15:00,0.001,0.001,0.0,1.6566521973529145,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,2.536252197352914,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,0.275918864019581,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.9882153841960533,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,0.27209999999999995,0.0
2024-01-04 18:30:00,0.001,0.001,0.0,0.42551823567190533,0.0
2024-01-04 18:45:00,0.001,0.001,0.0,0.46259593972558777,1.0
2024-01-04 19:00:00,0.001,0.001,0.0,0.4710759397255878,3.0
2024-01-04 19:15:00,0.001,0.001,0.0,1.0608759397255878,2.0
