,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.06233333333333334,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.077,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.5648000000000001,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.08433333333333334,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.18905491615817824,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.4666237423726735,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.06682374237267351,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.16949040903934018,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.10349040903934018,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.06288249491511567,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.05578824949151157,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.06682374237267351,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.06682374237267351,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.297276234069305,1.284757075706007,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.7682342728211028,0.2318237423726735,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.23075527013400157,0.18703549288116195,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.1654467459191263,0.176,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.862219893075306,0.176,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.927589509504157,0.176,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.10276240932223042,0.15106666666666665,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.2128863143598306,0.10633333333333334,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.5650498999573015,0.15986666666666666,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.4858834679740317,0.176,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.7090666666666666,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.176,0.0
2024-01-02 12:30:00,0.001,0.001,0.0004,0.001,0.20826666666666666,0.0
2024-01-02 12:45:00,0.001,0.001,0.7506666666666667,0.001,0.12312566056480548,0.0
2024-01-02 13:00:00,0.001,0.001,0.4508,0.001,0.15555707570600685,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.001,0.18782374237267352,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.001,0.18782374237267352,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,0.001,0.18782374237267352,0.0
2024-01-02 14:00:00,0.001,0.001,0.001,0.001,0.2611570757060068,0.0
2024-01-02 14:15:00,0.001,0.001,0.001,0.001,0.13282374237267353,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.001,0.058941247457557834,0.0
2024-01-02 14:45:00,0.001,0.001,1.6502666666666668,0.001,0.055,0.0
2024-01-02 15:00:00,0.001,0.001,0.7506666666666667,0.001,0.055,0.0
2024-01-02 15:15:00,0.001,0.001,0.001,0.001,0.055,0.0
2024-01-02 15:30:00,0.001,0.001,0.00013333333333333334,0.001,0.121,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.12833333333333333,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.11366666666666667,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.13566666666666669,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.25666666666666665,9.533333333333333
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.34833333333333333,3.6666666666666665
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.38499999999999995,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.297,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.2647333333333333,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.07113333333333333,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.099,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.15033333333333332,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.09166666666666666,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.15766666666666668,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.08433333333333334,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.077,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.06233333333333334,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.06966666666666667,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.06966666666666667,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.06233333333333334,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.18993333333333334,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.111,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.07766666666666668,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.08433333333333334,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.5880666666666666,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.055,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.47940000000000005,0.0
