,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,11.0,0.8393285375227767,11.003177469791401,11.49824603849834,12.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,11.0,0.8393285375227767,11.009898668193461,11.494587496021584,12.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,11.0,0.8393285375227767,11.016486559386987,11.491080712658738,12.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,11.0,0.8393285375227767,11.022944776955098,11.487721249080606,12.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,11.0,0.8393285375227767,11.029276851655975,11.484504792426764,12.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,11.0,0.8393285375227767,11.035486214343162,11.481427152711468,12.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,11.0,0.8393285375227767,11.04157619880293,11.478484259331708,12.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,11.0,0.8393285375227767,11.047550044511011,11.475672157674445,12.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,11.0,0.8393285375227767,11.05316537078059,11.470509264809433,11.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,11.0,0.8393285375227767,11.058351714966962,11.462695453356643,11.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,11.0,0.8393285375227767,11.063372832717423,11.455088819963327,11.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,11.0,0.8393285375227767,11.068233466076451,11.447683517950788,11.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,11.0,0.8393285375227767,11.072938222232432,11.440473866647809,11.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,11.0,0.8393285375227767,11.077491577349482,11.433454346674427,11.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,11.0,0.8393285375227767,11.081897880290377,11.42661959535966,11.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,11.0,0.8393285375227767,11.086161356233731,11.41996440228947,11.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,11.0,0.8393285375227767,11.090286110188371,11.413483704981157,11.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,12.2,0.8393285375227767,11.098053493632992,11.40717258468072,11.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,20.0,0.8393285375227767,11.605834328529088,11.40322650479042,11.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,13.4,0.8393285375227767,12.240482891958216,11.408227980936697,11.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,11.0,0.8393285375227767,12.266518376864651,11.414623044128291,10.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,11.0,0.8393285375227767,12.254656885218168,11.418000642829314,10.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,11.0,0.8393285375227767,12.24299217976009,11.421165988975774,10.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,11.0,0.8393285375227767,12.23151904374405,11.424125423374878,10.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,11.0,0.8393285375227767,12.220232407640534,11.426885105853332,10.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,2.0,11.0,0.8393285375227767,12.209127344956874,11.429451020401496,10.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,14.0,0.8393285375227767,12.235939516441848,11.431861540628349,10.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,20.0,0.8393285375227767,12.863642612943307,11.43767493478296,10.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,20.0,0.8393285375227767,13.689011595507498,11.453340048499568,10.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,20.0,0.8393285375227767,14.503831295273672,11.479250037786038,10.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,1.0,20.0,0.8393285375227767,15.30835583260008,11.515085352543824,10.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,20.0,0.8393285375227767,16.10284339746132,11.560535542739132,10.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,20.0,0.8393285375227767,16.888515982609587,11.615302676570499,10.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,20.0,0.8393285375227767,17.66573876358571,11.679111422532843,10.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,3.0,19.933333333333334,0.8393285375227767,18.433629914464255,11.751681937054157,10.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,19.566666666666666,0.8393285375227767,19.192420529119726,11.832737060197982,10.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,20.0,0.8393285375227767,19.943467531941334,11.92201180529979,10.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,3.0,19.733333333333334,0.8393285375227767,20.479921815770012,12.018729623172995,10.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,1.0,19.766666666666666,0.8393285375227767,20.410434273696303,12.116410977401944,10.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,20.0,0.8393285375227767,20.30572658249396,12.211024632253755,10.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,1.0,20.0,0.8393285375227767,20.207821254664417,12.305087823599479,11.0,0.0,0,0,0,0.0
2024-01-01 10:15:00,3.0,19.633333333333333,0.8393285375227767,20.117221382310507,12.39905694837497,11.0,0.0,0,0,0,0.0
2024-01-01 10:30:00,3.0,19.5,0.8393285375227767,20.028976411432357,12.490174488404408,11.0,0.0,0,0,0,0.0
2024-01-01 10:45:00,1.0,19.766666666666666,0.8393285375227767,19.94302002068117,12.57852194675795,11.0,0.0,0,0,0,0.0
2024-01-01 11:00:00,1.0,20.0,0.8393285375227767,19.86322492932424,12.666670020047741,12.0,0.0,0,0,0,0.0
2024-01-01 11:15:00,1.0,20.0,0.8393285375227767,19.790063074041466,12.75505886786065,12.0,0.0,0,0,0,0.0
