,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 08:45:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-01 09:00:00,0.0,0.001,0.07033333333333333,0.0,0.0,0.0
2024-01-01 09:15:00,0.0,0.001,0.235,0.0,0.0,0.0
2024-01-01 09:30:00,0.0,0.001,0.13933333333333334,0.0,0.0,0.0
2024-01-01 09:45:00,0.0,0.001,0.2,0.0,0.0,1.6
2024-01-01 10:00:00,0.0,0.001,0.05533333333333333,0.0,0.0,0.6
2024-01-01 10:15:00,0.0,0.001,0.5780666666666666,0.0,0.0,0.2
2024-01-01 10:30:00,0.0,0.001,0.045,0.0,0.0,2.8
2024-01-01 10:45:00,0.0,0.001,0.18433333333333332,0.0,0.0,0.0
2024-01-01 11:00:00,0.0,0.001,0.2876666666666667,0.0,0.0,0.0
2024-01-01 11:15:00,0.0,0.001,0.13878824949151156,3.6666666666666665,0.0,0.0
2024-01-01 11:30:00,0.0,0.001,0.0568237423726735,8.8,0.0,0.8
2024-01-01 11:45:00,0.0,0.001,0.0568237423726735,0.0,0.0,1.4
2024-01-01 12:00:00,0.0,0.001,0.0568237423726735,0.0,0.0,3.0
2024-01-01 12:15:00,0.0,0.001,0.5406237423726735,0.0,1.0,0.0
2024-01-01 12:30:00,0.0,0.001,0.4018237423726735,0.0,3.0,0.0
2024-01-01 12:45:00,0.0,0.001,0.09415299796604626,0.0,0.0,0.0
2024-01-01 13:00:00,0.0,0.001,0.06944462131383923,0.0,0.0,0.0
2024-01-01 13:15:00,0.0,0.001,0.0883759397255878,0.0,0.0,2.0
2024-01-01 13:30:00,0.0,0.001,0.0883759397255878,0.0,0.0,0.2
2024-01-01 13:45:00,0.0,0.001,0.7144426063922545,0.0,0.0,1.6
2024-01-01 14:00:00,0.0,0.001,0.47944260639225444,0.0,0.0,3.0
2024-01-01 14:15:00,0.0,0.001,0.15895421227449905,0.0,0.0,2.4
2024-01-01 14:30:00,0.0,0.001,0.5780666666666666,0.0,0.0,0.0
2024-01-01 14:45:00,0.0,0.001,0.0898574110732939,0.0,0.0,0.8
2024-01-01 15:00:00,0.0,0.001,0.2028570757060068,0.0,0.0,2.6
2024-01-01 15:15:00,0.0,0.001,0.34752374237267347,0.0,0.0,0.0
2024-01-01 15:30:00,0.0,0.001,0.35640927305892117,0.0,0.0,1.8
2024-01-01 15:45:00,0.0,0.06337075933274473,0.39983277407589807,0.0,0.0,3.0
2024-01-01 16:00:00,0.0,0.3414159952733573,0.7516248599516735,0.0,0.0,3.0
2024-01-01 16:15:00,0.0,0.7703547907991353,0.21986898007853256,3.6666666666666665,0.0,0.4
2024-01-01 16:30:00,0.0,0.14195283548275117,0.8303370757060068,2.933333333333333,0.0,0.0
2024-01-01 16:45:00,0.0,0.1586556859711958,0.3724304090393401,0.0,0.0,0.0
2024-01-01 17:00:00,0.0,1.0589097406909311,0.21549232723147213,0.0,0.0,0.0
2024-01-01 17:15:00,0.0,0.7245716183784601,0.3802333333333333,0.0,0.0,2.6
2024-01-01 17:30:00,0.0,0.12587528452921137,0.25703333333333334,0.0,4.0,2.2
2024-01-01 17:45:00,0.0,0.2671050864688897,0.1937,0.0,0.0,1.0
2024-01-01 18:00:00,0.0,0.06029681738651905,0.3487,1.4666666666666666,0.0,0.0
2024-01-01 18:15:00,0.0,0.001,0.3649217274510887,0.0,0.0,2.2
2024-01-01 18:30:00,0.0,0.001,0.22407593972558779,0.0,0.0,2.4
2024-01-01 18:45:00,0.0,0.001,0.3634092730589211,0.0,0.0,2.8
2024-01-01 19:00:00,0.0,0.001,0.3634092730589211,0.0,0.0,0.6
2024-01-01 19:15:00,0.0,0.001,0.2692692730589211,0.0,0.0,2.8
2024-01-01 19:30:00,0.0,0.001,0.21237593972558783,0.0,0.0,1.0
2024-01-01 19:45:00,0.0,0.001,0.0909759397255878,0.0,0.0,3.0
2024-01-01 20:00:00,0.0,0.001,0.09901119125105312,0.0,0.0,0.2
2024-01-01 20:15:00,0.0,0.001,0.25302927305892114,0.0,0.0,1.8
2024-01-01 20:30:00,0.0,0.001,0.27244462131383923,0.0,0.0,0.2
2024-01-01 20:45:00,0.0,0.001,0.25652520727461636,0.0,0.0,1.8
2024-01-01 21:00:00,0.0,0.001,0.14004260639225447,0.0,0.0,2.6
2024-01-01 21:15:00,0.0,0.001,0.0883759397255878,0.0,0.0,1.0
2024-01-01 21:30:00,0.0,0.001,0.0883759397255878,0.0,0.0,3.0
2024-01-01 21:45:00,0.0,0.001,0.0883759397255878,0.0,0.0,1.0
2024-01-01 22:00:00,0.0,0.001,0.3277092730589211,0.0,0.0,0.6
2024-01-01 22:15:00,0.0,0.001,0.315628687098144,0.0,0.0,3.0
2024-01-01 22:30:00,0.0,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-01 22:45:00,0.0,0.001,0.07365158096089446,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.001,0.08049344481047215,0.0,0.0,0.0
2024-01-01 23:15:00,0.0,0.001,0.07655219735291431,0.0,0.0,3.0
2024-01-01 23:30:00,0.0,0.001,0.31221886401958093,0.0,0.0,0.2
2024-01-01 23:45:00,0.0,0.001,0.31588553068624764,0.0,0.0,0.0
2024-01-02 00:00:00,0.0,0.001,0.07655219735291431,0.0,0.0,0.0
2024-01-02 00:15:00,0.0,0.001,0.07655219735291431,0.0,0.0,0.0
2024-01-02 00:30:00,0.0,0.001,0.07655219735291431,0.0,0.0,0.0
2024-01-02 00:45:00,0.0,0.001,0.128218864019581,0.0,0.0,0.0
2024-01-02 01:00:00,0.0,0.001,0.2465521973529143,0.0,0.0,0.0
2024-01-02 01:15:00,0.0,0.001,0.24131043947058287,0.0,0.0,0.0
2024-01-02 01:30:00,0.0,0.001,0.10833333333333334,0.0,0.0,0.0
2024-01-02 01:45:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.001,0.045,0.0,0.0,2.6
2024-01-02 02:15:00,0.0,0.001,0.169,0.0,0.0,1.0
2024-01-02 02:30:00,0.0,0.001,0.11733333333333333,0.0,0.0,0.0
2024-01-02 02:45:00,0.0,0.001,0.18433333333333332,0.0,0.0,0.0
2024-01-02 03:00:00,0.0,0.001,0.18433333333333332,0.0,0.0,0.0
2024-01-02 03:15:00,0.0,0.001,0.045,0.0,0.0,0.4
2024-01-02 03:30:00,0.0,0.001,0.6194000000000001,0.0,0.0,3.0
2024-01-02 03:45:00,0.0,0.001,0.2,0.0,0.0,3.0
2024-01-02 04:00:00,0.0,0.001,0.045,0.0,0.0,1.4
2024-01-02 04:15:00,0.0,0.001,0.10833333333333334,0.0,3.6666666666666665,0.0
2024-01-02 04:30:00,0.0,0.001,0.235,0.0,3.6666666666666665,0.0
2024-01-02 04:45:00,0.0,0.001,0.07033333333333333,0.0,0.0,0.0
2024-01-02 05:00:00,0.0,0.001,0.15866666666666665,0.0,0.0,0.0
2024-01-02 05:15:00,0.0,0.001,0.12766666666666668,0.0,0.0,0.0
2024-01-02 05:30:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-02 05:45:00,0.0,0.001,0.045,0.0,0.0,1.0
2024-01-02 06:00:00,0.0,0.001,0.22233333333333333,0.0,0.0,1.4
2024-01-02 06:15:00,0.0,0.001,0.17733333333333334,0.0,0.0,0.0
2024-01-02 06:30:00,0.0,0.001,0.2,0.0,0.0,0.0
2024-01-02 06:45:00,0.0,0.001,0.05533333333333333,0.0,0.0,2.4
2024-01-02 07:00:00,0.0,0.001,0.045,0.0,0.0,2.4
2024-01-02 07:15:00,0.0,0.001,0.0528,0.0,0.0,3.0
2024-01-02 07:30:00,0.0,0.001,0.15933333333333335,0.0,0.0,3.0
2024-01-02 07:45:00,0.0,0.001,0.33866666666666667,0.0,0.0,3.0
2024-01-02 08:00:00,0.0,0.001,0.5508000000000001,0.0,0.0,3.0
2024-01-02 08:15:00,0.0,0.001,0.047599999999999996,0.0,0.0,1.4
2024-01-02 08:30:00,0.0,0.001,0.0568237423726735,0.0,0.0,0.6
2024-01-02 08:45:00,0.0,0.001,0.0568237423726735,0.0,0.0,3.0
2024-01-02 09:00:00,0.0,0.001,0.1054237423726735,0.0,0.0,1.0
2024-01-02 09:15:00,0.0,0.001,0.4148237423726735,0.0,0.0,1.0
2024-01-02 09:30:00,0.0,0.001,0.15382374237267352,0.0,0.0,2.6
2024-01-02 09:45:00,0.0,0.001,0.058,0.0,0.0,0.0
2024-01-02 10:00:00,0.0,0.001,0.058,0.0,4.0,0.4
2024-01-02 10:15:00,0.0,0.001,0.04586666666666666,7.333333333333333,0.0,3.0
2024-01-02 10:30:00,0.0,0.001,0.18216000000000002,7.333333333333333,0.0,1.8
2024-01-02 10:45:00,0.0,0.001,0.33182666666666666,0.0,0.0,0.0
2024-01-02 11:00:00,0.0,0.001,0.1947333333333333,0.0,0.0,2.2
2024-01-02 11:15:00,0.0,0.001,0.058,0.0,0.0,3.0
2024-01-02 11:30:00,0.0,0.001,0.058,0.0,0.0,1.4
2024-01-02 11:45:00,0.0,0.001,0.06833333333333333,0.7333333333333333,0.0,0.0
2024-01-02 12:00:00,0.0,0.001,0.2214139192941105,0.0,0.0,0.0
2024-01-02 12:15:00,0.0,0.001,0.1743521973529143,0.0,0.0,0.0
2024-01-02 12:30:00,0.0,0.001,0.2704934448104721,0.0,0.0,0.0
2024-01-02 12:45:00,0.0,0.001,0.11370927305892113,0.0,0.0,0.0
2024-01-02 13:00:00,0.0008,0.001,0.0883759397255878,0.0,0.0,2.2
2024-01-02 13:15:00,1.2004666666666668,0.001,0.1710426063922545,0.0,0.0,0.4
2024-01-02 13:30:00,0.001,0.001,0.17890432833345066,0.0,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.05051774644058096,0.0,0.0,1.2
2024-01-02 14:00:00,0.0009333333333333333,0.001,0.22233333333333333,0.0,0.0,0.8
2024-01-02 14:15:00,0.0,0.001,0.14633333333333332,3.6666666666666665,0.0,0.0
2024-01-02 14:30:00,0.0,0.001,0.045,0.0,0.0,1.6
2024-01-02 14:45:00,0.0,0.001,0.21213333333333334,0.0,0.0,0.8
2024-01-02 15:00:00,0.0,0.001,0.09933333333333333,0.0,0.0,0.8
2024-01-02 15:15:00,0.0,0.001,0.058,0.0,0.0,1.6
2024-01-02 15:30:00,0.0,0.001,0.15933333333333335,0.0,0.0,0.0
2024-01-02 15:45:00,0.0,0.001,0.22319999999999998,0.0,0.0,0.0
2024-01-02 16:00:00,0.0,0.001,0.11733333333333333,0.0,0.0,2.2
2024-01-02 16:15:00,0.0,0.001,0.169,0.0,0.0,0.0
2024-01-02 16:30:00,0.0,0.001,0.045,0.0,4.0,0.0
2024-01-02 16:45:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-02 17:00:00,0.0,0.001,0.07033333333333333,0.0,0.0,1.4
2024-01-02 17:15:00,0.0,0.001,0.23657649898302313,2.933333333333333,0.0,0.6
2024-01-02 17:30:00,0.0,0.001,0.26482374237267353,2.2,0.0,1.0
2024-01-02 17:45:00,0.0,0.001,1.8188904090393403,0.0,0.0,2.4
2024-01-02 18:00:00,0.0,0.001,1.5260904090393403,0.0,0.0,0.0
2024-01-02 18:15:00,0.0,0.001,0.10137593972558781,0.0,0.0,0.0
2024-01-02 18:30:00,0.0,0.001,0.10137593972558781,0.0,0.0,0.0
2024-01-02 18:45:00,0.0,0.001,0.30270927305892115,0.0,0.0,2.2
2024-01-02 19:00:00,0.0,0.001,0.3637759397255878,0.0,0.0,0.4
2024-01-02 19:15:00,0.0,0.001,0.07365158096089446,0.0,0.0,0.0
2024-01-02 19:30:00,0.0,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-02 19:45:00,0.0,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-02 20:00:00,0.0,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-02 20:15:00,0.0,0.001,0.25449040903934017,0.0,0.0,0.0
2024-01-02 20:30:00,0.0,0.001,0.31303070201972877,0.0,0.0,1.8
2024-01-02 20:45:00,0.0,0.001,0.11370927305892113,0.0,0.0,0.4
2024-01-02 21:00:00,0.0,0.001,0.0883759397255878,0.0,0.0,0.0
2024-01-02 21:15:00,0.0,0.001,0.0883759397255878,0.0,0.0,0.0
2024-01-02 21:30:00,0.0,0.001,0.14004260639225447,0.0,0.0,0.0
2024-01-02 21:45:00,0.0,0.001,0.2330426063922545,0.0,0.0,0.0
2024-01-02 22:00:00,0.0,0.001,0.2657092730589211,0.0,0.0,1.4
2024-01-02 22:15:00,0.0,0.1481101721312174,0.19144260639225447,0.0,0.0,2.0
2024-01-02 22:30:00,0.0,0.4300445279238899,0.10137593972558781,0.0,0.0,0.0
2024-01-02 22:45:00,0.0,0.663232898700175,0.10137593972558781,0.0,0.0,0.2
2024-01-02 23:00:00,0.0,0.14419002230744984,0.7584426063922545,0.0,0.0,3.0
2024-01-02 23:15:00,0.0,0.29652354140320536,0.17370927305892117,0.0,0.0,1.0
2024-01-02 23:30:00,0.0,1.296082042536148,0.19144260639225447,0.0,0.0,0.0
2024-01-02 23:45:00,0.0,0.3347254971841325,0.2636057932353935,0.0,0.0,2.4
2024-01-03 00:00:00,0.0,0.10695473016285469,0.4566237423726735,0.0,0.0,0.4
2024-01-03 00:15:00,0.0,0.306670447376543,0.6312237423726735,0.0,0.0,0.0
2024-01-03 00:30:00,0.0,0.8915701374107773,0.2118237423726735,0.0,0.0,0.0
2024-01-03 00:45:00,0.0,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-03 01:00:00,0.0,0.001,0.08215707570600683,0.0,0.0,0.0
2024-01-03 01:15:00,0.0,0.001,0.6466237423726735,0.0,0.0,0.6
2024-01-03 01:30:00,0.0,0.001,0.6532237423726737,0.0,0.0,3.0
2024-01-03 01:45:00,0.0,0.001,0.16418441310724763,0.0,0.0,3.0
2024-01-03 02:00:00,0.0,0.001,0.5274666666666666,0.0,0.0,0.6
2024-01-03 02:15:00,0.0,0.001,0.045,0.0,0.0,1.4
2024-01-03 02:30:00,0.0,0.001,0.045,0.0,0.0,0.6
2024-01-03 02:45:00,0.0,0.001,0.5841333333333334,0.0,0.0,0.0
2024-01-03 03:00:00,0.0,0.001,0.21533333333333332,0.0,0.0,0.0
2024-01-03 03:15:00,0.0,0.001,0.2,0.0,0.0,0.0
2024-01-03 03:30:00,0.0,0.001,0.05533333333333333,0.0,0.0,0.0
2024-01-03 03:45:00,0.0,0.001,0.5780666666666666,0.0,0.0,0.0
2024-01-03 04:00:00,0.0,0.001,0.31153333333333333,0.0,0.0,1.6
2024-01-03 04:15:00,0.0,0.001,0.3748666666666667,0.0,4.333333333333333,2.0
2024-01-03 04:30:00,0.0,0.001,0.3383333333333333,0.0,2.3333333333333335,0.0
2024-01-03 04:45:00,0.0,0.001,0.16333333333333336,0.0,0.0,0.0
2024-01-03 05:00:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-03 05:15:00,0.0,0.001,0.31153333333333333,0.0,0.0,0.0
2024-01-03 05:30:00,0.0,0.001,0.17826666666666666,0.0,0.0,0.0
2024-01-03 05:45:00,0.0,0.001,0.06566666666666666,0.0,0.0,0.6
2024-01-03 06:00:00,0.0,0.001,0.37733333333333335,0.0,0.0,2.8
2024-01-03 06:15:00,0.0,0.001,0.16699999999999998,0.0,0.0,1.6
2024-01-03 06:30:00,0.0,0.001,0.045,8.066666666666666,0.0,2.0
2024-01-03 06:45:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-03 07:00:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-03 07:15:00,0.0,0.001,0.138,0.0,0.0,2.4
2024-01-03 07:30:00,0.0,0.001,0.24966666666666668,0.0,0.0,2.2
2024-01-03 07:45:00,0.0,0.001,0.22233333333333333,0.0,0.0,0.8
2024-01-03 08:00:00,0.0,0.001,0.06182783858822096,0.0,0.0,2.4
2024-01-03 08:15:00,0.0,0.001,0.609618864019581,0.0,0.0,0.0
2024-01-03 08:30:00,0.0,0.001,0.6199521973529144,0.0,0.0,0.0
2024-01-03 08:45:00,0.0,0.001,0.2315521973529143,0.0,0.0,0.0
2024-01-03 09:00:00,0.0,0.001,0.12447161139213715,0.0,0.0,0.0
2024-01-03 09:15:00,0.0,0.001,0.235,0.0,0.0,1.4
2024-01-03 09:30:00,0.0,0.001,0.10833333333333334,0.0,0.0,3.0
2024-01-03 09:45:00,0.0,0.001,0.045,0.0,0.0,1.6
2024-01-03 10:00:00,0.0,0.001,0.20046666666666665,0.0,2.6666666666666665,0.0
2024-01-03 10:15:00,0.0,0.001,0.24966666666666665,0.0,1.3333333333333333,0.0
2024-01-03 10:30:00,0.0,0.001,0.136,0.0,0.0,0.0
2024-01-03 10:45:00,0.0,0.001,0.5418666666666667,0.0,0.0,0.0
2024-01-03 11:00:00,0.0,0.001,0.4086,0.0,0.0,0.0
2024-01-03 11:15:00,0.0,0.001,0.0961374110732939,0.0,0.0,2.4
2024-01-03 11:30:00,0.0,0.001,0.2118237423726735,0.0,0.0,3.0
2024-01-03 11:45:00,0.0,0.001,0.2360770757060068,0.0,0.0,2.0
2024-01-03 12:00:00,0.0,0.001,0.20552374237267348,0.0,0.0,0.0
2024-01-03 12:15:00,0.0,0.001,0.2688570757060068,0.0,0.0,0.0
2024-01-03 12:30:00,0.0,0.001,0.3955237423726735,0.0,0.0,0.0
2024-01-03 12:45:00,0.0,0.001,0.30319040903934014,0.0,0.0,1.6
2024-01-03 13:00:00,0.0,0.001,0.3236923272314721,8.066666666666666,0.0,3.0
2024-01-03 13:15:00,0.0,0.001,2.323734798235276,6.6,0.0,1.6
2024-01-03 13:30:00,0.0,0.001,2.343711191251053,0.0,0.0,0.0
2024-01-03 13:45:00,0.0,0.001,0.3655426063922545,0.0,0.0,0.0
2024-01-03 14:00:00,0.0,0.001,0.40140927305892116,0.0,0.0,0.0
2024-01-03 14:15:00,0.0,0.001,0.4700759397255878,0.0,0.0,0.0
2024-01-03 14:30:00,0.0,0.001,0.6755426063922545,0.0,0.0,0.0
2024-01-03 14:45:00,0.0,0.001,0.22171119125105312,0.0,0.0,1.4
2024-01-03 15:00:00,0.0,0.001,0.21225219735291428,0.0,0.0,1.2
2024-01-03 15:15:00,0.0,0.001,0.22328769023407624,0.0,0.0,0.0
2024-01-03 15:30:00,0.0,0.001,0.38740927305892114,0.0,0.0,2.4
2024-01-03 15:45:00,0.0,0.001,0.5231217274510888,0.0,0.0,0.6
2024-01-03 16:00:00,0.0,0.001,0.19512374237267352,0.0,4.0,0.0
2024-01-03 16:15:00,0.0,0.001,0.20552374237267348,0.0,0.0,0.0
2024-01-03 16:30:00,0.0,0.001,0.3041,0.0,0.0,0.0
2024-01-03 16:45:00,0.0,0.001,0.1937,0.0,0.0,0.0
2024-01-03 17:00:00,0.0,0.001,0.3499,0.0,0.0,0.0
2024-01-03 17:15:00,0.0,0.001,0.46004523770585914,0.0,0.0,0.0
2024-01-03 17:30:00,0.0,0.001,0.27558553068624764,0.0,0.0,2.6
2024-01-03 17:45:00,0.0,0.001,0.21225219735291428,0.0,0.0,0.0
2024-01-03 18:00:00,0.0009333333333333333,0.001,0.21225219735291428,0.0,0.0,1.2
2024-01-03 18:15:00,1.2004666666666668,0.001,0.2537805859607772,0.0,0.0,3.0
2024-01-03 18:30:00,0.001,0.001,0.33836666666666665,2.933333333333333,0.0,0.2
2024-01-03 18:45:00,0.001,0.001,0.3582750912156648,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,1.1641855306862476,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.34985219735291434,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.15797219735291432,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.20055219735291432,0.0,0.0,2.2
2024-01-03 20:00:00,0.6007333333333332,0.001,0.12154029298038858,0.0,0.0,1.2
2024-01-03 20:15:00,1.8002,0.001,0.6610805859607771,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.3899521973529143,0.0,0.0,2.4
2024-01-03 20:45:00,0.0009333333333333333,0.001,0.23564519531896055,0.0,0.0,0.8
2024-01-03 21:00:00,0.0,0.001,0.27840927305892116,0.0,0.0,1.0
2024-01-03 21:15:00,0.0,0.001,0.38167593972558783,0.0,0.0,3.0
2024-01-03 21:30:00,0.0,0.001,0.6238759397255879,0.0,1.6666666666666667,3.0
2024-01-03 21:45:00,0.0,0.001,0.1925237423726735,0.0,2.3333333333333335,3.0
2024-01-03 22:00:00,0.0,0.001,0.39089187394128305,0.0,0.0,2.8
2024-01-03 22:15:00,0.0,0.001,0.41372927305892115,0.0,0.0,0.0
2024-01-03 22:30:00,0.0,0.001,0.8708092730589212,0.0,0.0,1.2
2024-01-03 22:45:00,0.0,0.001,0.7065426063922545,0.0,0.0,2.2
2024-01-03 23:00:00,0.0,0.001,0.22407593972558779,0.0,0.0,0.0
2024-01-03 23:15:00,0.0,0.001,0.22407593972558779,0.0,0.0,2.2
2024-01-03 23:30:00,0.0,0.001,0.32067977610985177,0.0,0.0,1.2
2024-01-03 23:45:00,0.0,0.001,0.8322092730589212,0.0,0.0,0.0
2024-01-04 00:00:00,0.0,0.001,0.3790759397255878,0.0,0.0,0.0
2024-01-04 00:15:00,0.0,0.001,0.23440927305892115,0.0,0.0,0.0
2024-01-04 00:30:00,0.0,0.001,0.6170779546471725,0.0,0.0,0.0
2024-01-04 00:45:00,0.0,0.001,0.20552374237267348,0.0,0.0,2.2
2024-01-04 01:00:00,0.0,0.001,0.2308570757060068,0.0,0.0,3.0
2024-01-04 01:15:00,0.0,0.001,0.49712374237267354,0.0,0.0,3.0
2024-01-04 01:30:00,0.0,0.001,0.3488570757060068,0.0,0.0,1.2
2024-01-04 01:45:00,0.0,0.001,0.18227649898302314,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,0.001,0.09023333333333333,0.0,0.0,0.0
2024-01-04 02:15:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-04 02:30:00,0.0,0.001,0.06566666666666666,0.0,0.0,1.2
2024-01-04 02:45:00,0.0,0.001,0.7391333333333333,0.0,0.0,1.6
2024-01-04 03:00:00,0.0,0.001,0.33826666666666666,0.0,0.0,0.0
2024-01-04 03:15:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-04 03:30:00,0.0,0.001,0.045,0.0,0.0,1.0
2024-01-04 03:45:00,0.0,0.001,0.045,0.0,0.0,3.0
2024-01-04 04:00:00,0.0,0.001,0.138,0.0,3.3333333333333335,0.2
2024-01-04 04:15:00,0.0,0.001,0.21166666666666664,0.0,0.6666666666666666,0.0
2024-01-04 04:30:00,0.0,0.001,0.235,0.0,0.0,2.0
2024-01-04 04:45:00,0.0,0.001,0.07033333333333333,0.0,0.0,0.0
2024-01-04 05:00:00,0.0,0.001,0.045,0.0,0.0,0.0
2024-01-04 05:15:00,0.0,0.001,0.05533333333333333,0.0,0.0,2.2
2024-01-04 05:30:00,0.0,0.001,0.2,0.0,0.0,3.0
2024-01-04 05:45:00,0.0,0.001,0.07600000000000001,0.0,0.0,1.6
2024-01-04 06:00:00,0.0,0.001,0.22233333333333333,0.0,0.0,0.0
2024-01-04 06:15:00,0.0,0.001,0.15153333333333333,0.0,0.0,0.0
2024-01-04 06:30:00,0.0,0.001,0.4578,0.0,0.0,0.0
2024-01-04 06:45:00,0.0,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-04 07:00:00,0.0,0.001,0.1716666666666667,0.0,0.0,0.0
2024-01-04 07:15:00,0.0,0.001,0.058,0.0,0.0,0.0
2024-01-04 07:30:00,0.0,0.001,0.15933333333333335,0.0,0.0,0.0
2024-01-04 07:45:00,0.0,0.001,0.2353333333333333,0.0,0.0,0.8
2024-01-04 08:00:00,0.0,0.001,0.4578,0.0,0.0,2.2
2024-01-04 08:15:00,0.0,0.001,0.7356666666666667,0.0,0.0,0.0
2024-01-04 08:30:00,0.0,0.001,0.08633333333333333,0.0,1.3333333333333333,0.0
2024-01-04 08:45:00,0.0,0.001,0.5780666666666666,0.0,3.0,1.2
2024-01-04 09:00:00,0.0,0.001,0.07033333333333333,0.0,0.0,3.0
2024-01-04 09:15:00,0.0,0.001,0.235,0.0,0.0,3.0
2024-01-04 09:30:00,0.0,0.001,0.5804666666666667,0.0,0.0,2.8
2024-01-04 09:45:00,0.0,0.001,0.169,0.0,0.0,0.0
2024-01-04 10:00:00,0.0,0.001,0.44480000000000003,0.0,0.0,0.0
2024-01-04 10:15:00,0.0,0.001,0.045,0.0,0.0,1.2
2024-01-04 10:30:00,0.0,0.001,0.04933333333333333,0.0,0.0,3.0
2024-01-04 10:45:00,0.0,0.001,0.19733333333333333,0.0,0.0,0.4
2024-01-04 11:00:00,0.0,0.001,0.34199999999999997,0.0,0.0,0.0
