,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.21237593972558783,0.0
2024-01-01 00:15:00,0.001,0.31504260639225445,0.0
2024-01-01 00:30:00,0.001,0.11277186198562723,0.0
2024-01-01 00:45:00,0.001,0.0895173991176381,0.0
2024-01-01 01:00:00,0.001,0.18233333333333335,0.0
2024-01-01 01:15:00,0.001,0.0548,0.0
2024-01-01 01:30:00,0.001,0.6150666666666667,0.0
2024-01-01 01:45:00,0.001,0.6663999999999999,0.0
2024-01-01 02:00:00,0.001,0.1236,0.0
2024-01-01 02:15:00,0.001,0.11000000000000001,0.0
2024-01-01 02:30:00,0.001,0.15133333333333335,0.0
2024-01-01 02:45:00,0.001,0.048,0.0
2024-01-01 03:00:00,0.001,0.048,0.0
2024-01-01 03:15:00,0.001,0.048,0.0
2024-01-01 03:30:00,0.001,0.5578,0.0
2024-01-01 03:45:00,0.001,0.15566666666666668,0.0
2024-01-01 04:00:00,0.001,0.12033333333333335,0.0
2024-01-01 04:15:00,0.001,0.048,1.6
2024-01-01 04:30:00,0.001,0.5810666666666667,3.7333333333333334
2024-01-01 04:45:00,0.001,0.048,0.8
2024-01-01 05:00:00,0.001,0.10666666666666667,0.0
2024-01-01 05:15:00,0.001,0.23800000000000002,0.8
2024-01-01 05:30:00,0.001,0.08933333333333333,2.6666666666666665
2024-01-01 05:45:00,0.001,0.048,2.4
2024-01-01 06:00:00,0.001,0.048,0.8
2024-01-01 06:15:00,0.001,0.048,0.8
2024-01-01 06:30:00,0.001,0.05533333333333334,2.4
2024-01-01 06:45:00,0.001,0.313,0.0
2024-01-01 07:00:00,0.001,0.5987333333333333,0.0
2024-01-01 07:15:00,0.001,0.048,0.0
2024-01-01 07:30:00,0.001,0.048,0.0
2024-01-01 07:45:00,0.001,0.13632,0.0
2024-01-01 08:00:00,0.001,0.079,0.0
2024-01-01 08:15:00,0.001,0.6481333333333333,0.0
2024-01-01 08:30:00,0.001,0.10666666666666667,1.0666666666666667
2024-01-01 08:45:00,0.001,0.048,2.933333333333333
2024-01-01 09:00:00,0.001,0.5978945052548875,0.0
2024-01-01 09:15:00,0.001,0.0795521973529143,0.0
2024-01-01 09:30:00,0.001,0.14785819328500685,0.0
2024-01-01 09:45:00,0.001,0.2093759397255878,0.0
2024-01-01 10:00:00,0.001,0.20137593972558782,0.0
2024-01-01 10:15:00,0.001,0.0913759397255878,0.0
2024-01-01 10:30:00,0.001,0.07454810113736683,0.0
2024-01-01 10:45:00,0.001,0.05824724338965037,0.0
2024-01-01 11:00:00,0.001,0.14100000000000001,0.0
2024-01-01 11:15:00,0.001,0.12033333333333335,0.0
2024-01-01 11:30:00,0.001,0.12133333333333333,0.0
2024-01-01 11:45:00,0.001,0.09933333333333333,0.0
2024-01-01 12:00:00,0.001,0.048,0.0
2024-01-01 12:15:00,0.001,0.048,0.0
2024-01-01 12:30:00,0.001,0.17200000000000001,0.0
2024-01-01 12:45:00,0.001,0.08933333333333333,0.0
2024-01-01 13:00:00,0.001,0.07,0.0
2024-01-01 13:15:00,0.001,0.15066666666666667,0.0
2024-01-01 13:30:00,0.001,0.048,0.0
2024-01-01 13:45:00,0.001,0.048,0.0
2024-01-01 14:00:00,0.001,0.203,0.0
2024-01-01 14:15:00,0.001,0.058333333333333334,0.0
2024-01-01 14:30:00,0.001,0.048,0.0
2024-01-01 14:45:00,0.001,0.795,0.0
2024-01-01 15:00:00,0.001,0.49179999999999996,0.0
2024-01-01 15:15:00,0.001,0.079,0.26666666666666666
2024-01-01 15:30:00,0.001,0.19074725262744383,3.7333333333333334
2024-01-01 15:45:00,0.001,0.08112869633593743,0.0
2024-01-01 16:00:00,0.001,0.14784260639225447,0.0
2024-01-01 16:15:00,0.001,0.7773759397255878,0.0
2024-01-01 16:30:00,0.001,0.3691092730589211,0.0
2024-01-01 16:45:00,0.001,0.4230872221962011,0.0
2024-01-01 17:00:00,0.001,0.46231707570600683,0.0
2024-01-01 17:15:00,0.001,0.27940407773996057,0.0
2024-01-01 17:30:00,0.001,0.18019232723147213,0.0
2024-01-01 17:45:00,0.001,0.07595707570600684,0.0
2024-01-01 18:00:00,0.001,0.2607570757060068,0.0
2024-01-01 18:15:00,0.001,0.31049040903934016,0.0
2024-01-01 18:30:00,0.001,0.738912327231472,0.0
2024-01-01 18:45:00,0.001,0.18713418184325636,0.0
2024-01-01 19:00:00,0.001,0.1720426063922545,0.0
2024-01-01 19:15:00,0.001,0.0913759397255878,0.0
2024-01-01 19:30:00,0.001,0.22247785791771976,0.0
2024-01-01 19:45:00,0.001,0.5349445245843863,0.0
2024-01-01 20:00:00,0.001,0.37470927305892116,0.0
2024-01-01 20:15:00,0.001,0.31865158096089446,0.0
2024-01-01 20:30:00,0.001,0.3018237423726735,0.0
2024-01-01 20:45:00,0.001,0.225628687098144,0.0
2024-01-01 21:00:00,0.001,0.20055219735291427,3.2
2024-01-01 21:15:00,0.001,0.9267388640195809,0.8
2024-01-01 21:30:00,0.001,0.4944855306862476,0.0
2024-01-01 21:45:00,0.001,0.3215521973529143,0.0
2024-01-01 22:00:00,0.001,0.8585601114771387,0.0
2024-01-01 22:15:00,0.001,0.7435759397255879,0.0
2024-01-01 22:30:00,0.001,0.2725092730589211,0.0
2024-01-01 22:45:00,0.001,0.37636403535306207,0.0
2024-01-01 23:00:00,0.001,0.2744904090393402,0.0
2024-01-01 23:15:00,0.001,0.20372269116605146,0.0
2024-01-01 23:30:00,0.001,0.19248553068624766,0.0
2024-01-01 23:45:00,0.001,0.0795521973529143,0.0
2024-01-02 00:00:00,0.001,0.1415521973529143,0.0
2024-01-02 00:15:00,0.001,0.18078205086272,0.0
2024-01-02 00:30:00,0.001,0.15066666666666664,0.0
2024-01-02 00:45:00,0.001,0.07,0.0
2024-01-02 01:00:00,0.001,0.048,0.0
2024-01-02 01:15:00,0.001,0.048,0.0
2024-01-02 01:30:00,0.001,0.14100000000000001,0.0
2024-01-02 01:45:00,0.001,0.12033333333333335,0.0
2024-01-02 02:00:00,0.001,0.09933333333333333,0.0
2024-01-02 02:15:00,0.001,0.12133333333333333,0.0
2024-01-02 02:30:00,0.001,0.048,0.0
2024-01-02 02:45:00,0.001,0.048,0.0
2024-01-02 03:00:00,0.001,0.17200000000000001,0.0
2024-01-02 03:15:00,0.001,0.08933333333333333,0.0
2024-01-02 03:30:00,0.001,0.048,0.0
2024-01-02 03:45:00,0.001,0.158,0.0
2024-01-02 04:00:00,0.001,0.06266666666666668,1.8666666666666667
2024-01-02 04:15:00,0.001,0.048,2.4
2024-01-02 04:30:00,0.001,0.203,0.0
2024-01-02 04:45:00,0.001,0.058333333333333334,0.0
2024-01-02 05:00:00,0.001,0.048,0.0
2024-01-02 05:15:00,0.001,0.10666666666666667,0.0
2024-01-02 05:30:00,0.001,0.114,0.0
2024-01-02 05:45:00,0.001,0.079,0.0
2024-01-02 06:00:00,0.001,0.18233333333333335,0.0
2024-01-02 06:15:00,0.001,0.5923333333333333,0.0
2024-01-02 06:30:00,0.001,0.061000000000000006,0.0
2024-01-02 06:45:00,0.001,0.14720000000000003,0.0
2024-01-02 07:00:00,0.001,0.262,0.0
2024-01-02 07:15:00,0.001,0.2584666666666667,0.0
2024-01-02 07:30:00,0.001,0.36333333333333334,0.0
2024-01-02 07:45:00,0.001,0.21146666666666666,0.0
2024-01-02 08:00:00,0.001,0.169,0.0
2024-01-02 08:15:00,0.001,0.169,0.0
2024-01-02 08:30:00,0.001,0.6186666666666667,0.0
2024-01-02 08:45:00,0.001,0.1996666666666667,0.0
2024-01-02 09:00:00,0.001,0.13166666666666668,0.0
2024-01-02 09:15:00,0.001,0.082,0.0
2024-01-02 09:30:00,0.001,0.07746666666666667,0.0
2024-01-02 09:45:00,0.001,0.048,0.0
2024-01-02 10:00:00,0.001,0.06266666666666668,0.0
2024-01-02 10:15:00,0.001,0.28200000000000003,0.0
2024-01-02 10:30:00,0.001,0.08933333333333333,0.0
2024-01-02 10:45:00,0.1907336200641085,0.048,0.0
2024-01-02 11:00:00,0.5904714082723814,0.06013333333333334,2.933333333333333
2024-01-02 11:15:00,0.4854863435082232,0.07572435876469334,1.0666666666666667
2024-01-02 11:30:00,0.16616168836457856,0.20548553068624764,0.0
2024-01-02 11:45:00,0.5149083967827618,0.5522855306862476,0.0
2024-01-02 12:00:00,1.2575608255053539,1.1011521973529141,0.0
2024-01-02 12:15:00,0.12384923520517449,1.7150855306862478,0.0
2024-01-02 12:30:00,0.1218282831049564,1.3097923272314722,0.0
2024-01-02 12:45:00,0.3680441955704638,0.19100579323539352,0.0
2024-01-02 13:00:00,0.7990600207583909,0.6561759397255879,0.0
2024-01-02 13:15:00,0.001,0.38170927305892116,0.0
2024-01-02 13:30:00,0.001,0.3203210235674095,0.0
2024-01-02 13:45:00,0.001,0.16618205086272,0.0
2024-01-02 14:00:00,0.001,0.17294124745755785,0.0
2024-01-02 14:15:00,0.001,0.18082374237267348,0.0
2024-01-02 14:30:00,0.001,0.2428237423726735,0.0
2024-01-02 14:45:00,0.001,0.28415707570600685,0.0
2024-01-02 15:00:00,0.001,0.19695707570600682,0.0
2024-01-02 15:15:00,0.001,0.09278824949151157,0.0
2024-01-02 15:30:00,0.001,0.048,0.0
2024-01-02 15:45:00,0.001,0.048,0.0
2024-01-02 16:00:00,0.001,0.14553333333333335,0.0
2024-01-02 16:15:00,0.001,0.15433333333333332,0.0
2024-01-02 16:30:00,0.001,0.11133333333333333,0.0
2024-01-02 16:45:00,0.001,0.1456,0.0
2024-01-02 17:00:00,0.001,0.05641391929411048,0.0
2024-01-02 17:15:00,0.001,0.0795521973529143,0.0
2024-01-02 17:30:00,0.001,0.21968553068624763,0.0
2024-01-02 17:45:00,0.001,0.24188553068624763,0.0
2024-01-02 18:00:00,0.001,0.20055219735291427,0.0
2024-01-02 18:15:00,0.001,0.2811877962013225,0.0
2024-01-02 18:30:00,0.001,0.2174904090393402,0.0
2024-01-02 18:45:00,0.001,0.11629040903934017,0.0
2024-01-02 19:00:00,0.001,0.3035570757060068,3.466666666666667
2024-01-02 19:15:00,0.001,0.18958057672298373,0.5333333333333333
2024-01-02 19:30:00,0.001,0.3018237423726735,0.0
2024-01-02 19:45:00,0.001,0.3384904090393402,0.0
2024-01-02 20:00:00,0.001,1.1617620204314774,0.0
2024-01-02 20:15:00,0.001,1.6123759397255877,0.0
2024-01-02 20:30:00,0.001,0.8837092730589211,0.0
2024-01-02 20:45:00,0.001,0.34470927305892113,0.0
2024-01-02 21:00:00,0.001,0.8554959397255878,0.0
2024-01-02 21:15:00,0.001,0.3447411414903116,0.0
2024-01-02 21:30:00,0.001,0.5268675151765897,0.0
2024-01-02 21:45:00,0.001,0.4377092730589211,0.0
2024-01-02 22:00:00,0.001,0.47178927305892115,0.0
2024-01-02 22:15:00,0.001,0.43469593972558773,0.0
2024-01-02 22:30:00,0.001,0.8376426063922545,0.0
2024-01-02 22:45:00,0.001,0.2365759397255878,0.0
2024-01-02 23:00:00,0.001,0.3612426063922545,0.0
2024-01-02 23:15:00,0.001,0.5070426063922544,0.0
2024-01-02 23:30:00,0.001,0.4033445245843864,0.0
2024-01-02 23:45:00,0.001,0.3215521973529143,0.0
2024-01-03 00:00:00,0.001,0.27104871752938664,0.0
2024-01-03 00:15:00,0.001,0.20055219735291427,0.0
2024-01-03 00:30:00,0.001,0.1682855306862476,0.0
2024-01-03 00:45:00,0.001,0.3062188640195809,0.0
2024-01-03 01:00:00,0.001,0.14288553068624762,0.0
2024-01-03 01:15:00,0.001,0.054310439470582866,0.0
2024-01-03 01:30:00,0.001,0.048,0.0
2024-01-03 01:45:00,0.001,0.048,0.0
2024-01-03 02:00:00,0.001,0.048,0.0
2024-01-03 02:15:00,0.001,0.25433333333333336,0.0
2024-01-03 02:30:00,0.001,0.13166666666666668,4.0
2024-01-03 02:45:00,0.001,0.1448,0.0
2024-01-03 03:00:00,0.001,0.169,0.0
2024-01-03 03:15:00,0.001,0.169,0.0
2024-01-03 03:30:00,0.001,1.132866666666667,0.0
2024-01-03 03:45:00,0.001,0.30333333333333334,0.0
2024-01-03 04:00:00,0.001,0.158,0.0
2024-01-03 04:15:00,0.001,0.8622666666666667,0.0
2024-01-03 04:30:00,0.001,0.048,0.0
2024-01-03 04:45:00,0.001,0.048,0.0
2024-01-03 05:00:00,0.001,0.13266666666666665,0.0
2024-01-03 05:15:00,0.001,0.18533333333333332,0.0
2024-01-03 05:30:00,0.001,0.13613333333333333,0.0
2024-01-03 05:45:00,0.001,0.114,0.0
2024-01-03 06:00:00,0.001,0.048,0.0
2024-01-03 06:15:00,0.001,0.048,0.0
2024-01-03 06:30:00,0.001,0.14100000000000001,0.0
2024-01-03 06:45:00,0.001,0.12033333333333335,0.0
2024-01-03 07:00:00,0.001,0.05533333333333334,0.0
2024-01-03 07:15:00,0.001,0.158,0.0
2024-01-03 07:30:00,0.001,0.45513333333333333,0.0
2024-01-03 07:45:00,0.001,0.05753333333333333,0.0
2024-01-03 08:00:00,0.001,0.7498,0.0
2024-01-03 08:15:00,0.001,0.13633333333333333,0.0
2024-01-03 08:30:00,0.001,0.061000000000000006,0.0
2024-01-03 08:45:00,0.001,0.5250666666666667,0.0
2024-01-03 09:00:00,0.001,0.516,0.0
2024-01-03 09:15:00,0.001,0.5711999999999999,1.0666666666666667
2024-01-03 09:30:00,0.001,0.216,2.933333333333333
2024-01-03 09:45:00,0.001,0.07133333333333333,0.0
2024-01-03 10:00:00,0.001,0.11424,0.0
2024-01-03 10:15:00,0.001,0.10682666666666667,0.0
2024-01-03 10:30:00,0.001,0.158,0.0
2024-01-03 10:45:00,0.08198752458236763,0.13546666666666668,0.0
2024-01-03 11:00:00,0.22577821760524625,0.30333333333333334,0.0
2024-01-03 11:15:00,1.1005373010781025,0.169,0.0
2024-01-03 11:30:00,0.1826653497677094,0.169,0.0
2024-01-03 11:45:00,0.137110304242186,0.15286666666666668,0.0
2024-01-03 12:00:00,0.2502079141020956,0.13746666666666668,0.0
2024-01-03 12:15:00,0.6559089073405496,0.5488666666666667,0.0
2024-01-03 12:30:00,0.12951676761525008,0.4261472526274438,0.0
2024-01-03 12:45:00,0.11820244224055525,0.2135521973529143,0.0
2024-01-03 13:00:00,0.001,0.7560778579177199,0.0
2024-01-03 13:15:00,0.001,0.22104260639225448,0.0
2024-01-03 13:30:00,0.001,0.6180426063922545,0.0
2024-01-03 13:45:00,0.001,0.4080426063922545,0.0
2024-01-03 14:00:00,0.001,0.2847092730589212,0.0
2024-01-03 14:15:00,0.001,0.21237593972558783,0.0
2024-01-03 14:30:00,0.001,0.21237593972558783,0.0
2024-01-03 14:45:00,0.001,0.1720426063922545,0.0
2024-01-03 15:00:00,0.001,0.10227245990206019,0.0
2024-01-03 15:15:00,0.001,0.8105570757060069,0.0
2024-01-03 15:30:00,0.001,0.15815707570600684,0.0
2024-01-03 15:45:00,0.001,0.631230354696786,0.0
2024-01-03 16:00:00,0.001,0.746618864019581,0.0
2024-01-03 16:15:00,0.001,0.21268553068624765,0.0
2024-01-03 16:30:00,0.001,0.746618864019581,3.466666666666667
2024-01-03 16:45:00,0.001,0.3978855306862476,0.5333333333333333
2024-01-03 17:00:00,0.001,0.2960805859607772,0.0
2024-01-03 17:15:00,0.001,0.11964724338965037,0.0
2024-01-03 17:30:00,0.001,0.18229040903934018,0.0
2024-01-03 17:45:00,0.001,0.25835707570600686,0.0
2024-01-03 18:00:00,0.001,0.34582374237267355,0.0
2024-01-03 18:15:00,0.001,0.4491570757060069,0.0
2024-01-03 18:30:00,0.001,0.532155060784422,0.0
2024-01-03 18:45:00,0.001,0.37004260639225445,0.0
2024-01-03 19:00:00,0.001,0.33644644277651836,0.0
2024-01-03 19:15:00,0.001,0.3463759397255878,0.0
2024-01-03 19:30:00,0.001,0.4083759397255878,0.0
2024-01-03 19:45:00,0.001,0.41744260639225444,0.0
2024-01-03 20:00:00,0.001,0.48737593972558774,0.0
2024-01-03 20:15:00,0.001,0.4213759397255878,0.0
2024-01-03 20:30:00,0.001,0.31899883358833825,0.0
2024-01-03 20:45:00,0.001,0.2769092730589211,0.0
2024-01-03 21:00:00,0.001,0.4021759397255878,0.0
2024-01-03 21:15:00,0.001,0.4355445245843864,0.0
2024-01-03 21:30:00,0.001,0.3803759397255878,0.0
2024-01-03 21:45:00,0.001,0.46664260639225447,0.0
2024-01-03 22:00:00,0.001,0.3757092730589211,0.0
2024-01-03 22:15:00,0.001,0.3437759397255878,0.0
2024-01-03 22:30:00,0.001,0.4573759397255878,0.0
2024-01-03 22:45:00,0.001,0.4582997761098517,0.0
2024-01-03 23:00:00,0.001,0.3172426063922545,0.0
2024-01-03 23:15:00,0.001,0.7771759397255878,0.0
2024-01-03 23:30:00,0.001,0.9432814344707002,0.0
2024-01-03 23:45:00,0.001,0.3148237423726735,0.0
2024-01-04 00:00:00,0.001,0.46272949694906945,0.0
2024-01-04 00:15:00,0.001,0.28826666666666667,0.0
2024-01-04 00:30:00,0.001,0.169,0.0
