,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,59.969513478657184,60.0,0.0,0.07593902695731437,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,59.727704482056154,60.0,0.5134826666666666,0.07545540896411232,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,59.17999878978496,60.0,1.0269653333333335,0.07435999757956993,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,60.27385661081404,60.0,0.0,0.0765477132216281,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,60.88302204396327,60.0,0.385112,0.07776604408792655,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,60.51468837207525,60.0,0.2567413333333333,0.0770293767441505,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,60.2425884429841,60.0,0.2567413333333333,0.07648517688596819,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,59.993036999157624,60.0,0.0,0.07598607399831524,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,59.927740677212746,60.0,0.0,0.07585548135442548,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,59.80370020143565,60.0,0.12837066666666666,0.0756074004028713,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,59.53276653945546,60.0,0.5134826666666666,0.07506553307891092,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,59.18152322951567,60.0,0.7702240000000001,0.07436304645903133,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,58.96045003600644,60.0,1.0269653333333335,0.07392090007201288,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,60.40094635288928,60.0,1.7971893333333335,0.07680189270577856,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,61.05530009602331,60.0,0.0,0.07811060019204663,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,60.98817812710094,60.0,0.0,0.07797635625420189,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,60.92117151662417,60.0,0.0,0.07784234303324834,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,60.854280066333466,60.0,0.0,0.07770856013266694,0.0,0.0,0,0,0
