,TumbleDryer,DishWasher,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.2729529979660462,0.0
2024-01-01 00:15:00,0.001,0.0,0.5405333333333334,0.0
2024-01-01 00:30:00,0.001,0.0,0.22933333333333333,0.0
2024-01-01 00:45:00,0.001,0.0,0.26666666666666666,0.0
2024-01-01 01:00:00,0.001,0.0,0.10333333333333333,0.0
2024-01-01 01:15:00,0.001,0.0,0.052,0.0
2024-01-01 01:30:00,0.001,0.0,0.06813333333333334,0.0
2024-01-01 01:45:00,0.001,0.0,0.211,0.0
2024-01-01 02:00:00,0.001,0.0,0.9034,0.0
2024-01-01 02:15:00,0.001,0.0,0.359,0.0
2024-01-01 02:30:00,0.001,0.0,0.19499999999999998,0.0
2024-01-01 02:45:00,0.001,0.0,0.173,0.0
2024-01-01 03:00:00,0.001,0.0,0.052,0.0
2024-01-01 03:15:00,0.001,0.0,0.14066666666666666,0.0
2024-01-01 03:30:00,0.001,0.0,0.2786666666666667,0.0
2024-01-01 03:45:00,0.001,0.0,0.18000000000000002,0.0
2024-01-01 04:00:00,0.001,0.0,0.052,0.0
2024-01-01 04:15:00,0.001,0.0,0.052,0.0
2024-01-01 04:30:00,0.001,0.0,0.052,3.466666666666667
2024-01-01 04:45:00,0.001,0.0,0.19133333333333333,0.5333333333333333
2024-01-01 05:00:00,0.001,0.0,0.2826666666666667,0.26666666666666666
2024-01-01 05:15:00,0.001,0.0,0.12533333333333335,1.3333333333333333
2024-01-01 05:30:00,0.001,0.0,0.052,0.26666666666666666
2024-01-01 05:45:00,0.001,0.0,0.052,0.5333333333333333
2024-01-01 06:00:00,0.001,0.0,0.052,1.8666666666666667
2024-01-01 06:15:00,0.001,0.0,0.242,4.0
2024-01-01 06:30:00,0.001,0.0,0.6611333333333334,4.0
2024-01-01 06:45:00,0.001,0.0,0.096,0.26666666666666666
2024-01-01 07:00:00,0.001,0.0,0.052,0.0
2024-01-01 07:15:00,0.001,0.0,0.052,0.0
2024-01-01 07:30:00,0.001,0.0,0.10266666666666667,0.0
2024-01-01 07:45:00,0.001,0.0,0.25666666666666665,0.0
2024-01-01 08:00:00,0.001,0.0,0.22533333333333333,0.0
2024-01-01 08:15:00,0.001,0.0,0.07966666666666668,0.0
2024-01-01 08:30:00,0.001,0.0,0.5641999999999999,0.0
2024-01-01 08:45:00,0.001,0.0,1.313,0.0
2024-01-01 09:00:00,0.001,0.0,0.7417999999999999,0.0
2024-01-01 09:15:00,0.001,0.0,0.286,0.0
2024-01-01 09:30:00,0.001,0.0,0.16,0.0
2024-01-01 09:45:00,0.001,0.0,0.052,0.0
2024-01-01 10:00:00,0.001,0.0,0.062400000000000004,0.0
2024-01-01 10:15:00,0.001,0.0,0.065,0.0
2024-01-01 10:30:00,0.001,0.0,0.217,0.0
2024-01-01 10:45:00,0.001,0.0,0.6911609120902708,0.0
2024-01-01 11:00:00,0.001,0.0,0.1298237423726735,0.0
2024-01-01 11:15:00,0.001,0.0,0.0638237423726735,0.0
2024-01-01 11:30:00,0.001,0.0,0.6296904090393401,0.0
2024-01-01 11:45:00,0.001,0.0,2.1984904090393402,0.0
2024-01-01 12:00:00,0.001,0.0,1.5215059959320925,0.0
2024-01-01 12:15:00,0.001,0.0,0.256,0.26666666666666666
2024-01-01 12:30:00,0.001,0.0,0.09944666666666667,2.6666666666666665
2024-01-01 12:45:00,0.001,0.0,0.2007,0.0
2024-01-01 13:00:00,0.001,0.0,0.3136333333333333,0.0
2024-01-01 13:15:00,0.001,0.0,0.494454212274499,0.0
2024-01-01 13:30:00,0.001,0.0,0.6801855306862475,0.0
2024-01-01 13:45:00,0.001,0.0,0.621918864019581,0.0
2024-01-01 14:00:00,0.001,0.0,0.43631886401958103,0.0
2024-01-01 14:15:00,0.001,0.0,0.3264521973529143,0.0
2024-01-01 14:30:00,0.001,0.0,0.7691855306862475,0.0
2024-01-01 14:45:00,0.001,0.0,0.5672173991176381,0.0
2024-01-01 15:00:00,0.001,0.0,0.6840333333333334,0.0
2024-01-01 15:15:00,0.001,0.0,0.5272333333333334,0.0
2024-01-01 15:30:00,0.001,0.0,0.4399472433896504,0.0
2024-01-01 15:45:00,0.001,0.0,0.40119040903934017,0.0
2024-01-01 16:00:00,0.001,0.0,0.1995237423726735,0.0
2024-01-01 16:15:00,0.001,0.0,0.37576176983798726,0.0
2024-01-01 16:30:00,0.001,0.0,0.4392521973529143,0.0
2024-01-01 16:45:00,0.001,0.0,0.277918864019581,0.0
2024-01-01 17:00:00,0.001,0.0,0.2192521973529143,0.0
2024-01-01 17:15:00,0.001,0.0,0.24133219735291428,0.0
2024-01-01 17:30:00,0.001,0.0,0.3247484365046539,0.0
2024-01-01 17:45:00,0.001,0.0,0.3895237423726735,0.0
2024-01-01 18:00:00,0.001,0.0,0.27933707570600685,0.0
2024-01-01 18:15:00,0.001,0.0,0.10615707570600684,0.0
2024-01-01 18:30:00,0.001,0.0,0.07288249491511567,0.0
2024-01-01 18:45:00,0.001,0.0,0.12146666666666667,2.933333333333333
2024-01-01 19:00:00,0.001,0.0,0.6496666666666667,0.0
2024-01-01 19:15:00,0.001,0.0,0.3923333333333333,0.0
2024-01-01 19:30:00,0.001,0.0,0.3637718619856272,0.0
2024-01-01 19:45:00,0.001,0.0,0.7371759397255878,0.0
2024-01-01 20:00:00,0.001,0.0,1.3276426063922542,0.0
2024-01-01 20:15:00,0.001,0.0,2.5769826063922547,0.0
2024-01-01 20:30:00,0.001,0.0,2.1230759397255876,0.0
2024-01-01 20:45:00,0.001,0.0,0.7091543569007429,0.0
2024-01-01 21:00:00,0.001,0.0,0.48231886401958096,0.0
2024-01-01 21:15:00,0.001,0.0,0.3532521973529143,0.0
2024-01-01 21:30:00,0.001,0.0,0.3410601114771388,0.0
2024-01-01 21:45:00,0.001,0.0,0.36507593972558783,0.0
2024-01-01 22:00:00,0.001,0.0,0.6242092730589212,0.0
2024-01-01 22:15:00,0.001,0.0,0.6561904090393401,0.0
2024-01-01 22:30:00,0.001,0.0,0.49285707570600684,0.0
2024-01-01 22:45:00,0.001,0.0,0.40977629628632417,0.0
2024-01-01 23:00:00,0.001,0.0,0.3520759397255878,0.0
2024-01-01 23:15:00,0.001,0.0,0.27714260639225446,0.0
2024-01-01 23:30:00,0.001,0.0,0.4284092730589212,0.0
2024-01-01 23:45:00,0.001,0.0,0.41286898007853257,0.0
2024-01-02 00:00:00,0.001,0.0,0.2120647484745347,0.0
2024-01-02 00:15:00,0.001,0.0,0.19400599593209253,0.0
2024-01-02 00:30:00,0.001,0.0,0.1995237423726735,0.0
