,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,59.92384046367454,60.0,0.0,0.07584768092734909,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,59.761092971034564,60.0,0.0,0.07552218594206912,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,59.59904389780666,60.0,0.0,0.07519808779561332,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,59.437690246773094,60.0,0.0,0.0748753804935462,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,59.27702903357844,60.0,0.0,0.07455405806715687,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,59.11705728667443,60.0,0.0,0.07423411457334887,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,59.74543654677997,60.0,0.0,0.07549087309355995,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,60.94150497735841,60.0,0.0,0.07788300995471684,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,60.77439024907127,60.0,0.0,0.07754878049814252,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,60.607992681880646,60.0,0.0,0.0772159853637613,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,60.44230919814019,60.0,0.0,0.07688461839628039,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,60.277336733411026,60.0,0.0,0.07655467346682204,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,60.11307223640508,60.0,0.0,0.07622614447281016,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,59.94951266892871,60.0,0.0,0.07589902533785743,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,59.78665500582644,60.0,0.0,0.07557331001165288,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,59.62449623492505,60.0,0.0,0.07524899246985009,0.7357166666666666,0.72685,1,1,0
2024-01-01 04:00:00,2.0,59.46303335697782,60.0,0.0,0.07492606671395564,0.7689666666666662,0.0,1,0,0
2024-01-01 04:15:00,2.0,59.30226338560912,60.0,0.0,0.07460452677121826,0.7999999999999993,0.0,1,0,0
2024-01-01 04:30:00,2.0,59.14218334725912,60.0,0.0,0.07428436669451825,0.7999999999999993,0.0,1,0,0
2024-01-01 04:45:00,2.0,59.498451008564615,60.0,0.0,0.07499690201712923,0.7999999999999993,0.0,1,0,1
2024-01-01 05:00:00,2.0,60.95330705833949,60.0,0.0,0.07790661411667897,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,60.80041775619188,60.0,0.0,0.07760083551238375,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,60.63390849378602,60.0,0.0,0.07726781698757204,0.0,0.0,0,0,0
2024-01-01 05:45:00,3.0,60.46811379416248,60.0,0.0,0.07693622758832495,0.7734,0.7645333333333334,1,1,0
2024-01-01 06:00:00,3.0,60.30303059082535,60.0,0.0,0.07660606118165071,0.7999999999999997,0.0,1,0,0
2024-01-01 06:15:00,3.0,60.13865583043841,60.0,0.0,0.07627731166087681,0.7999999999999997,0.0,1,0,0
2024-01-01 06:30:00,3.0,59.97498647276858,60.0,0.0,0.07594997294553714,0.7999999999999997,0.0,1,0,0
2024-01-01 06:45:00,3.0,59.81201949062972,60.0,0.0,0.07562403898125945,0.7999999999999997,0.0,1,0,0
2024-01-01 07:00:00,3.0,59.64975186982671,60.0,0.0,0.07529950373965341,0.7999999999999997,0.0,1,0,0
2024-01-01 07:15:00,3.0,59.488180609099544,60.0,0.0,0.07497636121819908,0.7999999999999997,0.0,1,0,0
2024-01-01 07:30:00,3.0,59.32730272006798,60.0,0.0,0.07465460544013597,0.7999999999999997,0.0,1,0,0
2024-01-01 07:45:00,1.0,59.16711522717618,60.0,0.0,0.07433423045435238,0.7999999999999997,0.0,1,0,0
2024-01-01 08:00:00,1.0,59.30847473903247,60.0,0.0,0.07461694947806494,0.7999999999999997,0.0,1,0,0
2024-01-01 08:15:00,1.0,60.90755046899463,60.0,0.0,0.07781510093798927,0.7999999999999997,0.0,1,0,0
2024-01-01 08:30:00,1.0,60.82625427367605,60.0,0.0,0.0776525085473521,0.7999999999999997,0.0,1,0,0
2024-01-01 08:45:00,3.0,60.659634135673535,60.0,0.0,0.07731926827134708,0.7999999999999997,0.0,1,0,0
2024-01-01 09:00:00,3.0,60.493729036268164,60.0,0.0,0.07698745807253632,0.7999999999999997,0.0,1,0,0
2024-01-01 09:15:00,3.0,60.32853590692209,60.0,0.0,0.0766570718138442,0.7999999999999997,0.0,1,0,0
2024-01-01 09:30:00,3.0,60.164051692265936,60.0,0.0,0.07632810338453187,0.7999999999999997,0.0,1,0,1
2024-01-01 09:45:00,1.0,60.000273350042185,60.0,0.0,0.07600054670008437,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,59.83719785104895,60.0,0.0,0.0756743957020979,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,59.67482217908398,60.0,0.0,0.07534964435816797,0.0,0.0,0,0,0
2024-01-01 10:30:00,1.0,59.51314333088883,60.0,0.0,0.07502628666177767,0.0,0.0,0,0,0
2024-01-01 10:45:00,1.0,59.35215831609334,60.0,0.0,0.0747043166321867,0.7667499999999999,0.7578833333333334,1,1,0
2024-01-01 11:00:00,1.0,59.19186415716029,60.0,0.0,0.0743837283143206,0.7999999999999996,0.0,1,0,0
2024-01-01 11:15:00,1.0,59.11824241015367,60.0,0.0,0.07423648482030734,0.7999999999999996,0.0,1,0,0
2024-01-01 11:30:00,1.0,60.71874150582823,60.0,0.0,0.07743748301165645,0.7999999999999996,0.0,1,0,0
2024-01-01 11:45:00,1.0,60.8525236244003,60.0,0.0,0.07770504724880059,0.7999999999999996,0.0,1,0,0
2024-01-01 12:00:00,1.0,59.506371391876016,60.0,0.7702240000000001,0.07501274278375204,0.7999999999999996,0.0,1,0,0
2024-01-01 12:15:00,1.0,60.74846138922502,60.0,0.12837066666666666,0.07749692277845005,0.7999999999999996,0.0,1,0,0
2024-01-01 12:30:00,1.0,60.4106198049973,60.0,0.2567413333333333,0.07682123960999461,0.7999999999999996,0.0,1,0,0
2024-01-01 12:45:00,1.0,58.96649296989982,60.0,1.1553360000000004,0.07393298593979965,0.7999999999999996,0.0,1,0,0
2024-01-01 13:00:00,1.0,59.89696786183153,60.0,0.385112,0.07579393572366305,0.7999999999999996,0.0,1,0,0
2024-01-01 13:15:00,1.0,60.954344499689554,60.0,0.0,0.07790868899937911,0.7999999999999996,0.0,1,0,0
2024-01-01 13:30:00,3.0,60.438001615919326,60.0,0.2567413333333333,0.07687600323183866,0.7999999999999996,0.0,1,0,0
2024-01-01 13:45:00,3.0,60.01613228465296,60.0,0.2567413333333333,0.07603226456930592,0.7999999999999996,0.0,1,0,0
2024-01-01 14:00:00,3.0,59.29831543571591,60.0,0.2567413333333333,0.07459663087143181,0.7999999999999996,0.0,1,0,0
2024-01-01 14:15:00,3.0,60.682690568111184,60.0,0.12837066666666666,0.07736538113622236,0.7999999999999996,0.0,1,0,0
2024-01-01 14:30:00,3.0,60.86555883096587,60.0,0.2567413333333333,0.07773111766193175,0.7999999999999996,0.0,1,0,0
2024-01-01 14:45:00,1.0,60.276628872729276,60.0,0.0,0.07655325774545856,0.7999999999999996,0.0,1,0,0
2024-01-01 15:00:00,1.0,60.11236741345765,60.0,0.0,0.0762247348269153,0.7999999999999996,0.0,1,0,0
2024-01-01 15:15:00,1.0,59.94881087067937,60.0,0.0,0.07589762174135874,0.7999999999999996,0.0,1,0,0
