,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.052,0.0,0.9333333333333333
2024-01-01 00:30:00,0.001,0.0,0.001,0.06813333333333334,0.0,0.4
2024-01-01 00:45:00,0.001,0.0,0.001,0.2743333333333334,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.36300000000000004,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.22366666666666665,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.173,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.1488,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.21666666666666667,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.22933333333333333,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.09,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.242,0.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.16599999999999998,0.0,1.7333333333333334
2024-01-01 04:45:00,0.001,0.0,0.001,0.052,0.0,0.26666666666666666
2024-01-01 05:00:00,0.001,0.0,0.001,0.052,0.0,0.13333333333333333
2024-01-01 05:15:00,0.001,0.0,0.001,0.052,0.0,0.26666666666666666
2024-01-01 05:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.15333333333333332,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.242,3.6666666666666665,1.3333333333333333
2024-01-01 06:15:00,0.001,0.0,0.001,0.10266666666666667,0.0,2.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.052,0.0,2.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.052,0.0,1.7333333333333334
2024-01-01 07:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.21666666666666667,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.22933333333333333,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.09346666666666667,3.6666666666666665,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.255,4.4,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.179,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.065,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.06326666666666667,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.052,4.4,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.16286666666666666,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.255,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.11566666666666667,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.062400000000000004,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.052,0.0,2.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.052,0.0,0.4
2024-01-01 12:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.21666666666666667,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.22933333333333333,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.09,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.242,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.16599999999999998,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.052,3.6666666666666665,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.052,5.133333333333334,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.15333333333333332,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.242,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.10266666666666667,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.21666666666666667,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.22933333333333333,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.052,0.0,1.2
2024-01-01 18:15:00,0.001,0.0,0.001,0.052,0.0,1.2
2024-01-01 18:30:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.052,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.09,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.242,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.16599999999999998,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.052,0.0,0.0
