,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.12666666666666668,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.2773333333333333,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.22133333333333335,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.11633333333333334,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.199,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.14533333333333334,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.2086666666666667,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.11726666666666666,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.212,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.06733333333333333,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.16840000000000002,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.196,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.09566666666666666,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.204517746440581,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.07649040903934017,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.0558237423726735,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.4491570757060069,2.2
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,2.2486237423726734,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.6167294969490695,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.08800000000000001,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.4550666666666667,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.21433333333333335,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.32566666666666666,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.08533333333333333,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.06466666666666666,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.35100000000000003,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.20966666666666667,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.05433333333333333,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.199,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.2706666666666667,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.14533333333333334,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.199,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.11633333333333334,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.22133333333333335,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.13266666666666665,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.18866666666666668,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.12666666666666668,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.044,1.4
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.234,1.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.12000000000000001,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.1825402929803886,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,1.707818864019581,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,1.5298855306862478,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.20921886401958098,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.3865521973529143,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.3838855306862476,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.2034361000353883,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.0558237423726735,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.5218637423726735,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.08115707570600685,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.3756237423726735,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.33800407773996055,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.5648000000000001,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.16710347982352763,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.2060111912510531,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.34970927305892113,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.5223759397255877,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.23830927305892116,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.10350927305892113,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.1873411414903116,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.9196008485099231,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.39337593972558776,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.39837593972558777,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.23370927305892114,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.19891694582744898,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.6141382780588037,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.18866666666666668,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.5173805767229838,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.24582374237267351,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.06849040903934016,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.12815707570600685,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.2108237423726735,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.05030599593209253,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.12000000000000001,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.234,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.10600000000000001,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.199,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.05433333333333333,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.13266666666666665,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.273,1.2
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.199,1.6
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.06466666666666666,0.6
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.18666666666666665,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.3636666666666667,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.075,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.5770666666666667,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.075,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.313,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.23733333333333334,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.5770666666666667,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.5770666666666667,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.06466666666666666,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.2232,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,1.0096666666666667,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,1.1039333333333334,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.1753333333333333,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.3312666666666667,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.14320000000000002,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.19633333333333333,0.0
2024-01-03 10:15:00,0.1064713048076884,0.001,0.0,0.001,0.18366666666666667,1.4
2024-01-03 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.9903333333333333,0.8
2024-01-03 10:45:00,0.7920347860576631,0.001,0.0,0.001,1.0786666666666667,0.0
2024-01-03 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.12933333333333333,0.0
2024-01-03 11:15:00,0.7920347860576631,0.001,0.0,0.21009531541237417,0.14532,0.0
2024-01-03 11:30:00,0.7920347860576631,0.001,0.0,0.6512177418389324,0.209,0.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.0,0.4137072442888054,0.16753333333333334,0.0
2024-01-03 12:00:00,0.7920347860576631,0.001,0.0,0.16964365321084549,0.18866666666666668,0.0
2024-01-03 12:15:00,0.7920347860576631,0.001,0.0,0.6030308412973945,0.12666666666666668,0.0
2024-01-03 12:30:00,0.7920347860576631,0.001,0.0,1.1911661941981222,0.15439999999999998,0.0
2024-01-03 12:45:00,0.7920347860576631,0.001,0.0,0.09525598664950095,0.5244666666666667,0.0
2024-01-03 13:00:00,0.7920347860576631,0.001,0.0,0.1389822423506404,0.628801715495433,0.0
2024-01-03 13:15:00,0.7920347860576631,0.001,0.0,0.4027552660211879,0.5773092730589211,0.0
2024-01-03 13:30:00,0.7920347860576631,0.001,0.0,0.7422495318685893,0.8465759397255879,0.0
2024-01-03 13:45:00,0.7920347860576631,0.001,0.0,0.001,0.2213759397255878,0.0
2024-01-03 14:00:00,0.7920347860576631,0.001,0.0,0.001,0.19613418184325637,0.0
2024-01-03 14:15:00,0.6865634812499747,0.001,0.0,0.001,1.1213449778745754,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,2.5014855306862476,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.8129521973529144,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.19655219735291432,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.2848721973529143,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.18813827805880382,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.3669866666666667,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.388,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.22100695964705525,2.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.5963521973529142,0.2
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.19655219735291432,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.2998855306862476,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.25394452458438643,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.2563411414903116,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.16370927305892113,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.10037593972558781,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.18927785791771976,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.6096855306862476,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.9507350488287664,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,2.4674217274510886,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.5419759397255878,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.2910426063922545,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.35304260639225443,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.2062724599020602,0.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.15617649898302316,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.2634442739908963,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.22190927305892114,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.36684260639225447,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.2213759397255878,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.2213759397255878,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.001,0.23655360512027265,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.001,0.4615521973529143,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.001,0.3319521973529143,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.001,0.20688553068624763,0.0
2024-01-03 22:45:00,0.001,0.5133357661134783,0.0,0.001,0.19655219735291432,0.0
2024-01-03 23:00:00,0.001,1.8126105293494639,0.0,0.001,0.17972435876469334,0.0
2024-01-03 23:15:00,0.001,1.9750930667388347,0.0,0.001,0.3020843163777948,0.0
2024-01-03 23:30:00,0.001,1.9517746161720926,0.0,0.001,0.5533759397255877,0.0
2024-01-03 23:45:00,0.001,0.7872116014247428,0.0,0.001,0.7102426063922546,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.0873759397255878,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.06844462131383922,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.08533333333333333,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.275,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.265,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.075,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.199,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.17400000000000002,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.22133333333333335,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.06466666666666666,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.199,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.09566666666666666,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.14533333333333334,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.34193333333333337,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.3208666666666667,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.199,0.6
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.10600000000000001,2.8
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.044,0.2
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.158,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.196,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.199,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.11633333333333334,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.17066666666666666,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.328,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.12666666666666668,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.3176666666666667,2.2
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.26366666666666666,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.001,0.168,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.001,0.29933333333333334,0.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.001,0.158,0.0
2024-01-04 10:15:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.001,0.044,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.001,0.15766666666666668,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.001,0.15766666666666668,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.001,0.2086666666666667,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.001,0.14533333333333334,0.0
