,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,59.961896580941634,60.0,0.0,0.07592379316188327,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,59.880359437530025,60.0,0.0,0.07576071887506004,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,59.79899742514068,60.0,0.0,0.07559799485028137,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,59.71781016761529,60.0,0.0,0.07543562033523059,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,59.31371288489495,60.0,1.5404480000000003,0.0746274257697899,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,60.88326032200896,60.0,0.5134826666666666,0.07776652064401791,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,60.602772040828135,60.0,0.2567413333333333,0.07720554408165628,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,59.84294824763023,60.0,1.5404480000000003,0.07568589649526046,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,60.771451192364616,60.0,0.2567413333333333,0.07754290238472923,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,61.042910229402,60.0,0.0,0.078085820458804,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,60.959051211352296,60.0,0.0,0.07791810242270461,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,60.82017231140515,60.0,1.5404480000000003,0.07764034462281029,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,58.98227691978652,60.0,1.0269653333333335,0.07396455383957304,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,60.858257835896566,60.0,0.12837066666666666,0.07771651567179313,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,60.95580415410132,60.0,0.0,0.07791160830820264,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,60.651379696395914,60.0,0.7702240000000001,0.07730275939279183,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,59.915949694246315,60.0,0.2567413333333333,0.07583189938849262,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,59.522030171949446,60.0,0.12837066666666666,0.07504406034389889,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,59.20244865367512,60.0,1.668818666666667,0.07440489730735024,0.8000000000000004,0.7709722222222223,1,1,0
2024-01-01 04:45:00,2.0,59.23309078805385,60.0,0.0,0.07446618157610771,0.8000000000000004,0.0,1,0,0
2024-01-01 05:00:00,2.0,61.07132075770025,60.0,0.0,0.07814264151540048,0.8000000000000004,0.0,1,0,0
2024-01-01 05:15:00,1.0,61.00170547410087,60.0,0.0,0.07800341094820175,0.8000000000000004,0.0,1,0,1
2024-01-01 05:30:00,2.0,60.91793495842712,60.0,0.0,0.07783586991685423,0.0,0.0,0,0,0
2024-01-01 05:45:00,2.0,60.83434437076448,60.0,0.0,0.07766868874152896,0.0,0.0,0,0,0
2024-01-01 06:00:00,2.0,60.75093332465135,60.0,0.0,0.07750186664930271,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,60.66770143445617,60.0,0.0,0.07733540286891234,0.0,0.0,0,0,0
2024-01-01 06:30:00,3.0,60.584648315375674,60.0,0.0,0.07716929663075134,0.0,0.0,0,0,0
2024-01-01 06:45:00,3.0,60.50177358343309,60.0,0.0,0.07700354716686618,0.0,0.0,0,0,0
2024-01-01 07:00:00,3.0,60.419076855476405,60.0,0.0,0.07683815371095282,0.0,0.0,0,0,0
2024-01-01 07:15:00,3.0,60.33655774917654,60.0,0.0,0.07667311549835308,0.0,0.0,0,0,0
2024-01-01 07:30:00,3.0,60.25421588302564,60.0,0.0,0.07650843176605128,0.0,0.0,0,0,0
2024-01-01 07:45:00,3.0,60.17205087633524,60.0,0.0,0.07634410175267048,0.0,0.0,0,0,0
2024-01-01 08:00:00,3.0,60.090062349234564,60.0,0.0,0.07618012469846912,0.0,0.0,0,0,0
2024-01-01 08:15:00,3.0,60.00824992266875,60.0,0.0,0.07601649984533751,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,59.9266132183971,60.0,0.0,0.07585322643679421,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,59.84515185899132,60.0,0.0,0.07569030371798263,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,59.76386546783376,60.0,0.0,0.07552773093566752,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,59.68275366911575,60.0,0.0,0.0753655073382315,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,59.60181608783573,60.0,0.0,0.07520363217567147,0.0,0.0,0,0,0
2024-01-01 09:45:00,1.0,59.52105234979766,60.0,0.0,0.07504210469959531,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,59.440462081609205,60.0,0.0,0.07488092416321841,0.7709722222222225,0.7506527777777778,1,1,0
2024-01-01 10:15:00,1.0,59.36004491068003,60.0,0.0,0.07472008982136007,0.8000000000000006,0.0,1,0,0
2024-01-01 10:30:00,1.0,59.27980046522007,60.0,0.0,0.07455960093044013,0.8000000000000006,0.0,1,0,0
2024-01-01 10:45:00,1.0,59.199728374237786,60.0,0.0,0.07439945674847558,0.8000000000000006,0.0,1,0,0
2024-01-01 11:00:00,1.0,59.11982826753853,60.0,0.0,0.07423965653507707,0.8000000000000006,0.0,1,0,0
2024-01-01 11:15:00,1.0,59.04009977572276,60.0,0.0,0.07408019955144551,0.8000000000000006,0.0,1,0,0
2024-01-01 11:30:00,1.0,60.32131047892085,60.0,0.0,0.0766426209578417,0.8000000000000006,0.0,1,0,0
2024-01-01 11:45:00,3.0,61.02610142701623,60.0,0.0,0.07805220285403247,0.8000000000000006,0.0,1,0,0
2024-01-01 12:00:00,3.0,60.94227851205554,60.0,0.0,0.0778845570241111,0.8000000000000006,0.0,1,0,0
2024-01-01 12:15:00,3.0,60.858635637652725,60.0,0.0,0.07771727127530545,0.8000000000000006,0.0,1,0,0
2024-01-01 12:30:00,1.0,60.77517241710442,60.0,0.0,0.07755034483420885,0.8000000000000006,0.0,1,0,0
2024-01-01 12:45:00,3.0,60.691888464537875,60.0,0.0,0.07738377692907575,0.8000000000000006,0.0,1,0,0
2024-01-01 13:00:00,1.0,60.60878339490911,60.0,0.0,0.07721756678981824,0.8000000000000006,0.0,1,0,0
2024-01-01 13:15:00,1.0,60.5258568240012,60.0,0.0,0.07705171364800241,0.8000000000000006,0.0,1,0,0
2024-01-01 13:30:00,1.0,60.443108368422436,60.0,0.0,0.07688621673684487,0.8000000000000006,0.0,1,0,0
2024-01-01 13:45:00,1.0,60.360537645604595,60.0,0.0,0.07672107529120918,0.8000000000000006,0.0,1,0,0
2024-01-01 14:00:00,1.0,60.278144273801175,60.0,0.0,0.07655628854760234,0.8000000000000006,0.0,1,0,0
2024-01-01 14:15:00,1.0,60.1959278720856,60.0,0.0,0.07639185574417119,0.8000000000000006,0.0,1,0,0
2024-01-01 14:30:00,1.0,60.11388806034948,60.0,0.0,0.07622777612069896,0.8000000000000006,0.0,1,0,0
2024-01-01 14:45:00,1.0,60.03202445930087,60.0,0.0,0.07606404891860175,0.8000000000000006,0.0,1,0,0
2024-01-01 15:00:00,1.0,59.950336690462436,60.0,0.0,0.07590067338092488,0.8000000000000006,0.0,1,0,0
2024-01-01 15:15:00,1.0,59.86882437616982,60.0,0.0,0.07573764875233963,0.8000000000000006,0.0,1,0,0
2024-01-01 15:30:00,1.0,59.78748713956981,60.0,0.0,0.07557497427913962,0.8000000000000006,0.0,1,0,0
2024-01-01 15:45:00,1.0,59.70632460461863,60.0,0.0,0.07541264920923726,0.8000000000000006,0.0,1,0,0
