,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.2906666666666667,0.0,0.0
2024-01-01 00:15:00,0.042154049271240696,0.5253333333333333,0.0,0.0
2024-01-01 00:30:00,0.3286032769611479,0.37933333333333336,0.0,0.0
2024-01-01 00:45:00,0.7776798389088754,0.48673333333333335,0.0,1.1
2024-01-01 01:00:00,0.16114019821312534,0.5888000000000001,0.0,1.5
2024-01-01 01:15:00,0.1581828177695388,0.05466666666666667,0.0,1.3
2024-01-01 01:30:00,1.000722737988656,0.232,0.0,0.0
2024-01-01 01:45:00,0.7836777193005633,0.7363999999999999,0.0,0.0
2024-01-01 02:00:00,0.12242849310647148,0.43379999999999996,0.0,0.0
2024-01-01 02:15:00,0.2539360595937185,0.43379999999999996,0.0,0.0
2024-01-01 02:30:00,0.32029591975141863,0.6026666666666667,0.0,0.0
2024-01-01 02:45:00,0.001,0.346,0.0,0.0
2024-01-01 03:00:00,0.001,0.3463333333333333,0.0,1.4
2024-01-01 03:15:00,0.001,0.19166666666666668,0.0,1.3
2024-01-01 03:30:00,0.001,0.155,0.0,0.0
2024-01-01 03:45:00,0.001,0.13886666666666667,0.0,0.0
2024-01-01 04:00:00,0.001,0.287,1.6666666666666667,0.0
2024-01-01 04:15:00,0.001,0.242,5.0,0.0
2024-01-01 04:30:00,0.001,0.41960000000000003,3.3333333333333335,1.2
2024-01-01 04:45:00,0.001,2.156,0.0,1.5
2024-01-01 05:00:00,0.001,1.8730666666666667,2.0,0.0
2024-01-01 05:15:00,0.001,0.17333333333333334,0.0,0.0
2024-01-01 05:30:00,0.001,0.4718666666666667,0.0,0.0
2024-01-01 05:45:00,0.001,0.4948666666666667,0.0,0.0
2024-01-01 06:00:00,0.001,0.09266666666666666,0.0,0.1
2024-01-01 06:15:00,0.001,0.034,0.0,1.5
2024-01-01 06:30:00,0.001,0.17333333333333334,0.0,1.4
2024-01-01 06:45:00,0.001,0.12266666666666667,1.0,0.0
2024-01-01 07:00:00,0.001,0.10033333333333333,2.0,0.0
2024-01-01 07:15:00,0.001,0.2886666666666667,0.0,0.0
2024-01-01 07:30:00,0.001,0.5817333333333333,0.0,0.0
2024-01-01 07:45:00,0.001,0.7064,0.0,1.4
2024-01-01 08:00:00,0.001,0.13566666666666669,0.0,1.3
2024-01-01 08:15:00,0.001,0.047,0.0,0.0
2024-01-01 08:30:00,0.001,0.12633333333333333,0.0,0.0
2024-01-01 08:45:00,0.001,0.6798666666666667,0.0,0.0
2024-01-01 09:00:00,0.001,0.8264666666666667,0.0,0.0
2024-01-01 09:15:00,0.001,1.6694666666666669,0.0,0.0
2024-01-01 09:30:00,0.001,1.5296533333333333,0.0,0.0
2024-01-01 09:45:00,0.001,0.4571,0.0,0.0
2024-01-01 10:00:00,0.001,0.3933666666666667,1.0,0.3
2024-01-01 10:15:00,0.001,0.6113666666666667,2.0,1.5
2024-01-01 10:30:00,0.001,0.4310333333333334,0.0,1.5
2024-01-01 10:45:00,0.001,0.2665,0.0,1.5
2024-01-01 11:00:00,0.001,0.1697,0.0,1.5
2024-01-01 11:15:00,0.001,0.20636666666666667,0.0,0.4
2024-01-01 11:30:00,0.001,0.4117,0.0,0.0
2024-01-01 11:45:00,0.001,0.3720333333333333,0.0,1.5
2024-01-01 12:00:00,0.001,0.2523666666666667,0.0,1.5
2024-01-01 12:15:00,0.001,0.1697,0.0,1.5
2024-01-01 12:30:00,0.001,0.1697,0.0,1.5
2024-01-01 12:45:00,0.001,0.38970000000000005,0.0,0.4
2024-01-01 13:00:00,0.001,0.31703333333333333,0.0,0.0
2024-01-01 13:15:00,0.001,0.2523666666666667,0.0,0.0
2024-01-01 13:30:00,0.001,0.39588666666666666,0.0,0.0
2024-01-01 13:45:00,0.001,0.3471666666666667,0.0,0.0
2024-01-01 14:00:00,0.001,0.5657,0.0,0.0
2024-01-01 14:15:00,0.001,0.7436333333333334,0.0,0.0
2024-01-01 14:30:00,0.001,0.6929,0.0,0.0
2024-01-01 14:45:00,0.001,0.45432000000000006,2.0,0.4
2024-01-01 15:00:00,0.001,0.33193333333333336,1.0,1.5
2024-01-01 15:15:00,0.001,0.18946666666666667,0.0,1.5
2024-01-01 15:30:00,0.001,0.18133333333333332,0.0,1.5
2024-01-01 15:45:00,0.001,0.11466666666666667,0.0,0.9
2024-01-01 16:00:00,0.001,0.034,0.0,0.0
2024-01-01 16:15:00,0.001,0.05466666666666667,0.0,0.5
2024-01-01 16:30:00,0.001,0.3686666666666667,0.0,1.5
2024-01-01 16:45:00,0.001,0.2643333333333333,0.0,0.2
2024-01-01 17:00:00,0.001,0.25766666666666665,0.0,0.0
2024-01-01 17:15:00,0.001,0.19166666666666668,0.0,1.0
2024-01-01 17:30:00,0.001,0.155,0.0,1.5
2024-01-01 17:45:00,0.001,0.2862666666666666,0.0,0.4
2024-01-01 18:00:00,0.001,0.3939866666666667,0.0,0.0
2024-01-01 18:15:00,0.001,0.25803333333333334,0.0,0.0
2024-01-01 18:30:00,0.001,0.3827666666666667,0.0,0.3
2024-01-01 18:45:00,0.001,0.1697,0.0,1.5
2024-01-01 19:00:00,0.001,0.38970000000000005,1.3333333333333333,0.5
2024-01-01 19:15:00,0.001,0.5003666666666667,1.6666666666666667,0.0
2024-01-01 19:30:00,0.001,0.5253666666666668,0.0,0.0
2024-01-01 19:45:00,0.001,0.5750333333333334,0.0,0.0
2024-01-01 20:00:00,0.001,0.4461666666666667,0.0,0.0
2024-01-01 20:15:00,0.001,0.4784333333333333,0.0,0.0
2024-01-01 20:30:00,0.001,0.5003666666666667,0.0,0.0
2024-01-01 20:45:00,0.001,0.4117,0.0,1.3
2024-01-01 21:00:00,0.001,1.0421,0.0,1.5
2024-01-01 21:15:00,0.001,0.6353666666666667,0.0,0.0
2024-01-01 21:30:00,0.001,0.5735,0.0,0.0
2024-01-01 21:45:00,0.001,0.41656666666666664,0.0,0.0
2024-01-01 22:00:00,0.001,0.30369999999999997,0.0,0.0
2024-01-01 22:15:00,0.001,0.30369999999999997,0.0,0.0
2024-01-01 22:30:00,0.001,0.37856666666666666,0.0,0.0
2024-01-01 22:45:00,0.001,0.6150333333333333,0.0,0.0
2024-01-01 23:00:00,0.001,0.30699333333333334,0.0,0.0
2024-01-01 23:15:00,0.001,0.155,0.0,0.0
2024-01-01 23:30:00,0.001,0.155,0.0,0.5
2024-01-01 23:45:00,0.001,0.155,0.0,1.5
2024-01-02 00:00:00,0.001,0.3934666666666667,0.0,0.4
2024-01-02 00:15:00,0.001,0.33853333333333335,0.0,0.0
2024-01-02 00:30:00,0.001,0.17566666666666667,0.0,0.0
2024-01-02 00:45:00,0.001,0.155,0.0,0.0
2024-01-02 01:00:00,0.001,0.155,0.0,0.8
2024-01-02 01:15:00,0.001,0.331,0.0,1.3
2024-01-02 01:30:00,0.001,1.1459333333333332,0.0,0.0
2024-01-02 01:45:00,0.001,0.219,0.0,0.0
2024-01-02 02:00:00,0.001,0.08566666666666668,0.0,1.2
2024-01-02 02:15:00,0.001,0.034,0.0,1.5
2024-01-02 02:30:00,0.001,0.17333333333333334,0.0,1.5
2024-01-02 02:45:00,0.001,0.2033333333333333,0.0,1.3
2024-01-02 03:00:00,0.001,0.09266666666666666,0.0,0.0
2024-01-02 03:15:00,0.001,0.14766666666666667,0.0,0.0
2024-01-02 03:30:00,0.001,0.11666666666666667,0.0,0.0
2024-01-02 03:45:00,0.001,0.17333333333333334,0.0,0.0
2024-01-02 04:00:00,0.001,0.13733333333333334,0.0,0.0
2024-01-02 04:15:00,0.001,0.6770666666666666,0.0,0.0
2024-01-02 04:30:00,0.001,0.048666666666666664,5.0,0.2
2024-01-02 04:45:00,0.001,0.11666666666666667,0.3333333333333333,1.5
2024-01-02 05:00:00,0.001,0.287,0.0,0.7
2024-01-02 05:15:00,0.001,0.12266666666666667,0.0,0.0
2024-01-02 05:30:00,0.001,0.09266666666666666,0.0,0.0
2024-01-02 05:45:00,0.001,0.11466666666666667,0.0,0.0
2024-01-02 06:00:00,0.001,0.034,0.0,0.0
2024-01-02 06:15:00,0.001,0.225,0.0,0.0
2024-01-02 06:30:00,0.001,0.2673333333333333,0.0,0.0
2024-01-02 06:45:00,0.001,0.034,0.0,0.0
2024-01-02 07:00:00,0.001,0.13666666666666666,0.0,1.0
2024-01-02 07:15:00,0.001,0.07066666666666667,0.0,1.0
2024-01-02 07:30:00,0.001,0.7081333333333333,0.0,0.0
2024-01-02 07:45:00,0.001,0.15633333333333332,0.0,1.3
2024-01-02 08:00:00,0.001,0.202,0.0,1.5
2024-01-02 08:15:00,0.001,0.10433333333333333,0.0,1.5
2024-01-02 08:30:00,0.001,0.14706666666666665,1.0,1.5
2024-01-02 08:45:00,0.001,0.17333333333333334,2.0,0.8
2024-01-02 09:00:00,0.001,0.12266666666666667,0.0,0.7
2024-01-02 09:15:00,0.001,0.034,0.0,1.5
2024-01-02 09:30:00,0.001,0.1882,0.0,1.5
2024-01-02 09:45:00,0.001,0.17933333333333332,0.0,1.5
2024-01-02 10:00:00,0.001,0.245,0.0,1.5
2024-01-02 10:15:00,0.001,0.13566666666666669,0.0,1.5
2024-01-02 10:30:00,0.001,0.039200000000000006,0.0,1.5
2024-01-02 10:45:00,0.001,0.12446666666666667,0.0,1.5
2024-01-02 11:00:00,0.001,0.2980333333333333,0.0,1.5
2024-01-02 11:15:00,0.001,0.5017,0.0,1.5
2024-01-02 11:30:00,0.001,0.2730333333333333,0.0,1.5
2024-01-02 11:45:00,0.001,0.1697,0.0,1.5
2024-01-02 12:00:00,0.001,0.1697,0.0,1.5
2024-01-02 12:15:00,0.001,0.1697,0.0,1.5
2024-01-02 12:30:00,0.001,0.45036666666666664,0.0,1.5
2024-01-02 12:45:00,0.001,0.4527,0.0,1.5
2024-01-02 13:00:00,0.001,0.19390000000000002,0.0,1.5
2024-01-02 13:15:00,0.001,0.2907,2.3333333333333335,1.5
2024-01-02 13:30:00,0.001,0.2907,0.6666666666666666,1.5
