,WasherDryer,DishWasher,WashingMachine,BaseLoad
2024-01-01 00:00:00,0.001,0.0,0.001,0.3231904090393402
2024-01-01 00:15:00,0.001,0.0,0.001,0.3105237423726735
2024-01-01 00:30:00,0.001,0.0,0.001,0.3105237423726735
2024-01-01 00:45:00,0.001,0.0,0.001,0.3105237423726735
2024-01-01 01:00:00,0.001,0.0,0.001,0.411598081807868
2024-01-01 01:15:00,0.001,0.0,0.001,0.34236666666666665
2024-01-01 01:30:00,0.001,0.0,0.001,0.1777
2024-01-01 01:45:00,0.001,0.0,0.001,0.1777
2024-01-01 02:00:00,0.001,0.0,0.001,0.1777
2024-01-01 02:15:00,0.001,0.0,0.001,0.1777
2024-01-01 02:30:00,0.001,0.0,0.001,0.34236666666666665
2024-01-01 02:45:00,0.001,0.0,0.001,0.3043666666666667
2024-01-01 03:00:00,0.001,0.0,0.001,0.1777
2024-01-01 03:15:00,0.001,0.0,0.001,0.1777
2024-01-01 03:30:00,0.001,0.0,0.001,0.1777
2024-01-01 03:45:00,0.001,0.0,0.001,0.19036666666666668
2024-01-01 04:00:00,0.001,0.0,0.001,0.36769999999999997
2024-01-01 04:15:00,0.001,0.0,0.001,0.23017999999999997
2024-01-01 04:30:00,0.001,0.0,0.001,0.042
2024-01-01 04:45:00,0.001,0.0,0.001,0.042
2024-01-01 05:00:00,0.001,0.0,0.001,0.042
2024-01-01 05:15:00,0.001,0.0,0.001,0.09266666666666667
2024-01-01 05:30:00,0.001,0.0,0.001,0.232
2024-01-01 05:45:00,0.001,0.0,0.001,0.09266666666666667
2024-01-01 06:00:00,0.001,0.0,0.001,0.04831043947058287
2024-01-01 06:15:00,0.001,0.0,0.001,0.07906994379349526
2024-01-01 06:30:00,0.001,0.0,0.001,0.48517593972558787
2024-01-01 06:45:00,0.001,0.0,0.001,0.17404260639225447
2024-01-01 07:00:00,0.001,0.0,0.001,0.27537593972558777
2024-01-01 07:15:00,0.001,0.0,0.001,0.07700780815697826
2024-01-01 07:30:00,0.001,0.0,0.001,0.0490942454236041
2024-01-01 07:45:00,0.001,0.0,0.001,0.042
2024-01-01 08:00:00,0.001,0.0,0.001,0.042
2024-01-01 08:15:00,0.001,0.0,0.001,0.308
2024-01-01 08:30:00,0.001,0.0,0.001,0.886
2024-01-01 08:45:00,0.001,0.0,0.001,0.055
2024-01-01 09:00:00,0.001,0.0,0.001,0.055
2024-01-01 09:15:00,0.001,0.0,0.001,0.05326666666666667
2024-01-01 09:30:00,0.001,0.0,0.001,0.042
2024-01-01 09:45:00,0.001,0.0,0.001,0.7397333333333334
2024-01-01 10:00:00,0.001,0.0,0.001,0.1686666666666667
2024-01-01 10:15:00,0.001,0.0,0.001,0.042
2024-01-01 10:30:00,0.001,0.0,0.001,0.042
2024-01-01 10:45:00,0.001,0.0,0.001,0.042
2024-01-01 11:00:00,0.001,0.0,0.001,0.05466666666666667
2024-01-01 11:15:00,0.001,0.0,0.001,0.232
2024-01-01 11:30:00,0.001,0.0,0.001,0.13066666666666668
2024-01-01 11:45:00,0.001,0.0,0.001,0.042
2024-01-01 12:00:00,0.001,0.0,0.001,0.042
2024-01-01 12:15:00,0.001,0.0,0.001,0.042
2024-01-01 12:30:00,0.001,0.0,0.001,0.09266666666666667
2024-01-01 12:45:00,0.001,0.0,0.001,0.26144871752938664
2024-01-01 13:00:00,0.001,0.0,0.001,0.6572855306862476
2024-01-01 13:15:00,0.001,0.0,0.001,0.07355219735291431
2024-01-01 13:30:00,0.001,0.0,0.001,0.07355219735291431
2024-01-01 13:45:00,0.001,0.0,0.001,0.0714487175293867
2024-01-01 14:00:00,0.001,0.0,0.001,0.13066666666666668
2024-01-01 14:15:00,0.001,0.0,0.001,0.232
2024-01-01 14:30:00,0.001,0.0,0.001,0.05466666666666667
2024-01-01 14:45:00,0.001,0.0,0.001,0.042
2024-01-01 15:00:00,0.001,0.0,0.001,0.042
2024-01-01 15:15:00,0.001,0.0,0.001,0.042
2024-01-01 15:30:00,0.001,0.0,0.001,0.1686666666666667
2024-01-01 15:45:00,0.001,0.0,0.001,0.20666666666666667
2024-01-01 16:00:00,0.001,0.0,0.001,0.042
2024-01-01 16:15:00,0.001,0.0,0.001,0.042
2024-01-01 16:30:00,0.001,0.0,0.001,0.042
2024-01-01 16:45:00,0.001,0.0,0.001,0.042
2024-01-01 17:00:00,0.001,0.0,0.001,0.23611538419605335
2024-01-01 17:15:00,0.001,0.0,0.001,0.20021886401958094
2024-01-01 17:30:00,0.001,0.0,0.001,0.07355219735291431
2024-01-01 17:45:00,0.001,0.0,0.001,1.6728855306862476
2024-01-01 18:00:00,0.001,0.0,0.001,1.7051521973529142
2024-01-01 18:15:00,0.001,0.0,0.001,0.1756666666666667
2024-01-01 18:30:00,0.001,0.0,0.001,0.353
2024-01-01 18:45:00,0.5810921764422863,0.0,0.001,0.6514666666666666
2024-01-01 19:00:00,0.7920347860576631,0.0,0.001,0.163
2024-01-01 19:15:00,0.7920347860576631,0.0,0.001,0.5386000000000001
2024-01-01 19:30:00,0.7920347860576631,0.0,0.001,0.042
2024-01-01 19:45:00,0.7920347860576631,0.0,0.001,0.09266666666666667
2024-01-01 20:00:00,0.7920347860576631,0.0,0.001,0.232
2024-01-01 20:15:00,0.7920347860576631,0.0,0.001,0.09266666666666667
2024-01-01 20:30:00,0.7920347860576631,0.0,0.001,0.042
2024-01-01 20:45:00,0.7920347860576631,0.0,0.001,0.042
2024-01-01 21:00:00,0.7920347860576631,0.0,0.001,0.042
2024-01-01 21:15:00,0.7920347860576631,0.0,0.001,0.13413333333333333
2024-01-01 21:30:00,0.7920347860576631,0.0,0.001,0.2681382780588038
2024-01-01 21:45:00,0.05373565240384421,0.0,0.001,1.014418864019581
2024-01-01 22:00:00,0.001,0.0,0.001,1.3447994407425647
2024-01-01 22:15:00,0.001,0.0,0.036593312409691596,0.42250927305892116
2024-01-01 22:30:00,0.001,0.0,0.19006134212123083,0.0853759397255878
2024-01-01 22:45:00,0.001,0.0,0.7803025484349668,0.20279070201972876
2024-01-01 23:00:00,0.001,0.0,0.5492199581826239,0.3502491615817823
2024-01-01 23:15:00,0.001,0.0,0.1434513441698239,0.19452783858822095
2024-01-01 23:30:00,0.001,0.0,0.2554147936828785,0.20925219735291428
2024-01-01 23:45:00,0.001,0.0,0.67508669111518,0.20925219735291428
2024-01-02 00:00:00,0.001,0.0,0.09870951859967539,0.20925219735291428
2024-01-02 00:15:00,0.001,0.0,0.18557756726486918,0.7653049447254704
2024-01-02 00:30:00,0.001,0.0,0.8314813029734992,0.3043666666666667
2024-01-02 00:45:00,0.001,0.0,0.001,0.1777
2024-01-02 01:00:00,0.001,0.0,0.001,0.1777
2024-01-02 01:15:00,0.001,0.0,0.001,0.1777
2024-01-02 01:30:00,0.001,0.0,0.001,0.19036666666666668
2024-01-02 01:45:00,0.001,0.0,0.001,0.36769999999999997
2024-01-02 02:00:00,0.001,0.0,0.001,0.26636666666666664
2024-01-02 02:15:00,0.001,0.0,0.001,0.1777
2024-01-02 02:30:00,0.001,0.0,0.001,0.1777
2024-01-02 02:45:00,0.001,0.0,0.001,0.5775
2024-01-02 03:00:00,0.001,0.0,0.001,0.22836666666666666
2024-01-02 03:15:00,0.001,0.0,0.001,0.36769999999999997
2024-01-02 03:30:00,0.001,0.0,0.001,0.6281666666666667
2024-01-02 03:45:00,0.001,0.0,0.001,0.3109666666666666
2024-01-02 04:00:00,0.001,0.0,0.001,0.1777
2024-01-02 04:15:00,0.001,0.0,0.001,0.16865333333333332
2024-01-02 04:30:00,0.001,0.0,0.001,0.6637333333333333
2024-01-02 04:45:00,0.001,0.0,0.001,0.232
2024-01-02 05:00:00,0.001,0.0,0.001,0.5877333333333333
2024-01-02 05:15:00,0.001,0.0,0.001,0.042
2024-01-02 05:30:00,0.001,0.0,0.001,0.44179999999999997
2024-01-02 05:45:00,0.001,0.0,0.001,0.04988249491511566
2024-01-02 06:00:00,0.001,0.0,0.001,0.18049040903934016
2024-01-02 06:15:00,0.001,0.0,0.001,0.2184904090393402
2024-01-02 06:30:00,0.001,0.0,0.001,0.0538237423726735
2024-01-02 06:45:00,0.001,0.0,0.001,0.5868904090393402
2024-01-02 07:00:00,0.001,0.0,0.001,0.0538237423726735
2024-01-02 07:15:00,0.001,0.0,0.001,0.053109832316356465
2024-01-02 07:30:00,0.001,0.0,0.001,0.21966666666666665
2024-01-02 07:45:00,0.001,0.0,0.001,0.18166666666666667
2024-01-02 08:00:00,0.001,0.0,0.001,0.055
2024-01-02 08:15:00,0.001,0.0,0.001,0.4547999999999999
2024-01-02 08:30:00,0.001,0.0,0.001,0.055
2024-01-02 08:45:00,0.001,0.0,0.001,0.06766666666666668
2024-01-02 09:00:00,0.001,0.0,0.001,0.7676666666666667
2024-01-02 09:15:00,0.528356524038442,0.0,0.001,0.14366666666666666
2024-01-02 09:30:00,0.7920347860576631,0.0,0.001,0.055
2024-01-02 09:45:00,0.7920347860576631,0.0,0.001,0.10170406578430476
2024-01-02 10:00:00,0.7920347860576631,0.0,0.001,0.2222521973529143
2024-01-02 10:15:00,0.7920347860576631,0.0004,0.001,0.272918864019581
2024-01-02 10:30:00,0.7920347860576631,0.7506666666666667,0.001,0.4986521973529143
2024-01-02 10:45:00,0.7920347860576631,0.4508,0.001,0.3927426063922545
2024-01-02 11:00:00,0.7920347860576631,0.001,0.001,2.2402411414903116
2024-01-02 11:15:00,0.7920347860576631,0.001,0.001,0.9502570757060068
2024-01-02 11:30:00,0.7920347860576631,6.666666666666667e-05,0.001,0.3105237423726735
2024-01-02 11:45:00,0.7920347860576631,0.0,0.001,0.39051966463271287
2024-01-02 12:00:00,0.7920347860576631,0.0,0.001,1.3079237423726733
2024-01-02 12:15:00,0.7920347860576631,0.0,0.001,2.45179040903934
2024-01-02 12:30:00,0.7920347860576631,0.0,0.001,0.6949446213138392
2024-01-02 12:45:00,0.4756208716345978,0.0,0.001,0.2340759397255878
2024-01-02 13:00:00,0.001,0.0,0.001,0.23013469226802996
2024-01-02 13:15:00,0.001,0.0,0.001,0.44571886401958094
2024-01-02 13:30:00,0.001,0.0,0.001,0.9077188640195809
2024-01-02 13:45:00,0.001,0.0,0.001,0.3264243587646934
2024-01-02 14:00:00,0.001,0.0009333333333333333,0.001,0.3004333333333333
2024-01-02 14:15:00,0.001,1.2004666666666668,0.001,0.25836666666666663
2024-01-02 14:30:00,0.001,0.001,0.001,0.1777
2024-01-02 14:45:00,0.001,0.001,0.001,0.34236666666666665
2024-01-02 15:00:00,0.001,0.001,0.001,0.7041666666666665
2024-01-02 15:15:00,0.001,0.001,0.001,0.1777
2024-01-02 15:30:00,0.001,0.001,0.001,0.1777
2024-01-02 15:45:00,0.001,0.001,0.001,0.17433102543136
2024-01-02 16:00:00,0.001,0.6007333333333332,0.001,0.08621886401958097
2024-01-02 16:15:00,0.001,1.8002,0.001,0.35115219735291425
2024-01-02 16:30:00,0.001,0.001,0.001,0.2962188640195809
2024-01-02 16:45:00,0.001,0.001,0.001,0.740618864019581
2024-01-02 17:00:00,0.001,6.666666666666667e-05,0.001,0.18441391929411047
2024-01-02 17:15:00,0.001,0.0,0.001,0.12153333333333333
2024-01-02 17:30:00,0.001,0.0,0.001,0.20306666666666665
2024-01-02 17:45:00,0.001,0.0,0.001,0.232
2024-01-02 18:00:00,0.001,0.0,0.001,0.18098666666666666
2024-01-02 18:15:00,0.001,0.0,0.001,0.042
2024-01-02 18:30:00,0.001,0.0,0.001,0.042
2024-01-02 18:45:00,0.001,0.0,0.001,0.06934523770585906
2024-01-02 19:00:00,0.001,0.0,0.001,0.16221886401958097
2024-01-02 19:15:00,0.001,0.0,0.001,0.2635521973529143
2024-01-02 19:30:00,0.001,0.0,0.001,0.08621886401958097
2024-01-02 19:45:00,0.001,0.0,0.001,0.054620878941165726
2024-01-02 20:00:00,0.001,0.0,0.001,0.042
2024-01-02 20:15:00,0.001,0.0,0.001,0.5858408908968216
2024-01-02 20:30:00,0.001,0.0,0.001,0.21204260639225445
2024-01-02 20:45:00,0.001,0.0,0.001,0.25004260639225445
2024-01-02 21:00:00,0.001,0.0,0.001,0.0853759397255878
2024-01-02 21:15:00,0.001,0.0,0.001,0.07985819328500683
2024-01-02 21:30:00,0.001,0.0,0.001,0.07355219735291431
2024-01-02 21:45:00,0.001,0.0,0.001,0.06592208401182506
2024-01-02 22:00:00,0.001,0.0,0.001,0.33872722219620116
2024-01-02 22:15:00,0.001,0.0,0.001,0.4793092730589211
2024-01-02 22:30:00,0.001,0.0,0.001,0.6191759397255878
2024-01-02 22:45:00,0.001,0.0,0.001,0.2193759397255878
2024-01-02 23:00:00,0.001,0.0,0.21009531541237417,0.21590927305892113
2024-01-02 23:15:00,0.001,0.0,0.6512177418389324,0.21904260639225448
2024-01-02 23:30:00,0.001,0.0,0.4137072442888054,0.46261593972558773
2024-01-02 23:45:00,0.001,0.0,0.16964365321084549,0.3171226063922544
2024-01-03 00:00:00,0.001,0.0,0.6030308412973945,0.19796202043147734
2024-01-03 00:15:00,0.001,0.0,1.1911661941981222,0.1022237423726735
2024-01-03 00:30:00,0.001,0.0,0.09525598664950095,0.0538237423726735
2024-01-03 00:45:00,0.001,0.0,0.1389822423506404,0.0966079141242245
2024-01-03 01:00:00,0.001,0.0,0.4027552660211879,0.232
2024-01-03 01:15:00,0.001,0.0,0.7422495318685893,0.09266666666666667
2024-01-03 01:30:00,0.001,0.0,0.001,0.042
2024-01-03 01:45:00,0.001,0.0,0.001,0.042
2024-01-03 02:00:00,0.001,0.0,0.001,0.042
2024-01-03 02:15:00,0.001,0.0,0.001,0.13066666666666668
2024-01-03 02:30:00,0.001,0.0,0.001,0.7650666666666666
2024-01-03 02:45:00,0.001,0.0,0.001,0.05466666666666667
2024-01-03 03:00:00,0.001,0.0,0.001,0.042
2024-01-03 03:15:00,0.001,0.0,0.001,0.042
2024-01-03 03:30:00,0.001,0.0,0.001,0.042
2024-01-03 03:45:00,0.001,0.0,0.001,0.1686666666666667
2024-01-03 04:00:00,0.001,0.0,0.001,0.20666666666666667
2024-01-03 04:15:00,0.001,0.0,0.001,0.8415999999999999
2024-01-03 04:30:00,0.001,0.0,0.001,0.3085333333333333
2024-01-03 04:45:00,0.001,0.0,0.001,0.042
2024-01-03 05:00:00,0.001,0.0,0.001,0.042
2024-01-03 05:15:00,0.001,0.0,0.001,0.20666666666666667
2024-01-03 05:30:00,0.001,0.0,0.001,0.1686666666666667
2024-01-03 05:45:00,0.001,0.0,0.001,0.042
2024-01-03 06:00:00,0.001,0.0,0.001,0.042
2024-01-03 06:15:00,0.001,0.0,0.001,0.44179999999999997
2024-01-03 06:30:00,0.001,0.0,0.001,0.059000000000000004
2024-01-03 06:45:00,0.001,0.0,0.001,0.245
2024-01-03 07:00:00,0.001,0.0,0.001,0.14366666666666666
2024-01-03 07:15:00,0.001,0.0,0.001,0.055
2024-01-03 07:30:00,0.001,0.0,0.001,0.055
2024-01-03 07:45:00,0.001,0.0,0.001,1.1211333333333333
2024-01-03 08:00:00,0.001,0.0,0.001,0.37220000000000003
2024-01-03 08:15:00,0.001,0.0,0.001,0.5115333333333333
2024-01-03 08:30:00,0.001,0.0,0.001,0.10046666666666668
2024-01-03 08:45:00,0.001,0.0,0.001,0.055
2024-01-03 09:00:00,0.001,0.0,0.001,0.055
2024-01-03 09:15:00,0.001,0.0,0.001,0.18826666666666667
2024-01-03 09:30:00,0.001,0.0,0.001,0.41019999999999995
2024-01-03 09:45:00,0.001,0.0,0.001,0.23546666666666666
2024-01-03 10:00:00,0.001,0.0,0.001,0.05466666666666667
2024-01-03 10:15:00,0.001,0.0,0.001,0.5750666666666666
2024-01-03 10:30:00,0.001,0.0,0.001,0.042
2024-01-03 10:45:00,0.001,0.0,0.001,0.44179999999999997
2024-01-03 11:00:00,0.001,0.0,0.001,0.1686666666666667
2024-01-03 11:15:00,0.001,0.0,0.001,0.20666666666666667
2024-01-03 11:30:00,0.001,0.0,0.001,0.042
2024-01-03 11:45:00,0.001,0.0,0.001,0.042
2024-01-03 12:00:00,0.001,0.0,0.001,0.44179999999999997
2024-01-03 12:15:00,0.001,0.0,0.001,0.042
2024-01-03 12:30:00,0.001,0.0,0.001,0.26094666666666666
2024-01-03 12:45:00,0.001,0.0,0.001,0.3043666666666667
2024-01-03 13:00:00,0.001,0.0,0.001,0.2019
2024-01-03 13:15:00,0.001,0.0,0.001,0.29869999999999997
2024-01-03 13:30:00,0.001,0.0,0.001,0.8317666666666667
2024-01-03 13:45:00,0.001,0.0,0.001,0.3113666666666666
2024-01-03 14:00:00,0.001,0.0,0.001,0.48869999999999997
2024-01-03 14:15:00,0.001,0.0,0.001,0.38736666666666664
2024-01-03 14:30:00,0.001,0.0,0.001,0.1944374110732939
2024-01-03 14:45:00,0.001,0.0,0.001,0.1895237423726735
2024-01-03 15:00:00,0.001,0.0,0.001,0.4560570757060069
2024-01-03 15:15:00,0.001,0.0,0.001,0.5179904090393401
2024-01-03 15:30:00,0.001,0.0,0.001,0.38858249491511565
2024-01-03 15:45:00,0.001,0.0,0.001,0.6411666666666667
2024-01-03 16:00:00,0.001,0.0,0.001,0.19069999999999998
2024-01-03 16:15:00,0.001,0.0,0.001,0.18549999999999997
2024-01-03 16:30:00,0.001,0.0,0.001,1.1105666666666667
2024-01-03 16:45:00,0.001,0.0,0.001,0.26636666666666664
2024-01-03 17:00:00,0.001,0.0,0.001,0.36769999999999997
2024-01-03 17:15:00,0.001,0.0,0.001,0.19643333333333332
2024-01-03 17:30:00,0.001,0.0,0.001,0.19069999999999998
2024-01-03 17:45:00,0.001,0.0,0.001,0.25694
2024-01-03 18:00:00,0.001,0.0,0.001,0.1195726625987592
2024-01-03 18:15:00,0.001,0.0,0.001,0.1934904090393402
2024-01-03 18:30:00,0.001,0.0,0.001,0.3233570757060068
2024-01-03 18:45:00,0.001,0.0,0.001,0.1748237423726735
2024-01-03 19:00:00,0.001,0.0,0.001,0.1748237423726735
2024-01-03 19:15:00,0.001,0.0003333333333333333,0.001,0.18008910723922805
2024-01-03 19:30:00,0.001,0.6007333333333332,0.001,0.19455219735291432
2024-01-03 19:45:00,0.001,0.6007333333333332,0.001,0.3592188640195809
2024-01-03 20:00:00,0.001,0.001,0.001,0.5940581932850069
2024-01-03 20:15:00,0.001,0.001,0.001,0.33964260639225446
2024-01-03 20:30:00,0.001,0.001,0.001,0.7247182476275611
2024-01-03 20:45:00,0.001,0.001,0.001,0.5746237423726736
2024-01-03 21:00:00,0.001,0.001,0.001,0.18749040903934017
2024-01-03 21:15:00,0.001,0.001,0.001,0.3406237423726735
2024-01-03 21:30:00,0.001,1.5003333333333333,0.001,0.17475707570600685
2024-01-03 21:45:00,0.001,0.9006000000000001,0.001,0.1748237423726735
2024-01-03 22:00:00,0.001,0.001,0.001,0.1748237423726735
2024-01-03 22:15:00,0.001,0.0003333333333333333,0.001,0.20198205086272
2024-01-03 22:30:00,0.001,0.0,0.001,0.25821886401958094
2024-01-03 22:45:00,0.001,0.0,0.001,0.39755219735291425
2024-01-03 23:00:00,0.001,0.0,0.001,0.25821886401958094
2024-01-03 23:15:00,0.001,0.0,0.001,0.21370135893469663
2024-01-03 23:30:00,0.001,0.0,0.001,0.7394426063922546
2024-01-03 23:45:00,0.001,0.0,0.001,0.19796202043147734
2024-01-04 00:00:00,0.001,0.0,0.001,0.5826237423726736
2024-01-04 00:15:00,0.001,0.0,0.001,0.4086426063922544
2024-01-04 00:30:00,0.001,0.0,0.001,0.4923248599516735
2024-01-04 00:45:00,0.001,0.0,0.001,0.0853759397255878
2024-01-04 01:00:00,0.001,0.0,0.001,0.0853759397255878
2024-01-04 01:15:00,0.001,0.0,0.001,0.0853759397255878
2024-01-04 01:30:00,0.001,0.0,0.001,0.7177640353530621
2024-01-04 01:45:00,0.001,0.0,0.001,0.2153374110732939
2024-01-04 02:00:00,0.001,0.0,0.001,0.042
2024-01-04 02:15:00,0.001,0.0,0.001,0.042
2024-01-04 02:30:00,0.001,0.0,0.001,0.042
2024-01-04 02:45:00,0.001,0.0,0.001,0.042
2024-01-04 03:00:00,0.001,0.0,0.001,0.6064666666666666
2024-01-04 03:15:00,0.001,0.0,0.001,0.1686666666666667
2024-01-04 03:30:00,0.001,0.0,0.001,0.042
2024-01-04 03:45:00,0.001,0.0,0.001,0.042
2024-01-04 04:00:00,0.001,0.0,0.001,0.042
2024-01-04 04:15:00,0.001,0.0,0.001,0.05466666666666667
2024-01-04 04:30:00,0.001,0.0,0.001,0.6318
2024-01-04 04:45:00,0.001,0.0,0.001,0.26393333333333335
2024-01-04 05:00:00,0.001,0.0,0.001,0.042
2024-01-04 05:15:00,0.001,0.0,0.001,0.042
2024-01-04 05:30:00,0.001,0.0,0.001,0.44179999999999997
2024-01-04 05:45:00,0.001,0.0,0.001,0.09266666666666667
2024-01-04 06:00:00,0.001,0.0,0.001,0.232
2024-01-04 06:15:00,0.001,0.0,0.001,0.09266666666666667
2024-01-04 06:30:00,0.001,0.0,0.001,0.042
2024-01-04 06:45:00,0.001,0.0,0.001,0.042
2024-01-04 07:00:00,0.001,0.0,0.001,1.29
2024-01-04 07:15:00,0.001,0.0,0.001,1.2122666666666668
2024-01-04 07:30:00,0.001,0.0,0.001,0.232
2024-01-04 07:45:00,0.001,0.0,0.001,0.4544666666666667
2024-01-04 08:00:00,0.001,0.0,0.001,0.39899999999999997
2024-01-04 08:15:00,0.001,0.0,0.001,0.31616666666666665
2024-01-04 08:30:00,0.001,0.0,0.001,0.3506333333333333
2024-01-04 08:45:00,0.001,0.0,0.001,2.716366666666666
2024-01-04 09:00:00,0.001,0.0,0.001,0.6752333333333332
2024-01-04 09:15:00,0.001,0.0,0.001,0.1881
2024-01-04 09:30:00,0.3701495668269094,0.0,0.001,0.19069999999999998
2024-01-04 09:45:00,0.7920347860576631,0.0,0.001,0.19069999999999998
2024-01-04 10:00:00,0.7920347860576631,0.0,0.001,0.19069999999999998
2024-01-04 10:15:00,0.7920347860576631,0.0,0.001,0.35536666666666666
2024-01-04 10:30:00,0.7920347860576631,0.0,0.0687316897825012,0.30523333333333336
2024-01-04 10:45:00,0.7920347860576631,0.0,0.22682445028681286,0.1777
2024-01-04 11:00:00,0.7920347860576631,0.0,1.0480917842527124,0.5775
2024-01-04 11:15:00,0.7920347860576631,0.0,0.23935650167967457,0.1777
2024-01-04 11:30:00,0.7920347860576631,0.0,0.13825657016981338,0.32969999999999994
2024-01-04 11:45:00,0.7920347860576631,0.0,0.23973158958077476,0.786017746440581
2024-01-04 12:00:00,0.7920347860576631,0.0,0.6691374043641064,0.2911904090393402
2024-01-04 12:15:00,0.7920347860576631,0.0,0.12481499771125158,0.2025237423726735
2024-01-04 12:30:00,0.528356524038442,0.0,0.04735481435747157,0.2025237423726735
2024-01-04 12:45:00,0.001,0.0,0.001,0.531353910056317
2024-01-04 13:00:00,0.1592069572115326,0.0,0.04455419540545832,0.11471333333333332
2024-01-04 13:15:00,0.7920347860576631,0.0,0.20731554370726968,0.3807
2024-01-04 13:30:00,0.7920347860576631,0.0,0.8902552693618025,0.24136666666666665
2024-01-04 13:45:00,0.7920347860576631,0.0,0.42325419234686357,0.19069999999999998
2024-01-04 14:00:00,0.7920347860576631,0.0,0.1434758900354722,0.18881391005631704
2024-01-04 14:15:00,0.7920347860576631,0.0,0.24618820814434933,0.1895237423726735
2024-01-04 14:30:00,0.7920347860576631,0.0,0.67508669111518,0.27819040903934017
2024-01-04 14:45:00,0.7920347860576631,0.0,0.10709226375653774,0.40476550025500496
2024-01-04 15:00:00,0.7920347860576631,0.0,0.21072525923273164,0.23374260639225447
2024-01-04 15:15:00,0.7920347860576631,0.0,0.9959464484620395,0.21713469226802998
2024-01-04 15:30:00,0.7920347860576631,0.0,1.1512204811753755,0.20925219735291428
2024-01-04 15:45:00,0.7920347860576631,0.0,0.15392557377093488,0.18821739911763807
2024-01-04 16:00:00,0.7920347860576631,0.0,0.03382589741152302,0.3043666666666667
2024-01-04 16:15:00,0.7920347860576631,0.0,0.001,0.35189999999999994
2024-01-04 16:30:00,0.4756208716345978,0.0,0.001,0.7237666666666666
2024-01-04 16:45:00,0.001,0.0,0.001,2.429766666666666
2024-01-04 17:00:00,0.001,0.0,0.001,0.6705
2024-01-04 17:15:00,0.001,0.0,0.001,0.1777
2024-01-04 17:30:00,0.001,0.0,0.001,1.1882866666666667
2024-01-04 17:45:00,0.001,0.0,0.001,2.207466666666667
2024-01-04 18:00:00,0.001,0.0,0.001,0.055
2024-01-04 18:15:00,0.001,0.0,0.001,0.055
2024-01-04 18:30:00,0.001,0.0,0.001,1.8599333333333334
2024-01-04 18:45:00,0.001,0.0,0.001,2.7097333333333333
2024-01-04 19:00:00,0.001,0.0,0.001,0.9519542122744991
2024-01-04 19:15:00,0.001,0.0,0.001,0.16221886401958097
2024-01-04 19:30:00,0.001,0.0,0.001,0.13808553068624765
2024-01-04 19:45:00,0.001,0.0,0.001,0.19455219735291432
2024-01-04 20:00:00,0.001,0.0,0.001,0.19455219735291432
2024-01-04 20:15:00,0.001,0.0,0.001,0.2515248599516735
2024-01-04 20:30:00,0.001,0.0,0.001,0.39637593972558777
2024-01-04 20:45:00,0.001,0.0,0.001,0.16830927305892113
2024-01-04 21:00:00,0.001,0.0,0.001,0.1095759397255878
2024-01-04 21:15:00,0.001,0.0,0.001,0.22845593972558784
2024-01-04 21:30:00,0.001,0.0,0.001,0.3992692730589212
2024-01-04 21:45:00,0.001,0.0,0.001,0.4202252072746164
2024-01-04 22:00:00,0.001,0.0,0.001,0.7838849142942278
2024-01-04 22:15:00,0.001,0.0,0.001,0.48800927305892117
2024-01-04 22:30:00,0.001,0.0,0.001,0.3420759397255878
2024-01-04 22:45:00,0.001,0.0,0.001,0.47534260639225445
2024-01-04 23:00:00,0.001,0.0,0.001,0.6070327740758981
2024-01-04 23:15:00,0.001,0.0,0.001,0.456918864019581
2024-01-04 23:30:00,0.001,0.0,0.001,0.46967710613724944
2024-01-04 23:45:00,0.001,0.0,0.001,0.2664333333333333
2024-01-05 00:00:00,0.001,0.0,0.001,0.1777
2024-01-05 00:15:00,0.001,0.0,0.001,0.1777
2024-01-05 00:30:00,0.001,0.0,0.001,0.5775
2024-01-05 00:45:00,0.001,0.0,0.001,0.34236666666666665
2024-01-05 01:00:00,0.001,0.0,0.001,0.3043666666666667
2024-01-05 01:15:00,0.001,0.0,0.001,0.1777
2024-01-05 01:30:00,0.001,0.0,0.001,0.1777
2024-01-05 01:45:00,0.001,0.0,0.001,0.1777
2024-01-05 02:00:00,0.001,0.0,0.001,0.23743999999999998
2024-01-05 02:15:00,0.001,0.0,0.001,0.232
2024-01-05 02:30:00,0.001,0.0,0.001,0.13066666666666668
2024-01-05 02:45:00,0.001,0.0,0.001,0.042
2024-01-05 03:00:00,0.001,0.0,0.001,0.042
2024-01-05 03:15:00,0.001,0.0,0.001,0.042
2024-01-05 03:30:00,0.001,0.0,0.001,0.09266666666666667
2024-01-05 03:45:00,0.001,0.0,0.001,0.232
2024-01-05 04:00:00,0.001,0.0,0.001,0.09266666666666667
2024-01-05 04:15:00,0.001,0.0,0.001,0.042
2024-01-05 04:30:00,0.001,0.0,0.001,0.042
2024-01-05 04:45:00,0.001,0.0,0.001,0.042
2024-01-05 05:00:00,0.001,0.0,0.001,0.13066666666666668
2024-01-05 05:15:00,0.001,0.0,0.001,0.232
2024-01-05 05:30:00,0.001,0.0,0.001,0.05466666666666667
2024-01-05 05:45:00,0.001,0.0,0.001,0.042
2024-01-05 06:00:00,0.001,0.0,0.001,0.042
2024-01-05 06:15:00,0.001,0.0,0.001,0.042
2024-01-05 06:30:00,0.001,0.0,0.001,0.1686666666666667
2024-01-05 06:45:00,0.001,0.0,0.001,0.4732
