,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,15.5,15.5,13.75,12.0,2.0802930158966597,0.0,0.076,60.0,60.0,0.0
2024-01-01 00:01:00,2.0,15.5,15.493351539672464,13.755021904036335,12.0,2.0802930158966597,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-01-01 00:02:00,2.0,15.5,15.486746394180688,13.759994506695454,12.0,2.0802930158966597,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-01-01 00:03:00,2.0,15.5,15.48018422035598,13.76491820818285,12.0,2.0802930158966597,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-01-01 00:04:00,2.0,15.5,15.473664677783773,13.769793405487551,12.0,2.0802930158966597,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-01-01 00:05:00,2.0,15.5,15.467187428781518,13.774620492407958,12.0,2.0802930158966597,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-01-01 00:06:00,2.0,15.5,15.46075213837673,13.779399859577474,12.0,2.0802930158966597,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-01-01 00:07:00,2.0,15.5,15.454358474285229,13.784131894489924,12.0,2.0802930158966597,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-01-01 00:08:00,2.0,15.5,15.448006106889546,13.788816981524777,12.0,2.0802930158966597,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-01-01 00:09:00,2.0,15.5,15.441694709217503,13.793455501972158,12.0,2.0802930158966597,0.0,0.07590201510270814,60.0,59.95100755135407,0.0
2024-01-01 00:10:00,2.0,15.5,15.435423956920967,13.798047834057666,12.0,2.0802930158966597,0.0,0.07589113569299441,60.0,59.945567846497205,0.0
2024-01-01 00:11:00,2.0,15.5,15.429193528254782,13.802594352966988,12.0,2.0802930158966597,0.0,0.07588025784268009,60.0,59.94012892134004,0.0
2024-01-01 00:12:00,2.0,15.5,15.42300310405585,13.807095430870314,12.0,2.0802930158966597,0.0,0.07586938155154162,60.0,59.93469077577081,0.0
2024-01-01 00:13:00,2.0,15.5,15.4168523677224,13.811551436946564,12.0,2.0802930158966597,0.0,0.07585850681935555,60.0,59.92925340967777,0.0
2024-01-01 00:14:00,2.0,15.5,15.41074100519342,13.81596273740741,12.0,2.0802930158966597,0.0,0.0758476336458984,60.0,59.9238168229492,0.0
2024-01-01 00:15:00,2.0,15.5,15.404668704928245,13.820329695521114,12.0,2.0802930158966597,0.0,0.07583676203094676,60.0,59.91838101547338,0.0
2024-01-01 00:16:00,2.0,15.5,15.398635157886309,13.824652671636168,12.0,2.0802930158966597,0.0,0.07582589197427726,60.0,59.91294598713863,0.0
2024-01-01 00:17:00,2.0,15.5,15.39264005750708,13.828932023204748,12.0,2.0802930158966597,0.0,0.07581502347566652,60.0,59.907511737833254,0.0
2024-01-01 00:18:00,2.0,15.5,15.38668309969013,13.833168104805981,12.0,2.0802930158966597,0.0,0.07580415653489121,60.0,59.9020782674456,0.0
2024-01-01 00:19:00,2.0,15.5,15.380763982775374,13.837361268169015,12.0,2.0802930158966597,0.0,0.07579329115172806,60.0,59.89664557586403,0.0
2024-01-01 00:20:00,2.0,15.5,15.374882407523483,13.84151186219592,12.0,2.0802930158966597,0.0,0.0757824273259538,60.0,59.8912136629769,0.0
2024-01-01 00:21:00,2.0,15.5,15.369038077096429,13.84562023298439,12.0,2.0802930158966597,0.0,0.07577156505734521,60.0,59.88578252867261,0.0
2024-01-01 00:22:00,2.0,15.5,15.363230697038201,13.849686723850267,12.0,2.0802930158966597,0.0,0.0757607043456791,60.0,59.880352172839544,0.0
2024-01-01 00:23:00,2.0,15.5,15.35745997525568,13.8537116753499,12.0,2.0802930158966597,0.0,0.07574984519073226,60.0,59.87492259536613,0.0
2024-01-01 00:24:00,2.0,15.5,15.351725621999654,13.857695425302289,12.0,2.0802930158966597,0.0,0.0757389875922816,60.0,59.8694937961408,0.0
2024-01-01 00:25:00,2.0,15.5,15.346027349845993,13.861638308811093,12.0,2.0802930158966597,0.0,0.07572813155010402,60.0,59.86406577505201,0.0
2024-01-01 00:26:00,2.0,15.5,15.340364873676982,13.865540658286427,12.0,2.0802930158966597,0.0,0.07571727706397643,60.0,59.85863853198822,0.0
2024-01-01 00:27:00,2.0,15.5,15.334737910662788,13.869402803466505,12.0,2.0802930158966597,0.0,0.07570642413367583,60.0,59.85321206683791,0.0
2024-01-01 00:28:00,2.0,15.5,15.32914618024309,13.873225071439096,12.0,2.0802930158966597,0.0,0.07569557275897917,60.0,59.847786379489584,0.0
2024-01-01 00:29:00,2.0,15.5,15.323589404108846,13.87700778666282,12.0,2.0802930158966597,0.0,0.07568472293966351,60.0,59.84236146983175,0.0
