,Occupancy,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:39:00,2.0,0.0,0.0756608636617139,60.0,59.83043183085695,0.0
2024-01-01 00:40:00,2.0,0.0,0.07565218778628209,60.0,59.82609389314104,0.0
2024-01-01 00:41:00,2.0,0.0,0.07564351290569503,60.0,59.82175645284752,0.0
2024-01-01 00:42:00,2.0,0.0,0.07563483901983867,60.0,59.81741950991933,0.0
2024-01-01 00:43:00,2.0,0.0,0.07562616612859895,60.0,59.81308306429947,0.0
2024-01-01 00:44:00,2.0,0.0,0.07561749423186179,60.0,59.80874711593089,0.0
2024-01-01 00:45:00,2.0,0.0,0.07560882332951317,60.0,59.804411664756586,0.0
2024-01-01 00:46:00,2.0,0.0,0.07560015342143908,60.0,59.80007671071954,0.0
2024-01-01 00:47:00,2.0,0.0,0.07559148450752548,60.0,59.79574225376274,0.0
2024-01-01 00:48:00,2.0,0.0,0.0755828165876584,60.0,59.7914082938292,0.0
2024-01-01 00:49:00,2.0,0.0,0.07557414966172384,60.0,59.78707483086192,0.0
2024-01-01 00:50:00,2.0,0.0,0.07556548372960782,60.0,59.78274186480391,0.0
2024-01-01 00:51:00,2.0,0.0,0.0755568187911964,60.0,59.778409395598196,0.0
2024-01-01 00:52:00,2.0,0.0,0.07554815484637561,60.0,59.774077423187805,0.0
2024-01-01 00:53:00,2.0,0.0,0.07553949189503155,60.0,59.76974594751577,0.0
2024-01-01 00:54:00,2.0,0.0,0.07553082993705028,60.0,59.765414968525135,0.0
2024-01-01 00:55:00,2.0,0.0,0.0755221689723179,60.0,59.76108448615894,0.0
2024-01-01 00:56:00,2.0,0.0,0.07551350900072049,60.0,59.756754500360245,0.0
2024-01-01 00:57:00,2.0,0.0,0.0755048500221442,60.0,59.7524250110721,0.0
2024-01-01 00:58:00,2.0,0.0,0.07549619203647515,60.0,59.748096018237575,0.0
2024-01-01 00:59:00,2.0,0.0,0.0754875350435995,60.0,59.74376752179975,0.0
2024-01-01 01:00:00,2.0,0.0,0.07547887904340338,60.0,59.73943952170169,0.0
2024-01-01 01:01:00,2.0,0.0,0.07547022403577298,60.0,59.73511201788649,0.0
2024-01-01 01:02:00,2.0,0.0,0.07546157002059449,60.0,59.73078501029725,0.0
2024-01-01 01:03:00,2.0,0.0,0.0754529169977541,60.0,59.72645849887705,0.0
2024-01-01 01:04:00,2.0,0.0,0.07544426496713803,60.0,59.72213248356901,0.0
2024-01-01 01:05:00,2.0,0.0,0.07543561392863248,60.0,59.71780696431624,0.0
2024-01-01 01:06:00,2.0,0.0,0.07542696388212371,60.0,59.71348194106185,0.0
2024-01-01 01:07:00,2.0,0.0,0.07541831482749795,60.0,59.70915741374897,0.0
2024-01-01 01:08:00,2.0,0.0,0.07540966676464146,60.0,59.70483338232073,0.0
2024-01-01 01:09:00,2.0,0.0,0.07540101969344054,60.0,59.70050984672027,0.0
2024-01-01 01:10:00,2.0,0.0,0.07539237361378147,60.0,59.696186806890736,0.0
2024-01-01 01:11:00,2.0,0.0,0.07538372852555056,60.0,59.691864262775276,0.0
2024-01-01 01:12:00,2.0,0.0,0.0753750844286341,60.0,59.68754221431705,0.0
2024-01-01 01:13:00,2.0,0.0,0.07536644132291843,60.0,59.68322066145922,0.0
2024-01-01 01:14:00,2.0,0.0,0.0753577992082899,60.0,59.67889960414495,0.0
2024-01-01 01:15:00,2.0,0.0,0.07534915808463487,60.0,59.67457904231743,0.0
2024-01-01 01:16:00,2.0,0.0,0.07534051795183969,60.0,59.67025897591984,0.0
2024-01-01 01:17:00,2.0,0.0,0.07533187880979074,60.0,59.66593940489537,0.0
2024-01-01 01:18:00,2.0,0.0,0.07532324065837442,60.0,59.66162032918721,0.0
2024-01-01 01:19:00,2.0,0.0,0.07531460349747714,60.0,59.65730174873857,0.0
2024-01-01 01:20:00,2.0,0.0,0.07530596732698532,60.0,59.652983663492655,0.0
2024-01-01 01:21:00,2.0,0.0,0.07529733214678537,60.0,59.64866607339268,0.0
2024-01-01 01:22:00,2.0,0.0,0.07528869795676375,60.0,59.64434897838188,0.0
2024-01-01 01:23:00,2.0,0.0,0.07528006475680694,60.0,59.64003237840347,0.0
2024-01-01 01:24:00,2.0,0.0,0.07527143254680138,60.0,59.63571627340069,0.0
2024-01-01 01:25:00,2.0,0.0,0.07526280132663357,60.0,59.63140066331678,0.0
2024-01-01 01:26:00,2.0,0.0,0.07525417109619,60.0,59.627085548094996,0.0
2024-01-01 01:27:00,2.0,0.0,0.07524554185535717,60.0,59.62277092767859,0.0
2024-01-01 01:28:00,2.0,1.92556,0.07523691360402164,60.0,59.61845680201082,1.0
2024-01-01 01:29:00,2.0,0.0,0.07500748634206991,60.0,59.503743171034955,0.0
2024-01-01 01:30:00,2.0,0.0,0.07499888538806987,60.0,59.49944269403493,0.0
2024-01-01 01:31:00,2.0,0.0,0.0749902854203235,60.0,59.49514271016175,0.0
2024-01-01 01:32:00,2.0,0.0,0.07498168643871773,60.0,59.490843219358865,0.0
2024-01-01 01:33:00,2.0,0.0,0.07497308844313948,60.0,59.48654422156974,0.0
2024-01-01 01:34:00,2.0,0.0,0.07496449143347567,60.0,59.48224571673783,0.0
2024-01-01 01:35:00,2.0,13.47892,0.07495589540961325,60.0,59.477947704806624,7.0
2024-01-01 01:36:00,2.0,13.47892,0.07340170037143919,60.0,58.700850185719595,7.0
2024-01-01 01:37:00,2.0,0.0,0.07201968546074204,60.0,58.00984273037102,0.0
2024-01-01 01:38:00,2.0,0.0,0.07218342902284879,60.0,58.09171451142439,0.0
2024-01-01 01:39:00,2.0,0.0,0.07234715380881845,60.0,58.173576904409224,0.0
2024-01-01 01:40:00,2.0,0.0,0.07251085982080406,60.0,58.25542991040203,0.0
2024-01-01 01:41:00,2.0,0.0,0.0726745470609584,60.0,58.337273530479195,0.0
2024-01-01 01:42:00,2.0,0.0,0.07283821553143396,60.0,58.41910776571698,0.0
2024-01-01 01:43:00,2.0,0.0,0.07300186523438307,60.0,58.50093261719153,0.0
2024-01-01 01:44:00,2.0,0.0,0.07316549617195771,60.0,58.58274808597886,0.0
2024-01-01 01:45:00,2.0,0.0,0.07332910834630971,60.0,58.664554173154855,0.0
2024-01-01 01:46:00,2.0,0.0,0.07349270175959059,60.0,58.746350879795294,0.0
2024-01-01 01:47:00,2.0,0.0,0.07365627641395164,60.0,58.82813820697582,0.0
2024-01-01 01:48:00,2.0,0.0,0.07381983231154393,60.0,58.90991615577197,0.0
2024-01-01 01:49:00,2.0,0.0,0.07398336945451824,60.0,58.99168472725912,0.0
2024-01-01 01:50:00,2.0,0.0,0.07414688784502514,60.0,59.07344392251257,0.0
2024-01-01 01:51:00,2.0,0.0,0.0743103874852149,60.0,59.15519374260745,0.0
2024-01-01 01:52:00,2.0,0.0,0.07447386837723763,60.0,59.23693418861881,0.0
2024-01-01 01:53:00,2.0,0.0,0.07463733052324309,60.0,59.31866526162155,0.0
2024-01-01 01:54:00,2.0,0.0,0.0748007739253809,60.0,59.40038696269045,0.0
2024-01-01 01:55:00,2.0,0.0,0.07496419858580035,60.0,59.48209929290017,0.0
2024-01-01 01:56:00,2.0,0.0,0.07512760450665051,60.0,59.56380225332526,0.0
2024-01-01 01:57:00,2.0,11.553360000000001,0.07529099169008023,60.0,59.64549584504012,6.0
2024-01-01 01:58:00,2.0,11.553360000000001,0.07412956013823808,60.0,59.06478006911904,6.0
2024-01-01 01:59:00,2.0,0.0,0.07296826176536031,60.0,58.484130882680155,0.0
2024-01-01 02:00:00,2.0,11.553360000000001,0.07313189655617557,60.0,58.56594827808778,6.0
2024-01-01 02:01:00,2.0,0.0,0.07197071258332632,60.0,57.98535629166316,0.0
2024-01-01 02:02:00,2.0,11.553360000000001,0.07213446176105207,60.0,58.06723088052603,6.0
2024-01-01 02:03:00,2.0,13.47892,0.07097339216199681,60.0,57.486696080998406,7.0
2024-01-01 02:04:00,2.0,0.0,0.06959165570040154,60.0,56.79582785020077,0.0
2024-01-01 02:05:00,2.0,0.0,0.06975567767968101,60.0,56.8778388398405,0.0
2024-01-01 02:06:00,2.0,0.0,0.06991968085089785,60.0,56.959840425448924,0.0
2024-01-01 02:07:00,2.0,0.0,0.07008366521620879,60.0,57.04183260810439,0.0
2024-01-01 02:08:00,2.0,0.0,0.07024763077777024,60.0,57.12381538888512,0.0
2024-01-01 02:09:00,2.0,0.0,0.0704115775377384,60.0,57.2057887688692,0.0
2024-01-01 02:10:00,2.0,0.0,0.07057550549826919,60.0,57.28775274913459,0.0
2024-01-01 02:11:00,2.0,0.0,0.07073941466151831,60.0,57.369707330759155,0.0
2024-01-01 02:12:00,2.0,0.0,0.07090330502964122,60.0,57.45165251482061,0.0
2024-01-01 02:13:00,2.0,0.0,0.0710671766047931,60.0,57.53358830239655,0.0
2024-01-01 02:14:00,2.0,0.0,0.07123102938912892,60.0,57.61551469456446,0.0
2024-01-01 02:15:00,2.0,0.0,0.07139486338480336,60.0,57.69743169240168,0.0
2024-01-01 02:16:00,2.0,0.0,0.0715586785939709,60.0,57.77933929698545,0.0
2024-01-01 02:17:00,2.0,0.0,0.07172247501878573,60.0,57.861237509392865,0.0
2024-01-01 02:18:00,2.0,0.0,0.07188625266140183,60.0,57.94312633070091,0.0
2024-01-01 02:19:00,2.0,0.0,0.0720500115239729,60.0,58.02500576198645,0.0
2024-01-01 02:20:00,2.0,0.0,0.07221375160865243,60.0,58.106875804326215,0.0
2024-01-01 02:21:00,2.0,0.0,0.07237747291759362,60.0,58.18873645879681,0.0
2024-01-01 02:22:00,2.0,0.0,0.07254117545294946,60.0,58.27058772647473,0.0
2024-01-01 02:23:00,2.0,0.0,0.07270485921687268,60.0,58.35242960843634,0.0
2024-01-01 02:24:00,2.0,0.0,0.07286852421151575,60.0,58.434262105757874,0.0
2024-01-01 02:25:00,2.0,0.0,0.0730321704390309,60.0,58.51608521951545,0.0
2024-01-01 02:26:00,2.0,0.0,0.07319579790157014,60.0,58.59789895078507,0.0
2024-01-01 02:27:00,2.0,0.0,0.0733594066012852,60.0,58.6797033006426,0.0
2024-01-01 02:28:00,2.0,0.0,0.07352299654032758,60.0,58.76149827016379,0.0
2024-01-01 02:29:00,2.0,0.0,0.07368656772084851,60.0,58.84328386042426,0.0
2024-01-01 02:30:00,2.0,0.0,0.07385012014499902,60.0,58.925060072499505,0.0
2024-01-01 02:31:00,2.0,0.0,0.07401365381492983,60.0,59.00682690746491,0.0
2024-01-01 02:32:00,2.0,0.0,0.07417716873279147,60.0,59.088584366395736,0.0
2024-01-01 02:33:00,2.0,11.553360000000001,0.0743406649007342,60.0,59.1703324503671,6.0
2024-01-01 02:34:00,2.0,0.0,0.07317934232090802,60.0,58.58967116045401,0.0
2024-01-01 02:35:00,2.0,0.0,0.07334295290755062,60.0,58.67147645377531,0.0
2024-01-01 02:36:00,2.0,0.0,0.07350654473330419,60.0,58.75327236665209,0.0
2024-01-01 02:37:00,2.0,0.0,0.07367011780031996,60.0,58.83505890015998,0.0
2024-01-01 02:38:00,2.0,0.0,0.07383367211074897,60.0,58.91683605537448,0.0
2024-01-01 02:39:00,2.0,0.0,0.073997207666742,60.0,58.998603833371,0.0
2024-01-01 02:40:00,2.0,0.0,0.0741607244704496,60.0,59.0803622352248,0.0
2024-01-01 02:41:00,2.0,1.92556,0.07432422252402202,60.0,59.16211126201101,1.0
2024-01-01 02:42:00,2.0,0.0,0.07426690182960932,60.0,59.13345091480466,0.0
2024-01-01 02:43:00,2.0,0.0,0.07443038770804261,60.0,59.21519385402131,0.0
2024-01-01 02:44:00,2.0,0.0,0.07459385483988688,60.0,59.296927419943444,0.0
2024-01-01 02:45:00,2.0,0.0,0.07475730322729178,60.0,59.378651613645886,0.0
2024-01-01 02:46:00,2.0,0.0,0.07492073287240666,60.0,59.46036643620333,0.0
2024-01-01 02:47:00,2.0,0.0,0.07508414377738068,60.0,59.54207188869034,0.0
2024-01-01 02:48:00,2.0,0.0,0.07524753594436273,60.0,59.62376797218136,0.0
2024-01-01 02:49:00,2.0,0.0,0.07541090937550145,60.0,59.70545468775072,0.0
2024-01-01 02:50:00,2.0,0.0,0.07557426407294526,60.0,59.78713203647263,0.0
2024-01-01 02:51:00,2.0,0.0,0.07573760003884229,60.0,59.868800019421144,0.0
2024-01-01 02:52:00,2.0,1.92556,0.07590091727534046,60.0,59.95045863767023,1.0
2024-01-01 02:53:00,2.0,1.92556,0.07584341578458743,60.0,59.92170789229372,1.0
2024-01-01 02:54:00,2.0,0.0,0.07578592088741194,60.0,59.892960443705974,0.0
2024-01-01 02:55:00,2.0,0.0,0.07594923258305793,60.0,59.97461629152896,0.0
2024-01-01 02:56:00,2.0,0.0,0.07611252555208806,60.0,60.05626277604403,0.0
2024-01-01 02:57:00,2.0,0.0,0.0762757997966497,60.0,60.13789989832485,0.0
2024-01-01 02:58:00,2.0,0.0,0.07643905531888993,60.0,60.219527659444964,0.0
2024-01-01 02:59:00,2.0,0.0,0.07660229212095561,60.0,60.301146060477805,0.0
2024-01-01 03:00:00,2.0,0.0,0.07676551020499335,60.0,60.382755102496674,0.0
2024-01-01 03:01:00,2.0,11.553360000000001,0.0769287095731495,60.0,60.464354786574745,6.0
2024-01-01 03:02:00,2.0,11.553360000000001,0.07576709022757015,60.0,59.883545113785075,6.0
2024-01-01 03:03:00,2.0,0.0,0.0746056040824891,60.0,59.302802041244554,0.0
2024-01-01 03:04:00,2.0,0.0,0.07476905112263255,60.0,59.38452556131627,0.0
2024-01-01 03:05:00,2.0,0.0,0.07493247942064046,60.0,59.46623971032023,0.0
2024-01-01 03:06:00,2.0,0.0,0.07509588897866198,60.0,59.547944489330995,0.0
2024-01-01 03:07:00,2.0,0.0,0.075259279798846,60.0,59.629639899423,0.0
2024-01-01 03:08:00,2.0,0.0,0.0754226518833411,60.0,59.71132594167055,0.0
2024-01-01 03:09:00,2.0,0.0,0.07558600523429572,60.0,59.793002617147856,0.0
2024-01-01 03:10:00,2.0,0.0,0.07574933985385796,60.0,59.87466992692897,0.0
2024-01-01 03:11:00,2.0,0.0,0.07591265574417572,60.0,59.956327872087854,0.0
2024-01-01 03:12:00,2.0,0.0,0.07607595290739665,60.0,60.03797645369832,0.0
2024-01-01 03:13:00,2.0,0.0,0.07623923134566814,60.0,60.119615672834065,0.0
2024-01-01 03:14:00,2.0,11.553360000000001,0.07640249106113733,60.0,60.20124553056866,6.0
2024-01-01 03:15:00,2.0,11.553360000000001,0.07524093205595116,60.0,59.620466027975574,6.0
2024-01-01 03:16:00,2.0,0.0,0.07407950624434416,60.0,59.03975312217208,0.0
2024-01-01 03:17:00,2.0,11.553360000000001,0.07424301361104332,60.0,59.12150680552166,6.0
2024-01-01 03:18:00,2.0,11.553360000000001,0.07308170222868945,60.0,58.540851114344726,6.0
2024-01-01 03:19:00,2.0,0.0,0.07192052401152037,60.0,57.960262005760185,0.0
2024-01-01 03:20:00,2.0,0.0,0.0720842789442663,60.0,58.04213947213315,0.0
2024-01-01 03:21:00,2.0,0.0,0.07224801509957131,60.0,58.12400754978565,0.0
2024-01-01 03:22:00,2.0,1.92556,0.07241173247958856,60.0,58.205866239794275,1.0
2024-01-01 03:23:00,2.0,1.92556,0.07235463108647097,60.0,58.17731554323549,1.0
2024-01-01 03:24:00,2.0,0.0,0.07229753624105256,60.0,58.14876812052628,0.0
2024-01-01 03:25:00,2.0,0.0,0.07246124794258249,60.0,58.230623971291244,0.0
2024-01-01 03:26:00,2.0,0.0,0.07262494087162873,60.0,58.31247043581436,0.0
2024-01-01 03:27:00,2.0,0.0,0.07278861503034388,60.0,58.39430751517194,0.0
2024-01-01 03:28:00,2.0,0.0,0.0729522704208803,60.0,58.47613521044015,0.0
2024-01-01 03:29:00,2.0,0.0,0.07311590704539009,60.0,58.557953522695044,0.0
2024-01-01 03:30:00,2.0,0.0,0.07327952490602511,60.0,58.63976245301256,0.0
2024-01-01 03:31:00,2.0,0.0,0.073443124004937,60.0,58.721562002468495,0.0
2024-01-01 03:32:00,2.0,0.0,0.07360670434427707,60.0,58.80335217213854,0.0
2024-01-01 03:33:00,2.0,0.0,0.07377026592619651,60.0,58.88513296309826,0.0
2024-01-01 03:34:00,2.0,1.92556,0.07393380875284616,60.0,58.96690437642308,1.0
2024-01-01 03:35:00,2.0,1.92556,0.07387653282637664,60.0,58.93826641318832,1.0
2024-01-01 03:36:00,2.0,0.0,0.07381926346761968,60.0,58.90963173380984,0.0
2024-01-01 03:37:00,2.0,0.0,0.07398280067582215,60.0,58.991400337911074,0.0
2024-01-01 03:38:00,2.0,0.0,0.07414631913154972,60.0,59.07315956577486,0.0
2024-01-01 03:39:00,2.0,0.0,0.07430981883695269,60.0,59.15490941847634,0.0
2024-01-01 03:40:00,2.0,0.0,0.07447329979418113,60.0,59.236649897090565,0.0
2024-01-01 03:41:00,2.0,0.0,0.07463676200538485,60.0,59.318381002692426,0.0
2024-01-01 03:42:00,2.0,0.0,0.07480020547271343,60.0,59.400102736356715,0.0
2024-01-01 03:43:00,2.0,0.0,0.07496363019831619,60.0,59.48181509915809,0.0
2024-01-01 03:44:00,2.0,0.0,0.07512703618434217,60.0,59.56351809217109,0.0
2024-01-01 03:45:00,2.0,0.0,0.07529042343294025,60.0,59.64521171647012,0.0
2024-01-01 03:46:00,2.0,0.0,0.07545379194625898,60.0,59.72689597312949,0.0
2024-01-01 03:47:00,2.0,0.0,0.0756171417264467,60.0,59.808570863223345,0.0
2024-01-01 03:48:00,2.0,0.0,0.07578047277565149,60.0,59.890236387825745,0.0
2024-01-01 03:49:00,2.0,0.0,0.07594378509602122,60.0,59.97189254801061,0.0
2024-01-01 03:50:00,2.0,0.0,0.07610707868970347,60.0,60.053539344851735,0.0
2024-01-01 03:51:00,2.0,0.0,0.0762703535588456,60.0,60.1351767794228,0.0
2024-01-01 03:52:00,2.0,0.0,0.07643360970559471,60.0,60.21680485279735,0.0
2024-01-01 03:53:00,2.0,0.0,0.07659684713209765,60.0,60.298423566048825,0.0
2024-01-01 03:54:00,2.0,0.0,0.07676006584050105,60.0,60.38003292025052,0.0
2024-01-01 03:55:00,2.0,0.0,0.07692326583295124,60.0,60.46163291647562,0.0
2024-01-01 03:56:00,2.0,0.0,0.07708644711159439,60.0,60.54322355579719,0.0
2024-01-01 03:57:00,2.0,0.0,0.07724960967857633,60.0,60.62480483928817,0.0
2024-01-01 03:58:00,2.0,0.0,0.07741275353604271,60.0,60.70637676802136,0.0
2024-01-01 03:59:00,2.0,0.0,0.07757587868613892,60.0,60.78793934306946,0.0
2024-01-01 04:00:00,2.0,0.0,0.07773898513101009,60.0,60.86949256550504,0.0
2024-01-01 04:01:00,2.0,0.0,0.07790207287280108,60.0,60.95103643640054,0.0
2024-01-01 04:02:00,2.0,0.0,0.07806514191365657,60.0,61.03257095682829,0.0
2024-01-01 04:03:00,2.0,0.0,0.0780561903445886,60.0,61.0280951722943,0.0
2024-01-01 04:04:00,2.0,1.92556,0.07804723980197863,60.0,61.02361990098931,1.0
2024-01-01 04:05:00,2.0,0.0,0.07781749028570893,60.0,60.908745142854464,0.0
2024-01-01 04:06:00,2.0,0.0,0.07780856711434316,60.0,60.904283557171574,0.0
2024-01-01 04:07:00,2.0,0.0,0.07779964496617905,60.0,60.89982248308953,0.0
2024-01-01 04:08:00,2.0,0.0,0.07779072384109932,60.0,60.89536192054966,0.0
2024-01-01 04:09:00,2.0,0.0,0.07778180373898663,60.0,60.89090186949331,0.0
2024-01-01 04:10:00,2.0,0.0,0.07777288465972368,60.0,60.886442329861836,0.0
2024-01-01 04:11:00,2.0,11.553360000000001,0.07776396660319317,60.0,60.881983301596584,6.0
2024-01-01 04:12:00,2.0,0.0,0.07643024956927785,60.0,60.215124784638924,0.0
2024-01-01 04:13:00,2.0,0.0,0.07642148546994836,60.0,60.210742734974176,0.0
2024-01-01 04:14:00,2.0,0.0,0.07641272237558008,60.0,60.206361187790044,0.0
2024-01-01 04:15:00,2.0,0.0,0.07640396028605781,60.0,60.201980143028905,0.0
2024-01-01 04:16:00,1.0,0.0,0.07639519920126629,60.0,60.19759960063315,0.0
2024-01-01 04:17:00,1.0,0.0,0.07638643912109032,60.0,60.19321956054516,0.0
2024-01-01 04:18:00,1.0,0.0,0.0763776800454147,60.0,60.18884002270735,0.0
2024-01-01 04:19:00,2.0,0.0,0.07636892197412426,60.0,60.18446098706213,0.0
2024-01-01 04:20:00,1.0,0.0,0.07636016490710383,60.0,60.18008245355191,0.0
2024-01-01 04:21:00,1.0,0.0,0.07635140884423822,60.0,60.17570442211911,0.0
2024-01-01 04:22:00,1.0,0.0,0.07634265378541233,60.0,60.17132689270616,0.0
2024-01-01 04:23:00,1.0,0.0,0.076333899730511,60.0,60.166949865255496,0.0
2024-01-01 04:24:00,1.0,0.0,0.0763251466794191,60.0,60.16257333970955,0.0
2024-01-01 04:25:00,1.0,0.0,0.07631639463202156,60.0,60.15819731601078,0.0
2024-01-01 04:26:00,2.0,0.0,0.07630764358820326,60.0,60.15382179410163,0.0
2024-01-01 04:27:00,2.0,0.0,0.07629889354784915,60.0,60.14944677392457,0.0
2024-01-01 04:28:00,2.0,0.0,0.07629014451084415,60.0,60.14507225542207,0.0
2024-01-01 04:29:00,2.0,0.0,0.07628139647707319,60.0,60.140698238536594,0.0
2024-01-01 04:30:00,2.0,0.0,0.07627264944642126,60.0,60.13632472321063,0.0
2024-01-01 04:31:00,2.0,0.0,0.07626390341877332,60.0,60.131951709386655,0.0
2024-01-01 04:32:00,2.0,0.0,0.07625515839401435,60.0,60.12757919700717,0.0
2024-01-01 04:33:00,2.0,0.0,0.07624641437202936,60.0,60.12320718601468,0.0
2024-01-01 04:34:00,2.0,0.0,0.07623767135270337,60.0,60.11883567635169,0.0
2024-01-01 04:35:00,2.0,1.92556,0.0762289293359214,60.0,60.1144646679607,1.0
2024-01-01 04:36:00,2.0,1.92556,0.07599938832156851,60.0,59.99969416078425,1.0
2024-01-01 04:37:00,2.0,0.0,0.07576987362821103,60.0,59.884936814105515,0.0
2024-01-01 04:38:00,2.0,0.0,0.07576118525283083,60.0,59.880592626415414,0.0
2024-01-01 04:39:00,2.0,0.0,0.07575249787372873,60.0,59.876248936864364,0.0
2024-01-01 04:40:00,2.0,0.0,0.07574381149079051,60.0,59.87190574539525,0.0
2024-01-01 04:41:00,2.0,0.0,0.07573512610390193,60.0,59.86756305195097,0.0
2024-01-01 04:42:00,2.0,0.0,0.07572644171294879,60.0,59.86322085647439,0.0
2024-01-01 04:43:00,2.0,0.0,0.07571775831781687,60.0,59.85887915890843,0.0
2024-01-01 04:44:00,2.0,1.92556,0.07570907591839197,60.0,59.85453795919599,1.0
2024-01-01 04:45:00,2.0,0.0,0.07547959451455996,60.0,59.73979725727998,0.0
2024-01-01 04:46:00,2.0,0.0,0.07547093942488796,60.0,59.73546971244398,0.0
2024-01-01 04:47:00,2.0,0.0,0.07546228532767726,60.0,59.73114266383863,0.0
2024-01-01 04:48:00,2.0,0.0,0.07545363222281408,60.0,59.72681611140704,0.0
2024-01-01 04:49:00,2.0,0.0,0.07544498011018462,60.0,59.72249005509231,0.0
2024-01-01 04:50:00,2.0,0.0,0.07543632898967509,60.0,59.718164494837545,0.0
2024-01-01 04:51:00,2.0,0.0,0.07542767886117173,60.0,59.713839430585864,0.0
2024-01-01 04:52:00,2.0,0.0,0.0754190297245608,60.0,59.7095148622804,0.0
2024-01-01 04:53:00,2.0,0.0,0.07541038157972856,60.0,59.705190789864275,0.0
2024-01-01 04:54:00,2.0,0.0,0.07540173442656127,60.0,59.70086721328063,0.0
2024-01-01 04:55:00,2.0,0.0,0.07539308826494522,60.0,59.69654413247261,0.0
2024-01-01 04:56:00,2.0,0.0,0.07538444309476673,60.0,59.69222154738336,0.0
2024-01-01 04:57:00,2.0,0.0,0.07537579891591209,60.0,59.68789945795604,0.0
2024-01-01 04:58:00,2.0,0.0,0.07536715572826765,60.0,59.683577864133824,0.0
2024-01-01 04:59:00,2.0,0.0,0.07535851353171974,60.0,59.67925676585987,0.0
2024-01-01 05:00:00,2.0,0.0,0.07534987232615471,60.0,59.674936163077355,0.0
