,BaseLoad,P_EV,P_WB
2024-01-02 00:15:00,0.044,0.0,2.4
2024-01-02 00:30:00,0.10757649898302314,0.0,0.0
2024-01-02 00:45:00,0.2108237423726735,0.0,0.0
2024-01-02 01:00:00,0.15715707570600684,0.0,0.0
2024-01-02 01:15:00,0.22049040903934017,0.0,0.0
2024-01-02 01:30:00,0.0558237423726735,0.0,0.0
2024-01-02 01:45:00,0.0558237423726735,0.0,0.0
2024-01-02 02:00:00,0.044,0.0,0.0
2024-01-02 02:15:00,0.17833333333333334,0.0,0.0
2024-01-02 02:30:00,0.21291391005631705,0.0,0.2
2024-01-02 02:45:00,0.24582374237267351,0.0,3.0
2024-01-02 03:00:00,0.0558237423726735,0.0,1.8
2024-01-02 03:15:00,0.0558237423726735,0.0,0.0
2024-01-02 03:30:00,0.0558237423726735,0.0,3.0
2024-01-02 03:45:00,0.09645491615817824,0.0,1.8
2024-01-02 04:00:00,0.24966666666666668,0.0,0.0
2024-01-02 04:15:00,0.24433333333333335,0.0,0.0
2024-01-02 04:30:00,0.06933333333333333,0.0,0.0
2024-01-02 04:45:00,0.044,0.0,0.0
2024-01-02 05:00:00,0.044,0.0,0.0
2024-01-02 05:15:00,0.05093333333333334,0.0,0.0
2024-01-02 05:30:00,0.2063333333333333,0.0,2.0
2024-01-02 05:45:00,0.34,0.0,0.0
2024-01-02 06:00:00,0.10766666666666666,0.0,0.0
2024-01-02 06:15:00,0.04573333333333333,0.0,2.0
2024-01-02 06:30:00,0.044,0.0,0.4
2024-01-02 06:45:00,0.05006666666666667,0.0,0.0
2024-01-02 07:00:00,0.09833333333333334,0.0,0.0
2024-01-02 07:15:00,0.402,0.0,0.0
2024-01-02 07:30:00,0.15366666666666667,0.0,0.0
2024-01-02 07:45:00,0.05266666666666667,0.0,0.0
2024-01-02 08:00:00,0.044,0.0,0.0
2024-01-02 08:15:00,0.044,0.0,0.0
2024-01-02 08:30:00,0.044,0.0,0.0
2024-01-02 08:45:00,0.3223333333333333,0.0,0.0
2024-01-02 09:00:00,0.24866666666666667,0.0,0.0
2024-01-02 09:15:00,0.044,0.0,0.0
2024-01-02 09:30:00,0.044,0.0,0.0
2024-01-02 09:45:00,0.044,0.0,0.0
2024-01-02 10:00:00,0.044,0.0,0.0
2024-01-02 10:15:00,0.21433333333333335,0.0,0.0
2024-01-02 10:30:00,0.32566666666666666,0.0,0.0
2024-01-02 10:45:00,0.075,0.0,0.0
2024-01-02 11:00:00,0.044,0.0,0.0
2024-01-02 11:15:00,0.044,0.0,0.0
2024-01-02 11:30:00,0.044,0.0,0.0
2024-01-02 11:45:00,0.158,0.0,0.0
2024-01-02 12:00:00,0.29933333333333334,0.0,0.0
2024-01-02 12:15:00,0.15766666666666668,0.0,0.0
2024-01-02 12:30:00,0.044,0.0,0.0
2024-01-02 12:45:00,0.044,0.0,0.0
2024-01-02 13:00:00,0.044,0.0,0.0
2024-01-02 13:15:00,0.13266666666666665,0.0,0.0
2024-01-02 13:30:00,0.24200000000000002,0.0,0.0
2024-01-02 13:45:00,0.199,0.0,0.0
2024-01-02 14:00:00,0.08533333333333333,0.0,0.0
2024-01-02 14:15:00,0.044,0.0,0.0
2024-01-02 14:30:00,0.044,0.0,0.0
2024-01-02 14:45:00,0.10733333333333334,0.0,0.0
2024-01-02 15:00:00,0.234,0.0,0.0
2024-01-02 15:15:00,0.14966666666666667,0.0,0.0
2024-01-02 15:30:00,0.168,0.0,0.0
2024-01-02 15:45:00,0.044,0.0,0.0
2024-01-02 16:00:00,0.044,0.0,0.0
2024-01-02 16:15:00,0.082,0.0,0.0
2024-01-02 16:30:00,0.2577611719215543,0.0,0.0
2024-01-02 16:45:00,0.13688553068624765,0.0,1.4
2024-01-02 17:00:00,0.2435521973529143,0.0,3.0
2024-01-02 17:15:00,0.1441601114771388,0.0,1.8
2024-01-02 17:30:00,0.6164883941177556,0.0,1.8
2024-01-02 17:45:00,0.18142374237267353,0.0,0.0
2024-01-02 18:00:00,0.37523766166678396,0.0,1.8
2024-01-02 18:15:00,0.3362426063922544,0.0,2.6
2024-01-02 18:30:00,0.40573661046016185,0.0,0.0
2024-01-02 18:45:00,0.9607521973529143,0.0,0.0
2024-01-02 19:00:00,0.8621521973529143,0.0,0.0
2024-01-02 19:15:00,1.4280716113921372,0.0,0.8
2024-01-02 19:30:00,1.0643688262144952,0.0,2.4
2024-01-02 19:45:00,0.282665500255005,0.0,0.0
2024-01-02 20:00:00,0.28097593972558776,0.0,2.6
2024-01-02 20:15:00,0.4843759397255878,0.0,1.2
2024-01-02 20:30:00,0.3905876902340762,0.0,0.0
2024-01-02 20:45:00,0.3010716113921371,0.0,0.0
2024-01-02 21:00:00,0.43799999999999994,0.0,0.0
2024-01-02 21:15:00,0.3722875456078324,0.0,0.0
2024-01-02 21:30:00,0.24731694582744898,0.0,0.0
2024-01-02 21:45:00,0.40170927305892107,0.0,2.0
2024-01-02 22:00:00,0.3853092730589211,0.0,2.4
2024-01-02 22:15:00,0.32130927305892115,0.0,0.0
2024-01-02 22:30:00,0.4434217274510887,0.0,1.4
2024-01-02 22:45:00,0.37472722219620114,0.0,2.2
2024-01-02 23:00:00,0.27290927305892115,0.0,0.0
2024-01-02 23:15:00,0.809313109443185,0.0,0.0
2024-01-02 23:30:00,0.4740426063922545,0.0,0.0
2024-01-02 23:45:00,0.40170927305892107,0.0,0.0
2024-01-03 00:00:00,0.42860579323539344,0.0,0.0
2024-01-03 00:15:00,0.3656904090393402,0.0,3.0
2024-01-03 00:30:00,0.5193688262144953,0.0,0.2
2024-01-03 00:45:00,0.044,0.0,0.0
2024-01-03 01:00:00,0.10600000000000001,0.0,2.2
2024-01-03 01:15:00,0.199,0.0,0.0
2024-01-03 01:30:00,0.5198,0.0,0.0
2024-01-03 01:45:00,0.234,0.0,0.0
2024-01-03 02:00:00,0.044,0.0,0.0
2024-01-03 02:15:00,0.044,0.0,0.0
2024-01-03 02:30:00,0.044,0.0,2.6
2024-01-03 02:45:00,0.17833333333333334,0.0,1.6
2024-01-03 03:00:00,0.17733333333333334,0.0,0.0
2024-01-03 03:15:00,0.234,0.0,0.0
2024-01-03 03:30:00,0.06933333333333333,0.0,0.0
2024-01-03 03:45:00,0.044,0.0,0.0
2024-01-03 04:00:00,0.044,0.0,2.8
2024-01-03 04:15:00,0.09566666666666666,0.0,1.8
2024-01-03 04:30:00,0.22433333333333336,0.0,2.2
2024-01-03 04:45:00,0.24433333333333335,0.0,1.8
2024-01-03 05:00:00,0.09466666666666666,0.0,2.2
2024-01-03 05:15:00,0.044,0.0,0.0
2024-01-03 05:30:00,0.044,0.0,0.0
2024-01-03 05:45:00,0.044,0.0,1.6
2024-01-03 06:00:00,0.168,0.0,0.4
2024-01-03 06:15:00,0.327,0.0,0.0
2024-01-03 06:30:00,0.12000000000000001,0.0,0.0
2024-01-03 06:45:00,0.044,0.0,0.0
2024-01-03 07:00:00,0.044,0.0,0.0
2024-01-03 07:15:00,0.044,0.0,0.0
2024-01-03 07:30:00,0.08533333333333333,0.0,0.0
2024-01-03 07:45:00,0.3636666666666667,0.0,0.8
2024-01-03 08:00:00,0.166,0.0,1.8
2024-01-03 08:15:00,0.044,0.0,0.0
2024-01-03 08:30:00,0.044,0.0,0.0
2024-01-03 08:45:00,0.5770666666666667,0.0,0.0
2024-01-03 09:00:00,0.044,0.0,1.8
2024-01-03 09:15:00,0.297,0.0,3.0
2024-01-03 09:30:00,0.274,0.0,1.0
2024-01-03 09:45:00,0.44380000000000003,0.0,0.0
2024-01-03 10:00:00,0.044,0.0,0.0
2024-01-03 10:15:00,0.044,0.0,0.0
2024-01-03 10:30:00,0.044,0.0,0.0
2024-01-03 10:45:00,0.189,0.0,0.6
2024-01-03 11:00:00,0.35100000000000003,0.0,2.2
2024-01-03 11:15:00,0.075,0.0,0.0
2024-01-03 11:30:00,0.044,0.0,0.0
2024-01-03 11:45:00,0.044,0.0,0.0
2024-01-03 12:00:00,0.044,0.0,0.0
2024-01-03 12:15:00,0.13266666666666665,0.0,0.0
2024-01-03 12:30:00,0.3327333333333334,0.0,0.0
2024-01-03 12:45:00,0.2786666666666667,0.0,0.0
2024-01-03 13:00:00,0.165,0.0,0.0
2024-01-03 13:15:00,0.165,7.0,0.0
2024-01-03 13:30:00,0.24425769209802667,7.0,0.0
2024-01-03 13:45:00,0.25988553068624765,4.2,0.0
2024-01-03 14:00:00,0.4072188640195809,0.0,2.4
2024-01-03 14:15:00,0.364218864019581,0.0,2.6
2024-01-03 14:30:00,0.6376855306862477,0.0,3.0
2024-01-03 14:45:00,0.165,0.0,1.0
2024-01-03 15:00:00,0.044,0.0,2.2
2024-01-03 15:15:00,0.17073333333333332,0.0,1.8
2024-01-03 15:30:00,0.3620942454236041,0.0,0.0
2024-01-03 15:45:00,0.3078237423726735,0.0,0.0
2024-01-03 16:00:00,0.3008237423726735,0.0,0.0
2024-01-03 16:15:00,0.7098904090393403,0.0,0.0
2024-01-03 16:30:00,0.062313910056317035,0.0,2.4
2024-01-03 16:45:00,0.097,0.0,3.0
2024-01-03 17:00:00,0.3549999999999999,0.0,0.2
2024-01-03 17:15:00,0.23866666666666667,0.0,2.6
2024-01-03 17:30:00,0.32,0.0,2.2
2024-01-03 17:45:00,0.21666666666666667,0.0,0.0
2024-01-03 18:00:00,0.165,0.0,0.0
2024-01-03 18:15:00,0.09240000000000001,0.0,0.0
2024-01-03 18:30:00,0.22133333333333335,0.0,1.6
2024-01-03 18:45:00,0.13266666666666665,0.0,2.6
2024-01-03 19:00:00,0.15190842454899808,0.0,0.0
2024-01-03 19:15:00,0.3308855306862476,0.0,0.0
2024-01-03 19:30:00,0.32361886401958095,0.0,1.6
2024-01-03 19:45:00,0.33922294175954154,0.0,2.0
2024-01-03 20:00:00,1.8274426063922546,0.0,0.0
2024-01-03 20:15:00,2.4353411414903117,0.0,0.0
2024-01-03 20:30:00,0.13249040903934017,0.0,0.0
2024-01-03 20:45:00,0.36356091209027075,0.0,2.4
