,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-05 14:45:00,0.001,0.0,0.169,0.0,1.5
2024-01-05 15:00:00,0.001,0.0,0.80652,0.0,1.5
2024-01-05 15:15:00,0.001,0.0,0.4204,0.0,1.5
2024-01-05 15:30:00,0.001,0.0,0.5466666666666667,0.0,0.7
2024-01-05 15:45:00,0.001,6.666666666666667e-05,0.3108,0.0,0.0
2024-01-05 16:00:00,0.001,0.001,0.182,0.0,0.0
2024-01-05 16:15:00,0.001,1.2004666666666668,0.17593333333333336,0.0,0.0
2024-01-05 16:30:00,0.001,0.001,0.15626666666666666,0.0,0.0
2024-01-05 16:45:00,0.001,0.0006666666666666666,0.5574666666666667,0.0,0.0
2024-01-05 17:00:00,0.001,0.0,0.6158666666666667,0.0,0.0
2024-01-05 17:15:00,0.001,0.0,0.225,0.0,0.0
2024-01-05 17:30:00,0.001,0.0,0.182,0.0,0.4
2024-01-05 17:45:00,0.001,0.0,0.2949333333333333,0.0,1.5
2024-01-05 18:00:00,0.001,0.0,0.45495421227449906,0.0,0.2
2024-01-05 18:15:00,0.001,0.0,0.42817186198562723,0.0,1.4
2024-01-05 18:30:00,0.001,0.0,2.0122426063922543,0.0,1.5
2024-01-05 18:45:00,0.001,0.0,2.433229273058921,0.0,1.5
2024-01-05 19:00:00,0.001,0.0,0.30917593972558777,0.0,1.2
2024-01-05 19:15:00,0.001,0.0,0.31377593972558776,0.0,0.0
2024-01-05 19:30:00,0.001,0.0,0.7334426063922544,0.0,0.8
2024-01-05 19:45:00,0.001,0.0,0.6295759397255878,0.0,1.5
2024-01-05 20:00:00,0.001,0.0,0.33792722219620114,0.0,0.3
2024-01-05 20:15:00,0.001,0.0,0.2563849142942278,0.0,1.5
2024-01-05 20:30:00,0.001,0.0,0.7170426063922545,0.0,1.5
2024-01-05 20:45:00,0.001,0.0,0.3890026063922544,0.0,1.5
2024-01-05 21:00:00,0.001,0.0,0.5896159397255878,0.0,1.5
2024-01-05 21:15:00,0.001,0.0,0.4413759397255878,0.0,1.5
2024-01-05 21:30:00,0.001,0.0,0.46542172745108873,0.0,1.5
2024-01-05 21:45:00,0.001,0.0,0.3333759397255877,0.0,1.5
2024-01-05 22:00:00,0.001,0.0,0.2849759397255878,0.0,1.5
2024-01-05 22:15:00,0.001,0.0,0.4292426063922544,0.0,1.5
2024-01-05 22:30:00,0.001,0.0,0.4983759397255877,0.0,1.5
2024-01-05 22:45:00,0.001,0.0,0.4497092730589211,0.0,1.5
2024-01-05 23:00:00,0.001,0.0,1.372575939725588,0.0,1.5
2024-01-05 23:15:00,0.001,0.0,0.46664260639225447,0.0,1.5
2024-01-05 23:30:00,0.001,0.0,0.3460426063922544,0.0,1.5
2024-01-05 23:45:00,0.001,0.0,0.44622172745108873,0.0,1.5
2024-01-06 00:00:00,0.001,0.0,0.2694904090393402,0.0,1.5
2024-01-06 00:15:00,0.001,0.0,0.19680407773996056,0.0,1.5
2024-01-06 00:30:00,0.001,0.0,0.15133333333333335,0.0,1.5
2024-01-06 00:45:00,0.001,0.0,0.048,0.0,1.5
2024-01-06 01:00:00,0.001,0.0,0.5238,0.0,1.5
2024-01-06 01:15:00,0.001,0.0,0.238,0.0,1.5
2024-01-06 01:30:00,0.001,0.0,0.07333333333333333,0.0,1.5
2024-01-06 01:45:00,0.001,0.0,0.19266666666666668,0.0,1.5
2024-01-06 02:00:00,0.001,0.0,0.13066666666666668,0.0,1.5
2024-01-06 02:15:00,0.001,0.0,0.44780000000000003,0.0,1.5
2024-01-06 02:30:00,0.001,0.0,0.7204,0.0,1.5
2024-01-06 02:45:00,0.001,0.0,0.23014666666666667,0.0,1.5
2024-01-06 03:00:00,0.001,0.0,0.24557333333333334,0.0,1.5
2024-01-06 03:15:00,0.001,0.0,0.3724,0.0,1.5
2024-01-06 03:30:00,0.001,0.0,0.35200000000000004,0.0,1.5
2024-01-06 03:45:00,0.001,0.0,0.31054916158178236,0.0,1.5
2024-01-06 04:00:00,0.001,0.0,0.3708237423726735,0.0,1.5
2024-01-06 04:15:00,0.001,0.0,0.2694904090393402,0.0,1.5
2024-01-06 04:30:00,0.001,0.0,0.13115707570600685,0.0,1.5
2024-01-06 04:45:00,0.001,0.0,0.21482374237267352,0.0,1.5
2024-01-06 05:00:00,0.001,0.0,0.09642757875693744,0.0,1.5
