,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.2135521973529143,0.0,0.0
2024-01-01 00:15:00,0.0,0.001,0.3015521973529143,0.0,0.0
2024-01-01 00:30:00,0.0,0.001,0.2135521973529143,0.0,0.0
2024-01-01 00:45:00,0.0,0.001,0.32878205086272,0.0,0.0
2024-01-01 01:00:00,0.0,0.001,0.13346666666666665,0.0,0.0
2024-01-01 01:15:00,0.0,0.001,0.039,0.0,0.0
2024-01-01 01:30:00,0.0,0.001,0.14166666666666666,0.0,0.0
2024-01-01 01:45:00,0.0,0.001,0.09033333333333333,0.0,0.0
2024-01-01 02:00:00,0.0,0.001,0.08966666666666666,0.0,0.0
2024-01-01 02:15:00,0.0,0.001,0.16566666666666666,0.0,0.0
2024-01-01 02:30:00,0.0,0.001,0.039,0.0,0.0
2024-01-01 02:45:00,0.0,0.001,0.11233333333333334,0.0,0.0
2024-01-01 03:00:00,0.0,0.001,0.11966666666666666,0.0,2.0
2024-01-01 03:15:00,0.0,0.001,0.039,0.0,0.0
2024-01-01 03:30:00,0.0,0.001,0.191,0.0,0.0
2024-01-01 03:45:00,0.0,0.001,0.06433333333333333,2.0,0.0
2024-01-01 04:00:00,0.0,0.001,0.08299999999999999,0.0,0.0
2024-01-01 04:15:00,0.0,0.001,0.149,3.0,2.6666666666666665
2024-01-01 04:30:00,0.0,0.001,0.039,0.0,0.3333333333333333
2024-01-01 04:45:00,0.0,0.001,0.1046,0.0,0.0
2024-01-01 05:00:00,0.0,0.001,0.48508553068624766,4.666666666666667,0.0
2024-01-01 05:15:00,0.0,0.001,0.2524855306862477,3.3333333333333335,0.0
2024-01-01 05:30:00,0.0,0.001,0.1873521973529143,0.0,0.0
2024-01-01 05:45:00,0.0,0.001,0.09988553068624764,0.0,0.0
2024-01-01 06:00:00,0.0,0.001,0.06003479823527621,0.0,2.3333333333333335
2024-01-01 06:15:00,0.0,0.001,0.2036666666666667,0.0,0.0
2024-01-01 06:30:00,0.0,0.001,0.051666666666666666,0.0,0.3333333333333333
2024-01-01 06:45:00,0.0,0.001,0.13433333333333333,0.0,2.0
2024-01-01 07:00:00,0.0,0.001,0.09766666666666665,0.0,0.0
2024-01-01 07:15:00,0.0,0.001,0.039,0.0,0.0
2024-01-01 07:30:00,0.0,0.001,0.115,0.0,2.6666666666666665
2024-01-01 07:45:00,0.0,0.001,0.9723333333333333,0.0,0.0
2024-01-01 08:00:00,0.0,0.001,1.3616666666666666,0.0,4.333333333333333
2024-01-01 08:15:00,0.0,0.001,1.1384,0.0,2.3333333333333335
2024-01-01 08:30:00,0.0,0.001,0.052,0.0,0.0
2024-01-01 08:45:00,0.0,0.001,0.5850666666666667,0.0,0.0
2024-01-01 09:00:00,0.0,0.001,0.2224,0.0,2.0
2024-01-01 09:15:00,0.0,0.001,0.07566666666666667,0.0,0.0
2024-01-01 09:30:00,0.0,0.001,0.1595173991176381,0.0,0.0
2024-01-01 09:45:00,0.0,0.001,0.07788553068624764,0.0,0.0
2024-01-01 10:00:00,0.0,0.001,0.08668553068624765,2.0,0.0
2024-01-01 10:15:00,0.0,0.001,0.28021886401958096,0.0,0.0
2024-01-01 10:30:00,0.0,0.001,0.2875521973529143,0.0,0.0
2024-01-01 10:45:00,0.0,0.001,0.29103479823527617,0.0,0.0
2024-01-01 11:00:00,0.0,0.001,0.18053333333333335,0.0,0.0
2024-01-01 11:15:00,0.0,0.001,0.039,0.0,0.0
2024-01-01 11:30:00,0.0,0.001,0.039,0.0,2.3333333333333335
2024-01-01 11:45:00,0.0,0.001,0.34959999999999997,0.0,0.0
2024-01-01 12:00:00,0.0,0.001,0.5267999999999999,0.0,0.0
2024-01-01 12:15:00,0.0,0.001,0.105,0.0,0.0
2024-01-01 12:30:00,0.0,0.001,0.039,0.0,0.0
2024-01-01 12:45:00,0.0,0.001,0.06634523770585907,0.0,3.0
2024-01-01 13:00:00,0.0,0.001,0.17188553068624762,0.0,1.6666666666666667
2024-01-01 13:15:00,0.0,0.001,0.20521886401958098,0.0,3.0
2024-01-01 13:30:00,0.0,0.001,0.2626855306862476,0.0,0.0
2024-01-01 13:45:00,0.0,0.001,0.19155219735291432,0.0,0.0
