,WashingMachine,BaseLoad,P_HP
2024-01-01 20:45:00,0.001,0.22912058596077717,0.0
2024-01-01 21:00:00,0.001,0.3541731094431851,0.0
2024-01-01 21:15:00,0.001,0.46456927305892115,0.0
2024-01-01 21:30:00,0.001,0.34674260639225446,0.0
2024-01-01 21:45:00,0.001,0.6258759397255879,0.0
2024-01-01 22:00:00,0.001,0.25140927305892113,0.0
2024-01-01 22:15:00,0.001,0.36479424542360406,0.0
2024-01-01 22:30:00,0.001,0.3715237423726735,0.26666666666666666
2024-01-01 22:45:00,0.001,0.32747795464717255,0.4
2024-01-01 23:00:00,0.001,0.7436092730589211,0.0
2024-01-01 23:15:00,0.001,0.2260759397255878,0.0
2024-01-01 23:30:00,0.001,0.4274092730589211,0.0
2024-01-01 23:45:00,0.001,0.38599344481047215,0.0
2024-01-02 00:00:00,0.001,0.31240927305892113,0.0
2024-01-02 00:15:00,0.001,0.6754272221962012,0.0
2024-01-02 00:30:00,0.001,0.2075237423726735,0.0
2024-01-02 00:45:00,0.001,0.3723904090393402,0.0
2024-01-02 01:00:00,0.001,0.38319040903934015,0.0
2024-01-02 01:15:00,0.001,0.20919040903934016,0.0
2024-01-02 01:30:00,0.001,0.3045237423726735,0.0
2024-01-02 01:45:00,0.001,0.2195237423726735,0.0
2024-01-02 02:00:00,0.001,0.8794374110732939,0.0
2024-01-02 02:15:00,0.001,0.7701666666666666,0.0
2024-01-02 02:30:00,0.001,0.19536666666666666,0.0
2024-01-02 02:45:00,0.001,0.2487,0.0
2024-01-02 03:00:00,0.001,0.31803333333333333,0.0
2024-01-02 03:15:00,0.001,0.29636666666666667,0.0
2024-01-02 03:30:00,0.001,0.6838333333333332,0.0
2024-01-02 03:45:00,0.001,0.27136666666666664,0.0
2024-01-02 04:00:00,0.001,0.19003333333333336,0.0
2024-01-02 04:15:00,0.001,0.6728999999999999,1.8666666666666667
2024-01-02 04:30:00,0.001,0.3999666666666667,0.0
2024-01-02 04:45:00,0.001,0.20803333333333332,0.0
2024-01-02 05:00:00,0.001,0.34736666666666666,0.0
2024-01-02 05:15:00,0.001,0.19303333333333333,1.3333333333333333
2024-01-02 05:30:00,0.001,0.39636666666666664,2.0
2024-01-02 05:45:00,0.001,0.2737,0.26666666666666666
2024-01-02 06:00:00,0.001,0.1827,0.0
2024-01-02 06:15:00,0.001,0.32203333333333334,0.0
2024-01-02 06:30:00,0.001,0.29536666666666667,0.0
2024-01-02 06:45:00,0.001,0.29636666666666667,0.0
2024-01-02 07:00:00,0.001,0.2927,0.0
2024-01-02 07:15:00,0.001,0.21203333333333332,0.0
2024-01-02 07:30:00,0.001,0.24603333333333335,1.2
2024-01-02 07:45:00,0.001,0.8228333333333334,0.0
2024-01-02 08:00:00,0.001,0.2559666666666667,0.0
2024-01-02 08:15:00,0.001,0.6468333333333333,0.0
2024-01-02 08:30:00,0.001,0.28369999999999995,0.0
2024-01-02 08:45:00,0.001,0.19996666666666665,0.26666666666666666
2024-01-02 09:00:00,0.001,0.5150333333333335,1.7333333333333334
2024-01-02 09:15:00,0.001,0.2109,0.0
2024-01-02 09:30:00,0.001,0.19569999999999999,0.0
2024-01-02 09:45:00,0.001,0.2983666666666666,0.0
2024-01-02 10:00:00,0.001,0.2935,0.0
2024-01-02 10:15:00,0.001,0.39770000000000005,0.0
2024-01-02 10:30:00,0.001,0.27136666666666664,0.0
2024-01-02 10:45:00,0.001,0.1827,0.0
2024-01-02 11:00:00,0.001,0.2345,0.0
2024-01-02 11:15:00,0.001,0.4047,1.0666666666666667
2024-01-02 11:30:00,0.001,0.2830333333333333,0.9333333333333333
2024-01-02 11:45:00,0.001,0.36036666666666667,0.0
2024-01-02 12:00:00,0.001,0.18963333333333335,0.0
2024-01-02 12:15:00,0.001,0.20603333333333332,0.0
2024-01-02 12:30:00,0.001,0.44603333333333334,0.0
2024-01-02 12:45:00,0.001,2.093041247457558,0.0
2024-01-02 13:00:00,0.001,2.4688570757060067,0.0
2024-01-02 13:15:00,0.001,0.9585904090393402,0.0
2024-01-02 13:30:00,0.001,0.2565237423726735,0.0
2024-01-02 13:45:00,0.001,0.3448570757060068,0.4
2024-01-02 14:00:00,0.001,0.2869431656496898,1.6
2024-01-02 14:15:00,0.001,0.24603333333333335,0.0
2024-01-02 14:30:00,0.001,0.9093666666666667,0.0
2024-01-02 14:45:00,0.001,1.296366666666667,0.0
2024-01-02 15:00:00,0.001,0.3113666666666667,0.0
2024-01-02 15:15:00,0.001,0.2746412474575578,0.0
2024-01-02 15:30:00,0.001,0.24585707570600682,0.0
2024-01-02 15:45:00,0.001,0.38219040903934015,0.0
2024-01-02 16:00:00,0.001,0.4946704090393401,0.0
2024-01-02 16:15:00,0.001,0.20485707570600684,0.0
2024-01-02 16:30:00,0.001,0.22306882621449525,0.0
2024-01-02 16:45:00,0.001,0.2927,1.2
2024-01-02 17:00:00,0.001,0.34603333333333336,0.9333333333333333
2024-01-02 17:15:00,0.001,0.38503333333333334,0.0
2024-01-02 17:30:00,0.001,0.1827,0.0
2024-01-02 17:45:00,0.001,0.16460666666666668,0.0
2024-01-02 18:00:00,0.001,0.12766666666666668,0.0
2024-01-02 18:15:00,0.001,0.24466666666666667,0.0
2024-01-02 18:30:00,0.001,0.8214576920980267,0.0
2024-01-02 18:45:00,0.001,0.0834385286522939,0.0
2024-01-02 19:00:00,0.001,1.862642606392255,0.0
2024-01-02 19:15:00,0.001,1.2552426063922546,0.0
2024-01-02 19:30:00,0.001,0.3683759397255878,1.2
2024-01-02 19:45:00,0.001,0.25879944074256467,0.8
2024-01-02 20:00:00,0.001,0.10371139394775211,0.0
2024-01-02 20:15:00,0.001,0.0588237423726735,0.0
2024-01-02 20:30:00,0.001,0.1208237423726735,0.0
2024-01-02 20:45:00,0.001,0.26265158096089447,0.0
2024-01-02 21:00:00,0.001,0.21970927305892113,0.0
2024-01-02 21:15:00,0.001,0.21704260639225445,0.0
2024-01-02 21:30:00,0.001,0.07934044684442587,0.0
2024-01-02 21:45:00,0.001,0.19221886401958097,0.0
2024-01-02 22:00:00,0.001,0.16310135893469666,0.8
2024-01-02 22:15:00,0.001,0.20037593972558781,0.4
2024-01-02 22:30:00,0.001,0.2823759397255878,0.0
2024-01-02 22:45:00,0.001,0.5131759397255878,0.0
2024-01-02 23:00:00,0.001,0.2453759397255878,0.0
2024-01-02 23:15:00,0.001,0.09203852865229391,0.0
2024-01-02 23:30:00,0.001,0.15243469226802997,0.0
2024-01-02 23:45:00,0.001,0.7981092730589211,0.0
2024-01-03 00:00:00,0.001,0.24104260639225444,0.0
2024-01-03 00:15:00,0.001,0.20404260639225447,0.0
2024-01-03 00:30:00,0.001,0.0903759397255878,0.0
2024-01-03 00:45:00,0.001,0.09770927305892113,0.0
2024-01-03 01:00:00,0.001,0.2217680256013633,0.0
2024-01-03 01:15:00,0.001,0.3473333333333333,0.0
2024-01-03 01:30:00,0.001,0.109,0.0
2024-01-03 01:45:00,0.001,0.047,0.0
2024-01-03 02:00:00,0.001,0.5800666666666666,0.0
2024-01-03 02:15:00,0.001,0.116,0.0
2024-01-03 02:30:00,0.001,0.6885333333333333,0.0
2024-01-03 02:45:00,0.001,0.9076,0.0
2024-01-03 03:00:00,0.001,0.047,0.0
2024-01-03 03:15:00,0.001,0.4468,0.0
2024-01-03 03:30:00,0.001,0.109,0.0
2024-01-03 03:45:00,0.001,0.7338,0.0
2024-01-03 04:00:00,0.001,0.20299999999999999,0.0
2024-01-03 04:15:00,0.001,0.047,1.2
2024-01-03 04:30:00,0.001,0.047,2.0
2024-01-03 04:45:00,0.001,0.16066666666666668,1.8666666666666667
2024-01-03 05:00:00,0.001,0.16033333333333336,0.0
2024-01-03 05:15:00,0.001,0.3123333333333333,0.0
2024-01-03 05:30:00,0.001,0.059666666666666666,0.0
2024-01-03 05:45:00,0.001,0.05733333333333333,0.0
2024-01-03 06:00:00,0.001,0.202,0.0
2024-01-03 06:15:00,0.001,0.32386666666666664,0.0
2024-01-03 06:30:00,0.001,0.7840666666666666,1.0666666666666667
2024-01-03 06:45:00,0.001,0.4388666666666667,1.0666666666666667
2024-01-03 07:00:00,0.001,1.0418666666666667,0.0
2024-01-03 07:15:00,0.001,0.16066666666666668,0.0
2024-01-03 07:30:00,0.001,0.05999999999999999,0.0
2024-01-03 07:45:00,0.001,0.12933333333333333,0.0
2024-01-03 08:00:00,0.001,0.32,0.0
2024-01-03 08:15:00,0.001,0.17366666666666666,0.0
2024-01-03 08:30:00,0.001,0.6524666666666668,0.9333333333333333
2024-01-03 08:45:00,0.001,0.05999999999999999,1.2
2024-01-03 09:00:00,0.001,0.05999999999999999,0.0
2024-01-03 09:15:00,0.10233478986486258,0.305,0.0
2024-01-03 09:30:00,0.36330937265511193,0.3096666666666667,0.0
2024-01-03 09:45:00,0.7448434248549539,0.07033333333333333,0.0
2024-01-03 10:00:00,0.12795766130169658,0.051333333333333335,0.0
2024-01-03 10:15:00,0.18132711716955444,0.0574,0.0
2024-01-03 10:30:00,1.1661397118533803,0.5077866666666667,0.0
2024-01-03 10:45:00,0.596649559355055,1.9281666666666666,1.7333333333333334
2024-01-03 11:00:00,0.12117046888454211,3.5656999999999996,0.26666666666666666
2024-01-03 11:15:00,0.2824425081346481,3.5613666666666663,0.0
2024-01-03 11:30:00,0.9319294030625876,0.6762726625987592,0.0
2024-01-03 11:45:00,0.001,0.32119040903934015,0.0
2024-01-03 12:00:00,0.001,0.5348570757060069,0.0
2024-01-03 12:15:00,0.001,0.2697904090393402,0.0
2024-01-03 12:30:00,0.001,0.2075237423726735,0.0
2024-01-03 12:45:00,0.001,0.21050156163139563,0.6666666666666666
2024-01-03 13:00:00,0.001,0.3885581932850069,1.3333333333333333
2024-01-03 13:15:00,0.001,0.3800759397255878,0.0
2024-01-03 13:30:00,0.001,0.8375426063922545,0.0
2024-01-03 13:45:00,0.001,0.2390759397255878,0.0
2024-01-03 14:00:00,0.001,0.3058315809608944,0.0
2024-01-03 14:15:00,0.001,0.3966631656496898,0.0
2024-01-03 14:30:00,0.001,0.24627509121566477,0.0
2024-01-03 14:45:00,0.001,1.3877855306862477,0.0
2024-01-03 15:00:00,0.001,1.5339188640195809,1.6
2024-01-03 15:15:00,0.001,0.7194521973529143,0.4
2024-01-03 15:30:00,0.001,1.2146366104601618,0.0
2024-01-03 15:45:00,0.001,0.2260759397255878,0.0
2024-01-03 16:00:00,0.001,2.476075939725588,0.0
2024-01-03 16:15:00,0.001,0.9322026063922545,0.0
2024-01-03 16:30:00,0.001,0.2657092730589212,0.0
2024-01-03 16:45:00,0.001,0.10488169430198371,0.0
2024-01-03 17:00:00,0.001,0.08669596091903704,0.8
2024-01-03 17:15:00,0.001,0.13515707570600685,1.2
2024-01-03 17:30:00,0.001,1.4234953537648107,0.0
2024-01-03 17:45:00,0.001,1.549575939725588,0.0
2024-01-03 18:00:00,0.001,1.5829759397255878,0.0
2024-01-03 18:15:00,0.001,2.6042934448104726,0.0
2024-01-03 18:30:00,0.001,0.6562426063922544,0.0
2024-01-03 18:45:00,0.001,1.6713023134118659,0.0
2024-01-03 19:00:00,0.001,2.2050724599020604,0.13333333333333333
2024-01-03 19:15:00,0.001,1.3530426063922545,1.8666666666666667
2024-01-03 19:30:00,0.001,1.0783680256013635,0.0
2024-01-03 19:45:00,0.001,2.5008855306862476,0.0
2024-01-03 20:00:00,0.001,0.3478855306862476,0.0
2024-01-03 20:15:00,0.001,0.2620699437934953,0.0
2024-01-03 20:30:00,0.001,0.17670927305892115,0.0
2024-01-03 20:45:00,0.001,0.0903759397255878,0.0
2024-01-03 21:00:00,0.001,0.1523759397255878,0.0
2024-01-03 21:15:00,0.001,0.22937593972558779,1.7333333333333334
2024-01-03 21:30:00,0.001,0.26237593972558776,0.4
2024-01-03 21:45:00,0.001,1.0000426063922547,0.0
2024-01-03 22:00:00,0.001,2.511375939725588,0.0
2024-01-03 22:15:00,0.001,1.0919626063922545,0.0
2024-01-03 22:30:00,0.001,0.24069593972558778,0.0
2024-01-03 22:45:00,0.001,0.35982294175954155,0.0
2024-01-03 23:00:00,0.001,0.9874855306862477,0.0
2024-01-03 23:15:00,0.001,0.2781121973529143,0.0
2024-01-03 23:30:00,0.001,0.4796521973529143,0.0
2024-01-03 23:45:00,0.001,0.22458553068624762,0.0
2024-01-04 00:00:00,0.001,0.2502402929803886,0.0
2024-01-04 00:15:00,0.001,0.3093666666666666,0.0
2024-01-04 00:30:00,0.001,0.3547,0.0
2024-01-04 00:45:00,0.001,0.32570000000000005,0.0
2024-01-04 01:00:00,0.001,0.1827,0.0
2024-01-04 01:15:00,0.001,0.1827,0.0
2024-01-04 01:30:00,0.001,0.36003333333333326,0.0
2024-01-04 01:45:00,0.001,0.36036666666666667,0.0
2024-01-04 02:00:00,0.001,0.3327,0.0
2024-01-04 02:15:00,0.001,0.1827,0.0
2024-01-04 02:30:00,0.001,0.1827,0.0
2024-01-04 02:45:00,0.001,0.29436666666666667,0.0
2024-01-04 03:00:00,0.001,0.42636666666666667,0.0
2024-01-04 03:15:00,0.001,0.2957,0.0
2024-01-04 03:30:00,0.001,0.21936666666666668,0.0
2024-01-04 03:45:00,0.001,0.1827,0.0
2024-01-04 04:00:00,0.001,0.27003333333333335,0.0
2024-01-04 04:15:00,0.001,0.46103333333333335,0.8
2024-01-04 04:30:00,0.001,0.2267,1.2
2024-01-04 04:45:00,0.001,0.2689866666666667,0.0
2024-01-04 05:00:00,0.001,0.047,0.0
2024-01-04 05:15:00,0.001,0.16066666666666668,1.2
2024-01-04 05:30:00,0.001,0.24833333333333335,2.0
2024-01-04 05:45:00,0.001,0.09766666666666665,1.6
2024-01-04 06:00:00,0.001,0.1423333333333333,0.0
2024-01-04 06:15:00,0.001,0.10133333333333333,0.0
2024-01-04 06:30:00,0.001,0.6018000000000001,0.0
2024-01-04 06:45:00,0.001,0.5204666666666667,0.0
2024-01-04 07:00:00,0.001,0.7067333333333333,0.26666666666666666
2024-01-04 07:15:00,0.001,0.08366666666666665,1.8666666666666667
2024-01-04 07:30:00,0.001,0.3026666666666667,0.0
2024-01-04 07:45:00,0.001,0.25166666666666665,0.0
2024-01-04 08:00:00,0.001,0.138,0.0
2024-01-04 08:15:00,0.001,0.31533333333333335,0.0
2024-01-04 08:30:00,0.001,0.0848,0.0
2024-01-04 08:45:00,0.001,0.7947333333333333,1.4666666666666666
2024-01-04 09:00:00,0.001,0.17333333333333334,0.6666666666666666
2024-01-04 09:15:00,0.001,0.05999999999999999,0.0
2024-01-04 09:30:00,0.001,0.16133333333333333,0.0
2024-01-04 09:45:00,0.001,0.5466666666666667,0.0
2024-01-04 10:00:00,0.001,0.26078205086272,0.0
2024-01-04 10:15:00,0.001,0.19888553068624765,0.0
2024-01-04 10:30:00,0.001,0.07855219735291431,2.0
2024-01-04 10:45:00,0.001,0.10388553068624763,0.13333333333333333
2024-01-04 11:00:00,0.001,0.305218864019581,0.0
2024-01-04 11:15:00,0.001,0.19221886401958097,0.0
2024-01-04 11:30:00,0.001,0.1318736263137219,0.0
2024-01-04 11:45:00,0.001,0.10566666666666666,0.0
2024-01-04 12:00:00,0.001,0.0540942454236041,0.0
2024-01-04 12:15:00,0.001,0.8776904090393401,2.0
2024-01-04 12:30:00,0.001,2.2934904090393404,0.13333333333333333
2024-01-04 12:45:00,0.001,1.3540237423726738,0.0
2024-01-04 13:00:00,0.001,0.5686237423726735,0.0
2024-01-04 13:15:00,0.001,0.2047722093085701,0.0
2024-01-04 13:30:00,0.001,2.430709273058921,0.0
2024-01-04 13:45:00,0.001,2.349375939725588,0.0
2024-01-04 14:00:00,0.001,0.0903759397255878,1.7333333333333334
2024-01-04 14:15:00,0.001,0.2797394407425647,0.4
2024-01-04 14:30:00,0.001,0.32332087894116573,0.0
2024-01-04 14:45:00,0.001,0.29636666666666667,0.0
2024-01-04 15:00:00,0.001,0.36003333333333326,0.0
2024-01-04 15:15:00,0.001,0.19536666666666666,0.0
2024-01-04 15:30:00,0.001,0.3259666666666667,0.0
2024-01-04 15:45:00,0.001,0.4997314151412014,1.4666666666666666
2024-01-04 16:00:00,0.001,0.3824849142942278,0.6666666666666666
2024-01-04 16:15:00,0.001,0.4314092730589211,0.0
2024-01-04 16:30:00,0.001,0.35807593972558777,0.0
2024-01-04 16:45:00,0.001,0.24940927305892113,0.0
2024-01-04 17:00:00,0.001,0.8521543569007429,0.0
2024-01-04 17:15:00,0.001,0.8372915266183402,0.0
2024-01-04 17:30:00,0.001,0.25140927305892113,1.3333333333333333
2024-01-04 17:45:00,0.001,0.39074260639225444,0.8
2024-01-04 18:00:00,0.001,0.2880759397255878,0.0
2024-01-04 18:15:00,0.001,0.34707593972558787,0.0
2024-01-04 18:30:00,0.001,2.2489655002550046,0.0
2024-01-04 18:45:00,0.001,1.3736759397255878,0.0
2024-01-04 19:00:00,0.001,0.37840927305892114,0.0
2024-01-04 19:15:00,0.001,0.39631502763531706,1.0666666666666667
2024-01-04 19:30:00,0.001,0.2987111912510531,1.0666666666666667
2024-01-04 19:45:00,0.001,0.6975426063922544,0.0
2024-01-04 20:00:00,0.001,0.3084759397255878,0.0
2024-01-04 20:15:00,0.001,0.4101426063922544,0.0
2024-01-04 20:30:00,0.001,0.5077426063922544,0.0
2024-01-04 20:45:00,0.001,0.24342102356740955,0.0
2024-01-04 21:00:00,0.001,0.22041033350333664,0.8
2024-01-04 21:15:00,0.001,0.32173070201972875,0.0
2024-01-04 21:30:00,0.001,0.33040927305892115,0.0
2024-01-04 21:45:00,0.001,0.5248759397255879,1.2
2024-01-04 22:00:00,0.001,0.23874260639225445,0.9333333333333333
2024-01-04 22:15:00,0.001,0.3080899437934953,0.0
2024-01-04 22:30:00,0.001,0.2876655306862476,0.0
2024-01-04 22:45:00,0.001,0.42774260639225453,0.0
2024-01-04 23:00:00,0.001,0.3725814344707002,0.0
2024-01-04 23:15:00,0.001,0.306328687098144,0.0
2024-01-04 23:30:00,0.001,0.2260759397255878,0.0
2024-01-04 23:45:00,0.001,0.234832774075898,0.0
2024-01-05 00:00:00,0.001,0.47191886401958094,0.0
2024-01-05 00:15:00,0.001,0.6863855306862476,0.0
2024-01-05 00:30:00,0.001,0.37891886401958097,0.0
2024-01-05 00:45:00,0.001,0.21004523770585906,0.0
2024-01-05 01:00:00,0.001,0.5112333333333333,0.0
2024-01-05 01:15:00,0.001,0.6069,0.0
2024-01-05 01:30:00,0.001,0.27803333333333335,0.0
2024-01-05 01:45:00,0.001,0.32203333333333334,0.0
2024-01-05 02:00:00,0.001,0.23336666666666664,0.0
2024-01-05 02:15:00,0.001,0.7932466666666667,0.0
2024-01-05 02:30:00,0.001,0.109,0.0
2024-01-05 02:45:00,0.001,0.1423333333333333,0.0
2024-01-05 03:00:00,0.001,0.15433333333333332,0.0
2024-01-05 03:15:00,0.001,0.184,0.0
2024-01-05 03:30:00,0.001,0.202,0.0
2024-01-05 03:45:00,0.001,0.05733333333333333,0.0
2024-01-05 04:00:00,0.001,0.08366666666666665,0.13333333333333333
2024-01-05 04:15:00,0.001,0.14966666666666667,2.0
2024-01-05 04:30:00,0.001,0.28633333333333333,1.8666666666666667
2024-01-05 04:45:00,0.001,0.17333333333333334,0.0
2024-01-05 05:00:00,0.001,0.047,0.4
2024-01-05 05:15:00,0.001,0.047,0.0
2024-01-05 05:30:00,0.001,0.13499999999999998,0.4
2024-01-05 05:45:00,0.001,0.31333333333333335,1.0666666666666667
2024-01-05 06:00:00,0.001,0.5974666666666667,2.0
2024-01-05 06:15:00,0.001,0.047,1.8666666666666667
2024-01-05 06:30:00,0.001,0.047,0.0
2024-01-05 06:45:00,0.001,0.08666666666666667,0.0
2024-01-05 07:00:00,0.001,1.2806,0.0
2024-01-05 07:15:00,0.001,0.235,0.8
2024-01-05 07:30:00,0.001,0.45980000000000004,1.6
2024-01-05 07:45:00,0.001,0.05999999999999999,0.0
2024-01-05 08:00:00,0.001,0.11853333333333334,0.0
2024-01-05 08:15:00,0.001,0.25433333333333336,0.0
2024-01-05 08:30:00,0.001,0.258,0.5333333333333333
2024-01-05 08:45:00,0.001,0.12091391005631705,1.8666666666666667
2024-01-05 09:00:00,0.001,0.0666237423726735,0.0
2024-01-05 09:15:00,0.001,0.1820237423726735,0.0
2024-01-05 09:30:00,0.001,0.1558237423726735,0.0
2024-01-05 09:45:00,0.001,0.24515707570600684,0.0
2024-01-05 10:00:00,0.001,0.2018824949151157,1.8666666666666667
2024-01-05 10:15:00,0.001,0.47013333333333335,0.4
2024-01-05 10:30:00,0.001,0.21326666666666666,0.0
2024-01-05 10:45:00,0.001,0.05733333333333333,0.0
2024-01-05 11:00:00,0.05564715796137402,0.12742757875693744,0.0
2024-01-05 11:15:00,0.22013987331463125,0.8680237423726734,1.2
2024-01-05 11:30:00,0.9795795582158954,2.265023742372674,1.0666666666666667
2024-01-05 11:45:00,0.3190568556123789,2.3920237423726736,0.0
2024-01-05 12:00:00,0.14121900394048875,1.805157075706007,0.0
2024-01-05 12:15:00,0.23940084995644734,0.08649040903934017,0.0
2024-01-05 12:30:00,0.67508669111518,0.28812173668888225,0.0
2024-01-05 12:45:00,0.11586924878944922,0.29555219735291427,2.0
2024-01-05 13:00:00,0.23374226993171238,0.6791366104601619,0.26666666666666666
2024-01-05 13:15:00,0.07132959854687747,0.11245593972558779,0.0
2024-01-05 13:30:00,0.001,0.17659245990206018,0.0
2024-01-05 13:45:00,0.001,1.9214904090393403,0.0
2024-01-05 14:00:00,0.001,0.9446237423726735,0.4
2024-01-05 14:15:00,0.001,0.07742757875693744,1.8666666666666667
2024-01-05 14:30:00,0.001,0.0670942454236041,0.0
2024-01-05 14:45:00,0.001,0.06575707570600683,0.0
2024-01-05 15:00:00,0.001,0.12815707570600685,0.0
2024-01-05 15:15:00,0.001,0.4512724599020601,0.0
2024-01-05 15:30:00,0.001,0.16304260639225446,0.26666666666666666
2024-01-05 15:45:00,0.001,0.0903759397255878,2.0
2024-01-05 16:00:00,0.001,0.0903759397255878,0.0
2024-01-05 16:15:00,0.001,0.20404260639225447,0.0
2024-01-05 16:30:00,0.001,0.24492722219620114,0.0
2024-01-05 16:45:00,0.001,2.271357075706007,0.0
2024-01-05 17:00:00,0.001,1.073717075706007,0.0
2024-01-05 17:15:00,0.001,2.2703970757060072,2.0
2024-01-05 17:30:00,0.001,1.6414904090393405,0.26666666666666666
2024-01-05 17:45:00,0.001,3.87389040903934,0.0
2024-01-05 18:00:00,0.001,4.023157075706007,0.0
2024-01-05 18:15:00,0.001,0.11382374237267352,0.0
2024-01-05 18:30:00,0.001,0.1338237423726735,0.0
2024-01-05 18:45:00,0.001,0.1854904090393402,1.4666666666666666
2024-01-05 19:00:00,0.001,0.07182374237267351,0.8
2024-01-05 19:15:00,0.001,0.7454237423726735,0.0
2024-01-05 19:30:00,0.001,0.23076091209027078,0.0
