,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,1.0,16.333333333333332,0.6892184077038344,15.016399274002582,13.505510719273104,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,18.666666666666668,0.6892184077038344,15.654834287162597,13.52044718819639,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,0.6892184077038344,15.909321869128132,13.542469071394011,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,0.6892184077038344,15.877765641906842,13.564744207040727,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.6892184077038344,15.846882890292754,13.586246919727232,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,0.6892184077038344,15.81665565916222,13.606998763452832,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,0.6892184077038344,15.787066483669486,13.627020701180507,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.6892184077038344,15.758098375829274,13.646333121018067,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.6892184077038344,15.72937878440189,13.662787406462305,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.6892184077038344,15.700810889658133,13.676138158469858,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.6892184077038344,15.672770513423366,13.688905935641078,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.6892184077038344,15.645243857705866,13.701107244503492,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.6892184077038344,15.618217500589747,13.712758138364723,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,0.6892184077038344,15.591678385944665,13.723874229722059,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.6892184077038344,15.565613813417151,13.734470702332292,11.0,0.0,0.0,0,0,0
