,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,14.5,2.1592606354352926,14.486232188841058,13.257323548042473,12.0,59.632,60.0,0.2567413333333333,0.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,14.5,2.1592606354352926,14.45738410991063,13.272256438818527,12.0,57.41441911132346,60.0,3.0808960000000005,0.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,14.5,2.1592606354352926,14.429515574484286,13.286054408087569,12.0,61.13742570473004,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,14.5,2.1592606354352926,14.402579607939002,13.29877644490097,12.0,61.42409555661728,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,14.5,2.1592606354352926,14.376531588018304,13.31047856081051,12.0,61.42409555661728,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,14.5,2.1592606354352926,14.351329126519024,13.321213939738692,12.0,61.42409555661728,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,14.5,2.1592606354352926,14.326931956931158,13.331033080307497,12.0,61.166495556617285,60.0,0.5134826666666666,0.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,14.5,2.1592606354352926,14.303301827731335,13.339983931005072,12.0,59.944365408504524,60.0,1.2837066666666668,0.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,14.5,2.1592606354352926,14.280043095083807,13.343374705987083,11.0,60.50689039655994,60.0,0.770224,0.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,14.5,2.1592606354352926,14.256937581183283,13.340774691722535,11.0,58.861251791686556,60.0,1.5404480000000003,0.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,14.5,2.1592606354352926,14.234298593537284,13.337739969493235,11.0,61.048856187290944,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,14.5,2.1592606354352926,14.212106070910194,13.334295186938812,11.0,61.192191113234564,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,14.5,2.1592606354352926,14.19034094478683,13.330463737850012,11.0,60.05990176779739,60.0,3.0808960000000005,0.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,14.5,2.1592606354352926,14.168985089501756,13.326267825327923,11.0,61.018262780697526,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,14.5,2.1592606354352926,14.148021274877653,13.32172852176479,11.0,61.018262780697526,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,14.5,2.1592606354352926,14.127433121246467,13.316865825806325,11.0,61.018262780697526,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,14.5,2.1592606354352926,14.10720505673347,13.311698716447362,11.0,61.018262780697526,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,19.633333333333333,2.1592606354352926,14.531799468460044,13.308969189266085,11.0,61.018262780697526,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,20.0,2.1592606354352926,15.591395084742535,13.324762641461083,11.0,60.90786278069753,60.0,0.2567413333333333,0.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,20.0,2.1592606354352926,16.63214731189938,13.363964177223556,11.0,60.46626278069753,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,20.0,2.1592606354352926,17.64982451984523,13.420547086910732,10.0,60.46626278069753,60.0,0.0,0.0,0.0,0.0,0,0,0
