,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,0.31348760266756276,14.993848630059514,13.503383705785573,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,0.31348760266756276,14.980767320703917,13.510526744423185,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,0.31348760266756276,14.967839724117324,13.517504601358885,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,0.31348760266756276,14.9550634619703,13.524320011386427,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.31348760266756276,14.942436193992787,13.5309756652363,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,0.31348760266756276,14.929955617362953,13.537474210283793,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,0.31348760266756276,14.917619466105846,13.543818251245675,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.31348760266756276,14.905425510501715,13.55001035086567,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.31348760266756276,14.892969371088641,13.554895033091539,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.31348760266756276,14.880184551680902,13.558320939309823,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.31348760266756276,14.867524926186446,13.561620143763788,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.31348760266756276,14.854988612694648,13.564794797317923,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.31348760266756276,14.84257375931798,13.567847016098664,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,0.31348760266756276,14.830278543710062,13.57077888205273,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.31348760266756276,14.81810117259144,13.573592443496489,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,16.866666666666667,0.31348760266756276,15.379274739889079,13.576945023735142,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,0.31348760266756276,16.695637725461502,13.589577521368994,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,17.566666666666666,0.31348760266756276,17.73456655649894,13.60807548275313,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,18.5,0.31348760266756276,19.016561628445206,13.637601611001404,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.233333333333333,0.31348760266756276,18.971760377485037,13.670289443268729,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,17.1,0.31348760266756276,18.927141293144384,13.701173205715863,10.0,0.8000000000000004,0.7525000000000001,1,1,0
2024-01-01 05:15:00,2.0,15.0,0.31348760266756276,18.88263086916743,13.73010963250921,10.0,0.8000000000000004,0.0,1,0,0
2024-01-01 05:30:00,1.0,18.266666666666666,0.31348760266756276,18.83867608179676,13.758438760483472,10.0,0.8000000000000004,0.0,1,0,1
2024-01-01 05:45:00,1.0,18.5,0.31348760266756276,18.795268262055778,13.78617057499778,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,2.0,15.933333333333334,0.31348760266756276,18.752398879813974,13.813314900634506,10.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,16.166666666666668,0.31348760266756276,18.710059541557197,13.839881403782602,10.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,18.5,0.31348760266756276,18.66824198819365,13.865879595179448,10.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,18.5,0.31348760266756276,18.626938092895195,13.891318832411862,10.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,18.5,0.31348760266756276,18.58614151166404,13.916208325883135,10.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,18.5,0.31348760266756276,18.545844593928372,13.940557151344686,10.0,0.8000000000000002,0.77625,1,1,0
2024-01-01 07:30:00,1.0,18.5,0.31348760266756276,18.506037698600394,13.96437422636803,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 07:45:00,1.0,18.5,0.31348760266756276,18.466713207402698,13.987668319703298,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 08:00:00,1.0,18.5,0.31348760266756276,18.42822225792259,14.010448819718867,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 08:15:00,1.0,18.5,0.31348760266756276,18.390604794417737,14.03272793061562,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 08:30:00,1.0,18.5,0.31348760266756276,18.353441596714255,14.054515052096466,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 08:45:00,1.0,18.5,0.31348760266756276,18.316725609192194,14.075818303686543,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 09:00:00,1.0,18.5,0.31348760266756276,18.280844882273023,14.096646512111908,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 09:15:00,1.0,18.5,0.31348760266756276,18.24584470245223,14.117011629773595,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 09:30:00,1.0,18.5,0.31348760266756276,18.211264619856816,14.136922544222493,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 09:45:00,1.0,18.5,0.31348760266756276,18.17709811506409,14.156386756633735,10.0,0.8000000000000002,0.0,1,0,0
2024-01-01 10:00:00,1.0,18.5,0.31348760266756276,18.1457787261162,14.17657396799945,11.0,0.8000000000000002,0.0,1,0,0
2024-01-01 10:15:00,1.0,18.5,0.31348760266756276,18.117633354536434,14.197666391555343,11.0,0.8000000000000002,0.0,1,0,0
2024-01-01 10:30:00,3.0,18.5,0.31348760266756276,18.08985901135758,14.218347492365615,11.0,0.8000000000000002,0.0,1,0,0
2024-01-01 10:45:00,3.0,18.5,0.31348760266756276,18.062449867019648,14.238623994826996,11.0,0.8000000000000002,0.0,1,0,0
2024-01-01 11:00:00,3.0,18.5,0.31348760266756276,18.03781369545201,14.259664779673981,12.0,0.8000000000000002,0.0,1,0,0
2024-01-01 11:15:00,1.0,18.5,0.31348760266756276,18.016274577296144,14.281651034436937,12.0,0.8000000000000002,0.0,1,0,0
2024-01-01 11:30:00,1.0,18.5,0.31348760266756276,18.631552536413942,14.304395692210242,12.0,0.8000000000000002,0.0,1,0,0
2024-01-01 11:45:00,1.0,18.5,0.31348760266756276,19.160437559749354,14.333226219512488,12.0,0.8000000000000002,0.0,1,0,0
2024-01-01 12:00:00,1.0,18.5,0.31348760266756276,19.129771847471385,14.362678498655173,12.0,0.8000000000000002,0.0,1,0,0
2024-01-01 12:15:00,1.0,18.5,0.31348760266756276,19.09867856318131,14.391615386248157,12.0,0.8000000000000002,0.0,1,0,0
2024-01-01 12:30:00,1.0,18.5,0.31348760266756276,19.068034850296954,14.420042810800734,12.0,0.8000000000000002,0.0,1,0,0
2024-01-01 12:45:00,1.0,18.5,0.31348760266756276,19.037833567265462,14.447969028329963,12.0,0.8000000000000002,0.0,1,0,0
