,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.40639040903934015,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.5005237423726735,0.6
2024-01-01 00:30:00,0.001,0.0,0.001,0.41767266259875924,1.5
2024-01-01 00:45:00,0.001,0.0,0.001,0.36623333333333336,1.5
2024-01-01 01:00:00,0.001,0.0,0.001,0.1777,1.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.1777,0.4
2024-01-01 01:30:00,0.001,0.0,0.001,0.3263,1.5
2024-01-01 01:45:00,0.001,0.0,0.001,0.48869999999999997,1.5
2024-01-01 02:00:00,0.001,0.0,0.001,0.3891549161581782,1.5
2024-01-01 02:15:00,0.001,0.0,0.001,0.44485707570600685,1.5
2024-01-01 02:30:00,0.001,0.0,0.001,0.3105237423726735,1.5
2024-01-01 02:45:00,0.001,0.0,0.001,0.20565707570600683,1.5
2024-01-01 03:00:00,0.001,0.0,0.001,0.27819040903934017,1.5
2024-01-01 03:15:00,0.001,0.0,0.001,0.37400599593209255,1.5
2024-01-01 03:30:00,0.001,0.0,0.001,0.24436666666666665,1.5
2024-01-01 03:45:00,0.001,0.0,0.001,0.32236666666666663,1.5
2024-01-01 04:00:00,0.001,0.0,0.001,0.1777,1.5
2024-01-01 04:15:00,0.001,0.0,0.001,0.11437333333333334,1.5
2024-01-01 04:30:00,0.2961258633825041,0.0,0.001,0.14333333333333334,1.5
2024-01-01 04:45:00,1.8140885884329891,0.0,0.001,0.232,1.5
2024-01-01 05:00:00,1.8922650708095505,0.0,0.001,0.08566666666666668,1.5
2024-01-01 05:15:00,1.1641807619465079,0.0,0.001,0.197,1.5
2024-01-01 05:30:00,0.7629091473840078,0.0,0.001,0.5750666666666666,1.0
2024-01-01 05:45:00,0.12568052577751174,0.0,0.001,0.042,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.15600000000000003,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.232,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.30273333333333335,0.3
2024-01-01 07:00:00,0.001,0.0,0.001,0.17433333333333334,1.5
2024-01-01 07:15:00,0.001,0.0,0.001,0.164,1.5
2024-01-01 07:30:00,0.001,0.0,0.001,0.29066666666666663,1.5
2024-01-01 07:45:00,0.001,0.0,0.001,0.3413333333333333,1.5
2024-01-01 08:00:00,0.001,0.0,0.001,0.16620000000000001,1.5
2024-01-01 08:15:00,0.001,0.0,0.001,0.197,1.5
2024-01-01 08:30:00,0.001,0.0,0.001,0.06266666666666668,1.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.1821215828248449,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.3503550607844221,1.1
2024-01-01 09:30:00,0.001,0.0,0.001,1.0059759397255879,1.5
2024-01-01 09:45:00,0.001,0.0,0.001,0.8944426063922545,1.5
2024-01-01 10:00:00,0.001,0.0,0.0283419891600648,0.37307593972558784,1.5
2024-01-01 10:15:00,0.6286846602752406,0.0,0.10681042737621244,0.33400927305892114,1.3
2024-01-01 10:30:00,1.8289432008376663,0.0,0.23745119725150918,0.3515230477267878,0.0
2024-01-01 10:45:00,1.97400812164362,0.0,1.1517212860473274,0.3297,0.0
2024-01-01 11:00:00,1.9410712157733687,0.0,0.11247319452245182,0.5775,0.0
2024-01-01 11:15:00,0.6673183812687167,0.0,0.252807102289962,0.32236666666666663,0.0
2024-01-01 11:30:00,0.001,0.0,0.5250463032851831,0.21903333333333333,0.0
2024-01-01 11:45:00,0.001,0.0,0.27769471884134433,0.19032087894116573,0.0
2024-01-01 12:00:00,0.001,0.0,0.10995358341106361,0.373918864019581,0.0
2024-01-01 12:15:00,0.001,0.0,0.3463290547485196,0.34858553068624765,1.3
2024-01-01 12:30:00,0.001,0.0,1.9364847608761733,0.2580521973529143,1.5
2024-01-01 12:45:00,0.001,0.0,0.08999815063567654,1.8495055306862476,1.5
2024-01-01 13:00:00,0.001,0.0,0.15052396454798453,1.6336994407425647,1.5
2024-01-01 13:15:00,0.001,0.0,0.24201605146578084,0.4514550607844221,1.5
2024-01-01 13:30:00,0.001,0.0,0.7200375568180221,0.641409273058921,1.5
2024-01-01 13:45:00,0.001,0.0,0.018447597393226975,0.9905426063922546,1.5
2024-01-01 14:00:00,0.001,0.0,0.001,0.35020927305892113,1.5
2024-01-01 14:15:00,0.001,0.0,0.001,0.3194913727543029,1.5
2024-01-01 14:30:00,0.001,0.0,0.001,0.2502173991176381,0.0
2024-01-01 14:45:00,0.001,0.0,0.036593312409691596,0.2682994407425647,0.1
2024-01-01 15:00:00,0.001,0.0,0.19006134212123083,0.4377092730589211,1.5
2024-01-01 15:15:00,0.001,0.0,0.7803025484349668,0.4423759397255877,1.5
2024-01-01 15:30:00,0.001,0.0,0.5492199581826239,0.32837593972558776,1.5
2024-01-01 15:45:00,0.001,0.0,0.1434513441698239,0.44204260639225446,1.5
2024-01-01 16:00:00,0.001,0.0,0.2554147936828785,0.7115056486091497,1.5
2024-01-01 16:15:00,0.001,0.0,0.67508669111518,0.29766666666666663,1.5
2024-01-01 16:30:00,0.001,0.0,0.09870951859967539,0.475,1.5
2024-01-01 16:45:00,0.001,0.0,0.18557756726486918,0.3863333333333333,1.5
2024-01-01 17:00:00,0.001,0.0,0.8314813029734992,0.285,1.5
2024-01-01 17:15:00,0.001,0.0,1.341038226434923,0.38833333333333336,1.5
2024-01-01 17:30:00,0.001,0.0,0.14565805940498583,0.43345333333333336,1.5
2024-01-01 17:45:00,0.001,0.0,0.15539743014652482,1.655,1.5
2024-01-01 18:00:00,0.001,0.0,0.326329885707718,1.7581392325359733,0.4
2024-01-01 18:15:00,0.001,0.0,0.5908149580219118,0.37924260639225443,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.20737593972558782,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.3003759397255878,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.17522294175954156,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.09262087894116573,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,2.098666666666667,0.0
