,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.20668553068624765,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.3115521973529143,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.3115521973529143,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.3839979850784152,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.348,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.10959999999999999,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.4368,0.0,2.6666666666666665
2024-01-01 02:00:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.10033333333333333,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.227,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.4748,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.037,0.0,4.333333333333333
2024-01-01 03:30:00,0.001,0.0,0.001,0.4368,0.0,0.6666666666666666
2024-01-01 03:45:00,0.001,0.0,0.001,0.06233333333333334,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.227,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.113,0.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.037,0.0,3.6666666666666665
2024-01-01 05:30:00,0.001,0.0,0.001,0.21433333333333335,0.0,1.3333333333333333
2024-01-01 05:45:00,0.001,0.0,0.001,0.151,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.037,0.0,5.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.037,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.43679999999999997,0.0,2.3333333333333335
2024-01-01 07:00:00,0.001,0.0,0.001,0.44286666666666663,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.324,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.4498,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,1.9691999999999998,0.0,4.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.5297999999999999,0.0,1.3333333333333333
2024-01-01 08:15:00,0.001,0.0,0.001,0.11913333333333334,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,1.9569333333333332,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.06337075933274473,2.3285333333333336,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.3414159952733573,0.158,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.7703547907991353,0.23173333333333332,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.14195283548275117,1.161333333333333,0.0,1.0
2024-01-01 09:45:00,0.001,0.0,0.1586556859711958,0.172,0.0,2.0
2024-01-01 10:00:00,0.001,0.0,1.0589097406909311,0.35633333333333334,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.7245716183784601,0.4743333333333333,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.12587528452921137,0.3239521973529143,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.2671050864688897,0.2025521973529143,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.8015628867911536,0.2025521973529143,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.16532933341856276,0.2025521973529143,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.22528553068624765,0.0,0.6666666666666666
2024-01-01 11:45:00,0.001,0.0,0.001,1.0124666666666666,0.0,3.0
2024-01-01 12:00:00,0.001,0.0,0.001,1.2857333333333334,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,1.419,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.6702,0.0,1.0
2024-01-01 12:45:00,0.001,0.00013333333333333334,0.001,0.1920347982352762,0.0,1.3333333333333333
2024-01-01 13:00:00,0.001,0.1509333333333333,0.001,0.36481886401958097,0.0,0.0
2024-01-01 13:15:00,0.001,1.0505333333333333,0.001,0.6228855306862475,0.0,4.666666666666667
2024-01-01 13:30:00,0.001,0.001,0.001,0.9498188640195809,0.0,3.6666666666666665
2024-01-01 13:45:00,0.001,0.0005333333333333334,0.001,0.8323521973529143,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.4244855306862476,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.2842069596470553,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.22306666666666666,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.21986666666666668,0.0,2.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.20199999999999999,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.05,0.0,0.0
