,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-02 22:45:00,0.001,0.0,0.001,0.835737661666784,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,1.8934570757060067,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.5036256605648055,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.3367745807908911,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.9837286870981441,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.45907593972558786,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.45907593972558786,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.3109359397255878,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.1790057932353935,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.11133333333333333,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.0406,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.051,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.8505999999999999,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.051,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.041466666666666666,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.148,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.05266666666666666,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.09666666666666666,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.104,1.7333333333333334
2024-01-03 04:30:00,0.001,0.0,0.001,0.038,2.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.038,1.3333333333333333
2024-01-03 05:00:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 05:30:00,0.001,0.0,0.001,0.4451333333333333,0.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.5478,0.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.4451333333333333,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.4378,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.5710666666666666,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.1642,0.0
2024-01-03 07:15:00,0.001,0.0,0.001,0.238,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.23066666666666663,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.2824,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.172,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.18263333333333334,0.0
2024-01-03 08:30:00,0.001,0.0,0.001,0.7067666666666667,0.0
2024-01-03 08:45:00,0.001,0.0,0.001,0.5881666666666666,0.0
2024-01-03 09:00:00,0.001,0.0,0.001,0.8167666666666666,0.0
2024-01-03 09:15:00,0.001,0.0,0.001,0.1737,0.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.30696666666666667,0.0
2024-01-03 09:45:00,0.001,0.0,0.001,0.5734999999999999,0.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.1737,0.0
2024-01-03 10:15:00,0.001,0.0,0.001,0.1737,0.0
2024-01-03 10:30:00,0.001,0.0,0.001,0.24703333333333335,0.0
2024-01-03 10:45:00,0.001,0.0,0.05564715796137402,0.22503333333333334,0.0
2024-01-03 11:00:00,0.001,0.0,0.22013987331463125,0.1737,1.6
2024-01-03 11:15:00,0.001,0.0,0.9795795582158954,0.1737,1.4666666666666666
2024-01-03 11:30:00,0.001,0.0,0.3190568556123789,0.1737,0.0
2024-01-03 11:45:00,0.001,0.0,0.14121900394048875,0.1737,0.0
2024-01-03 12:00:00,0.001,0.0,0.23940084995644734,0.7287666666666667,0.0
2024-01-03 12:15:00,0.001,0.0,0.67508669111518,0.2763666666666667,0.0
2024-01-03 12:30:00,0.001,0.0,0.11586924878944922,0.1737,0.0
2024-01-03 12:45:00,0.001,0.0,0.23374226993171238,0.1737,0.0
2024-01-03 13:00:00,0.001,0.0,0.7661568701168822,0.1737,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,0.1737,0.0
2024-01-03 13:30:00,0.001,0.0,0.001,0.1737,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.2543666666666667,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.6174999999999999,0.0
2024-01-03 14:15:00,0.001,0.0,0.001,0.11942,0.0
2024-01-03 14:30:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 14:45:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 15:00:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 15:15:00,0.001,0.0,0.001,0.06733333333333333,0.0
2024-01-03 15:30:00,0.001,0.0,0.001,0.13333333333333333,0.0
2024-01-03 15:45:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.4378,0.0
2024-01-03 16:15:00,0.001,0.0,0.001,0.038,0.0
2024-01-03 16:30:00,0.001,0.0,0.001,0.07833333333333334,0.0
2024-01-03 16:45:00,0.001,0.0,0.001,0.19933333333333333,0.0
2024-01-03 17:00:00,0.001,0.0,0.001,0.36800000000000005,0.0
2024-01-03 17:15:00,0.001,0.0008,0.001,0.8497333333333332,0.0
2024-01-03 17:30:00,0.001,1.2004666666666668,0.001,0.2782393292654259,1.3333333333333333
2024-01-03 17:45:00,0.001,0.001,0.001,0.1708237423726735,1.7333333333333334
2024-01-03 18:00:00,0.001,0.001,0.001,0.1708237423726735,0.0
2024-01-03 18:15:00,0.001,0.0004,0.001,0.0498237423726735,0.0
2024-01-03 18:30:00,0.001,0.0,0.001,0.08649040903934016,0.0
2024-01-03 18:45:00,0.001,0.0,0.001,0.1493995467098109,0.0
2024-01-03 19:00:00,0.001,0.0,0.001,0.0862896084262082,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.20237593972558782,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.20237593972558782,0.0
2024-01-03 19:45:00,0.001,0.0,0.001,0.3072426063922544,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.2994538557137627,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.3188666666666667,0.0
2024-01-03 20:30:00,0.001,0.0,0.001,0.2539084245489981,0.0
2024-01-03 20:45:00,0.001,0.0,0.001,0.3013655306862476,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.2567921973529143,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.31041119125105315,0.0
2024-01-03 21:30:00,0.001,0.0,0.001,0.25152927305892114,0.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.3084341818432563,0.0
2024-01-03 22:00:00,0.001,0.0,0.001,0.4187426063922545,0.0
2024-01-03 22:15:00,0.001,0.0,0.001,0.3364994407425647,0.0
2024-01-03 22:30:00,0.001,0.0,0.001,0.33413469226803,0.0
2024-01-03 22:45:00,0.001,0.0,0.001,0.3380759397255878,0.0
2024-01-03 23:00:00,0.001,0.0,0.001,0.23672172745108877,0.0
2024-01-03 23:15:00,0.001,0.0,0.001,0.3065237423726735,0.0
2024-01-03 23:30:00,0.001,0.0,0.001,0.42532374237267345,0.0
2024-01-03 23:45:00,0.001,0.0,0.001,0.4424294969490694,0.0
2024-01-04 00:00:00,0.001,0.0,0.001,0.4267354928811619,0.0
2024-01-04 00:15:00,0.001,0.0,0.001,0.3952570757060068,0.0
2024-01-04 00:30:00,0.001,0.0,0.001,0.3065237423726735,0.0
2024-01-04 00:45:00,0.001,0.0,0.001,0.26619040903934016,0.0
2024-01-04 01:00:00,0.001,0.0,0.001,0.47649232723147217,1.0666666666666667
2024-01-04 01:15:00,0.001,0.0,0.001,0.4890333333333334,2.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.4157,0.13333333333333333
2024-01-04 01:45:00,0.001,0.0,0.001,0.4157,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.40763333333333335,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.5815666666666667,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.1737,0.0
2024-01-04 02:45:00,0.001,0.0,0.001,0.22942,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.05266666666666666,0.0
2024-01-04 03:15:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.4964666666666666,0.0
2024-01-04 04:30:00,0.001,0.0,0.001,0.104,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 05:15:00,0.001,0.0,0.001,0.041466666666666666,0.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.051,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.058333333333333334,0.0
2024-01-04 06:00:00,0.001,0.0,0.001,0.161,0.0
2024-01-04 06:15:00,0.001,0.0,0.001,0.058333333333333334,2.0
2024-01-04 06:30:00,0.001,0.0,0.001,0.03973333333333333,1.2
2024-01-04 06:45:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 07:15:00,0.001,0.0,0.001,0.038,0.0
2024-01-04 07:30:00,0.001,0.0,0.001,0.1144,0.0
2024-01-04 07:45:00,0.001,0.0,0.001,0.10966666666666666,0.0
2024-01-04 08:00:00,0.001,0.0,0.001,0.051,0.0
2024-01-04 08:15:00,0.001,0.0,0.001,0.051,0.0
2024-01-04 08:30:00,0.001,0.0,0.001,0.051,0.0
2024-01-04 08:45:00,0.001,0.0,0.001,0.044066666666666664,0.0
2024-01-04 09:00:00,0.001,0.0,0.001,0.05266666666666667,0.0
2024-01-04 09:15:00,0.001,0.0,0.001,0.148,0.0
2024-01-04 09:30:00,0.001,0.0,0.001,0.43779999999999997,0.0
2024-01-04 09:45:00,0.001,0.0,0.001,0.04753333333333333,0.0
2024-01-04 10:00:00,0.001,0.0,0.001,0.051,0.0
2024-01-04 10:15:00,0.001,0.0,0.001,0.051,0.0
2024-01-04 10:30:00,0.001,0.0,0.001,0.5840666666666666,0.0
2024-01-04 10:45:00,0.001,0.0,0.001,0.12433333333333334,0.0
2024-01-04 11:00:00,0.001,0.0,0.001,0.11647333333333333,0.0
2024-01-04 11:15:00,0.001,0.0,0.001,0.5734999999999999,0.0
2024-01-04 11:30:00,0.001,0.0,0.001,0.30696666666666667,0.0
2024-01-04 11:45:00,0.001,0.0,0.001,0.1737,0.0
2024-01-04 12:00:00,0.001,0.0,0.001,0.1737,0.0
2024-01-04 12:15:00,0.001,0.0,0.001,0.19569999999999999,0.9333333333333333
2024-01-04 12:30:00,0.001,0.0,0.001,0.2763666666666667,2.0
2024-01-04 12:45:00,0.001,0.0,0.001,0.1737,0.26666666666666666
2024-01-04 13:00:00,0.001,0.0,0.001,0.1737,0.0
2024-01-04 13:15:00,0.001,0.0,0.001,0.1737,0.0
2024-01-04 13:30:00,0.001,0.0,0.001,0.19642566056480548,0.0
2024-01-04 13:45:00,0.001,0.0,0.001,0.3195237423726735,0.0
2024-01-04 14:00:00,0.001,0.0,0.001,0.40019040903934017,0.0
2024-01-04 14:15:00,0.001,0.0,0.001,0.4199904090393402,0.0
2024-01-04 14:30:00,0.001,0.0,0.001,0.4370570757060068,0.0
2024-01-04 14:45:00,0.001,0.0,0.001,0.4196412474575578,0.0
2024-01-04 15:00:00,0.001,0.0,0.001,0.3915,0.0
2024-01-04 15:15:00,0.001,0.0,0.001,0.29469999999999996,0.0
2024-01-04 15:30:00,0.001,0.0,0.001,0.20303333333333334,0.0
2024-01-04 15:45:00,0.001,0.0,0.001,0.829445237705859,0.0
2024-01-04 16:00:00,0.001,0.0,0.001,0.2052521973529143,0.0
2024-01-04 16:15:00,0.001,0.0,0.1907336200641085,0.0695521973529143,0.0
2024-01-04 16:30:00,0.001,0.0,0.5904714082723814,0.13408553068624765,0.0
2024-01-04 16:45:00,0.001,0.0,0.4854863435082232,0.19055219735291432,0.0
2024-01-04 17:00:00,0.001,0.0,0.16616168836457856,0.19055219735291432,0.0
2024-01-04 17:15:00,0.001,0.0,0.5149083967827618,0.27855219735291425,0.0
2024-01-04 17:30:00,0.001,0.0,1.2575608255053539,0.22721886401958097,0.0
2024-01-04 17:45:00,0.001,0.0,0.12384923520517449,0.3009521973529143,0.0
2024-01-04 18:00:00,0.001,0.0,0.1218282831049564,1.1884487175293867,0.0
2024-01-04 18:15:00,0.001,0.0,0.3680441955704638,0.8541333333333334,1.7333333333333334
2024-01-04 18:30:00,0.001,0.0,0.7990600207583909,0.159,1.4666666666666666
2024-01-04 18:45:00,0.001,0.0,0.001,0.19566666666666668,0.0
2024-01-04 19:00:00,0.001,0.0,0.001,0.35720912843267727,0.0
2024-01-04 19:15:00,0.001,0.0,0.001,0.7330892730589211,0.0
2024-01-04 19:30:00,0.001,0.0,0.001,0.47207593972558776,0.0
2024-01-04 19:45:00,0.001,0.0,0.001,0.47207593972558776,0.0
2024-01-04 20:00:00,0.001,0.0,0.001,0.47207593972558776,0.0
2024-01-04 20:15:00,0.001,0.0,0.001,0.47207593972558776,0.0
2024-01-04 20:30:00,0.001,0.0,0.001,0.5613426063922545,0.0
2024-01-04 20:45:00,0.001,0.0,0.001,0.4778918739412831,0.0
2024-01-04 21:00:00,0.001,0.0,0.030528685607001272,0.44855854060794975,0.0
2024-01-04 21:15:00,0.001,0.0,0.13127529386954348,0.8684092730589211,0.0
2024-01-04 21:30:00,0.001,0.0,0.4035889908621166,0.47207593972558776,0.0
2024-01-04 21:45:00,0.001,0.0,0.967440270205737,0.47207593972558776,0.0
