,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 05:00:00,0.001,0.001,0.0,0.001,0.046,0.0,5.0,0.0
2024-01-01 05:15:00,0.001,0.001,0.0,0.001,0.046,0.0,2.6666666666666665,0.0
2024-01-01 05:30:00,0.001,0.001,0.0,0.001,0.068,0.0,2.3333333333333335,0.0
2024-01-01 05:45:00,0.001,0.001,0.0,0.001,0.23866666666666667,0.0,1.6666666666666667,0.0
2024-01-01 06:00:00,0.001,0.001,0.0,0.001,0.195,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,1.8
2024-01-01 06:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,3.0
2024-01-01 06:45:00,0.001,0.001,0.0,0.001,0.046,0.0,1.0,2.8
2024-01-01 07:00:00,0.001,0.001,0.0,0.001,0.24466666666666667,0.0,4.0,0.8
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.211,0.0,0.0,3.0
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,0.046,1.8666666666666667,0.0,3.0
2024-01-01 07:45:00,0.001,0.001,0.0,0.001,0.046,7.0,0.0,3.0
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,2.0265333333333335,7.0,0.6666666666666666,3.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,1.9262666666666666,0.9333333333333333,2.6666666666666665,3.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.22699999999999998,0.0,0.0,3.0
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,1.4
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,3.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,3.0
2024-01-01 09:30:00,0.001,0.001,0.0,0.001,0.21266666666666667,0.0,3.3333333333333335,0.2
2024-01-01 09:45:00,0.001,0.001,0.0,0.001,0.22833333333333333,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.001,0.06066666666666667,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,1.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.001,0.05633333333333333,0.0,0.0,3.0
2024-01-01 10:45:00,0.001,0.001,0.0,0.001,0.201,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.193,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.10679232723147214,0.0,2.3333333333333335,0.4
2024-01-01 11:30:00,0.001,0.001,0.0,0.036593312409691596,0.14323040903934015,0.0,0.6666666666666666,2.6
2024-01-01 11:45:00,0.001,0.001,0.0,0.19006134212123083,0.2907637423726735,0.0,0.0,1.6
2024-01-01 12:00:00,0.001,0.001,0.0,0.7803025484349668,0.3758689800785326,0.0,0.0,3.0
2024-01-01 12:15:00,0.001,0.001,0.0,0.5492199581826239,0.3550759397255879,0.0,0.0,0.6
2024-01-01 12:30:00,0.001,0.001,0.0,0.1434513441698239,0.43328769023407626,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.2554147936828785,0.3460759397255878,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,0.67508669111518,0.37670780815697824,0.0,0.0,1.4
2024-01-01 13:15:00,0.001,0.001,0.0,0.09870951859967539,0.6030620204314773,0.0,0.0,3.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.18557756726486918,0.30580927305892114,0.0,3.0,3.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.16389057281649852,0.44286644277651843,0.0,0.0,3.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.001,0.348918864019581,0.0,0.0,1.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.001,0.40658553068624764,0.0,0.0,0.6
2024-01-01 14:30:00,0.001,0.001,0.0,0.001,0.46419450525488765,0.0,0.0,1.8
2024-01-01 14:45:00,0.1592069572115326,0.001,0.0,0.001,0.30269999999999997,0.4666666666666667,0.0,0.0
2024-01-01 15:00:00,0.7920347860576631,0.001,0.0,0.001,0.39803333333333335,5.133333333333334,0.0,0.0
2024-01-01 15:15:00,0.7920347860576631,0.001,0.0,0.001,0.35403333333333337,0.0,0.0,0.0
2024-01-01 15:30:00,0.7920347860576631,0.001,0.0,0.001,0.39569999999999994,0.0,0.0,0.0
2024-01-01 15:45:00,0.7920347860576631,0.001,0.0,0.001,0.4267,0.0,3.0,2.0
2024-01-01 16:00:00,0.7920347860576631,0.001,0.0,0.001,0.30269999999999997,0.0,0.0,0.0
2024-01-01 16:15:00,0.7920347860576631,0.001,0.0,0.001,0.2807,0.0,0.0,0.0
2024-01-01 16:30:00,0.7920347860576631,0.001,0.0,0.001,0.29073479823527626,0.0,0.0,0.0
2024-01-01 16:45:00,0.7920347860576631,0.001,0.0,0.001,0.24549886401958096,0.0,0.0,0.8
2024-01-01 17:00:00,0.7920347860576631,0.001,0.0,0.001,0.9808855306862476,0.0,0.0,2.4
2024-01-01 17:15:00,0.7920347860576631,0.001,0.0,0.001,2.0775521973529143,0.4666666666666667,0.0,0.0
2024-01-01 17:30:00,0.7920347860576631,0.001,0.0,0.001,0.23288553068624765,4.666666666666667,0.0,0.0
2024-01-01 17:45:00,0.7920347860576631,0.001,0.0,0.001,0.1770347982352762,0.0,0.0,3.0
2024-01-01 18:00:00,0.6865634812499747,0.001,0.0,0.001,0.195,0.0,3.0,2.6
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,0.12866666666666668,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.1564,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.2592894121752724,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.41670927305892114,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.36069593972558783,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.21037593972558782,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.20485819328500685,0.0,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.32204553068624764,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.4190588640195809,0.0,0.0,0.6
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.11888553068624765,0.0,3.3333333333333335,2.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.12491043947058286,0.0,0.0,0.0
2024-01-01 21:15:00,0.05373565240384421,0.001,0.0,0.001,0.2868721973529143,0.0,0.0,0.0
2024-01-01 21:30:00,0.7920347860576631,0.001,0.0,0.001,0.2697680256013633,0.0,0.0,2.4
2024-01-01 21:45:00,0.7920347860576631,0.001,0.0,0.001,0.4753759397255878,0.0,0.0,0.4
2024-01-01 22:00:00,0.7920347860576631,0.001,0.0,0.001,0.33402927305892116,0.0,0.0,0.0
2024-01-01 22:15:00,0.7920347860576631,0.001,0.0,0.001,0.2324559397255878,0.0,0.0,0.0
2024-01-01 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.21037593972558782,0.0,0.0,0.0
2024-01-01 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.2707994407425647,0.0,0.0,1.4
2024-01-01 23:00:00,0.7920347860576631,0.001,0.0,0.001,0.3914464427765184,0.0,3.0,3.0
2024-01-01 23:15:00,0.7920347860576631,0.001,0.0,0.001,0.14070927305892114,0.0,0.0,2.0
2024-01-01 23:30:00,0.7920347860576631,0.001,0.0,0.001,0.0893759397255878,0.0,0.0,0.0
2024-01-01 23:45:00,0.7920347860576631,0.001,0.0,0.001,0.07675506078442208,0.0,0.0,0.0
2024-01-02 00:00:00,0.7920347860576631,0.001,0.0,0.001,0.17204260639225447,0.0,0.0,0.2
2024-01-02 00:15:00,0.7920347860576631,0.001,0.0,0.001,0.2713404468444259,0.0,0.0,2.4
2024-01-02 00:30:00,0.05373565240384421,0.001,0.0,0.001,0.16555219735291432,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0,0.0,0.4
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.06072435876469335,0.0,0.0,3.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.14933333333333335,0.0,3.0,0.4
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.18166666666666667,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.156,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.06066666666666667,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,2.6
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.17,0.0,0.0,2.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.13899999999999998,0.0,0.0,3.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.14133333333333334,0.0,0.0,3.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.09733333333333333,0.0,0.0,1.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.046,0.0,3.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.19066666666666668,0.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.11833333333333335,0.0,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.10466666666666667,0.0,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.13399999999999998,0.0,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.05633333333333333,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.201,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.09766666666666667,0.0,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.068,0.0,0.0,0.8
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.156,0.0,0.0,1.4
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.09166666666666666,0.0,3.3333333333333335,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.201,0.0,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.077,0.0,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.056517399117638104,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.17288553068624765,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.1805521973529143,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.2325521973529143,0.0,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.08788553068624765,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.06703479823527621,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.10466666666666667,0.0,3.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.20633333333333334,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.19066666666666668,0.0,0.0,2.4
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,1.2
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,3.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.068,0.0,0.0,2.4
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.249,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.23432020964825145,0.18466666666666667,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.7039212343379038,0.07826666666666666,0.0,0.0,2.6
2024-01-02 10:30:00,0.001,0.001,0.0,0.34459935945807013,0.167,0.0,0.0,1.6
2024-01-02 10:45:00,0.001,0.001,0.0,0.17055433073639628,0.167,0.0,1.0,1.8
2024-01-02 11:00:00,0.001,0.001,0.0,0.6931757513099117,0.376,0.0,2.3333333333333335,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,1.1064459872400179,0.32166666666666666,0.4666666666666667,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.08670669606343534,0.167,7.0,0.0,1.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.16148062471651628,0.08633333333333333,7.0,0.0,2.6
2024-01-02 12:00:00,0.001,0.001,0.0,0.4466169173542534,0.167,7.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.6702829062716366,1.4917333333333331,7.0,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,2.4596666666666662,3.2666666666666666,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,1.0158,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.167,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.0702,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,1.2120785710391924,1.8666666666666667,3.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,2.4925521973529143,7.0,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,1.4864188640195808,7.0,0.0,1.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.2868721973529143,7.0,0.0,1.2
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.10628553068624763,1.4,0.0,3.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.22413827805880382,0.0,0.0,3.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.18266666666666667,0.0,0.0,2.6
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.09733333333333333,0.0,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.08733333333333333,0.0,0.0,2.4
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.201,0.0,0.0,3.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.12533333333333335,1.8666666666666667,0.0,0.4
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.13399999999999998,0.0,3.3333333333333335,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.12742,0.0,0.0,0.0
2024-01-02 17:00:00,0.7392991336538189,0.001,0.0,0.001,0.2437,0.0,0.0,0.0
2024-01-02 17:15:00,0.7920347860576631,0.001,0.0,0.001,0.33669999999999994,0.0,0.0,0.0
2024-01-02 17:30:00,0.7920347860576631,1.097658519979849,0.0,0.001,0.21387014649019429,0.0,0.0,0.2
2024-01-02 17:45:00,0.7920347860576631,1.885593053077702,0.0,0.001,0.45292294175954156,0.0,0.0,3.0
2024-01-02 18:00:00,0.7920347860576631,1.9703161243890035,0.0,0.001,1.916875939725588,0.0,0.0,2.2
2024-01-02 18:15:00,0.7920347860576631,1.8448225303006172,0.0,0.001,2.5507426063922547,0.0,0.0,0.0
2024-01-02 18:30:00,0.7920347860576631,0.1550220030637096,0.0,0.001,0.6218759397255879,0.0,0.0,0.0
2024-01-02 18:45:00,0.7920347860576631,0.001,0.0,0.001,0.34528769023407624,0.0,0.3333333333333333,0.0
2024-01-02 19:00:00,0.7920347860576631,0.001,0.0,0.001,0.4322071042732991,0.0,2.6666666666666665,0.0
2024-01-02 19:15:00,0.7920347860576631,0.001,0.0,0.001,0.47625707570600684,0.0,0.0,2.0
2024-01-02 19:30:00,0.7392991336538189,0.001,0.0,0.001,0.4178570757060068,0.0,0.0,1.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.42819040903934014,0.0,0.0,1.2
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.44175158096089445,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.4047426063922545,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.43407593972558783,0.0,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.4700759397255878,0.0,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.43907593972558784,0.0,0.0,1.8
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.3681559397255878,0.0,2.0,2.6
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.4563959397255878,0.0,1.0,2.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.45607593972558785,0.0,0.0,1.2
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.5006797761098517,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.3700092730589211,0.0,0.0,2.6
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.21035158096089449,0.0,0.0,2.8
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.1935237423726735,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.2991904090393402,0.0,0.0,0.8
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.42714202043147736,0.0,0.0,3.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.2533718619856272,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.1985521973529143,0.0,0.0,2.2
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.1985521973529143,0.0,0.0,3.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.28821886401958097,0.0,0.0,0.2
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.43734523770585904,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.198,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.167,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.10246666666666668,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.11966666666666666,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.311,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.071,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.11833333333333335,0.0,0.0,1.4
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.286,0.0,0.0,0.8
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.09733333333333333,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.13899999999999998,0.0,1.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.22866666666666668,3.7333333333333334,4.333333333333333,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.13399999999999998,7.0,2.3333333333333335,1.4
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.046,2.8,0.0,1.6
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.15966666666666668,0.0,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.17133333333333337,0.0,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.156,0.0,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.06066666666666667,0.0,0.3333333333333333,1.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,1.8
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.18033333333333335,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.12866666666666668,0.0,0.0,2.2
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.14133333333333334,0.0,0.0,2.4
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.09733333333333333,0.0,2.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.2128237423726735,0.0,3.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.11982374237267351,0.0,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.11649040903934017,0.0,0.0,0.6
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.1458237423726735,0.0,0.0,3.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.1528510797739143,0.0,0.0,3.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.322,0.0,0.0,0.4
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.20833333333333334,0.0,0.0,0.8
2024-01-03 09:30:00,0.001,0.001,0.0005333333333333334,0.001,0.189,0.0,0.0,3.0
2024-01-03 09:45:00,0.001,0.001,1.0505333333333333,0.001,0.277,0.0,1.0,3.0
2024-01-03 10:00:00,0.001,0.001,0.1509333333333333,0.001,0.223,0.0,0.0,0.4
2024-01-03 10:15:00,0.001,0.001,0.001,0.001,0.21713333333333334,0.0,3.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.001,0.1907336200641085,0.06666666666666667,0.0,0.0,2.2
2024-01-03 10:45:00,0.001,0.001,0.001,0.5904714082723814,0.046,0.0,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.001,0.4854863435082232,0.14133333333333334,0.0,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.16616168836457856,0.15933333333333335,0.0,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.001,0.5149083967827618,0.201,0.0,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,1.9501333333333333,1.2575608255053539,0.046,0.0,0.0,1.0
2024-01-03 12:00:00,0.001,0.001,0.4508,0.12384923520517449,0.046,2.3333333333333335,0.3333333333333333,1.2
2024-01-03 12:15:00,0.001,0.001,0.001,0.1218282831049564,0.10466666666666667,7.0,2.6666666666666665,0.0
2024-01-03 12:30:00,0.001,0.001,0.00046666666666666666,0.3680441955704638,0.21666666666666667,7.0,0.0,0.2
2024-01-03 12:45:00,0.001,0.001,0.0,0.7990600207583909,0.20241333333333333,7.0,0.0,3.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.11223999999999999,7.0,0.0,3.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.052310439470582865,4.666666666666667,0.0,2.2
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.09955219735291432,0.0,0.0,0.4
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.29088553068624756,0.0,0.0,3.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.20588553068624763,0.0,1.3333333333333333,0.8
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0,1.6666666666666667,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0,0.0,1.4
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.06409333333333334,0.0,0.0,2.8
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.4010333333333333,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.33234377280391614,0.0,0.0,0.8
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.22349944074256467,0.0,0.0,3.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.22507593972558781,0.0,0.0,1.4
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.22507593972558781,0.0,3.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.42683277407589804,0.0,0.0,0.4
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.3735855306862476,0.0,0.0,3.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.25534175788233143,0.0,0.0,3.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.30690695964705517,0.0,0.0,2.6
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.34458553068624764,0.0,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.5112521973529144,0.0,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.5842388640195809,0.0,0.0,2.8
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.348918864019581,0.0,3.0,1.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.26165219735291434,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.26355073245097144,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.474527838588221,0.0,0.0,2.2
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.4605855306862477,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.3855855306862477,0.0,0.0,2.2
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.43360769023407625,0.0,0.0,2.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.3977426063922545,0.0,1.0,3.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.3671078081569783,0.0,2.0,0.2
