,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.33066666666666666,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.164,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.09133333333333332,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.25566666666666665,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.2813333333333333,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.15333333333333332,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.2983333333333333,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.05,2.6
2024-01-01 03:45:00,0.001,0.0,0.001,0.05,2.2
2024-01-01 04:00:00,0.001,0.0,0.001,0.060333333333333336,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.7380666666666668,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.2996666666666667,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.164,2.6
2024-01-01 05:00:00,0.001,0.0,0.001,0.05,3.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.05,1.4
2024-01-01 05:30:00,0.001,0.0,0.001,0.12233333333333334,0.2
2024-01-01 05:45:00,0.001,0.0,0.001,0.25566666666666665,3.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.25033333333333335,3.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.10066666666666667,0.8
2024-01-01 06:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.2673333333333333,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.09133333333333332,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.205,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.26866666666666666,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.164,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.15333333333333332,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.235,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.23999999999999996,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.060333333333333336,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.205,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.23633333333333334,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.12233333333333334,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.205,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.23766666666666666,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.164,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.204,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.23999999999999996,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.09133333333333332,0.6
2024-01-01 15:30:00,0.001,0.0,0.001,0.205,3.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.20533333333333334,0.4
2024-01-01 16:00:00,0.001,0.0,0.001,0.2273333333333333,3.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.05,3.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.06126666666666667,3.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.16633333333333333,3.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.27799999999999997,2.6
2024-01-01 17:15:00,0.001,0.0,0.001,0.36046666666666666,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.9514666666666667,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,2.171,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.7146666666666666,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.2292,0.8
2024-01-01 18:30:00,0.001,0.0,0.001,0.173,2.4
2024-01-01 18:45:00,0.001,0.0,0.001,0.23999999999999996,2.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.10066666666666667,1.6
2024-01-01 19:15:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.12233333333333334,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.2614666666666667,2.2
2024-01-01 20:00:00,0.001,0.0,0.001,0.29533333333333334,1.8
2024-01-01 20:15:00,0.001,0.0,0.001,0.7481333333333333,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.5708,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.171,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.22466666666666668,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.15333333333333332,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.164,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.09133333333333332,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.205,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.142,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.23999999999999996,2.6
2024-01-01 23:15:00,0.001,0.0,0.001,0.1168,1.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.171,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.2743333333333334,0.4
2024-01-02 00:00:00,0.001,0.0,0.001,0.30533333333333335,3.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.28500000000000003,3.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.34833333333333333,1.6
2024-01-02 00:45:00,0.001,0.0,0.001,0.05806666666666667,1.8
2024-01-02 01:00:00,0.001,0.0,0.001,0.060333333333333336,1.2
2024-01-02 01:15:00,0.001,0.0,0.001,0.205,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.12233333333333334,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.164,2.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.05,2.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.12233333333333334,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.205,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.111,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.23999999999999996,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.15333333333333332,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.164,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.09133333333333332,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.205,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.09133333333333332,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.164,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.15333333333333332,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.10066666666666667,0.0
