,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.27136666666666664,0.0,0.0,2.6666666666666665
2024-01-01 00:15:00,0.001,0.1827,0.0,0.0,3.0
2024-01-01 00:30:00,0.001,0.1827,0.0,0.0,3.0
2024-01-01 00:45:00,0.001,0.1827,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.1827,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.3727,0.0,0.0,3.0
2024-01-01 01:30:00,0.001,0.37276666666666664,0.0,0.0,0.6666666666666666
2024-01-01 01:45:00,0.001,0.30369999999999997,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.30369999999999997,0.0,0.0,0.0
2024-01-01 02:15:00,0.001,0.30369999999999997,0.0,0.0,1.0
2024-01-01 02:30:00,0.001,0.25236,0.0,0.0,2.0
2024-01-01 02:45:00,0.001,0.22433333333333333,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.161,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.047,0.0,2.1333333333333333,0.0
2024-01-01 03:30:00,0.001,0.047,0.0,0.0,4.333333333333333
2024-01-01 03:45:00,0.001,0.047,0.0,0.0,2.3333333333333335
2024-01-01 04:00:00,0.001,0.047,0.0,0.0,0.0
2024-01-01 04:15:00,0.001,0.21166666666666664,0.0,0.0,0.0
2024-01-01 04:30:00,0.001,0.17366666666666666,0.0,0.8,0.0
2024-01-01 04:45:00,0.001,0.047,0.0,0.8,0.0
2024-01-01 05:00:00,0.001,0.3135333333333333,0.0,1.0666666666666667,0.0
2024-01-01 05:15:00,0.001,0.3135333333333333,0.0,1.3333333333333333,0.0
2024-01-01 05:30:00,0.001,0.047,0.0,2.1333333333333333,1.0
2024-01-01 05:45:00,0.001,0.19899999999999998,0.0,4.0,1.3333333333333333
2024-01-01 06:00:00,0.001,0.18633333333333332,0.0,4.0,0.0
2024-01-01 06:15:00,0.001,0.047,0.0,2.6666666666666665,0.0
2024-01-01 06:30:00,0.001,0.047,0.0,0.0,0.0
2024-01-01 06:45:00,0.001,0.047,0.0,0.0,0.0
2024-01-01 07:00:00,0.001,0.047,0.0,0.0,0.0
