,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,1.2885737801777593,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.5915188640195811,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.45825219735291434,0.0,0.0,1.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.3625139192941104,0.0,0.0,3.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.4577,0.0,0.0,0.4
2024-01-01 01:15:00,0.001,0.0,0.001,0.22534666666666667,0.0,0.0,2.2
2024-01-01 01:30:00,0.001,0.0,0.001,0.5820666666666666,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.049,0.0,0.0,2.4
2024-01-01 02:00:00,0.001,0.0,0.001,0.049,0.0,0.0,0.2
2024-01-01 02:15:00,0.001,0.0,0.001,0.125,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.239,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.6388,0.0,0.0,2.4
2024-01-01 04:00:00,0.001,0.0,0.001,0.125,0.0,0.0,0.8
2024-01-01 04:15:00,0.001,0.0,0.001,0.049,0.0,3.3333333333333335,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.44880000000000003,0.0,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.16299999999999998,0.0,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.20099999999999998,0.0,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.049,0.0,0.0,2.2
2024-01-01 05:45:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.087,0.0,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.239,0.0,0.0,0.8
2024-01-01 06:45:00,0.001,0.0,0.001,0.087,0.0,0.0,2.8
2024-01-01 07:00:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.0594,0.0,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.06199999999999999,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.214,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.17600000000000002,0.0,0.0,2.8
2024-01-01 08:15:00,0.001,0.0,0.001,0.04986666666666666,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.05741391929411048,0.0,0.0,1.6
2024-01-01 08:45:00,0.001,0.0,0.001,0.09095219735291431,0.0,0.0,0.6
2024-01-01 09:00:00,0.001,0.15033333333333332,0.001,0.1695521973529143,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,2.25,0.001,0.2835521973529142,0.0,0.0,0.0
2024-01-01 09:30:00,0.001,1.0505333333333333,0.001,0.0935521973529143,0.0,0.0,0.0
2024-01-01 09:45:00,0.001,1.2004666666666668,0.001,0.06311043947058285,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.0006000000000000001,0.001,0.049,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.049,0.0,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.239,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.5627333333333333,0.0,0.0,1.2
2024-01-01 11:00:00,0.001,0.0,0.001,0.5868,0.0,0.0,2.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.187,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.153,3.7333333333333334,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.2548666666666667,7.0,0.0,1.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.20099999999999998,7.0,0.0,1.6
2024-01-01 12:15:00,0.001,0.0,0.001,0.5820666666666666,7.0,2.0,0.0
